 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   6.794E-04   7.088E-04   0.000E+00   2.510E-06
   9.000E-01   7.958E-04   8.368E-04   0.000E+00   2.931E-06
   8.000E-01   9.506E-04   1.008E-03   0.000E+00   3.489E-06
   7.000E-01   1.164E-03   1.245E-03   0.000E+00   4.249E-06
   6.000E-01   1.473E-03   1.591E-03   0.000E+00   5.346E-06
   5.500E-01   1.684E-03   1.828E-03   0.000E+00   6.089E-06
   5.000E-01   1.951E-03   2.129E-03   0.000E+00   7.022E-06
   4.500E-01   2.298E-03   2.520E-03   0.000E+00   8.232E-06
   4.000E-01   2.762E-03   3.045E-03   0.000E+00   9.831E-06
   3.500E-01   3.408E-03   3.776E-03   0.000E+00   1.205E-05
   3.000E-01   4.351E-03   4.843E-03   0.000E+00   1.524E-05
   2.500E-01   5.828E-03   6.508E-03   0.000E+00   2.018E-05
   2.098E-01   7.743E-03   8.653E-03   0.000E+00   2.649E-05
   1.500E-01   1.346E-02   1.497E-02   0.000E+00   4.489E-05
   1.382E-01   1.544E-02   1.712E-02   0.000E+00   5.116E-05
   1.320E-01   1.668E-02   1.846E-02   0.000E+00   5.506E-05
   1.150E-01   2.107E-02   2.317E-02   0.000E+00   6.871E-05
   1.000E-01   2.679E-02   2.913E-02   0.000E+00   8.619E-05
   9.970E-02   2.693E-02   2.928E-02   0.000E+00   8.662E-05
   8.670E-02   3.391E-02   3.694E-02   0.000E+00   1.081E-04
   8.500E-02   3.513E-02   3.818E-02   0.000E+00   1.118E-04
   7.500E-02   4.458E-02   4.697E-02   0.000E+00   1.395E-04
   6.000E-02   6.557E-02   6.795E-02   0.000E+00   1.996E-04
   5.500E-02   7.597E-02   7.625E-02   0.000E+00   2.297E-04
   5.000E-02   9.044E-02   9.478E-02   0.000E+00   2.742E-04
   4.500E-02   1.115E-01   1.259E-01   0.000E+00   3.391E-04
   4.000E-02   1.432E-01   1.689E-01   0.000E+00   4.312E-04
   3.500E-02   1.796E-01   2.578E-01   0.000E+00   5.536E-04
   3.000E-02   2.537E-01   4.027E-01   0.000E+00   7.812E-04
   2.750E-02   3.029E-01   5.066E-01   0.000E+00   9.308E-04
   2.500E-02   3.649E-01   6.445E-01   0.000E+00   1.132E-03
   2.400E-02   4.009E-01   7.128E-01   0.000E+00   1.228E-03
   2.000E-02   5.875E-01   1.099E+00   0.000E+00   1.781E-03
   1.800E-02   7.331E-01   1.351E+00   0.000E+00   2.198E-03
   1.600E-02   9.764E-01   1.661E+00   0.000E+00   2.776E-03
   1.500E-02   1.165E+00   1.850E+00   0.000E+00   3.155E-03
   1.400E-02   1.326E+00   2.061E+00   0.000E+00   3.537E-03
   1.200E-02   2.032E+00   2.577E+00   0.000E+00   4.771E-03
