 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
3.000E-01 5.72E-07 1.70E-14 1.95E-06 8.58E-15 4.81E-08 4.81E-21 2.13E-07 6.38E-21 3.48E-11 3.94E-05 2.05E-10 4.219E-05
2.500E-01 7.66E-07 3.52E-14 2.62E-06 1.78E-14 6.56E-08 9.97E-21 2.86E-07 1.32E-20 5.01E-11 5.20E-05 4.23E-10 5.572E-05
2.098E-01 1.02E-06 7.10E-14 3.49E-06 3.59E-14 8.72E-08 2.01E-20 3.81E-07 2.67E-20 7.12E-11 6.80E-05 8.51E-10 7.297E-05
1.500E-01 1.77E-06 2.71E-13 6.04E-06 1.37E-13 1.66E-07 7.69E-20 6.52E-07 1.02E-19 1.39E-10 1.14E-04 3.24E-09 1.231E-04
1.382E-01 2.03E-06 3.77E-13 6.90E-06 1.91E-13 1.96E-07 1.07E-19 7.48E-07 1.41E-19 1.64E-10 1.30E-04 4.50E-09 1.402E-04
1.320E-01 2.20E-06 4.52E-13 7.44E-06 2.29E-13 2.15E-07 1.28E-19 8.05E-07 1.70E-19 1.80E-10 1.40E-04 5.40E-09 1.507E-04
1.150E-01 2.77E-06 7.85E-13 9.34E-06 3.97E-13 2.81E-07 2.23E-19 1.01E-06 2.95E-19 2.37E-10 1.74E-04 9.35E-09 1.878E-04
1.000E-01 3.53E-06 1.37E-12 1.17E-05 6.95E-13 3.70E-07 3.89E-19 1.26E-06 5.15E-19 3.13E-10 2.18E-04 1.63E-08 2.353E-04
9.970E-02 3.55E-06 1.39E-12 1.18E-05 7.04E-13 3.72E-07 3.94E-19 1.26E-06 5.21E-19 3.15E-10 2.19E-04 1.65E-08 2.365E-04
8.670E-02 4.47E-06 2.43E-12 1.49E-05 1.23E-12 4.92E-07 6.89E-19 1.58E-06 9.11E-19 4.17E-10 2.73E-04 2.88E-08 2.946E-04
8.500E-02 4.63E-06 2.63E-12 1.54E-05 1.33E-12 5.11E-07 7.46E-19 1.63E-06 9.86E-19 4.34E-10 2.83E-04 3.12E-08 3.047E-04
7.500E-02 5.87E-06 4.34E-12 1.89E-05 2.20E-12 6.50E-07 1.23E-18 2.00E-06 1.63E-18 5.57E-10 3.53E-04 5.14E-08 3.805E-04
6.000E-02 8.64E-06 1.06E-11 2.73E-05 5.40E-12 9.99E-07 3.00E-18 2.90E-06 3.97E-18 8.71E-10 5.03E-04 1.25E-07 5.426E-04
5.500E-02 1.00E-05 1.50E-11 3.06E-05 7.68E-12 1.18E-06 4.25E-18 3.38E-06 5.63E-18 1.04E-09 5.80E-04 1.77E-07 6.258E-04
5.000E-02 1.19E-05 2.20E-11 3.79E-05 1.13E-11 1.40E-06 6.23E-18 4.02E-06 8.24E-18 1.25E-09 6.88E-04 2.59E-07 7.440E-04
4.500E-02 1.47E-05 3.35E-11 5.02E-05 1.74E-11 1.71E-06 9.49E-18 4.92E-06 1.26E-17 1.55E-09 8.41E-04 3.94E-07 9.131E-04
4.000E-02 1.89E-05 5.38E-11 6.70E-05 2.81E-11 2.14E-06 1.52E-17 6.22E-06 2.02E-17 1.96E-09 1.06E-03 6.30E-07 1.153E-03
3.500E-02 2.37E-05 9.18E-11 1.02E-04 4.84E-11 2.74E-06 2.59E-17 8.22E-06 3.44E-17 2.56E-09 1.31E-03 1.07E-06 1.444E-03
3.000E-02 3.34E-05 1.71E-10 1.59E-04 9.00E-11 3.65E-06 4.80E-17 1.15E-05 6.39E-17 3.49E-09 1.79E-03 1.98E-06 2.004E-03
2.750E-02 3.99E-05 2.42E-10 2.00E-04 1.28E-10 4.30E-06 6.80E-17 1.41E-05 9.06E-17 4.15E-09 2.10E-03 2.80E-06 2.361E-03
2.500E-02 4.80E-05 3.55E-10 2.55E-04 1.87E-10 5.14E-06 9.97E-17 1.77E-05 1.33E-16 5.03E-09 2.51E-03 4.10E-06 2.844E-03
2.400E-02 5.27E-05 4.18E-10 2.82E-04 2.20E-10 5.56E-06 1.17E-16 1.93E-05 1.56E-16 5.46E-09 2.71E-03 4.81E-06 3.070E-03
2.000E-02 7.71E-05 8.74E-10 4.39E-04 4.48E-10 7.86E-06 2.44E-16 2.79E-05 3.24E-16 7.87E-09 3.82E-03 9.93E-06 4.379E-03
1.800E-02 9.60E-05 1.34E-09 5.45E-04 6.72E-10 9.67E-06 3.72E-16 3.47E-05 4.94E-16 9.72E-09 4.69E-03 1.51E-05 5.394E-03
1.600E-02 1.27E-04 2.16E-09 6.78E-04 1.05E-09 1.22E-05 5.97E-16 4.43E-05 7.91E-16 1.23E-08 5.93E-03 2.41E-05 6.813E-03
1.500E-02 1.52E-04 2.81E-09 7.60E-04 1.35E-09 1.39E-05 7.73E-16 5.02E-05 1.02E-15 1.40E-08 6.74E-03 3.10E-05 7.745E-03
1.400E-02 1.73E-04 3.71E-09 8.53E-04 1.75E-09 1.61E-05 1.02E-15 5.80E-05 1.35E-15 1.61E-08 7.52E-03 4.08E-05 8.660E-03
1.200E-02 2.64E-04 6.96E-09 1.09E-03 3.14E-09 2.24E-05 1.90E-15 7.95E-05 2.50E-15 2.20E-08 1.02E-02 7.45E-05 1.171E-02
1.000E-02 4.00E-04 1.46E-08 1.44E-03 6.22E-09 3.39E-05 3.97E-15 1.16E-04 5.20E-15 3.19E-08 1.41E-02 1.53E-04 1.620E-02
9.000E-03 5.33E-04 2.25E-08 1.64E-03 9.24E-09 4.35E-05 6.08E-15 1.45E-04 7.94E-15 3.96E-08 1.72E-02 2.31E-04 1.982E-02
8.000E-03 7.07E-04 3.55E-08 1.90E-03 1.46E-08 5.82E-05 9.82E-15 1.86E-04 1.27E-14 5.04E-08 2.07E-02 3.63E-04 2.387E-02
7.500E-03 8.27E-04 4.65E-08 2.10E-03 1.88E-08 6.87E-05 1.28E-14 2.13E-04 1.65E-14 5.76E-08 2.35E-02 4.70E-04 2.717E-02
7.000E-03 9.99E-04 6.09E-08 2.36E-03 2.46E-08 8.24E-05 1.69E-14 2.47E-04 2.17E-14 6.65E-08 2.66E-02 6.12E-04 3.086E-02
6.000E-03 1.43E-03 1.11E-07 3.02E-03 4.49E-08 1.27E-04 3.19E-14 3.44E-04 4.02E-14 9.19E-08 3.48E-02 1.11E-03 4.088E-02
5.000E-03 2.05E-03 2.17E-07 4.30E-03 9.15E-08 2.23E-04 6.77E-14 5.06E-04 8.30E-14 1.36E-07 4.74E-02 2.26E-03 5.678E-02
4.500E-03 2.52E-03 3.14E-07 5.25E-03 1.36E-07 3.15E-04 1.04E-13 6.32E-04 1.26E-13 1.72E-07 5.72E-02 3.37E-03 6.924E-02
4.000E-03 3.00E-03 4.67E-07 6.56E-03 2.05E-07 4.61E-04 1.66E-13 8.08E-04 1.99E-13 2.25E-07 6.95E-02 5.25E-03 8.557E-02
3.500E-03 3.63E-03 7.39E-07 8.09E-03 3.23E-07 6.40E-04 2.66E-13 1.05E-03 3.36E-13 3.12E-07 8.72E-02 8.67E-03 1.093E-01
3.000E-03 4.48E-03 1.22E-06 9.95E-03 5.19E-07 6.76E-04 4.16E-13 1.44E-03 6.13E-13 4.81E-07 1.13E-01 1.50E-02 1.447E-01
2.750E-03 4.91E-03 1.60E-06 1.09E-02 6.69E-07 5.82E-04 5.36E-13 1.73E-03 8.55E-13 6.58E-07 1.30E-01 2.00E-02 1.677E-01
2.500E-03 5.30E-03 2.14E-06 1.19E-02 8.75E-07 4.59E-04 7.37E-13 2.12E-03 1.23E-12 1.12E-06 1.49E-01 2.67E-02 1.950E-01
2.400E-03 5.50E-03 2.44E-06 1.23E-02 9.82E-07 4.12E-04 8.56E-13 2.31E-03 1.43E-12 1.59E-06 1.57E-01 2.99E-02 2.073E-01
2.350E-03 5.61E-03 2.61E-06 1.26E-02 1.04E-06 3.89E-04 9.26E-13 2.42E-03 1.54E-12 1.90E-06 1.61E-01 3.16E-02 2.140E-01
2.320E-03 5.68E-03 2.72E-06 1.27E-02 1.08E-06 3.76E-04 9.73E-13 2.49E-03 1.62E-12 2.04E-06 1.64E-01 3.26E-02 2.178E-01
2.310E-03 5.70E-03 2.75E-06 1.28E-02 1.09E-06 3.72E-04 9.89E-13 2.51E-03 1.64E-12 2.08E-06 1.65E-01 3.30E-02 2.191E-01
2.300E-03 5.73E-03 2.79E-06 1.28E-02 1.11E-06 3.68E-04 1.01E-12 2.53E-03 1.67E-12 2.11E-06 1.66E-01 3.34E-02 2.204E-01
2.250E-03 5.82E-03 2.98E-06 1.31E-02 1.18E-06 3.48E-04 1.10E-12 2.66E-03 1.81E-12 2.20E-06 1.70E-01 3.52E-02 2.273E-01
2.200E-03 5.92E-03 3.19E-06 1.34E-02 1.26E-06 3.29E-04 1.20E-12 2.81E-03 1.96E-12 2.31E-06 1.75E-01 3.70E-02 2.341E-01
2.150E-03 6.03E-03 3.43E-06 1.38E-02 1.34E-06 3.12E-04 1.31E-12 2.95E-03 2.12E-12 2.53E-06 1.79E-01 3.88E-02 2.408E-01
2.120E-03 6.11E-03 3.58E-06 1.40E-02 1.38E-06 3.03E-04 1.39E-12 3.04E-03 2.22E-12 2.64E-06 1.82E-01 3.99E-02 2.449E-01
2.110E-03 6.14E-03 3.63E-06 1.41E-02 1.40E-06 3.00E-04 1.41E-12 3.07E-03 2.26E-12 2.66E-06 1.82E-01 4.02E-02 2.462E-01
2.100E-03 6.16E-03 3.68E-06 1.41E-02 1.41E-06 2.96E-04 1.44E-12 3.11E-03 2.30E-12 2.66E-06 1.83E-01 4.05E-02 2.475E-01
2.080E-03 6.18E-03 3.77E-06 1.42E-02 1.44E-06 2.91E-04 1.50E-12 3.18E-03 2.37E-12 2.64E-06 1.85E-01 4.11E-02 2.497E-01
2.000E-03 6.28E-03 4.26E-06 1.47E-02 1.56E-06 2.69E-04 1.75E-12 3.48E-03 2.69E-12 2.49E-06 1.91E-01 4.40E-02 2.597E-01
1.950E-03 6.37E-03 4.62E-06 1.49E-02 1.61E-06 2.58E-04 1.94E-12 3.68E-03 2.85E-12 2.69E-06 1.94E-01 4.50E-02 2.641E-01
1.900E-03 6.51E-03 5.05E-06 1.50E-02 1.66E-06 2.48E-04 2.16E-12 3.84E-03 2.98E-12 3.27E-06 1.96E-01 4.58E-02 2.672E-01
1.850E-03 6.64E-03 5.52E-06 1.49E-02 1.68E-06 2.38E-04 2.41E-12 3.92E-03 3.06E-12 4.24E-06 1.96E-01 4.63E-02 2.679E-01
1.830E-03 6.71E-03 5.71E-06 1.48E-02 1.68E-06 2.35E-04 2.52E-12 3.94E-03 3.08E-12 4.59E-06 1.95E-01 4.64E-02 2.676E-01
1.820E-03 6.73E-03 5.81E-06 1.47E-02 1.67E-06 2.33E-04 2.57E-12 3.94E-03 3.08E-12 4.70E-06 1.95E-01 4.64E-02 2.672E-01
1.810E-03 6.76E-03 5.91E-06 1.47E-02 1.67E-06 2.32E-04 2.63E-12 3.93E-03 3.09E-12 4.77E-06 1.95E-01 4.66E-02 2.668E-01
1.800E-03 6.78E-03 6.02E-06 1.46E-02 1.67E-06 2.30E-04 2.69E-12 3.92E-03 3.10E-12 4.81E-06 1.94E-01 4.67E-02 2.665E-01
1.750E-03 6.94E-03 6.59E-06 1.39E-02 1.63E-06 2.24E-04 3.02E-12 3.82E-03 3.11E-12 4.91E-06 1.91E-01 4.72E-02 2.637E-01
1.700E-03 7.03E-03 7.22E-06 1.29E-02 1.56E-06 2.18E-04 3.40E-12 3.63E-03 3.14E-12 6.03E-06 1.87E-01 4.83E-02 2.596E-01
1.670E-03 7.13E-03 7.68E-06 1.21E-02 1.52E-06 2.16E-04 3.66E-12 3.50E-03 3.17E-12 7.13E-06 1.85E-01 4.94E-02 2.578E-01
1.650E-03 7.23E-03 8.02E-06 1.15E-02 1.49E-06 2.14E-04 3.84E-12 3.39E-03 3.21E-12 7.52E-06 1.84E-01 5.02E-02 2.567E-01
1.640E-03 7.27E-03 8.18E-06 1.11E-02 1.48E-06 2.14E-04 3.94E-12 3.34E-03 3.23E-12 7.50E-06 1.83E-01 5.07E-02 2.560E-01
1.630E-03 7.31E-03 8.34E-06 1.08E-02 1.47E-06 2.13E-04 4.04E-12 3.28E-03 3.25E-12 7.35E-06 1.83E-01 5.11E-02 2.553E-01
1.610E-03 7.38E-03 8.67E-06 1.00E-02 1.47E-06 2.12E-04 4.24E-12 3.17E-03 3.34E-12 6.86E-06 1.81E-01 5.23E-02 2.544E-01
1.600E-03 7.42E-03 8.85E-06 9.65E-03 1.47E-06 2.12E-04 4.35E-12 3.11E-03 3.38E-12 6.63E-06 1.81E-01 5.30E-02 2.541E-01
1.590E-03 7.46E-03 9.04E-06 9.25E-03 1.48E-06 2.11E-04 4.47E-12 3.06E-03 3.43E-12 6.46E-06 1.80E-01 5.36E-02 2.537E-01
1.580E-03 7.50E-03 9.21E-06 8.86E-03 1.50E-06 2.11E-04 4.58E-12 3.00E-03 3.49E-12 6.34E-06 1.80E-01 5.44E-02 2.535E-01
1.570E-03 7.53E-03 9.39E-06 8.46E-03 1.53E-06 2.10E-04 4.70E-12 2.95E-03 3.56E-12 6.24E-06 1.79E-01 5.52E-02 2.533E-01
1.560E-03 7.57E-03 9.61E-06 8.09E-03 1.57E-06 2.10E-04 4.83E-12 2.89E-03 3.63E-12 6.10E-06 1.79E-01 5.62E-02 2.535E-01
1.540E-03 7.68E-03 1.00E-05 7.42E-03 1.69E-06 2.10E-04 5.09E-12 2.78E-03 3.80E-12 5.95E-06 1.78E-01 5.80E-02 2.541E-01
1.520E-03 7.74E-03 1.04E-05 6.89E-03 1.85E-06 2.10E-04 5.37E-12 2.68E-03 4.01E-12 6.28E-06 1.77E-01 6.02E-02 2.549E-01
1.510E-03 7.77E-03 1.06E-05 6.70E-03 1.95E-06 2.09E-04 5.51E-12 2.63E-03 4.12E-12 6.49E-06 1.77E-01 6.13E-02 2.556E-01
1.500E-03 7.79E-03 1.08E-05 6.55E-03 2.06E-06 2.10E-04 5.66E-12 2.59E-03 4.26E-12 6.53E-06 1.77E-01 6.26E-02 2.564E-01
1.450E-03 7.92E-03 1.21E-05 6.24E-03 2.67E-06 2.11E-04 6.50E-12 2.38E-03 5.15E-12 8.33E-06 1.78E-01 7.11E-02 2.657E-01
1.440E-03 7.96E-03 1.23E-05 6.24E-03 2.80E-06 2.11E-04 6.69E-12 2.35E-03 5.38E-12 9.25E-06 1.78E-01 7.30E-02 2.682E-01
1.430E-03 8.00E-03 1.26E-05 6.24E-03 2.93E-06 2.12E-04 6.88E-12 2.34E-03 5.66E-12 1.00E-05 1.80E-01 7.53E-02 2.718E-01
1.420E-03 8.04E-03 1.29E-05 6.23E-03 3.07E-06 2.12E-04 7.08E-12 2.33E-03 5.96E-12 1.04E-05 1.81E-01 7.76E-02 2.754E-01
1.400E-03 8.12E-03 1.35E-05 6.24E-03 3.37E-06 2.13E-04 7.50E-12 2.35E-03 6.62E-12 1.14E-05 1.85E-01 8.25E-02 2.841E-01
1.380E-03 8.21E-03 1.42E-05 6.24E-03 3.69E-06 2.15E-04 7.95E-12 2.41E-03 7.40E-12 1.45E-05 1.89E-01 8.74E-02 2.937E-01
1.370E-03 8.24E-03 1.45E-05 6.25E-03 3.86E-06 2.16E-04 8.19E-12 2.48E-03 7.82E-12 1.73E-05 1.92E-01 8.98E-02 2.989E-01
1.360E-03 8.29E-03 1.49E-05 6.26E-03 4.05E-06 2.17E-04 8.44E-12 2.55E-03 8.26E-12 2.01E-05 1.95E-01 9.20E-02 3.043E-01
1.350E-03 8.35E-03 1.53E-05 6.28E-03 4.24E-06 2.18E-04 8.69E-12 2.63E-03 8.72E-12 2.15E-05 1.98E-01 9.43E-02 3.097E-01
1.340E-03 8.41E-03 1.57E-05 6.30E-03 4.45E-06 2.19E-04 8.96E-12 2.72E-03 9.17E-12 2.33E-05 2.01E-01 9.61E-02 3.147E-01
1.330E-03 8.46E-03 1.60E-05 6.34E-03 4.67E-06 2.20E-04 9.23E-12 2.81E-03 9.64E-12 2.71E-05 2.04E-01 9.78E-02 3.195E-01
1.320E-03 8.52E-03 1.64E-05 6.38E-03 4.90E-06 2.21E-04 9.52E-12 2.91E-03 1.01E-11 3.35E-05 2.07E-01 9.96E-02 3.243E-01
1.310E-03 8.56E-03 1.68E-05 6.44E-03 5.15E-06 2.22E-04 9.82E-12 3.02E-03 1.06E-11 4.40E-05 2.09E-01 1.01E-01 3.288E-01
1.290E-03 8.61E-03 1.75E-05 6.59E-03 5.70E-06 2.25E-04 1.04E-11 3.24E-03 1.17E-11 9.12E-05 2.15E-01 1.04E-01 3.377E-01
1.280E-03 8.62E-03 1.80E-05 6.68E-03 5.98E-06 2.26E-04 1.08E-11 3.37E-03 1.23E-11 1.34E-04 2.18E-01 1.06E-01 3.423E-01
1.270E-03 8.66E-03 1.84E-05 6.73E-03 6.31E-06 2.28E-04 1.11E-11 3.51E-03 1.29E-11 1.62E-04 2.21E-01 1.07E-01 3.468E-01
1.260E-03 8.70E-03 1.89E-05 6.82E-03 6.68E-06 2.29E-04 1.15E-11 3.65E-03 1.35E-11 1.40E-04 2.23E-01 1.08E-01 3.510E-01
1.250E-03 8.73E-03 1.94E-05 6.96E-03 7.09E-06 2.31E-04 1.19E-11 3.80E-03 1.42E-11 1.03E-04 2.26E-01 1.09E-01 3.548E-01
1.220E-03 8.91E-03 2.11E-05 7.91E-03 8.77E-06 2.36E-04 1.31E-11 4.26E-03 1.62E-11 8.03E-05 2.34E-01 1.12E-01 3.672E-01
1.210E-03 8.96E-03 2.17E-05 8.63E-03 9.43E-06 2.37E-04 1.35E-11 4.44E-03 1.70E-11 9.25E-05 2.36E-01 1.12E-01 3.713E-01
1.200E-03 8.99E-03 2.22E-05 9.53E-03 1.01E-05 2.39E-04 1.40E-11 4.64E-03 1.78E-11 1.02E-04 2.39E-01 1.13E-01 3.755E-01
1.190E-03 9.06E-03 2.29E-05 1.05E-02 1.07E-05 2.41E-04 1.45E-11 4.84E-03 1.86E-11 1.02E-04 2.42E-01 1.14E-01 3.800E-01
1.180E-03 9.13E-03 2.36E-05 1.15E-02 1.12E-05 2.43E-04 1.50E-11 5.04E-03 1.94E-11 1.02E-04 2.44E-01 1.14E-01 3.835E-01
1.170E-03 9.19E-03 2.42E-05 1.24E-02 1.16E-05 2.45E-04 1.56E-11 5.26E-03 2.02E-11 1.13E-04 2.46E-01 1.14E-01 3.870E-01
1.160E-03 9.26E-03 2.49E-05 1.33E-02 1.19E-05 2.48E-04 1.62E-11 5.46E-03 2.10E-11 1.46E-04 2.48E-01 1.14E-01 3.901E-01
1.150E-03 9.30E-03 2.55E-05 1.40E-02 1.22E-05 3.48E-04 1.60E-11 5.66E-03 2.19E-11 2.13E-04 2.50E-01 1.14E-01 3.930E-01
1.140E-03 9.32E-03 2.61E-05 1.46E-02 1.25E-05 2.59E-04 1.71E-11 5.89E-03 2.29E-11 3.20E-04 2.51E-01 1.14E-01 3.958E-01
1.130E-03 9.36E-03 2.68E-05 1.52E-02 1.28E-05 2.58E-04 1.77E-11 6.12E-03 2.39E-11 3.91E-04 2.53E-01 1.14E-01 3.988E-01
1.120E-03 9.39E-03 2.76E-05 1.57E-02 1.31E-05 2.60E-04 1.84E-11 6.38E-03 2.49E-11 3.15E-04 2.55E-01 1.14E-01 4.012E-01
1.110E-03 9.41E-03 2.84E-05 1.62E-02 1.34E-05 2.62E-04 1.91E-11 6.66E-03 2.60E-11 2.00E-04 2.57E-01 1.14E-01 4.035E-01
1.090E-03 9.48E-03 3.01E-05 1.71E-02 1.40E-05 2.67E-04 2.06E-11 7.22E-03 2.83E-11 8.27E-05 2.60E-01 1.13E-01 4.076E-01
1.050E-03 9.70E-03 3.43E-05 1.89E-02 1.51E-05 2.80E-04 2.39E-11 8.73E-03 3.36E-11 2.70E-05 2.66E-01 1.10E-01 4.140E-01
1.000E-03 1.01E-02 4.05E-05 2.07E-02 1.59E-05 2.98E-04 2.91E-11 1.01E-02 3.60E-11 1.33E-05 2.63E-01 1.02E-01 4.064E-01
9.800E-04 1.02E-02 4.34E-05 2.11E-02 1.59E-05 3.07E-04 3.16E-11 1.06E-02 3.70E-11 1.15E-05 2.62E-01 9.89E-02 4.030E-01
9.600E-04 1.04E-02 4.66E-05 2.10E-02 1.55E-05 3.16E-04 3.43E-11 1.11E-02 3.73E-11 1.05E-05 2.59E-01 9.44E-02 3.963E-01
9.500E-04 1.05E-02 4.82E-05 2.07E-02 1.52E-05 3.21E-04 3.58E-11 1.12E-02 3.65E-11 1.04E-05 2.56E-01 9.12E-02 3.905E-01
9.400E-04 1.06E-02 4.97E-05 2.04E-02 1.49E-05 3.26E-04 3.73E-11 1.12E-02 3.50E-11 1.04E-05 2.53E-01 8.75E-02 3.826E-01
9.200E-04 1.07E-02 5.31E-05 1.94E-02 1.43E-05 3.36E-04 4.07E-11 1.04E-02 2.91E-11 1.11E-05 2.41E-01 7.95E-02 3.618E-01
8.900E-04 1.10E-02 5.94E-05 1.72E-02 1.34E-05 3.53E-04 4.64E-11 8.22E-03 1.86E-11 1.64E-05 2.21E-01 6.99E-02 3.278E-01
8.700E-04 1.11E-02 6.35E-05 1.55E-02 1.31E-05 3.66E-04 5.09E-11 6.84E-03 1.38E-11 3.76E-05 2.09E-01 6.71E-02 3.097E-01
8.600E-04 1.12E-02 6.60E-05 1.47E-02 1.31E-05 3.73E-04 5.33E-11 6.28E-03 1.22E-11 5.71E-05 2.04E-01 6.68E-02 3.035E-01
8.500E-04 1.13E-02 6.84E-05 1.39E-02 1.31E-05 3.80E-04 5.58E-11 5.79E-03 1.09E-11 4.05E-05 1.99E-01 6.66E-02 2.973E-01
8.400E-04 1.14E-02 7.14E-05 1.30E-02 1.31E-05 3.87E-04 5.85E-11 5.29E-03 9.52E-12 2.88E-05 1.94E-01 6.63E-02 2.908E-01
8.200E-04 1.15E-02 7.62E-05 1.08E-02 1.34E-05 4.02E-04 6.44E-11 4.08E-03 6.84E-12 2.93E-05 1.82E-01 6.65E-02 2.749E-01
8.000E-04 1.17E-02 8.26E-05 8.72E-03 1.48E-05 4.18E-04 7.11E-11 2.79E-03 5.28E-12 4.32E-05 1.68E-01 7.10E-02 2.630E-01
7.900E-04 1.18E-02 8.61E-05 7.91E-03 1.60E-05 4.26E-04 7.47E-11 2.34E-03 5.68E-12 5.41E-05 1.65E-01 7.62E-02 2.635E-01
7.800E-04 1.18E-02 8.91E-05 7.26E-03 1.72E-05 4.35E-04 7.86E-11 1.91E-03 6.43E-12 6.49E-05 1.60E-01 8.20E-02 2.640E-01
7.700E-04 1.19E-02 9.26E-05 6.70E-03 1.87E-05 4.44E-04 8.28E-11 1.57E-03 7.66E-12 6.98E-05 1.57E-01 8.88E-02 2.670E-01
7.600E-04 1.19E-02 9.63E-05 6.22E-03 2.03E-05 4.53E-04 8.72E-11 1.33E-03 9.35E-12 6.47E-05 1.56E-01 9.63E-02 2.724E-01
7.500E-04 1.19E-02 1.00E-04 5.79E-03 2.20E-05 4.62E-04 9.19E-11 1.12E-03 1.14E-11 5.33E-05 1.55E-01 1.04E-01 2.786E-01
7.300E-04 1.21E-02 1.10E-04 5.13E-03 2.60E-05 4.82E-04 1.02E-10 9.37E-04 1.62E-11 3.27E-05 1.56E-01 1.20E-01 2.957E-01
7.200E-04 1.21E-02 1.14E-04 4.92E-03 2.83E-05 4.93E-04 1.08E-10 9.06E-04 1.88E-11 2.70E-05 1.58E-01 1.27E-01 3.033E-01
7.100E-04 1.22E-02 1.20E-04 4.79E-03 3.06E-05 5.04E-04 1.14E-10 8.79E-04 2.16E-11 2.63E-05 1.59E-01 1.35E-01 3.118E-01
7.000E-04 1.23E-02 1.26E-04 4.66E-03 3.30E-05 5.16E-04 1.21E-10 8.70E-04 2.44E-11 3.70E-05 1.61E-01 1.41E-01 3.202E-01
6.900E-04 1.24E-02 1.30E-04 4.48E-03 3.55E-05 5.28E-04 1.28E-10 8.65E-04 2.75E-11 2.11E-05 1.62E-01 1.47E-01 3.270E-01
6.800E-04 1.22E-02 1.36E-04 4.24E-03 3.81E-05 5.40E-04 1.36E-10 8.65E-04 3.06E-11 1.60E-05 1.62E-01 1.54E-01 3.335E-01
6.600E-04 1.23E-02 1.53E-04 3.82E-03 4.43E-05 5.67E-04 1.53E-10 8.65E-04 3.76E-11 1.52E-05 1.65E-01 1.68E-01 3.510E-01
6.400E-04 1.26E-02 1.73E-04 3.31E-03 5.17E-05 5.95E-04 1.73E-10 8.63E-04 4.56E-11 2.38E-05 1.69E-01 1.81E-01 3.676E-01
6.300E-04 1.29E-02 1.82E-04 3.09E-03 5.61E-05 6.02E-04 1.84E-10 8.60E-04 5.00E-11 3.82E-05 1.71E-01 1.85E-01 3.745E-01
6.200E-04 1.30E-02 1.91E-04 3.04E-03 6.10E-05 6.28E-04 1.96E-10 8.56E-04 5.49E-11 5.25E-05 1.72E-01 1.91E-01 3.812E-01
6.100E-04 1.31E-02 2.02E-04 3.02E-03 6.57E-05 6.45E-04 2.09E-10 8.50E-04 6.00E-11 3.75E-05 1.74E-01 1.97E-01 3.886E-01
5.900E-04 1.37E-02 2.27E-04 2.49E-03 7.66E-05 6.80E-04 2.39E-10 8.38E-04 7.19E-11 1.55E-05 1.78E-01 2.07E-01 4.026E-01
5.500E-04 1.32E-02 2.73E-04 1.84E-03 1.08E-04 7.63E-04 3.15E-10 8.26E-04 1.03E-10 1.24E-05 1.77E-01 2.35E-01 4.283E-01
