 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   1.366E-04   9.528E-04   0.000E+00   7.672E-06
   9.000E-01   1.600E-04   1.125E-03   0.000E+00   8.944E-06
   8.000E-01   1.911E-04   1.355E-03   0.000E+00   1.063E-05
   7.000E-01   2.341E-04   1.674E-03   0.000E+00   1.292E-05
   6.000E-01   2.962E-04   2.139E-03   0.000E+00   1.621E-05
   5.500E-01   3.386E-04   2.457E-03   0.000E+00   1.844E-05
   5.000E-01   3.923E-04   2.862E-03   0.000E+00   2.123E-05
   4.500E-01   4.621E-04   3.388E-03   0.000E+00   2.485E-05
   4.000E-01   5.554E-04   4.093E-03   0.000E+00   2.963E-05
   3.500E-01   6.852E-04   5.076E-03   0.000E+00   3.624E-05
   3.000E-01   8.750E-04   6.511E-03   0.000E+00   4.573E-05
   2.500E-01   1.172E-03   8.749E-03   0.000E+00   6.041E-05
   2.098E-01   1.557E-03   1.163E-02   0.000E+00   7.911E-05
   1.500E-01   2.707E-03   2.013E-02   0.000E+00   1.335E-04
   1.382E-01   3.104E-03   2.302E-02   0.000E+00   1.520E-04
   1.320E-01   3.353E-03   2.482E-02   0.000E+00   1.634E-04
   1.150E-01   4.236E-03   3.114E-02   0.000E+00   2.036E-04
   1.000E-01   5.387E-03   3.917E-02   0.000E+00   2.551E-04
   9.970E-02   5.415E-03   3.936E-02   0.000E+00   2.564E-04
   8.670E-02   6.819E-03   4.966E-02   0.000E+00   3.194E-04
   8.500E-02   7.063E-03   5.133E-02   0.000E+00   3.304E-04
   7.500E-02   8.962E-03   6.315E-02   0.000E+00   4.124E-04
   6.000E-02   1.318E-02   9.134E-02   0.000E+00   5.880E-04
   5.500E-02   1.527E-02   1.025E-01   0.000E+00   6.781E-04
   5.000E-02   1.818E-02   1.274E-01   0.000E+00   8.063E-04
   4.500E-02   2.240E-02   1.693E-01   0.000E+00   9.900E-04
   4.000E-02   2.879E-02   2.271E-01   0.000E+00   1.251E-03
   3.500E-02   3.610E-02   3.466E-01   0.000E+00   1.569E-03
   3.000E-02   5.099E-02   5.414E-01   0.000E+00   2.179E-03
   2.750E-02   6.088E-02   6.811E-01   0.000E+00   2.569E-03
   2.500E-02   7.334E-02   8.664E-01   0.000E+00   3.098E-03
   2.400E-02   8.056E-02   9.583E-01   0.000E+00   3.344E-03
   2.000E-02   1.181E-01   1.477E+00   0.000E+00   4.774E-03
   1.800E-02   1.473E-01   1.816E+00   0.000E+00   5.880E-03
   1.600E-02   1.962E-01   2.233E+00   0.000E+00   7.421E-03
   1.500E-02   2.342E-01   2.488E+00   0.000E+00   8.429E-03
   1.400E-02   2.665E-01   2.770E+00   0.000E+00   9.426E-03
   1.200E-02   4.083E-01   3.465E+00   0.000E+00   1.271E-02
   1.000E-02   6.215E-01   4.457E+00   0.000E+00   1.756E-02
   9.000E-03   8.298E-01   5.009E+00   0.000E+00   2.144E-02
   8.000E-03   1.095E+00   5.766E+00   0.000E+00   2.577E-02
   7.500E-03   1.283E+00   6.357E+00   0.000E+00   2.932E-02
   7.000E-03   1.544E+00   7.086E+00   0.000E+00   3.326E-02
   6.000E-03   2.192E+00   8.968E+00   0.000E+00   4.399E-02
   5.000E-03   3.045E+00   1.244E+01   0.000E+00   6.114E-02
   4.500E-03   3.663E+00   1.486E+01   0.000E+00   7.459E-02
   4.000E-03   4.217E+00   1.756E+01   0.000E+00   9.237E-02
   3.500E-03   4.913E+00   2.032E+01   0.000E+00   1.182E-01
   3.000E-03   5.721E+00   2.242E+01   0.000E+00   1.565E-01
   2.750E-03   6.038E+00   2.296E+01   0.000E+00   1.814E-01
   2.500E-03   6.236E+00   2.321E+01   0.000E+00   2.112E-01
   2.400E-03   6.369E+00   2.324E+01   0.000E+00   2.245E-01
   2.350E-03   6.447E+00   2.326E+01   0.000E+00   2.317E-01
   2.320E-03   6.481E+00   2.329E+01   0.000E+00   2.359E-01
   2.310E-03   6.493E+00   2.330E+01   0.000E+00   2.373E-01
   2.300E-03   6.507E+00   2.330E+01   0.000E+00   2.387E-01
   2.250E-03   6.543E+00   2.337E+01   0.000E+00   2.463E-01
   2.200E-03   6.582E+00   2.341E+01   0.000E+00   2.538E-01
   2.150E-03   6.647E+00   2.340E+01   0.000E+00   2.612E-01
   2.120E-03   6.685E+00   2.329E+01   0.000E+00   2.656E-01
   2.110E-03   6.691E+00   2.325E+01   0.000E+00   2.671E-01
   2.100E-03   6.692E+00   2.320E+01   0.000E+00   2.685E-01
   2.080E-03   6.684E+00   2.304E+01   0.000E+00   2.710E-01
   2.000E-03   6.681E+00   2.233E+01   0.000E+00   2.822E-01
   1.950E-03   6.723E+00   2.155E+01   0.000E+00   2.871E-01
   1.900E-03   6.807E+00   2.050E+01   0.000E+00   2.905E-01
   1.850E-03   6.889E+00   1.917E+01   0.000E+00   2.913E-01
   1.830E-03   6.926E+00   1.856E+01   0.000E+00   2.908E-01
   1.820E-03   6.929E+00   1.824E+01   0.000E+00   2.904E-01
   1.810E-03   6.940E+00   1.790E+01   0.000E+00   2.900E-01
   1.800E-03   6.957E+00   1.758E+01   0.000E+00   2.896E-01
   1.750E-03   7.034E+00   1.570E+01   0.000E+00   2.862E-01
   1.700E-03   7.044E+00   1.369E+01   0.000E+00   2.813E-01
   1.670E-03   7.119E+00   1.248E+01   0.000E+00   2.790E-01
   1.650E-03   7.189E+00   1.169E+01   0.000E+00   2.776E-01
   1.640E-03   7.211E+00   1.130E+01   0.000E+00   2.766E-01
   1.630E-03   7.233E+00   1.092E+01   0.000E+00   2.758E-01
   1.610E-03   7.263E+00   1.017E+01   0.000E+00   2.745E-01
   1.600E-03   7.284E+00   9.813E+00   0.000E+00   2.739E-01
   1.590E-03   7.305E+00   9.470E+00   0.000E+00   2.734E-01
   1.580E-03   7.321E+00   9.147E+00   0.000E+00   2.730E-01
   1.570E-03   7.321E+00   8.840E+00   0.000E+00   2.726E-01
   1.560E-03   7.353E+00   8.574E+00   0.000E+00   2.727E-01
   1.540E-03   7.414E+00   8.141E+00   0.000E+00   2.730E-01
   1.520E-03   7.418E+00   7.874E+00   0.000E+00   2.737E-01
   1.510E-03   7.418E+00   7.809E+00   0.000E+00   2.742E-01
   1.500E-03   7.406E+00   7.781E+00   0.000E+00   2.750E-01
   1.450E-03   7.451E+00   8.052E+00   0.000E+00   2.846E-01
   1.440E-03   7.468E+00   8.155E+00   0.000E+00   2.873E-01
   1.430E-03   7.483E+00   8.241E+00   0.000E+00   2.911E-01
   1.420E-03   7.497E+00   8.324E+00   0.000E+00   2.950E-01
   1.400E-03   7.542E+00   8.514E+00   0.000E+00   3.042E-01
   1.380E-03   7.577E+00   8.693E+00   0.000E+00   3.147E-01
   1.370E-03   7.592E+00   8.793E+00   0.000E+00   3.204E-01
   1.360E-03   7.620E+00   8.893E+00   0.000E+00   3.262E-01
   1.350E-03   7.654E+00   9.017E+00   0.000E+00   3.321E-01
   1.340E-03   7.683E+00   9.140E+00   0.000E+00   3.375E-01
   1.330E-03   7.700E+00   9.293E+00   0.000E+00   3.428E-01
   1.320E-03   7.727E+00   9.453E+00   0.000E+00   3.481E-01
   1.310E-03   7.727E+00   9.638E+00   0.000E+00   3.530E-01
   1.290E-03   7.702E+00   1.008E+01   0.000E+00   3.630E-01
   1.280E-03   7.698E+00   1.032E+01   0.000E+00   3.680E-01
   1.270E-03   7.715E+00   1.052E+01   0.000E+00   3.731E-01
   1.260E-03   7.727E+00   1.081E+01   0.000E+00   3.778E-01
   1.250E-03   7.728E+00   1.119E+01   0.000E+00   3.821E-01
   1.220E-03   7.846E+00   1.349E+01   0.000E+00   3.961E-01
   1.210E-03   7.849E+00   1.498E+01   0.000E+00   4.008E-01
   1.200E-03   7.849E+00   1.674E+01   0.000E+00   4.058E-01
   1.190E-03   7.903E+00   1.856E+01   0.000E+00   4.109E-01
   1.180E-03   7.929E+00   2.028E+01   0.000E+00   4.151E-01
   1.170E-03   7.948E+00   2.175E+01   0.000E+00   4.192E-01
   1.160E-03   7.974E+00   2.294E+01   0.000E+00   4.229E-01
   1.150E-03   7.967E+00   2.388E+01   0.000E+00   4.264E-01
