 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   8.919E-04   7.162E-04   0.000E+00   5.131E-06
   9.000E-01   1.045E-03   8.455E-04   0.000E+00   5.987E-06
   8.000E-01   1.248E-03   1.019E-03   0.000E+00   7.119E-06
   7.000E-01   1.528E-03   1.258E-03   0.000E+00   8.663E-06
   6.000E-01   1.934E-03   1.608E-03   0.000E+00   1.089E-05
   5.500E-01   2.211E-03   1.847E-03   0.000E+00   1.239E-05
   5.000E-01   2.562E-03   2.151E-03   0.000E+00   1.428E-05
   4.500E-01   3.017E-03   2.547E-03   0.000E+00   1.673E-05
   4.000E-01   3.626E-03   3.077E-03   0.000E+00   1.997E-05
   3.500E-01   4.474E-03   3.815E-03   0.000E+00   2.445E-05
   3.000E-01   5.713E-03   4.894E-03   0.000E+00   3.090E-05
   2.500E-01   7.651E-03   6.576E-03   0.000E+00   4.088E-05
   2.098E-01   1.016E-02   8.743E-03   0.000E+00   5.361E-05
   1.500E-01   1.767E-02   1.513E-02   0.000E+00   9.071E-05
   1.382E-01   2.027E-02   1.730E-02   0.000E+00   1.033E-04
   1.320E-01   2.190E-02   1.865E-02   0.000E+00   1.112E-04
   1.150E-01   2.766E-02   2.341E-02   0.000E+00   1.387E-04
   1.000E-01   3.518E-02   2.944E-02   0.000E+00   1.739E-04
   9.970E-02   3.536E-02   2.959E-02   0.000E+00   1.748E-04
   8.670E-02   4.452E-02   3.733E-02   0.000E+00   2.180E-04
   8.500E-02   4.612E-02   3.858E-02   0.000E+00   2.255E-04
   7.500E-02   5.852E-02   4.747E-02   0.000E+00   2.815E-04
   6.000E-02   8.608E-02   6.866E-02   0.000E+00   4.023E-04
   5.500E-02   9.974E-02   7.705E-02   0.000E+00   4.632E-04
   5.000E-02   1.187E-01   9.577E-02   0.000E+00   5.520E-04
   4.500E-02   1.463E-01   1.272E-01   0.000E+00   6.808E-04
   4.000E-02   1.880E-01   1.707E-01   0.000E+00   8.636E-04
   3.500E-02   2.358E-01   2.605E-01   0.000E+00   1.098E-03
   3.000E-02   3.331E-01   4.069E-01   0.000E+00   1.540E-03
   2.750E-02   3.976E-01   5.119E-01   0.000E+00   1.826E-03
   2.500E-02   4.791E-01   6.512E-01   0.000E+00   2.212E-03
   2.400E-02   5.262E-01   7.203E-01   0.000E+00   2.396E-03
   2.000E-02   7.712E-01   1.110E+00   0.000E+00   3.453E-03
   1.800E-02   9.624E-01   1.365E+00   0.000E+00   4.257E-03
   1.600E-02   1.282E+00   1.679E+00   0.000E+00   5.378E-03
   1.500E-02   1.530E+00   1.870E+00   0.000E+00   6.118E-03
   1.400E-02   1.741E+00   2.082E+00   0.000E+00   6.848E-03
   1.200E-02   2.667E+00   2.604E+00   0.000E+00   9.258E-03
   1.000E-02   4.060E+00   3.350E+00   0.000E+00   1.280E-02
   9.000E-03   5.421E+00   3.764E+00   0.000E+00   1.564E-02
   8.000E-03   7.151E+00   4.334E+00   0.000E+00   1.890E-02
   7.500E-03   8.383E+00   4.778E+00   0.000E+00   2.149E-02
   7.000E-03   1.009E+01   5.326E+00   0.000E+00   2.449E-02
   6.000E-03   1.433E+01   6.740E+00   0.000E+00   3.253E-02
   5.000E-03   1.991E+01   9.348E+00   0.000E+00   4.526E-02
   4.500E-03   2.396E+01   1.116E+01   0.000E+00   5.517E-02
   4.000E-03   2.759E+01   1.320E+01   0.000E+00   6.784E-02
   3.500E-03   3.216E+01   1.527E+01   0.000E+00   8.567E-02
   3.000E-03   3.746E+01   1.685E+01   0.000E+00   1.115E-01
   2.750E-03   3.955E+01   1.725E+01   0.000E+00   1.278E-01
   2.500E-03   4.087E+01   1.744E+01   0.000E+00   1.469E-01
   2.400E-03   4.175E+01   1.746E+01   0.000E+00   1.556E-01
   2.350E-03   4.227E+01   1.748E+01   0.000E+00   1.603E-01
   2.320E-03   4.249E+01   1.750E+01   0.000E+00   1.631E-01
   2.310E-03   4.258E+01   1.751E+01   0.000E+00   1.640E-01
   2.300E-03   4.266E+01   1.750E+01   0.000E+00   1.650E-01
   2.250E-03   4.291E+01   1.756E+01   0.000E+00   1.699E-01
   2.200E-03   4.317E+01   1.759E+01   0.000E+00   1.749E-01
   2.150E-03   4.360E+01   1.758E+01   0.000E+00   1.800E-01
   2.120E-03   4.385E+01   1.750E+01   0.000E+00   1.830E-01
