 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   8.894E-04   6.140E-04   0.000E+00   4.208E-06
   9.000E-01   1.042E-03   7.249E-04   0.000E+00   4.911E-06
   8.000E-01   1.244E-03   8.732E-04   0.000E+00   5.842E-06
   7.000E-01   1.524E-03   1.079E-03   0.000E+00   7.111E-06
   6.000E-01   1.929E-03   1.379E-03   0.000E+00   8.941E-06
   5.500E-01   2.205E-03   1.584E-03   0.000E+00   1.018E-05
   5.000E-01   2.554E-03   1.844E-03   0.000E+00   1.174E-05
   4.500E-01   3.008E-03   2.184E-03   0.000E+00   1.375E-05
   4.000E-01   3.616E-03   2.638E-03   0.000E+00   1.642E-05
   3.500E-01   4.461E-03   3.271E-03   0.000E+00   2.012E-05
   3.000E-01   5.696E-03   4.196E-03   0.000E+00   2.544E-05
   2.500E-01   7.629E-03   5.638E-03   0.000E+00   3.367E-05
   2.098E-01   1.014E-02   7.496E-03   0.000E+00   4.419E-05
   1.500E-01   1.762E-02   1.297E-02   0.000E+00   7.486E-05
   1.382E-01   2.021E-02   1.483E-02   0.000E+00   8.531E-05
   1.320E-01   2.183E-02   1.599E-02   0.000E+00   9.179E-05
   1.150E-01   2.758E-02   2.007E-02   0.000E+00   1.146E-04
   1.000E-01   3.507E-02   2.524E-02   0.000E+00   1.437E-04
   9.970E-02   3.526E-02   2.537E-02   0.000E+00   1.444E-04
   8.670E-02   4.439E-02   3.200E-02   0.000E+00   1.802E-04
   8.500E-02   4.598E-02   3.308E-02   0.000E+00   1.864E-04
   7.500E-02   5.834E-02   4.070E-02   0.000E+00   2.328E-04
   6.000E-02   8.581E-02   5.886E-02   0.000E+00   3.330E-04
   5.500E-02   9.943E-02   6.606E-02   0.000E+00   3.834E-04
   5.000E-02   1.184E-01   8.212E-02   0.000E+00   4.571E-04
   4.500E-02   1.459E-01   1.091E-01   0.000E+00   5.642E-04
   4.000E-02   1.874E-01   1.463E-01   0.000E+00   7.165E-04
   3.500E-02   2.350E-01   2.234E-01   0.000E+00   9.131E-04
   3.000E-02   3.320E-01   3.489E-01   0.000E+00   1.283E-03
   2.750E-02   3.963E-01   4.389E-01   0.000E+00   1.525E-03
   2.500E-02   4.775E-01   5.583E-01   0.000E+00   1.848E-03
   2.400E-02   5.245E-01   6.176E-01   0.000E+00   2.004E-03
   2.000E-02   7.687E-01   9.520E-01   0.000E+00   2.894E-03
   1.800E-02   9.592E-01   1.171E+00   0.000E+00   3.568E-03
   1.600E-02   1.277E+00   1.439E+00   0.000E+00   4.514E-03
   1.500E-02   1.525E+00   1.603E+00   0.000E+00   5.142E-03
   1.400E-02   1.735E+00   1.785E+00   0.000E+00   5.759E-03
   1.200E-02   2.658E+00   2.233E+00   0.000E+00   7.814E-03
   1.000E-02   4.046E+00   2.872E+00   0.000E+00   1.084E-02
   9.000E-03   5.402E+00   3.228E+00   0.000E+00   1.328E-02
   8.000E-03   7.126E+00   3.716E+00   0.000E+00   1.611E-02
   7.500E-03   8.352E+00   4.097E+00   0.000E+00   1.834E-02
   7.000E-03   1.005E+01   4.567E+00   0.000E+00   2.097E-02
   6.000E-03   1.427E+01   5.780E+00   0.000E+00   2.795E-02
   5.000E-03   1.983E+01   8.017E+00   0.000E+00   3.893E-02
   4.500E-03   2.385E+01   9.575E+00   0.000E+00   4.744E-02
   4.000E-03   2.746E+01   1.132E+01   0.000E+00   5.814E-02
   3.500E-03   3.199E+01   1.310E+01   0.000E+00   7.305E-02
   3.000E-03   3.725E+01   1.445E+01   0.000E+00   9.451E-02
   2.750E-03   3.931E+01   1.480E+01   0.000E+00   1.078E-01
   2.500E-03   4.061E+01   1.496E+01   0.000E+00   1.233E-01
   2.400E-03   4.147E+01   1.498E+01   0.000E+00   1.304E-01
   2.350E-03   4.198E+01   1.500E+01   0.000E+00   1.343E-01
   2.320E-03   4.220E+01   1.501E+01   0.000E+00   1.366E-01
   2.310E-03   4.228E+01   1.502E+01   0.000E+00   1.374E-01
   2.300E-03   4.237E+01   1.502E+01   0.000E+00   1.381E-01
   2.250E-03   4.260E+01   1.506E+01   0.000E+00   1.422E-01
   2.200E-03   4.286E+01   1.509E+01   0.000E+00   1.463E-01
   2.150E-03   4.328E+01   1.508E+01   0.000E+00   1.505E-01
   2.120E-03   4.352E+01   1.501E+01   0.000E+00   1.531E-01
   2.110E-03   4.357E+01   1.499E+01   0.000E+00   1.540E-01
   2.100E-03   4.358E+01   1.495E+01   0.000E+00   1.548E-01
   2.080E-03   4.352E+01   1.485E+01   0.000E+00   1.562E-01
   2.000E-03   4.351E+01   1.440E+01   0.000E+00   1.624E-01
   1.950E-03   4.378E+01   1.389E+01   0.000E+00   1.656E-01
   1.900E-03   4.432E+01   1.322E+01   0.000E+00   1.680E-01
   1.850E-03   4.486E+01   1.236E+01   0.000E+00   1.690E-01
   1.830E-03   4.510E+01   1.197E+01   0.000E+00   1.691E-01
   1.820E-03   4.512E+01   1.176E+01   0.000E+00   1.690E-01
   1.810E-03   4.519E+01   1.154E+01   0.000E+00   1.688E-01
   1.800E-03   4.530E+01   1.133E+01   0.000E+00   1.687E-01
   1.750E-03   4.580E+01   1.012E+01   0.000E+00   1.671E-01
   1.700E-03   4.587E+01   8.824E+00   0.000E+00   1.641E-01
   1.670E-03   4.636E+01   8.045E+00   0.000E+00   1.625E-01
   1.650E-03   4.682E+01   7.534E+00   0.000E+00   1.615E-01
   1.640E-03   4.696E+01   7.285E+00   0.000E+00   1.608E-01
   1.630E-03   4.710E+01   7.037E+00   0.000E+00   1.602E-01
   1.610E-03   4.730E+01   6.559E+00   0.000E+00   1.590E-01
   1.600E-03   4.743E+01   6.327E+00   0.000E+00   1.584E-01
   1.590E-03   4.757E+01   6.105E+00   0.000E+00   1.579E-01
   1.580E-03   4.768E+01   5.898E+00   0.000E+00   1.574E-01
   1.570E-03   4.767E+01   5.700E+00   0.000E+00   1.568E-01
   1.560E-03   4.788E+01   5.528E+00   0.000E+00   1.565E-01
   1.540E-03   4.828E+01   5.250E+00   0.000E+00   1.562E-01
   1.520E-03   4.830E+01   5.077E+00   0.000E+00   1.560E-01
   1.510E-03   4.831E+01   5.036E+00   0.000E+00   1.560E-01
   1.500E-03   4.823E+01   5.018E+00   0.000E+00   1.561E-01
   1.450E-03   4.852E+01   5.193E+00   0.000E+00   1.597E-01
   1.440E-03   4.863E+01   5.260E+00   0.000E+00   1.608E-01
   1.430E-03   4.873E+01   5.315E+00   0.000E+00   1.625E-01
   1.420E-03   4.882E+01   5.369E+00   0.000E+00   1.642E-01
   1.400E-03   4.912E+01   5.492E+00   0.000E+00   1.685E-01
   1.380E-03   4.934E+01   5.608E+00   0.000E+00   1.734E-01
   1.370E-03   4.944E+01   5.672E+00   0.000E+00   1.762E-01
   1.360E-03   4.962E+01   5.737E+00   0.000E+00   1.791E-01
   1.350E-03   4.984E+01   5.817E+00   0.000E+00   1.821E-01
   1.340E-03   5.003E+01   5.897E+00   0.000E+00   1.850E-01
   1.330E-03   5.014E+01   5.996E+00   0.000E+00   1.878E-01
   1.320E-03   5.032E+01   6.099E+00   0.000E+00   1.908E-01
   1.310E-03   5.032E+01   6.218E+00   0.000E+00   1.935E-01
   1.290E-03   5.015E+01   6.506E+00   0.000E+00   1.991E-01
   1.280E-03   5.013E+01   6.658E+00   0.000E+00   2.020E-01
   1.270E-03   5.024E+01   6.786E+00   0.000E+00   2.050E-01
   1.260E-03   5.032E+01   6.976E+00   0.000E+00   2.077E-01
   1.250E-03   5.033E+01   7.225E+00   0.000E+00   2.103E-01
   1.220E-03   5.110E+01   8.706E+00   0.000E+00   2.197E-01
   1.210E-03   5.112E+01   9.672E+00   0.000E+00   2.232E-01
   1.200E-03   5.112E+01   1.081E+01   0.000E+00   2.270E-01
   1.190E-03   5.147E+01   1.198E+01   0.000E+00   2.311E-01
   1.180E-03   5.164E+01   1.309E+01   0.000E+00   2.347E-01
   1.170E-03   5.176E+01   1.404E+01   0.000E+00   2.383E-01
   1.160E-03   5.193E+01   1.481E+01   0.000E+00   2.416E-01
   1.150E-03   5.188E+01   1.541E+01   0.000E+00   2.448E-01
   1.140E-03   5.179E+01   1.589E+01   0.000E+00   2.478E-01
   1.130E-03   5.177E+01   1.627E+01   0.000E+00   2.508E-01
   1.120E-03   5.177E+01   1.659E+01   0.000E+00   2.533E-01
   1.110E-03   5.173E+01   1.689E+01   0.000E+00   2.555E-01
   1.090E-03   5.183E+01   1.741E+01   0.000E+00   2.601E-01
   1.050E-03   5.254E+01   1.791E+01   0.000E+00   2.696E-01
   1.000E-03   5.373E+01   1.744E+01   0.000E+00   2.718E-01
   9.800E-04   5.428E+01   1.666E+01   0.000E+00   2.721E-01
   9.600E-04   5.474E+01   1.545E+01   0.000E+00   2.701E-01
   9.500E-04   5.516E+01   1.472E+01   0.000E+00   2.677E-01
   9.400E-04   5.515E+01   1.397E+01   0.000E+00   2.636E-01
   9.200E-04   5.540E+01   1.248E+01   0.000E+00   2.513E-01
   8.900E-04   5.618E+01   1.026E+01   0.000E+00   2.288E-01
   8.700E-04   5.595E+01   9.042E+00   0.000E+00   2.156E-01
   8.600E-04   5.631E+01   8.504E+00   0.000E+00   2.110E-01
   8.500E-04   5.629E+01   7.945E+00   0.000E+00   2.062E-01
   8.400E-04   5.672E+01   7.352E+00   0.000E+00   2.014E-01
   8.200E-04   5.640E+01   6.138E+00   0.000E+00   1.891E-01
   8.000E-04   5.667E+01   5.132E+00   0.000E+00   1.786E-01
   7.900E-04   5.701E+01   4.771E+00   0.000E+00   1.773E-01
   7.800E-04   5.681E+01   4.478E+00   0.000E+00   1.758E-01
   7.700E-04   5.661E+01   4.225E+00   0.000E+00   1.758E-01
   7.600E-04   5.645E+01   4.005E+00   0.000E+00   1.771E-01
   7.500E-04   5.630E+01   3.805E+00   0.000E+00   1.790E-01
   7.300E-04   5.664E+01   3.504E+00   0.000E+00   1.861E-01
   7.200E-04   5.646E+01   3.424E+00   0.000E+00   1.895E-01
   7.100E-04   5.637E+01   3.383E+00   0.000E+00   1.934E-01
   7.000E-04   5.674E+01   3.332E+00   0.000E+00   1.977E-01
   6.900E-04   5.641E+01   3.235E+00   0.000E+00   2.009E-01
   6.800E-04   5.530E+01   3.099E+00   0.000E+00   2.031E-01
   6.600E-04   5.594E+01   2.859E+00   0.000E+00   2.114E-01
   6.400E-04   5.759E+01   2.541E+00   0.000E+00   2.205E-01
   6.300E-04   5.842E+01   2.410E+00   0.000E+00   2.248E-01
   6.200E-04   5.830E+01   2.404E+00   0.000E+00   2.284E-01
   6.100E-04   5.868E+01   2.413E+00   0.000E+00   2.326E-01
   5.900E-04   6.044E+01   2.038E+00   0.000E+00   2.413E-01
   5.500E-04   5.644E+01   1.639E+00   0.000E+00   2.523E-01
   5.300E-04   5.714E+01   1.533E+00   0.000E+00   2.616E-01
   5.200E-04   5.719E+01   1.480E+00   0.000E+00   2.660E-01
   5.100E-04   5.778E+01   1.427E+00   0.000E+00   2.710E-01
   5.000E-04   5.836E+01   1.382E+00   0.000E+00   2.758E-01
   4.800E-04   5.894E+01   1.323E+00   0.000E+00   2.852E-01
   4.500E-04   6.042E+01   1.287E+00   0.000E+00   2.995E-01
   4.000E-04   6.271E+01   1.388E+00   0.000E+00   3.236E-01
   3.800E-04   6.425E+01   1.509E+00   0.000E+00   3.335E-01
   3.600E-04   6.606E+01   1.701E+00   0.000E+00   3.433E-01
   3.400E-04   6.915E+01   1.992E+00   0.000E+00   3.539E-01
   3.300E-04   6.899E+01   2.186E+00   0.000E+00   3.581E-01
   3.200E-04   6.981E+01   2.418E+00   0.000E+00   3.626E-01
   3.150E-04   7.073E+01   2.554E+00   0.000E+00   3.653E-01
   3.100E-04   7.161E+01   2.703E+00   0.000E+00   3.680E-01
   3.080E-04   7.189E+01   2.767E+00   0.000E+00   3.690E-01
   3.050E-04   7.226E+01   2.867E+00   0.000E+00   3.705E-01
   3.000E-04   7.299E+01   3.049E+00   0.000E+00   3.732E-01
   2.900E-04   7.494E+01   3.468E+00   0.000E+00   3.788E-01
   2.800E-04   7.606E+01   3.981E+00   0.000E+00   3.838E-01
   2.600E-04   8.043E+01   5.381E+00   0.000E+00   3.961E-01
   2.500E-04   8.365E+01   6.336E+00   0.000E+00   4.033E-01
   2.200E-04   9.762E+01   1.087E+01   0.000E+00   4.305E-01
   2.159E-04   9.967E+01   1.177E+01   0.000E+00   4.346E-01
   2.000E-04   1.113E+02   1.620E+01   0.000E+00   4.537E-01
   1.662E-04   1.488E+02   3.330E+01   0.000E+00   5.072E-01
   1.650E-04   1.506E+02   3.418E+01   0.000E+00   5.096E-01
   1.250E-04   2.476E+02   7.793E+01   0.000E+00   6.370E-01
   1.235E-04   2.527E+02   8.022E+01   0.000E+00   6.445E-01
   1.130E-04   2.896E+02   9.825E+01   0.000E+00   7.061E-01
   1.000E-04   3.389E+02   1.259E+02   0.000E+00   8.150E-01
   9.500E-05   3.562E+02   1.384E+02   0.000E+00   8.693E-01
   9.300E-05   3.625E+02   1.436E+02   0.000E+00   8.930E-01
   9.200E-05   3.655E+02   1.463E+02   0.000E+00   9.054E-01
   9.100E-05   3.683E+02   1.490E+02   0.000E+00   9.180E-01
   9.000E-05   3.711E+02   1.518E+02   0.000E+00   9.309E-01
   8.900E-05   3.739E+02   1.546E+02   0.000E+00   9.441E-01
   8.800E-05   3.766E+02   1.573E+02   0.000E+00   9.576E-01
   8.700E-05   3.792E+02   1.601E+02   0.000E+00   9.715E-01
   8.600E-05   3.819E+02   1.629E+02   0.000E+00   9.857E-01
   8.500E-05   3.845E+02   1.656E+02   0.000E+00   1.000E+00
   8.400E-05   3.872E+02   1.683E+02   0.000E+00   1.015E+00
   8.330E-05   3.891E+02   1.702E+02   0.000E+00   1.026E+00
   8.200E-05   3.925E+02   1.738E+02   0.000E+00   1.047E+00
   8.100E-05   3.951E+02   1.764E+02   0.000E+00   1.063E+00
   8.000E-05   3.977E+02   1.792E+02   0.000E+00   1.080E+00
   7.900E-05   4.001E+02   1.819E+02   0.000E+00   1.098E+00
   7.800E-05   4.024E+02   1.847E+02   0.000E+00   1.115E+00
   7.700E-05   4.045E+02   1.876E+02   0.000E+00   1.134E+00
   7.600E-05   4.064E+02   1.905E+02   0.000E+00   1.153E+00
   7.500E-05   4.079E+02   1.935E+02   0.000E+00   1.172E+00
   7.400E-05   4.091E+02   1.967E+02   0.000E+00   1.192E+00
   7.300E-05   4.099E+02   1.998E+02   0.000E+00   1.213E+00
   7.140E-05   4.104E+02   2.051E+02   0.000E+00   1.246E+00
   7.100E-05   4.104E+02   2.064E+02   0.000E+00   1.255E+00
   7.000E-05   4.101E+02   2.097E+02   0.000E+00   1.277E+00
   6.900E-05   4.093E+02   2.130E+02   0.000E+00   1.299E+00
   6.800E-05   4.083E+02   2.164E+02   0.000E+00   1.322E+00
   6.700E-05   4.068E+02   2.197E+02   0.000E+00   1.346E+00
   6.600E-05   4.050E+02   2.231E+02   0.000E+00   1.370E+00
   6.500E-05   4.029E+02   2.266E+02   0.000E+00   1.395E+00
   6.400E-05   4.003E+02   2.302E+02   0.000E+00   1.421E+00
   6.300E-05   3.975E+02   2.338E+02   0.000E+00   1.447E+00
   6.250E-05   3.958E+02   2.357E+02   0.000E+00   1.460E+00
   6.200E-05   3.941E+02   2.375E+02   0.000E+00   1.474E+00
   6.100E-05   3.903E+02   2.410E+02   0.000E+00   1.501E+00
   6.000E-05   3.860E+02   2.443E+02   0.000E+00   1.529E+00
   5.900E-05   3.811E+02   2.474E+02   0.000E+00   1.557E+00
   5.800E-05   3.756E+02   2.502E+02   0.000E+00   1.586E+00
   5.700E-05   3.695E+02   2.528E+02   0.000E+00   1.616E+00
