 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   2.337E-03   1.946E-03   0.000E+00   1.154E-06
   9.000E-01   2.738E-03   2.297E-03   0.000E+00   1.364E-06
   8.000E-01   3.270E-03   2.767E-03   0.000E+00   1.646E-06
   7.000E-01   4.005E-03   3.419E-03   0.000E+00   2.029E-06
   6.000E-01   5.068E-03   4.369E-03   0.000E+00   2.594E-06
   5.500E-01   5.794E-03   5.019E-03   0.000E+00   2.981E-06
   5.000E-01   6.712E-03   5.845E-03   0.000E+00   3.466E-06
   4.500E-01   7.905E-03   6.919E-03   0.000E+00   4.109E-06
   4.000E-01   9.502E-03   8.360E-03   0.000E+00   4.954E-06
   3.500E-01   1.172E-02   1.037E-02   0.000E+00   6.156E-06
   3.000E-01   1.497E-02   1.330E-02   0.000E+00   7.870E-06
   2.500E-01   2.005E-02   1.787E-02   0.000E+00   1.057E-05
   2.098E-01   2.664E-02   2.376E-02   0.000E+00   1.405E-05
   1.500E-01   4.631E-02   4.111E-02   0.000E+00   2.433E-05
   1.382E-01   5.312E-02   4.700E-02   0.000E+00   2.788E-05
   1.320E-01   5.738E-02   5.068E-02   0.000E+00   3.008E-05
   1.150E-01   7.247E-02   6.360E-02   0.000E+00   3.780E-05
   1.000E-01   9.217E-02   7.998E-02   0.000E+00   4.764E-05
   9.970E-02   9.266E-02   8.039E-02   0.000E+00   4.789E-05
   8.670E-02   1.167E-01   1.014E-01   0.000E+00   6.038E-05
   8.500E-02   1.209E-01   1.048E-01   0.000E+00   6.244E-05
   7.500E-02   1.533E-01   1.290E-01   0.000E+00   7.731E-05
   6.000E-02   2.256E-01   1.865E-01   0.000E+00   1.125E-04
   5.500E-02   2.613E-01   2.093E-01   0.000E+00   1.286E-04
   5.000E-02   3.111E-01   2.602E-01   0.000E+00   1.559E-04
   4.500E-02   3.834E-01   3.457E-01   0.000E+00   1.985E-04
   4.000E-02   4.927E-01   4.637E-01   0.000E+00   2.587E-04
   3.500E-02   6.178E-01   7.078E-01   0.000E+00   3.633E-04
   3.000E-02   8.728E-01   1.106E+00   0.000E+00   5.407E-04
   2.750E-02   1.042E+00   1.391E+00   0.000E+00   6.682E-04
   2.500E-02   1.255E+00   1.769E+00   0.000E+00   8.377E-04
   2.400E-02   1.379E+00   1.957E+00   0.000E+00   9.229E-04
   2.000E-02   2.021E+00   3.017E+00   0.000E+00   1.398E-03
   1.800E-02   2.522E+00   3.709E+00   0.000E+00   1.736E-03
   1.600E-02   3.359E+00   4.561E+00   0.000E+00   2.197E-03
   1.500E-02   4.009E+00   5.080E+00   0.000E+00   2.500E-03
   1.400E-02   4.562E+00   5.657E+00   0.000E+00   2.830E-03
   1.200E-02   6.990E+00   7.076E+00   0.000E+00   3.812E-03
   1.000E-02   1.064E+01   9.101E+00   0.000E+00   5.325E-03
   9.000E-03   1.421E+01   1.023E+01   0.000E+00   6.460E-03
   8.000E-03   1.874E+01   1.177E+01   0.000E+00   7.989E-03
   7.500E-03   2.197E+01   1.298E+01   0.000E+00   9.072E-03
   7.000E-03   2.644E+01   1.447E+01   0.000E+00   1.051E-02
   6.000E-03   3.755E+01   1.831E+01   0.000E+00   1.431E-02
   5.000E-03   5.218E+01   2.539E+01   0.000E+00   2.068E-02
   4.500E-03   6.278E+01   3.032E+01   0.000E+00   2.561E-02
   4.000E-03   7.229E+01   3.584E+01   0.000E+00   3.189E-02
   3.500E-03   8.426E+01   4.147E+01   0.000E+00   3.987E-02
   3.000E-03   9.816E+01   4.575E+01   0.000E+00   5.009E-02
   2.750E-03   1.036E+02   4.685E+01   0.000E+00   5.580E-02
   2.500E-03   1.071E+02   4.735E+01   0.000E+00   6.242E-02
   2.400E-03   1.094E+02   4.740E+01   0.000E+00   6.553E-02
   2.350E-03   1.107E+02   4.746E+01   0.000E+00   6.733E-02
   2.320E-03   1.113E+02   4.751E+01   0.000E+00   6.842E-02
   2.310E-03   1.116E+02   4.754E+01   0.000E+00   6.880E-02
   2.300E-03   1.118E+02   4.752E+01   0.000E+00   6.917E-02
   2.250E-03   1.124E+02   4.766E+01   0.000E+00   7.120E-02
   2.200E-03   1.131E+02   4.775E+01   0.000E+00   7.346E-02
   2.150E-03   1.142E+02   4.773E+01   0.000E+00   7.583E-02
   2.120E-03   1.149E+02   4.750E+01   0.000E+00   7.733E-02
   2.110E-03   1.150E+02   4.743E+01   0.000E+00   7.784E-02
   2.100E-03   1.150E+02   4.732E+01   0.000E+00   7.836E-02
   2.080E-03   1.149E+02   4.700E+01   0.000E+00   7.927E-02
   2.000E-03   1.149E+02   4.556E+01   0.000E+00   8.330E-02
   1.950E-03   1.156E+02   4.395E+01   0.000E+00   8.589E-02
   1.900E-03   1.171E+02   4.182E+01   0.000E+00   8.792E-02
   1.850E-03   1.185E+02   3.911E+01   0.000E+00   8.897E-02
