 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
3.000E-01 1.09E-06 2.68E-14 1.98E-06 2.99E-15 7.47E-08 6.54E-21 3.86E-07 1.01E-20 5.55E-11 0.00E+00 0.00E+00 3.526E-06
2.500E-01 1.46E-06 5.55E-14 2.66E-06 6.20E-15 1.02E-07 1.36E-20 5.18E-07 2.10E-20 7.99E-11 0.00E+00 0.00E+00 4.735E-06
2.098E-01 1.94E-06 1.12E-13 3.53E-06 1.25E-14 1.35E-07 2.74E-20 6.90E-07 4.23E-20 1.13E-10 0.00E+00 0.00E+00 6.294E-06
1.500E-01 3.37E-06 4.27E-13 6.11E-06 4.79E-14 2.59E-07 1.05E-19 1.18E-06 1.62E-19 2.22E-10 0.00E+00 0.00E+00 1.092E-05
1.382E-01 3.87E-06 5.93E-13 6.98E-06 6.64E-14 3.05E-07 1.45E-19 1.35E-06 2.24E-19 2.61E-10 0.00E+00 0.00E+00 1.251E-05
1.320E-01 4.18E-06 7.12E-13 7.53E-06 7.98E-14 3.34E-07 1.75E-19 1.46E-06 2.69E-19 2.87E-10 0.00E+00 0.00E+00 1.350E-05
1.150E-01 5.28E-06 1.24E-12 9.45E-06 1.39E-13 4.37E-07 3.03E-19 1.82E-06 4.67E-19 3.78E-10 0.00E+00 0.00E+00 1.699E-05
1.000E-01 6.72E-06 2.16E-12 1.19E-05 2.42E-13 5.74E-07 5.30E-19 2.27E-06 8.17E-19 4.99E-10 0.00E+00 0.00E+00 2.145E-05
9.970E-02 6.75E-06 2.19E-12 1.19E-05 2.45E-13 5.78E-07 5.36E-19 2.28E-06 8.26E-19 5.02E-10 0.00E+00 0.00E+00 2.156E-05
8.670E-02 8.51E-06 3.82E-12 1.51E-05 4.29E-13 7.64E-07 9.38E-19 2.87E-06 1.44E-18 6.64E-10 0.00E+00 0.00E+00 2.721E-05
8.500E-02 8.81E-06 4.14E-12 1.56E-05 4.64E-13 7.94E-07 1.02E-18 2.96E-06 1.56E-18 6.91E-10 0.00E+00 0.00E+00 2.814E-05
7.500E-02 1.12E-05 6.83E-12 1.92E-05 7.67E-13 1.01E-06 1.67E-18 3.61E-06 2.58E-18 8.88E-10 0.00E+00 0.00E+00 3.496E-05
6.000E-02 1.65E-05 1.67E-11 2.76E-05 1.88E-12 1.55E-06 4.09E-18 5.24E-06 6.30E-18 1.39E-09 0.00E+00 0.00E+00 5.089E-05
5.500E-02 1.91E-05 2.36E-11 3.10E-05 2.68E-12 1.83E-06 5.79E-18 6.11E-06 8.92E-18 1.65E-09 0.00E+00 0.00E+00 5.797E-05
5.000E-02 2.27E-05 3.46E-11 3.83E-05 3.95E-12 2.18E-06 8.47E-18 7.28E-06 1.31E-17 2.00E-09 0.00E+00 0.00E+00 7.050E-05
4.500E-02 2.80E-05 5.28E-11 5.08E-05 6.06E-12 2.66E-06 1.29E-17 8.90E-06 1.99E-17 2.47E-09 0.00E+00 0.00E+00 9.032E-05
4.000E-02 3.59E-05 8.47E-11 6.78E-05 9.80E-12 3.32E-06 2.07E-17 1.12E-05 3.20E-17 3.12E-09 0.00E+00 0.00E+00 1.183E-04
3.500E-02 4.51E-05 1.45E-10 1.03E-04 1.69E-11 4.26E-06 3.53E-17 1.49E-05 5.46E-17 4.08E-09 0.00E+00 0.00E+00 1.673E-04
3.000E-02 6.36E-05 2.69E-10 1.61E-04 3.14E-11 5.67E-06 6.54E-17 2.09E-05 1.01E-16 5.56E-09 0.00E+00 0.00E+00 2.510E-04
2.750E-02 7.59E-05 3.81E-10 2.02E-04 4.45E-11 6.68E-06 9.26E-17 2.55E-05 1.44E-16 6.62E-09 0.00E+00 0.00E+00 3.106E-04
2.500E-02 9.13E-05 5.60E-10 2.58E-04 6.51E-11 7.98E-06 1.36E-16 3.20E-05 2.10E-16 8.01E-09 0.00E+00 0.00E+00 3.891E-04
2.400E-02 1.00E-04 6.59E-10 2.85E-04 7.66E-11 8.63E-06 1.60E-16 3.49E-05 2.48E-16 8.69E-09 0.00E+00 0.00E+00 4.293E-04
2.000E-02 1.47E-04 1.38E-09 4.44E-04 1.56E-10 1.22E-05 3.32E-16 5.05E-05 5.13E-16 1.25E-08 0.00E+00 0.00E+00 6.539E-04
1.800E-02 1.83E-04 2.11E-09 5.51E-04 2.34E-10 1.50E-05 5.06E-16 6.28E-05 7.83E-16 1.55E-08 0.00E+00 0.00E+00 8.120E-04
1.600E-02 2.43E-04 3.41E-09 6.86E-04 3.68E-10 1.90E-05 8.12E-16 8.01E-05 1.25E-15 1.96E-08 0.00E+00 0.00E+00 1.028E-03
1.500E-02 2.89E-04 4.43E-09 7.69E-04 4.70E-10 2.17E-05 1.05E-15 9.09E-05 1.62E-15 2.23E-08 0.00E+00 0.00E+00 1.171E-03
1.400E-02 3.29E-04 5.85E-09 8.63E-04 6.11E-10 2.50E-05 1.39E-15 1.05E-04 2.14E-15 2.57E-08 0.00E+00 0.00E+00 1.322E-03
1.200E-02 5.02E-04 1.10E-08 1.10E-03 1.10E-09 3.48E-05 2.58E-15 1.44E-04 3.97E-15 3.51E-08 0.00E+00 0.00E+00 1.781E-03
1.000E-02 7.62E-04 2.30E-08 1.45E-03 2.17E-09 5.26E-05 5.40E-15 2.10E-04 8.25E-15 5.07E-08 0.00E+00 0.00E+00 2.477E-03
9.000E-03 1.01E-03 3.55E-08 1.66E-03 3.22E-09 6.76E-05 8.28E-15 2.62E-04 1.26E-14 6.29E-08 0.00E+00 0.00E+00 3.000E-03
8.000E-03 1.35E-03 5.60E-08 1.92E-03 5.09E-09 9.04E-05 1.34E-14 3.36E-04 2.02E-14 8.00E-08 0.00E+00 0.00E+00 3.696E-03
7.500E-03 1.57E-03 7.33E-08 2.13E-03 6.56E-09 1.07E-04 1.74E-14 3.86E-04 2.61E-14 9.13E-08 0.00E+00 0.00E+00 4.193E-03
7.000E-03 1.90E-03 9.60E-08 2.39E-03 8.58E-09 1.28E-04 2.30E-14 4.47E-04 3.44E-14 1.05E-07 0.00E+00 0.00E+00 4.862E-03
6.000E-03 2.73E-03 1.74E-07 3.06E-03 1.57E-08 1.97E-04 4.34E-14 6.22E-04 6.38E-14 1.45E-07 0.00E+00 0.00E+00 6.610E-03
5.000E-03 3.89E-03 3.41E-07 4.35E-03 3.19E-08 3.46E-04 9.22E-14 9.16E-04 1.32E-13 2.14E-07 0.00E+00 0.00E+00 9.505E-03
4.500E-03 4.80E-03 4.95E-07 5.31E-03 4.76E-08 4.89E-04 1.42E-13 1.14E-03 1.99E-13 2.69E-07 0.00E+00 0.00E+00 1.174E-02
4.000E-03 5.71E-03 7.36E-07 6.63E-03 7.13E-08 7.16E-04 2.26E-13 1.46E-03 3.16E-13 3.51E-07 0.00E+00 0.00E+00 1.452E-02
3.500E-03 6.90E-03 1.16E-06 8.18E-03 1.13E-07 9.94E-04 3.62E-13 1.91E-03 5.32E-13 4.83E-07 0.00E+00 0.00E+00 1.798E-02
3.000E-03 8.52E-03 1.93E-06 1.01E-02 1.81E-07 1.05E-03 5.66E-13 2.61E-03 9.72E-13 7.32E-07 0.00E+00 0.00E+00 2.224E-02
2.750E-03 9.34E-03 2.52E-06 1.10E-02 2.33E-07 9.05E-04 7.29E-13 3.13E-03 1.36E-12 9.85E-07 0.00E+00 0.00E+00 2.440E-02
2.500E-03 1.01E-02 3.37E-06 1.21E-02 3.05E-07 7.13E-04 1.00E-12 3.84E-03 1.95E-12 1.62E-06 0.00E+00 0.00E+00 2.671E-02
2.400E-03 1.05E-02 3.84E-06 1.25E-02 3.43E-07 6.39E-04 1.16E-12 4.19E-03 2.27E-12 2.26E-06 0.00E+00 0.00E+00 2.777E-02
2.350E-03 1.07E-02 4.11E-06 1.27E-02 3.64E-07 6.04E-04 1.26E-12 4.38E-03 2.45E-12 2.67E-06 0.00E+00 0.00E+00 2.840E-02
2.320E-03 1.08E-02 4.28E-06 1.29E-02 3.77E-07 5.85E-04 1.32E-12 4.50E-03 2.56E-12 2.87E-06 0.00E+00 0.00E+00 2.878E-02
2.310E-03 1.08E-02 4.33E-06 1.29E-02 3.82E-07 5.78E-04 1.35E-12 4.54E-03 2.60E-12 2.92E-06 0.00E+00 0.00E+00 2.891E-02
2.300E-03 1.09E-02 4.39E-06 1.30E-02 3.86E-07 5.71E-04 1.37E-12 4.58E-03 2.64E-12 2.97E-06 0.00E+00 0.00E+00 2.904E-02
2.250E-03 1.11E-02 4.69E-06 1.33E-02 4.12E-07 5.41E-04 1.49E-12 4.82E-03 2.87E-12 3.09E-06 0.00E+00 0.00E+00 2.971E-02
2.200E-03 1.13E-02 5.02E-06 1.36E-02 4.38E-07 5.12E-04 1.63E-12 5.08E-03 3.11E-12 3.24E-06 0.00E+00 0.00E+00 3.045E-02
2.150E-03 1.15E-02 5.40E-06 1.40E-02 4.66E-07 4.85E-04 1.78E-12 5.34E-03 3.36E-12 3.54E-06 0.00E+00 0.00E+00 3.127E-02
2.120E-03 1.16E-02 5.64E-06 1.42E-02 4.82E-07 4.70E-04 1.89E-12 5.50E-03 3.53E-12 3.69E-06 0.00E+00 0.00E+00 3.177E-02
2.110E-03 1.17E-02 5.72E-06 1.42E-02 4.87E-07 4.65E-04 1.92E-12 5.56E-03 3.58E-12 3.72E-06 0.00E+00 0.00E+00 3.194E-02
2.100E-03 1.17E-02 5.79E-06 1.43E-02 4.92E-07 4.61E-04 1.96E-12 5.63E-03 3.64E-12 3.72E-06 0.00E+00 0.00E+00 3.210E-02
2.080E-03 1.18E-02 5.94E-06 1.44E-02 5.02E-07 4.52E-04 2.04E-12 5.75E-03 3.76E-12 3.70E-06 0.00E+00 0.00E+00 3.238E-02
2.000E-03 1.19E-02 6.71E-06 1.49E-02 5.43E-07 4.19E-04 2.39E-12 6.30E-03 4.27E-12 3.52E-06 0.00E+00 0.00E+00 3.353E-02
1.950E-03 1.21E-02 7.28E-06 1.51E-02 5.63E-07 4.01E-04 2.64E-12 6.67E-03 4.52E-12 3.80E-06 0.00E+00 0.00E+00 3.427E-02
1.900E-03 1.24E-02 7.94E-06 1.51E-02 5.77E-07 3.85E-04 2.94E-12 6.95E-03 4.73E-12 4.58E-06 0.00E+00 0.00E+00 3.486E-02
1.850E-03 1.26E-02 8.69E-06 1.50E-02 5.85E-07 3.70E-04 3.28E-12 7.10E-03 4.85E-12 5.88E-06 0.00E+00 0.00E+00 3.517E-02
1.830E-03 1.28E-02 8.99E-06 1.50E-02 5.85E-07 3.65E-04 3.42E-12 7.13E-03 4.88E-12 6.34E-06 0.00E+00 0.00E+00 3.522E-02
1.820E-03 1.28E-02 9.14E-06 1.49E-02 5.84E-07 3.63E-04 3.50E-12 7.13E-03 4.89E-12 6.50E-06 0.00E+00 0.00E+00 3.520E-02
1.810E-03 1.28E-02 9.31E-06 1.48E-02 5.83E-07 3.60E-04 3.58E-12 7.11E-03 4.90E-12 6.60E-06 0.00E+00 0.00E+00 3.515E-02
1.800E-03 1.29E-02 9.48E-06 1.47E-02 5.82E-07 3.58E-04 3.66E-12 7.09E-03 4.91E-12 6.65E-06 0.00E+00 0.00E+00 3.511E-02
1.750E-03 1.32E-02 1.04E-05 1.41E-02 5.67E-07 3.48E-04 4.11E-12 6.91E-03 4.94E-12 6.80E-06 0.00E+00 0.00E+00 3.458E-02
1.700E-03 1.34E-02 1.14E-05 1.31E-02 5.44E-07 3.39E-04 4.63E-12 6.58E-03 4.97E-12 8.30E-06 0.00E+00 0.00E+00 3.337E-02
1.670E-03 1.36E-02 1.21E-05 1.22E-02 5.29E-07 3.35E-04 4.98E-12 6.33E-03 5.03E-12 9.78E-06 0.00E+00 0.00E+00 3.250E-02
1.650E-03 1.37E-02 1.26E-05 1.16E-02 5.20E-07 3.33E-04 5.23E-12 6.14E-03 5.09E-12 1.03E-05 0.00E+00 0.00E+00 3.185E-02
1.640E-03 1.38E-02 1.29E-05 1.13E-02 5.17E-07 3.32E-04 5.36E-12 6.04E-03 5.12E-12 1.03E-05 0.00E+00 0.00E+00 3.148E-02
1.630E-03 1.39E-02 1.31E-05 1.09E-02 5.14E-07 3.31E-04 5.49E-12 5.94E-03 5.16E-12 1.01E-05 0.00E+00 0.00E+00 3.110E-02
1.610E-03 1.40E-02 1.37E-05 1.02E-02 5.12E-07 3.29E-04 5.78E-12 5.73E-03 5.29E-12 9.44E-06 0.00E+00 0.00E+00 3.028E-02
1.600E-03 1.41E-02 1.39E-05 9.76E-03 5.14E-07 3.29E-04 5.92E-12 5.63E-03 5.36E-12 9.13E-06 0.00E+00 0.00E+00 2.985E-02
1.590E-03 1.42E-02 1.42E-05 9.36E-03 5.18E-07 3.28E-04 6.08E-12 5.53E-03 5.44E-12 8.91E-06 0.00E+00 0.00E+00 2.943E-02
1.580E-03 1.43E-02 1.45E-05 8.96E-03 5.25E-07 3.27E-04 6.24E-12 5.43E-03 5.54E-12 8.76E-06 0.00E+00 0.00E+00 2.900E-02
1.570E-03 1.43E-02 1.48E-05 8.55E-03 5.35E-07 3.27E-04 6.40E-12 5.33E-03 5.64E-12 8.63E-06 0.00E+00 0.00E+00 2.854E-02
1.560E-03 1.44E-02 1.51E-05 8.18E-03 5.49E-07 3.26E-04 6.57E-12 5.23E-03 5.75E-12 8.45E-06 0.00E+00 0.00E+00 2.814E-02
1.540E-03 1.46E-02 1.58E-05 7.50E-03 5.89E-07 3.26E-04 6.92E-12 5.04E-03 6.02E-12 8.26E-06 0.00E+00 0.00E+00 2.749E-02
1.520E-03 1.47E-02 1.64E-05 6.97E-03 6.46E-07 3.26E-04 7.30E-12 4.85E-03 6.36E-12 8.71E-06 0.00E+00 0.00E+00 2.689E-02
1.510E-03 1.48E-02 1.67E-05 6.78E-03 6.80E-07 3.25E-04 7.50E-12 4.76E-03 6.54E-12 8.99E-06 0.00E+00 0.00E+00 2.667E-02
1.500E-03 1.48E-02 1.70E-05 6.62E-03 7.17E-07 3.26E-04 7.71E-12 4.68E-03 6.75E-12 9.05E-06 0.00E+00 0.00E+00 2.646E-02
1.450E-03 1.51E-02 1.90E-05 6.31E-03 9.31E-07 3.27E-04 8.85E-12 4.31E-03 8.16E-12 1.15E-05 0.00E+00 0.00E+00 2.603E-02
1.440E-03 1.51E-02 1.94E-05 6.31E-03 9.77E-07 3.28E-04 9.10E-12 4.25E-03 8.52E-12 1.27E-05 0.00E+00 0.00E+00 2.605E-02
1.430E-03 1.52E-02 1.99E-05 6.30E-03 1.02E-06 3.29E-04 9.36E-12 4.23E-03 8.97E-12 1.37E-05 0.00E+00 0.00E+00 2.610E-02
1.420E-03 1.53E-02 2.03E-05 6.29E-03 1.07E-06 3.30E-04 9.63E-12 4.22E-03 9.44E-12 1.43E-05 0.00E+00 0.00E+00 2.615E-02
1.400E-03 1.54E-02 2.13E-05 6.30E-03 1.18E-06 3.32E-04 1.02E-11 4.25E-03 1.05E-11 1.56E-05 0.00E+00 0.00E+00 2.635E-02
1.380E-03 1.56E-02 2.23E-05 6.30E-03 1.29E-06 3.34E-04 1.08E-11 4.37E-03 1.17E-11 1.97E-05 0.00E+00 0.00E+00 2.665E-02
1.370E-03 1.57E-02 2.29E-05 6.31E-03 1.35E-06 3.35E-04 1.11E-11 4.49E-03 1.24E-11 2.34E-05 0.00E+00 0.00E+00 2.685E-02
1.360E-03 1.58E-02 2.35E-05 6.32E-03 1.41E-06 3.37E-04 1.15E-11 4.62E-03 1.31E-11 2.72E-05 0.00E+00 0.00E+00 2.709E-02
1.350E-03 1.59E-02 2.41E-05 6.34E-03 1.48E-06 3.38E-04 1.18E-11 4.76E-03 1.38E-11 2.90E-05 0.00E+00 0.00E+00 2.736E-02
1.340E-03 1.60E-02 2.46E-05 6.37E-03 1.55E-06 3.40E-04 1.22E-11 4.92E-03 1.45E-11 3.15E-05 0.00E+00 0.00E+00 2.766E-02
1.330E-03 1.61E-02 2.52E-05 6.40E-03 1.63E-06 3.41E-04 1.26E-11 5.09E-03 1.53E-11 3.65E-05 0.00E+00 0.00E+00 2.797E-02
1.320E-03 1.62E-02 2.58E-05 6.45E-03 1.71E-06 3.43E-04 1.30E-11 5.26E-03 1.61E-11 4.50E-05 0.00E+00 0.00E+00 2.831E-02
1.310E-03 1.63E-02 2.64E-05 6.50E-03 1.80E-06 3.45E-04 1.34E-11 5.46E-03 1.69E-11 5.90E-05 0.00E+00 0.00E+00 2.866E-02
1.290E-03 1.64E-02 2.76E-05 6.66E-03 1.99E-06 3.49E-04 1.42E-11 5.86E-03 1.86E-11 1.22E-04 0.00E+00 0.00E+00 2.936E-02
1.280E-03 1.64E-02 2.83E-05 6.74E-03 2.09E-06 3.51E-04 1.47E-11 6.10E-03 1.95E-11 1.79E-04 0.00E+00 0.00E+00 2.979E-02
1.270E-03 1.65E-02 2.90E-05 6.79E-03 2.20E-06 3.54E-04 1.51E-11 6.35E-03 2.05E-11 2.16E-04 0.00E+00 0.00E+00 3.020E-02
1.260E-03 1.65E-02 2.98E-05 6.88E-03 2.33E-06 3.56E-04 1.56E-11 6.61E-03 2.15E-11 1.86E-04 0.00E+00 0.00E+00 3.059E-02
1.250E-03 1.66E-02 3.05E-05 7.02E-03 2.47E-06 3.59E-04 1.62E-11 6.88E-03 2.25E-11 1.37E-04 0.00E+00 0.00E+00 3.101E-02
1.220E-03 1.69E-02 3.33E-05 7.98E-03 3.06E-06 3.66E-04 1.78E-11 7.71E-03 2.57E-11 1.07E-04 0.00E+00 0.00E+00 3.313E-02
1.210E-03 1.70E-02 3.41E-05 8.71E-03 3.29E-06 3.69E-04 1.84E-11 8.04E-03 2.69E-11 1.23E-04 0.00E+00 0.00E+00 3.429E-02
1.200E-03 1.71E-02 3.50E-05 9.61E-03 3.51E-06 3.72E-04 1.91E-11 8.39E-03 2.82E-11 1.37E-04 0.00E+00 0.00E+00 3.561E-02
1.190E-03 1.72E-02 3.61E-05 1.06E-02 3.72E-06 3.74E-04 1.97E-11 8.75E-03 2.95E-11 1.37E-04 0.00E+00 0.00E+00 3.712E-02
1.180E-03 1.73E-02 3.71E-05 1.16E-02 3.89E-06 3.77E-04 2.04E-11 9.13E-03 3.07E-11 1.36E-04 0.00E+00 0.00E+00 3.863E-02
1.170E-03 1.74E-02 3.81E-05 1.25E-02 4.03E-06 3.80E-04 2.12E-11 9.52E-03 3.21E-11 1.51E-04 0.00E+00 0.00E+00 4.007E-02
1.160E-03 1.76E-02 3.91E-05 1.34E-02 4.16E-06 3.85E-04 2.21E-11 9.88E-03 3.34E-11 1.94E-04 0.00E+00 0.00E+00 4.144E-02
1.150E-03 1.77E-02 4.01E-05 1.41E-02 4.26E-06 5.41E-04 2.18E-11 1.02E-02 3.47E-11 2.83E-04 0.00E+00 0.00E+00 4.286E-02
1.140E-03 1.77E-02 4.11E-05 1.47E-02 4.36E-06 4.02E-04 2.32E-11 1.07E-02 3.63E-11 4.26E-04 0.00E+00 0.00E+00 4.396E-02
1.130E-03 1.78E-02 4.22E-05 1.53E-02 4.46E-06 4.01E-04 2.41E-11 1.11E-02 3.79E-11 5.20E-04 0.00E+00 0.00E+00 4.511E-02
1.120E-03 1.78E-02 4.34E-05 1.58E-02 4.56E-06 4.04E-04 2.51E-11 1.16E-02 3.96E-11 4.19E-04 0.00E+00 0.00E+00 4.606E-02
1.110E-03 1.79E-02 4.46E-05 1.63E-02 4.67E-06 4.07E-04 2.60E-11 1.20E-02 4.13E-11 2.66E-04 0.00E+00 0.00E+00 4.695E-02
1.090E-03 1.80E-02 4.74E-05 1.73E-02 4.88E-06 4.15E-04 2.80E-11 1.31E-02 4.49E-11 1.11E-04 0.00E+00 0.00E+00 4.895E-02
1.050E-03 1.84E-02 5.40E-05 1.91E-02 5.25E-06 4.35E-04 3.25E-11 1.58E-02 5.33E-11 3.67E-05 0.00E+00 0.00E+00 5.381E-02
1.000E-03 1.91E-02 6.38E-05 2.09E-02 5.57E-06 4.64E-04 3.96E-11 1.83E-02 5.71E-11 1.85E-05 0.00E+00 0.00E+00 5.881E-02
9.800E-04 1.94E-02 6.83E-05 2.13E-02 5.55E-06 4.77E-04 4.29E-11 1.92E-02 5.87E-11 1.61E-05 0.00E+00 0.00E+00 6.043E-02
9.600E-04 1.97E-02 7.33E-05 2.12E-02 5.42E-06 4.91E-04 4.67E-11 2.01E-02 5.92E-11 1.49E-05 0.00E+00 0.00E+00 6.152E-02
9.500E-04 2.00E-02 7.59E-05 2.09E-02 5.32E-06 4.98E-04 4.87E-11 2.03E-02 5.79E-11 1.47E-05 0.00E+00 0.00E+00 6.174E-02
9.400E-04 2.01E-02 7.83E-05 2.05E-02 5.21E-06 5.06E-04 5.08E-11 2.02E-02 5.55E-11 1.47E-05 0.00E+00 0.00E+00 6.142E-02
9.200E-04 2.04E-02 8.36E-05 1.95E-02 4.99E-06 5.22E-04 5.53E-11 1.88E-02 4.61E-11 1.57E-05 0.00E+00 0.00E+00 5.936E-02
8.900E-04 2.09E-02 9.35E-05 1.73E-02 4.67E-06 5.49E-04 6.32E-11 1.49E-02 2.96E-11 2.29E-05 0.00E+00 0.00E+00 5.375E-02
8.700E-04 2.10E-02 9.99E-05 1.57E-02 4.59E-06 5.69E-04 6.92E-11 1.24E-02 2.19E-11 5.11E-05 0.00E+00 0.00E+00 4.981E-02
8.600E-04 2.13E-02 1.04E-04 1.49E-02 4.59E-06 5.79E-04 7.25E-11 1.14E-02 1.94E-11 7.70E-05 0.00E+00 0.00E+00 4.826E-02
8.500E-04 2.14E-02 1.08E-04 1.40E-02 4.58E-06 5.90E-04 7.59E-11 1.05E-02 1.73E-11 5.50E-05 0.00E+00 0.00E+00 4.664E-02
8.400E-04 2.16E-02 1.12E-04 1.31E-02 4.58E-06 6.01E-04 7.96E-11 9.57E-03 1.51E-11 3.95E-05 0.00E+00 0.00E+00 4.499E-02
8.200E-04 2.18E-02 1.20E-04 1.09E-02 4.70E-06 6.24E-04 8.77E-11 7.38E-03 1.08E-11 4.02E-05 0.00E+00 0.00E+00 4.088E-02
8.000E-04 2.21E-02 1.30E-04 8.79E-03 5.19E-06 6.49E-04 9.67E-11 5.05E-03 8.37E-12 5.88E-05 0.00E+00 0.00E+00 3.679E-02
7.900E-04 2.23E-02 1.36E-04 7.98E-03 5.58E-06 6.62E-04 1.02E-10 4.24E-03 9.01E-12 7.33E-05 0.00E+00 0.00E+00 3.544E-02
7.800E-04 2.24E-02 1.40E-04 7.32E-03 6.03E-06 6.76E-04 1.07E-10 3.45E-03 1.02E-11 8.77E-05 0.00E+00 0.00E+00 3.412E-02
7.700E-04 2.25E-02 1.46E-04 6.75E-03 6.54E-06 6.89E-04 1.13E-10 2.84E-03 1.21E-11 9.41E-05 0.00E+00 0.00E+00 3.303E-02
7.600E-04 2.26E-02 1.52E-04 6.26E-03 7.09E-06 7.03E-04 1.19E-10 2.41E-03 1.48E-11 8.75E-05 0.00E+00 0.00E+00 3.219E-02
7.500E-04 2.26E-02 1.58E-04 5.83E-03 7.69E-06 7.18E-04 1.25E-10 2.02E-03 1.80E-11 7.23E-05 0.00E+00 0.00E+00 3.143E-02
7.300E-04 2.29E-02 1.73E-04 5.16E-03 9.10E-06 7.49E-04 1.39E-10 1.70E-03 2.57E-11 4.50E-05 0.00E+00 0.00E+00 3.073E-02
7.200E-04 2.30E-02 1.80E-04 4.95E-03 9.88E-06 7.66E-04 1.47E-10 1.64E-03 2.97E-11 3.75E-05 0.00E+00 0.00E+00 3.057E-02
7.100E-04 2.30E-02 1.89E-04 4.82E-03 1.07E-05 7.83E-04 1.56E-10 1.59E-03 3.42E-11 3.67E-05 0.00E+00 0.00E+00 3.046E-02
7.000E-04 2.33E-02 1.98E-04 4.69E-03 1.15E-05 8.01E-04 1.65E-10 1.57E-03 3.87E-11 5.09E-05 0.00E+00 0.00E+00 3.061E-02
6.900E-04 2.34E-02 2.05E-04 4.50E-03 1.24E-05 8.20E-04 1.74E-10 1.57E-03 4.36E-11 2.98E-05 0.00E+00 0.00E+00 3.053E-02
6.800E-04 2.31E-02 2.13E-04 4.27E-03 1.33E-05 8.40E-04 1.85E-10 1.57E-03 4.86E-11 2.31E-05 0.00E+00 0.00E+00 2.998E-02
6.600E-04 2.32E-02 2.40E-04 3.84E-03 1.55E-05 8.81E-04 2.08E-10 1.57E-03 5.97E-11 2.21E-05 0.00E+00 0.00E+00 2.978E-02
6.400E-04 2.39E-02 2.72E-04 3.33E-03 1.81E-05 9.25E-04 2.35E-10 1.56E-03 7.23E-11 3.37E-05 0.00E+00 0.00E+00 3.003E-02
6.300E-04 2.44E-02 2.86E-04 3.10E-03 1.96E-05 9.36E-04 2.51E-10 1.56E-03 7.93E-11 5.28E-05 0.00E+00 0.00E+00 3.036E-02
6.200E-04 2.45E-02 3.00E-04 3.05E-03 2.13E-05 9.76E-04 2.67E-10 1.55E-03 8.70E-11 7.20E-05 0.00E+00 0.00E+00 3.051E-02
6.100E-04 2.48E-02 3.18E-04 3.04E-03 2.30E-05 1.00E-03 2.84E-10 1.54E-03 9.51E-11 5.20E-05 0.00E+00 0.00E+00 3.077E-02
5.900E-04 2.58E-02 3.57E-04 2.49E-03 2.68E-05 1.06E-03 3.25E-10 1.52E-03 1.14E-10 2.31E-05 0.00E+00 0.00E+00 3.130E-02
5.500E-04 2.50E-02 4.29E-04 1.84E-03 3.77E-05 1.19E-03 4.29E-10 1.49E-03 1.63E-10 1.92E-05 0.00E+00 0.00E+00 3.001E-02
