 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   2.723E-03   2.586E-03   0.000E+00   8.809E-07
   9.000E-01   3.190E-03   3.053E-03   0.000E+00   1.040E-06
   8.000E-01   3.810E-03   3.678E-03   0.000E+00   1.253E-06
   7.000E-01   4.666E-03   4.544E-03   0.000E+00   1.546E-06
   6.000E-01   5.906E-03   5.807E-03   0.000E+00   1.975E-06
   5.500E-01   6.751E-03   6.671E-03   0.000E+00   2.268E-06
   5.000E-01   7.821E-03   7.769E-03   0.000E+00   2.638E-06
   4.500E-01   9.211E-03   9.197E-03   0.000E+00   3.125E-06
   4.000E-01   1.107E-02   1.111E-02   0.000E+00   3.770E-06
   3.500E-01   1.366E-02   1.378E-02   0.000E+00   4.678E-06
   3.000E-01   1.744E-02   1.767E-02   0.000E+00   5.988E-06
   2.500E-01   2.336E-02   2.375E-02   0.000E+00   8.042E-06
   2.098E-01   3.104E-02   3.157E-02   0.000E+00   1.069E-05
   1.500E-01   5.396E-02   5.464E-02   0.000E+00   1.854E-05
   1.382E-01   6.189E-02   6.247E-02   0.000E+00   2.124E-05
   1.320E-01   6.686E-02   6.736E-02   0.000E+00   2.291E-05
   1.150E-01   8.445E-02   8.454E-02   0.000E+00   2.881E-05
   1.000E-01   1.074E-01   1.063E-01   0.000E+00   3.635E-05
   9.970E-02   1.080E-01   1.069E-01   0.000E+00   3.653E-05
   8.670E-02   1.359E-01   1.348E-01   0.000E+00   4.609E-05
   8.500E-02   1.408E-01   1.393E-01   0.000E+00   4.767E-05
   7.500E-02   1.787E-01   1.714E-01   0.000E+00   5.909E-05
   6.000E-02   2.628E-01   2.479E-01   0.000E+00   8.595E-05
   5.500E-02   3.045E-01   2.782E-01   0.000E+00   9.788E-05
   5.000E-02   3.625E-01   3.459E-01   0.000E+00   1.191E-04
   4.500E-02   4.468E-01   4.595E-01   0.000E+00   1.527E-04
   4.000E-02   5.741E-01   6.163E-01   0.000E+00   2.001E-04
   3.500E-02   7.199E-01   9.408E-01   0.000E+00   2.843E-04
   3.000E-02   1.017E+00   1.469E+00   0.000E+00   4.270E-04
   2.750E-02   1.214E+00   1.849E+00   0.000E+00   5.291E-04
   2.500E-02   1.463E+00   2.352E+00   0.000E+00   6.641E-04
   2.400E-02   1.607E+00   2.601E+00   0.000E+00   7.326E-04
   2.000E-02   2.355E+00   4.010E+00   0.000E+00   1.116E-03
   1.800E-02   2.939E+00   4.930E+00   0.000E+00   1.386E-03
   1.600E-02   3.914E+00   6.062E+00   0.000E+00   1.751E-03
   1.500E-02   4.671E+00   6.752E+00   0.000E+00   1.991E-03
   1.400E-02   5.316E+00   7.519E+00   0.000E+00   2.248E-03
   1.200E-02   8.144E+00   9.404E+00   0.000E+00   3.011E-03
   1.000E-02   1.240E+01   1.210E+01   0.000E+00   4.172E-03
   9.000E-03   1.655E+01   1.359E+01   0.000E+00   5.026E-03
   8.000E-03   2.184E+01   1.565E+01   0.000E+00   6.167E-03
   7.500E-03   2.560E+01   1.725E+01   0.000E+00   6.984E-03
   7.000E-03   3.081E+01   1.923E+01   0.000E+00   8.072E-03
   6.000E-03   4.375E+01   2.434E+01   0.000E+00   1.093E-02
   5.000E-03   6.080E+01   3.375E+01   0.000E+00   1.574E-02
   4.500E-03   7.314E+01   4.030E+01   0.000E+00   1.945E-02
   4.000E-03   8.423E+01   4.764E+01   0.000E+00   2.415E-02
   3.500E-03   9.818E+01   5.513E+01   0.000E+00   3.001E-02
   3.000E-03   1.144E+02   6.082E+01   0.000E+00   3.728E-02
   2.750E-03   1.207E+02   6.228E+01   0.000E+00   4.108E-02
   2.500E-03   1.248E+02   6.294E+01   0.000E+00   4.528E-02
   2.400E-03   1.275E+02   6.301E+01   0.000E+00   4.721E-02
   2.350E-03   1.290E+02   6.309E+01   0.000E+00   4.834E-02
   2.320E-03   1.297E+02   6.315E+01   0.000E+00   4.903E-02
   2.310E-03   1.300E+02   6.319E+01   0.000E+00   4.927E-02
   2.300E-03   1.302E+02   6.317E+01   0.000E+00   4.950E-02
