 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   1.130E-03   6.764E-04   0.000E+00   9.266E-06
   9.000E-01   1.324E-03   7.986E-04   0.000E+00   1.080E-05
   8.000E-01   1.581E-03   9.620E-04   0.000E+00   1.283E-05
   7.000E-01   1.936E-03   1.189E-03   0.000E+00   1.560E-05
   6.000E-01   2.451E-03   1.519E-03   0.000E+00   1.958E-05
   5.500E-01   2.801E-03   1.745E-03   0.000E+00   2.227E-05
   5.000E-01   3.245E-03   2.032E-03   0.000E+00   2.564E-05
   4.500E-01   3.822E-03   2.405E-03   0.000E+00   3.001E-05
   4.000E-01   4.594E-03   2.906E-03   0.000E+00   3.578E-05
   3.500E-01   5.668E-03   3.604E-03   0.000E+00   4.377E-05
   3.000E-01   7.238E-03   4.622E-03   0.000E+00   5.524E-05
   2.500E-01   9.694E-03   6.211E-03   0.000E+00   7.298E-05
   2.098E-01   1.288E-02   8.258E-03   0.000E+00   9.560E-05
   1.500E-01   2.239E-02   1.429E-02   0.000E+00   1.614E-04
   1.382E-01   2.568E-02   1.634E-02   0.000E+00   1.837E-04
   1.320E-01   2.774E-02   1.762E-02   0.000E+00   1.976E-04
   1.150E-01   3.504E-02   2.211E-02   0.000E+00   2.463E-04
   1.000E-01   4.456E-02   2.781E-02   0.000E+00   3.087E-04
   9.970E-02   4.480E-02   2.795E-02   0.000E+00   3.102E-04
   8.670E-02   5.640E-02   3.526E-02   0.000E+00   3.865E-04
   8.500E-02   5.842E-02   3.644E-02   0.000E+00   3.998E-04
   7.500E-02   7.413E-02   4.483E-02   0.000E+00   4.993E-04
   6.000E-02   1.090E-01   6.485E-02   0.000E+00   7.124E-04
   5.500E-02   1.263E-01   7.277E-02   0.000E+00   8.219E-04
   5.000E-02   1.504E-01   9.046E-02   0.000E+00   9.767E-04
   4.500E-02   1.853E-01   1.202E-01   0.000E+00   1.198E-03
   4.000E-02   2.382E-01   1.612E-01   0.000E+00   1.513E-03
   3.500E-02   2.986E-01   2.461E-01   0.000E+00   1.893E-03
   3.000E-02   4.218E-01   3.843E-01   0.000E+00   2.624E-03
   2.750E-02   5.036E-01   4.835E-01   0.000E+00   3.091E-03
   2.500E-02   6.067E-01   6.150E-01   0.000E+00   3.722E-03
   2.400E-02   6.664E-01   6.803E-01   0.000E+00   4.018E-03
   2.000E-02   9.766E-01   1.049E+00   0.000E+00   5.727E-03
   1.800E-02   1.219E+00   1.289E+00   0.000E+00   7.053E-03
   1.600E-02   1.623E+00   1.585E+00   0.000E+00   8.920E-03
   1.500E-02   1.937E+00   1.766E+00   0.000E+00   1.015E-02
   1.400E-02   2.205E+00   1.967E+00   0.000E+00   1.135E-02
   1.200E-02   3.378E+00   2.460E+00   0.000E+00   1.541E-02
   1.000E-02   5.141E+00   3.164E+00   0.000E+00   2.138E-02
   9.000E-03   6.864E+00   3.555E+00   0.000E+00   2.625E-02
   8.000E-03   9.054E+00   4.093E+00   0.000E+00   3.172E-02
   7.500E-03   1.061E+01   4.512E+00   0.000E+00   3.614E-02
   7.000E-03   1.277E+01   5.029E+00   0.000E+00   4.115E-02
   6.000E-03   1.814E+01   6.364E+00   0.000E+00   5.465E-02
   5.000E-03   2.519E+01   8.826E+00   0.000E+00   7.583E-02
   4.500E-03   3.030E+01   1.054E+01   0.000E+00   9.239E-02
   4.000E-03   3.488E+01   1.246E+01   0.000E+00   1.137E-01
   3.500E-03   4.064E+01   1.442E+01   0.000E+00   1.446E-01
