 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
4.500E-03 3.61E-03 3.87E-07 8.64E-03 1.44E-07 7.44E-04 2.22E-13 3.05E-03 5.46E-13 3.00E-07 1.75E-02 9.11E-04 3.442E-02
4.000E-03 4.30E-03 5.75E-07 1.08E-02 2.16E-07 1.09E-03 3.53E-13 3.90E-03 8.66E-13 3.89E-07 2.12E-02 1.42E-03 4.268E-02
3.500E-03 5.20E-03 9.10E-07 1.33E-02 3.40E-07 1.51E-03 5.65E-13 5.08E-03 1.46E-12 5.30E-07 2.65E-02 2.35E-03 5.397E-02
3.000E-03 6.42E-03 1.51E-06 1.64E-02 5.47E-07 1.60E-03 8.84E-13 6.95E-03 2.66E-12 7.89E-07 3.44E-02 4.07E-03 6.978E-02
2.750E-03 7.04E-03 1.97E-06 1.79E-02 7.05E-07 1.38E-03 1.14E-12 8.35E-03 3.71E-12 1.04E-06 3.94E-02 5.42E-03 7.948E-02
2.500E-03 7.60E-03 2.63E-06 1.96E-02 9.22E-07 1.08E-03 1.57E-12 1.03E-02 5.35E-12 1.65E-06 4.52E-02 7.26E-03 9.101E-02
2.400E-03 7.88E-03 3.01E-06 2.03E-02 1.04E-06 9.72E-04 1.82E-12 1.12E-02 6.21E-12 2.24E-06 4.78E-02 8.14E-03 9.625E-02
2.350E-03 8.05E-03 3.21E-06 2.07E-02 1.10E-06 9.20E-04 1.97E-12 1.17E-02 6.70E-12 2.62E-06 4.92E-02 8.61E-03 9.914E-02
2.320E-03 8.14E-03 3.34E-06 2.09E-02 1.14E-06 8.89E-04 2.07E-12 1.20E-02 7.02E-12 2.81E-06 5.00E-02 8.89E-03 1.009E-01
2.310E-03 8.18E-03 3.39E-06 2.10E-02 1.15E-06 8.79E-04 2.10E-12 1.21E-02 7.13E-12 2.86E-06 5.02E-02 8.99E-03 1.014E-01
2.300E-03 8.21E-03 3.43E-06 2.11E-02 1.17E-06 8.69E-04 2.14E-12 1.22E-02 7.24E-12 2.90E-06 5.05E-02 9.09E-03 1.020E-01
2.250E-03 8.35E-03 3.67E-06 2.16E-02 1.24E-06 8.22E-04 2.33E-12 1.29E-02 7.87E-12 3.02E-06 5.20E-02 9.60E-03 1.052E-01
2.200E-03 8.48E-03 3.93E-06 2.21E-02 1.33E-06 7.78E-04 2.54E-12 1.36E-02 8.51E-12 3.17E-06 5.34E-02 1.01E-02 1.084E-01
2.150E-03 8.65E-03 4.22E-06 2.27E-02 1.41E-06 7.38E-04 2.78E-12 1.42E-02 9.20E-12 3.45E-06 5.48E-02 1.06E-02 1.117E-01
2.120E-03 8.76E-03 4.41E-06 2.30E-02 1.46E-06 7.15E-04 2.95E-12 1.47E-02 9.65E-12 3.59E-06 5.56E-02 1.09E-02 1.137E-01
2.110E-03 8.80E-03 4.47E-06 2.31E-02 1.47E-06 7.08E-04 3.00E-12 1.48E-02 9.81E-12 3.62E-06 5.59E-02 1.10E-02 1.144E-01
2.100E-03 8.83E-03 4.53E-06 2.32E-02 1.49E-06 7.01E-04 3.06E-12 1.50E-02 9.97E-12 3.63E-06 5.62E-02 1.11E-02 1.150E-01
2.080E-03 8.87E-03 4.64E-06 2.34E-02 1.52E-06 6.87E-04 3.18E-12 1.53E-02 1.03E-11 3.61E-06 5.67E-02 1.13E-02 1.162E-01
2.000E-03 9.00E-03 5.24E-06 2.42E-02 1.64E-06 6.37E-04 3.72E-12 1.68E-02 1.17E-11 3.47E-06 5.87E-02 1.21E-02 1.214E-01
1.950E-03 9.14E-03 5.69E-06 2.45E-02 1.70E-06 6.10E-04 4.13E-12 1.78E-02 1.24E-11 3.73E-06 5.98E-02 1.23E-02 1.241E-01
1.900E-03 9.33E-03 6.21E-06 2.46E-02 1.75E-06 5.85E-04 4.59E-12 1.85E-02 1.29E-11 4.46E-06 6.04E-02 1.26E-02 1.261E-01
1.850E-03 9.52E-03 6.79E-06 2.45E-02 1.77E-06 5.64E-04 5.11E-12 1.90E-02 1.33E-11 5.66E-06 6.05E-02 1.28E-02 1.268E-01
1.830E-03 9.62E-03 7.03E-06 2.43E-02 1.77E-06 5.56E-04 5.34E-12 1.90E-02 1.34E-11 6.08E-06 6.05E-02 1.28E-02 1.268E-01
1.820E-03 9.65E-03 7.15E-06 2.42E-02 1.77E-06 5.52E-04 5.46E-12 1.90E-02 1.34E-11 6.22E-06 6.03E-02 1.28E-02 1.266E-01
1.810E-03 9.68E-03 7.28E-06 2.41E-02 1.76E-06 5.48E-04 5.59E-12 1.90E-02 1.34E-11 6.32E-06 6.02E-02 1.28E-02 1.264E-01
1.800E-03 9.72E-03 7.41E-06 2.40E-02 1.76E-06 5.45E-04 5.72E-12 1.89E-02 1.34E-11 6.36E-06 6.01E-02 1.29E-02 1.262E-01
1.750E-03 9.95E-03 8.11E-06 2.29E-02 1.71E-06 5.29E-04 6.41E-12 1.84E-02 1.35E-11 6.52E-06 5.93E-02 1.30E-02 1.242E-01
1.700E-03 1.01E-02 8.88E-06 2.12E-02 1.64E-06 5.16E-04 7.22E-12 1.75E-02 1.36E-11 7.91E-06 5.80E-02 1.33E-02 1.208E-01
1.670E-03 1.02E-02 9.46E-06 1.99E-02 1.60E-06 5.10E-04 7.76E-12 1.69E-02 1.38E-11 9.25E-06 5.74E-02 1.36E-02 1.186E-01
1.650E-03 1.04E-02 9.87E-06 1.89E-02 1.57E-06 5.07E-04 8.16E-12 1.64E-02 1.39E-11 9.74E-06 5.69E-02 1.39E-02 1.170E-01
1.640E-03 1.04E-02 1.01E-05 1.83E-02 1.56E-06 5.05E-04 8.36E-12 1.61E-02 1.40E-11 9.73E-06 5.67E-02 1.40E-02 1.161E-01
1.630E-03 1.05E-02 1.03E-05 1.77E-02 1.55E-06 5.03E-04 8.57E-12 1.58E-02 1.41E-11 9.55E-06 5.65E-02 1.41E-02 1.152E-01
1.610E-03 1.06E-02 1.07E-05 1.65E-02 1.55E-06 5.01E-04 9.01E-12 1.53E-02 1.45E-11 8.98E-06 5.60E-02 1.45E-02 1.134E-01
1.600E-03 1.06E-02 1.09E-05 1.59E-02 1.55E-06 5.00E-04 9.25E-12 1.50E-02 1.47E-11 8.71E-06 5.58E-02 1.47E-02 1.125E-01
1.590E-03 1.07E-02 1.11E-05 1.52E-02 1.57E-06 4.99E-04 9.49E-12 1.48E-02 1.49E-11 8.51E-06 5.56E-02 1.49E-02 1.116E-01
1.580E-03 1.08E-02 1.13E-05 1.46E-02 1.59E-06 4.98E-04 9.73E-12 1.45E-02 1.52E-11 8.38E-06 5.54E-02 1.51E-02 1.108E-01
1.570E-03 1.08E-02 1.16E-05 1.39E-02 1.62E-06 4.97E-04 9.99E-12 1.42E-02 1.54E-11 8.26E-06 5.52E-02 1.53E-02 1.100E-01
1.560E-03 1.08E-02 1.18E-05 1.33E-02 1.66E-06 4.97E-04 1.03E-11 1.40E-02 1.57E-11 8.11E-06 5.51E-02 1.56E-02 1.093E-01
1.540E-03 1.10E-02 1.23E-05 1.22E-02 1.78E-06 4.96E-04 1.08E-11 1.34E-02 1.65E-11 7.95E-06 5.49E-02 1.61E-02 1.081E-01
1.520E-03 1.11E-02 1.28E-05 1.13E-02 1.95E-06 4.95E-04 1.14E-11 1.30E-02 1.74E-11 8.37E-06 5.46E-02 1.67E-02 1.072E-01
1.510E-03 1.11E-02 1.30E-05 1.10E-02 2.06E-06 4.95E-04 1.17E-11 1.27E-02 1.79E-11 8.63E-06 5.45E-02 1.70E-02 1.069E-01
1.500E-03 1.12E-02 1.33E-05 1.08E-02 2.17E-06 4.95E-04 1.20E-11 1.25E-02 1.85E-11 8.69E-06 5.44E-02 1.74E-02 1.067E-01
1.450E-03 1.13E-02 1.49E-05 1.03E-02 2.81E-06 4.98E-04 1.38E-11 1.15E-02 2.23E-11 1.09E-05 5.46E-02 1.98E-02 1.080E-01
1.440E-03 1.14E-02 1.52E-05 1.03E-02 2.95E-06 4.99E-04 1.42E-11 1.13E-02 2.33E-11 1.20E-05 5.48E-02 2.03E-02 1.086E-01
1.430E-03 1.15E-02 1.55E-05 1.02E-02 3.09E-06 5.00E-04 1.46E-11 1.13E-02 2.46E-11 1.30E-05 5.52E-02 2.09E-02 1.096E-01
1.420E-03 1.15E-02 1.59E-05 1.02E-02 3.24E-06 5.01E-04 1.50E-11 1.12E-02 2.59E-11 1.35E-05 5.55E-02 2.16E-02 1.107E-01
1.400E-03 1.16E-02 1.67E-05 1.03E-02 3.55E-06 5.04E-04 1.59E-11 1.13E-02 2.88E-11 1.47E-05 5.66E-02 2.30E-02 1.134E-01
1.380E-03 1.18E-02 1.75E-05 1.03E-02 3.89E-06 5.08E-04 1.69E-11 1.17E-02 3.21E-11 1.84E-05 5.81E-02 2.44E-02 1.167E-01
1.370E-03 1.18E-02 1.79E-05 1.03E-02 4.07E-06 5.10E-04 1.74E-11 1.20E-02 3.39E-11 2.18E-05 5.89E-02 2.51E-02 1.186E-01
1.360E-03 1.19E-02 1.83E-05 1.03E-02 4.27E-06 5.12E-04 1.79E-11 1.23E-02 3.59E-11 2.52E-05 5.99E-02 2.57E-02 1.207E-01
1.350E-03 1.20E-02 1.88E-05 1.03E-02 4.47E-06 5.14E-04 1.85E-11 1.27E-02 3.79E-11 2.69E-05 6.09E-02 2.64E-02 1.228E-01
1.340E-03 1.20E-02 1.93E-05 1.04E-02 4.69E-06 5.17E-04 1.90E-11 1.31E-02 3.98E-11 2.91E-05 6.18E-02 2.69E-02 1.249E-01
1.330E-03 1.21E-02 1.97E-05 1.04E-02 4.92E-06 5.19E-04 1.96E-11 1.36E-02 4.19E-11 3.37E-05 6.28E-02 2.75E-02 1.270E-01
1.320E-03 1.22E-02 2.02E-05 1.05E-02 5.17E-06 5.22E-04 2.02E-11 1.40E-02 4.40E-11 4.14E-05 6.38E-02 2.80E-02 1.291E-01
1.310E-03 1.23E-02 2.06E-05 1.06E-02 5.43E-06 5.25E-04 2.09E-11 1.46E-02 4.62E-11 5.41E-05 6.47E-02 2.84E-02 1.311E-01
1.290E-03 1.23E-02 2.16E-05 1.08E-02 6.00E-06 5.31E-04 2.22E-11 1.56E-02 5.10E-11 1.11E-04 6.65E-02 2.94E-02 1.353E-01
1.280E-03 1.23E-02 2.21E-05 1.10E-02 6.31E-06 5.35E-04 2.29E-11 1.63E-02 5.35E-11 1.62E-04 6.75E-02 2.98E-02 1.376E-01
1.270E-03 1.24E-02 2.27E-05 1.11E-02 6.65E-06 5.38E-04 2.36E-11 1.69E-02 5.61E-11 1.96E-04 6.85E-02 3.02E-02 1.399E-01
1.260E-03 1.25E-02 2.33E-05 1.12E-02 7.04E-06 5.42E-04 2.44E-11 1.76E-02 5.88E-11 1.69E-04 6.95E-02 3.06E-02 1.421E-01
1.250E-03 1.25E-02 2.39E-05 1.14E-02 7.47E-06 5.46E-04 2.52E-11 1.83E-02 6.15E-11 1.25E-04 7.04E-02 3.09E-02 1.443E-01
1.220E-03 1.28E-02 2.60E-05 1.30E-02 9.24E-06 5.57E-04 2.78E-11 2.06E-02 7.04E-11 9.78E-05 7.33E-02 3.18E-02 1.521E-01
1.210E-03 1.28E-02 2.67E-05 1.42E-02 9.94E-06 5.61E-04 2.88E-11 2.14E-02 7.37E-11 1.12E-04 7.42E-02 3.20E-02 1.554E-01
1.200E-03 1.29E-02 2.74E-05 1.56E-02 1.06E-05 5.65E-04 2.98E-11 2.24E-02 7.72E-11 1.24E-04 7.51E-02 3.22E-02 1.590E-01
1.190E-03 1.30E-02 2.82E-05 1.73E-02 1.12E-05 5.69E-04 3.08E-11 2.34E-02 8.08E-11 1.24E-04 7.61E-02 3.24E-02 1.629E-01
1.180E-03 1.31E-02 2.90E-05 1.89E-02 1.18E-05 5.74E-04 3.19E-11 2.44E-02 8.42E-11 1.24E-04 7.69E-02 3.25E-02 1.665E-01
1.170E-03 1.32E-02 2.98E-05 2.04E-02 1.22E-05 5.78E-04 3.31E-11 2.54E-02 8.78E-11 1.37E-04 7.78E-02 3.25E-02 1.700E-01
1.160E-03 1.33E-02 3.06E-05 2.18E-02 1.26E-05 5.86E-04 3.44E-11 2.64E-02 9.13E-11 1.76E-04 7.85E-02 3.26E-02 1.733E-01
1.150E-03 1.33E-02 3.13E-05 2.29E-02 1.29E-05 8.23E-04 3.40E-11 2.73E-02 9.51E-11 2.57E-04 7.92E-02 3.27E-02 1.765E-01
1.140E-03 1.33E-02 3.21E-05 2.40E-02 1.32E-05 6.11E-04 3.63E-11 2.84E-02 9.93E-11 3.86E-04 7.99E-02 3.27E-02 1.794E-01
1.130E-03 1.34E-02 3.30E-05 2.49E-02 1.35E-05 6.10E-04 3.77E-11 2.96E-02 1.04E-10 4.71E-04 8.06E-02 3.28E-02 1.824E-01
1.120E-03 1.34E-02 3.39E-05 2.57E-02 1.38E-05 6.14E-04 3.91E-11 3.08E-02 1.08E-10 3.80E-04 8.13E-02 3.28E-02 1.852E-01
1.110E-03 1.35E-02 3.49E-05 2.66E-02 1.41E-05 6.19E-04 4.06E-11 3.21E-02 1.13E-10 2.42E-04 8.20E-02 3.28E-02 1.879E-01
1.090E-03 1.36E-02 3.71E-05 2.82E-02 1.47E-05 6.32E-04 4.37E-11 3.49E-02 1.23E-10 1.01E-04 8.33E-02 3.27E-02 1.934E-01
1.050E-03 1.39E-02 4.22E-05 3.11E-02 1.59E-05 6.61E-04 5.08E-11 4.22E-02 1.46E-10 3.42E-05 8.58E-02 3.20E-02 2.057E-01
1.000E-03 1.44E-02 4.99E-05 3.40E-02 1.68E-05 7.05E-04 6.18E-11 4.88E-02 1.56E-10 1.79E-05 8.55E-02 2.96E-02 2.130E-01
9.800E-04 1.46E-02 5.34E-05 3.46E-02 1.68E-05 7.25E-04 6.70E-11 5.12E-02 1.61E-10 1.57E-05 8.52E-02 2.87E-02 2.152E-01
9.600E-04 1.49E-02 5.73E-05 3.44E-02 1.64E-05 7.47E-04 7.28E-11 5.35E-02 1.62E-10 1.47E-05 8.44E-02 2.74E-02 2.155E-01
9.500E-04 1.50E-02 5.93E-05 3.40E-02 1.61E-05 7.58E-04 7.59E-11 5.41E-02 1.59E-10 1.45E-05 8.36E-02 2.65E-02 2.142E-01
9.400E-04 1.51E-02 6.12E-05 3.34E-02 1.57E-05 7.70E-04 7.92E-11 5.39E-02 1.52E-10 1.46E-05 8.24E-02 2.54E-02 2.112E-01
9.200E-04 1.54E-02 6.54E-05 3.18E-02 1.51E-05 7.94E-04 8.64E-11 5.02E-02 1.26E-10 1.56E-05 7.86E-02 2.30E-02 1.999E-01
8.900E-04 1.58E-02 7.31E-05 2.82E-02 1.41E-05 8.35E-04 9.86E-11 3.97E-02 8.09E-11 2.21E-05 7.15E-02 2.02E-02 1.763E-01
8.700E-04 1.59E-02 7.81E-05 2.55E-02 1.39E-05 8.65E-04 1.08E-10 3.30E-02 6.01E-11 4.77E-05 6.72E-02 1.93E-02 1.620E-01
8.600E-04 1.60E-02 8.13E-05 2.42E-02 1.38E-05 8.81E-04 1.13E-10 3.03E-02 5.30E-11 7.12E-05 6.55E-02 1.92E-02 1.564E-01
8.500E-04 1.61E-02 8.42E-05 2.28E-02 1.38E-05 8.97E-04 1.19E-10 2.80E-02 4.72E-11 5.13E-05 6.39E-02 1.92E-02 1.510E-01
8.400E-04 1.63E-02 8.78E-05 2.13E-02 1.38E-05 9.14E-04 1.24E-10 2.55E-02 4.13E-11 3.74E-05 6.22E-02 1.91E-02 1.455E-01
8.200E-04 1.65E-02 9.37E-05 1.77E-02 1.42E-05 9.50E-04 1.37E-10 1.97E-02 2.97E-11 3.81E-05 5.78E-02 1.91E-02 1.319E-01
8.000E-04 1.67E-02 1.02E-04 1.43E-02 1.57E-05 9.88E-04 1.51E-10 1.35E-02 2.29E-11 5.49E-05 5.32E-02 2.04E-02 1.192E-01
7.900E-04 1.68E-02 1.06E-04 1.30E-02 1.68E-05 1.01E-03 1.59E-10 1.13E-02 2.47E-11 6.81E-05 5.20E-02 2.18E-02 1.162E-01
7.800E-04 1.69E-02 1.10E-04 1.19E-02 1.82E-05 1.03E-03 1.67E-10 9.21E-03 2.79E-11 8.12E-05 5.05E-02 2.35E-02 1.133E-01
7.700E-04 1.70E-02 1.14E-04 1.10E-02 1.97E-05 1.05E-03 1.76E-10 7.57E-03 3.33E-11 8.71E-05 4.95E-02 2.54E-02 1.117E-01
7.600E-04 1.70E-02 1.19E-04 1.02E-02 2.14E-05 1.07E-03 1.85E-10 6.43E-03 4.06E-11 8.11E-05 4.89E-02 2.76E-02 1.114E-01
7.500E-04 1.71E-02 1.23E-04 9.50E-03 2.32E-05 1.09E-03 1.95E-10 5.40E-03 4.93E-11 6.75E-05 4.84E-02 2.99E-02 1.116E-01
7.300E-04 1.73E-02 1.35E-04 8.41E-03 2.75E-05 1.14E-03 2.17E-10 4.53E-03 7.04E-11 4.28E-05 4.89E-02 3.46E-02 1.150E-01
7.200E-04 1.73E-02 1.41E-04 8.07E-03 2.98E-05 1.17E-03 2.30E-10 4.38E-03 8.14E-11 3.61E-05 4.92E-02 3.65E-02 1.169E-01
7.100E-04 1.74E-02 1.47E-04 7.85E-03 3.23E-05 1.19E-03 2.43E-10 4.24E-03 9.36E-11 3.54E-05 4.96E-02 3.87E-02 1.192E-01
7.000E-04 1.76E-02 1.55E-04 7.64E-03 3.48E-05 1.22E-03 2.57E-10 4.20E-03 1.06E-10 4.84E-05 5.01E-02 4.07E-02 1.217E-01
6.900E-04 1.76E-02 1.60E-04 7.34E-03 3.74E-05 1.25E-03 2.72E-10 4.18E-03 1.19E-10 2.94E-05 5.05E-02 4.24E-02 1.235E-01
6.800E-04 1.74E-02 1.67E-04 6.95E-03 4.02E-05 1.28E-03 2.88E-10 4.18E-03 1.33E-10 2.34E-05 5.04E-02 4.45E-02 1.249E-01
6.600E-04 1.75E-02 1.88E-04 6.26E-03 4.68E-05 1.34E-03 3.25E-10 4.18E-03 1.63E-10 2.26E-05 5.15E-02 4.88E-02 1.298E-01
6.400E-04 1.80E-02 2.12E-04 5.43E-03 5.45E-05 1.41E-03 3.67E-10 4.17E-03 1.98E-10 3.32E-05 5.29E-02 5.26E-02 1.348E-01
6.300E-04 1.84E-02 2.24E-04 5.06E-03 5.92E-05 1.42E-03 3.91E-10 4.15E-03 2.17E-10 5.07E-05 5.36E-02 5.40E-02 1.370E-01
6.200E-04 1.85E-02 2.35E-04 4.98E-03 6.44E-05 1.48E-03 4.16E-10 4.13E-03 2.38E-10 6.81E-05 5.39E-02 5.58E-02 1.392E-01
6.100E-04 1.87E-02 2.48E-04 4.95E-03 6.94E-05 1.52E-03 4.44E-10 4.11E-03 2.60E-10 5.01E-05 5.44E-02 5.76E-02 1.416E-01
5.900E-04 1.95E-02 2.79E-04 4.07E-03 8.08E-05 1.61E-03 5.07E-10 4.05E-03 3.12E-10 2.41E-05 5.57E-02 6.07E-02 1.461E-01
5.500E-04 1.89E-02 3.36E-04 3.01E-03 1.14E-04 1.80E-03 6.69E-10 3.99E-03 4.47E-10 2.12E-05 5.53E-02 6.93E-02 1.528E-01
