 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   6.582E-04   8.782E-04   0.000E+00   1.505E-05
   9.000E-01   7.710E-04   1.037E-03   0.000E+00   1.754E-05
   8.000E-01   9.209E-04   1.249E-03   0.000E+00   2.083E-05
   7.000E-01   1.128E-03   1.543E-03   0.000E+00   2.530E-05
   6.000E-01   1.427E-03   1.972E-03   0.000E+00   3.174E-05
   5.500E-01   1.632E-03   2.265E-03   0.000E+00   3.609E-05
   5.000E-01   1.890E-03   2.638E-03   0.000E+00   4.155E-05
   4.500E-01   2.226E-03   3.123E-03   0.000E+00   4.861E-05
   4.000E-01   2.676E-03   3.773E-03   0.000E+00   5.794E-05
   3.500E-01   3.301E-03   4.678E-03   0.000E+00   7.085E-05
   3.000E-01   4.216E-03   6.001E-03   0.000E+00   8.936E-05
   2.500E-01   5.646E-03   8.064E-03   0.000E+00   1.180E-04
   2.098E-01   7.501E-03   1.072E-02   0.000E+00   1.544E-04
   1.500E-01   1.304E-02   1.855E-02   0.000E+00   2.604E-04
   1.382E-01   1.496E-02   2.121E-02   0.000E+00   2.964E-04
   1.320E-01   1.616E-02   2.287E-02   0.000E+00   3.188E-04
   1.150E-01   2.041E-02   2.870E-02   0.000E+00   3.971E-04
   1.000E-01   2.596E-02   3.610E-02   0.000E+00   4.975E-04
   9.970E-02   2.609E-02   3.628E-02   0.000E+00   4.999E-04
   8.670E-02   3.286E-02   4.577E-02   0.000E+00   6.225E-04
   8.500E-02   3.403E-02   4.731E-02   0.000E+00   6.439E-04
   7.500E-02   4.319E-02   5.820E-02   0.000E+00   8.043E-04
   6.000E-02   6.352E-02   8.419E-02   0.000E+00   1.146E-03
   5.500E-02   7.360E-02   9.447E-02   0.000E+00   1.323E-03
   5.000E-02   8.761E-02   1.174E-01   0.000E+00   1.571E-03
   4.500E-02   1.080E-01   1.560E-01   0.000E+00   1.925E-03
   4.000E-02   1.388E-01   2.093E-01   0.000E+00   2.428E-03
   3.500E-02   1.740E-01   3.194E-01   0.000E+00   3.027E-03
   3.000E-02   2.458E-01   4.990E-01   0.000E+00   4.185E-03
   2.750E-02   2.934E-01   6.277E-01   0.000E+00   4.920E-03
   2.500E-02   3.536E-01   7.985E-01   0.000E+00   5.916E-03
   2.400E-02   3.883E-01   8.832E-01   0.000E+00   6.380E-03
   2.000E-02   5.691E-01   1.361E+00   0.000E+00   9.067E-03
   1.800E-02   7.102E-01   1.674E+00   0.000E+00   1.116E-02
   1.600E-02   9.459E-01   2.058E+00   0.000E+00   1.410E-02
   1.500E-02   1.129E+00   2.293E+00   0.000E+00   1.603E-02
   1.400E-02   1.285E+00   2.553E+00   0.000E+00   1.791E-02
   1.200E-02   1.968E+00   3.193E+00   0.000E+00   2.424E-02
   1.000E-02   2.996E+00   4.108E+00   0.000E+00   3.352E-02
   9.000E-03   4.001E+00   4.616E+00   0.000E+00   4.108E-02
   8.000E-03   5.278E+00   5.314E+00   0.000E+00   4.942E-02
   7.500E-03   6.187E+00   5.859E+00   0.000E+00   5.627E-02
   7.000E-03   7.447E+00   6.531E+00   0.000E+00   6.387E-02
   6.000E-03   1.058E+01   8.265E+00   0.000E+00   8.449E-02
   5.000E-03   1.470E+01   1.146E+01   0.000E+00   1.170E-01
   4.500E-03   1.768E+01   1.369E+01   0.000E+00   1.425E-01
   4.000E-03   2.036E+01   1.618E+01   0.000E+00   1.758E-01
   3.500E-03   2.374E+01   1.873E+01   0.000E+00   2.245E-01
   3.000E-03   2.765E+01   2.066E+01   0.000E+00   2.975E-01
   2.750E-03   2.920E+01   2.116E+01   0.000E+00   3.452E-01
   2.500E-03   3.017E+01   2.138E+01   0.000E+00   4.024E-01
   2.400E-03   3.082E+01   2.141E+01   0.000E+00   4.281E-01
   2.350E-03   3.120E+01   2.144E+01   0.000E+00   4.420E-01
   2.320E-03   3.137E+01   2.146E+01   0.000E+00   4.501E-01
   2.310E-03   3.143E+01   2.147E+01   0.000E+00   4.528E-01
   2.300E-03   3.150E+01   2.146E+01   0.000E+00   4.555E-01
   2.250E-03   3.168E+01   2.153E+01   0.000E+00   4.701E-01
   2.200E-03   3.187E+01   2.157E+01   0.000E+00   4.844E-01
   2.150E-03   3.219E+01   2.156E+01   0.000E+00   4.985E-01
   2.120E-03   3.237E+01   2.146E+01   0.000E+00   5.071E-01
   2.110E-03   3.241E+01   2.142E+01   0.000E+00   5.099E-01
   2.100E-03   3.241E+01   2.137E+01   0.000E+00   5.126E-01
   2.080E-03   3.238E+01   2.123E+01   0.000E+00   5.174E-01
   2.000E-03   3.238E+01   2.058E+01   0.000E+00   5.387E-01
   1.950E-03   3.259E+01   1.985E+01   0.000E+00   5.483E-01
   1.900E-03   3.300E+01   1.889E+01   0.000E+00   5.550E-01
   1.850E-03   3.341E+01   1.767E+01   0.000E+00   5.569E-01
   1.830E-03   3.359E+01   1.710E+01   0.000E+00   5.562E-01
   1.820E-03   3.361E+01   1.681E+01   0.000E+00   5.555E-01
   1.810E-03   3.366E+01   1.650E+01   0.000E+00   5.548E-01
   1.800E-03   3.375E+01   1.619E+01   0.000E+00   5.541E-01
   1.750E-03   3.413E+01   1.446E+01   0.000E+00   5.485E-01
   1.700E-03   3.419E+01   1.261E+01   0.000E+00   5.403E-01
   1.670E-03   3.456E+01   1.150E+01   0.000E+00   5.369E-01
   1.650E-03   3.491E+01   1.077E+01   0.000E+00   5.349E-01
   1.640E-03   3.502E+01   1.041E+01   0.000E+00   5.335E-01
   1.630E-03   3.513E+01   1.006E+01   0.000E+00   5.322E-01
   1.610E-03   3.528E+01   9.372E+00   0.000E+00   5.306E-01
   1.600E-03   3.538E+01   9.041E+00   0.000E+00   5.300E-01
   1.590E-03   3.549E+01   8.724E+00   0.000E+00   5.294E-01
   1.580E-03   3.557E+01   8.427E+00   0.000E+00   5.292E-01
   1.570E-03   3.557E+01   8.144E+00   0.000E+00   5.288E-01
   1.560E-03   3.573E+01   7.898E+00   0.000E+00   5.293E-01
   1.540E-03   3.603E+01   7.500E+00   0.000E+00   5.308E-01
   1.520E-03   3.605E+01   7.252E+00   0.000E+00   5.327E-01
   1.510E-03   3.606E+01   7.193E+00   0.000E+00   5.340E-01
   1.500E-03   3.600E+01   7.167E+00   0.000E+00   5.357E-01
   1.450E-03   3.624E+01   7.415E+00   0.000E+00   5.547E-01
   1.440E-03   3.633E+01   7.510E+00   0.000E+00   5.600E-01
   1.430E-03   3.641E+01   7.589E+00   0.000E+00   5.675E-01
   1.420E-03   3.648E+01   7.665E+00   0.000E+00   5.751E-01
   1.400E-03   3.671E+01   7.840E+00   0.000E+00   5.932E-01
   1.380E-03   3.688E+01   8.005E+00   0.000E+00   6.136E-01
   1.370E-03   3.696E+01   8.096E+00   0.000E+00   6.248E-01
   1.360E-03   3.710E+01   8.188E+00   0.000E+00   6.364E-01
   1.350E-03   3.727E+01   8.303E+00   0.000E+00   6.479E-01
   1.340E-03   3.742E+01   8.415E+00   0.000E+00   6.587E-01
   1.330E-03   3.750E+01   8.556E+00   0.000E+00   6.692E-01
   1.320E-03   3.764E+01   8.702E+00   0.000E+00   6.797E-01
   1.310E-03   3.764E+01   8.873E+00   0.000E+00   6.895E-01
   1.290E-03   3.753E+01   9.281E+00   0.000E+00   7.091E-01
   1.280E-03   3.752E+01   9.498E+00   0.000E+00   7.190E-01
   1.270E-03   3.761E+01   9.680E+00   0.000E+00   7.291E-01
   1.260E-03   3.767E+01   9.950E+00   0.000E+00   7.384E-01
   1.250E-03   3.768E+01   1.030E+01   0.000E+00   7.469E-01
   1.220E-03   3.828E+01   1.241E+01   0.000E+00   7.744E-01
   1.210E-03   3.830E+01   1.379E+01   0.000E+00   7.831E-01
   1.200E-03   3.830E+01   1.541E+01   0.000E+00   7.921E-01
   1.190E-03   3.858E+01   1.708E+01   0.000E+00   8.016E-01
   1.180E-03   3.871E+01   1.866E+01   0.000E+00   8.089E-01
   1.170E-03   3.881E+01   2.001E+01   0.000E+00   8.163E-01
   1.160E-03   3.894E+01   2.111E+01   0.000E+00   8.228E-01
   1.150E-03   3.891E+01   2.197E+01   0.000E+00   8.289E-01
   1.140E-03   3.885E+01   2.266E+01   0.000E+00   8.349E-01
   1.130E-03   3.884E+01   2.320E+01   0.000E+00   8.414E-01
   1.120E-03   3.885E+01   2.366E+01   0.000E+00   8.469E-01
   1.110E-03   3.883E+01   2.409E+01   0.000E+00   8.520E-01
   1.090E-03   3.892E+01   2.483E+01   0.000E+00   8.616E-01
   1.050E-03   3.950E+01   2.554E+01   0.000E+00   8.766E-01
   1.000E-03   4.045E+01   2.488E+01   0.000E+00   8.605E-01
   9.800E-04   4.089E+01   2.376E+01   0.000E+00   8.533E-01
   9.600E-04   4.126E+01   2.204E+01   0.000E+00   8.392E-01
   9.500E-04   4.158E+01   2.101E+01   0.000E+00   8.271E-01
   9.400E-04   4.159E+01   1.993E+01   0.000E+00   8.103E-01
   9.200E-04   4.180E+01   1.781E+01   0.000E+00   7.655E-01
   8.900E-04   4.243E+01   1.465E+01   0.000E+00   6.916E-01
   8.700E-04   4.229E+01   1.290E+01   0.000E+00   6.524E-01
   8.600E-04   4.258E+01   1.213E+01   0.000E+00   6.388E-01
   8.500E-04   4.258E+01   1.133E+01   0.000E+00   6.255E-01
   8.400E-04   4.293E+01   1.048E+01   0.000E+00   6.118E-01
   8.200E-04   4.272E+01   8.749E+00   0.000E+00   5.776E-01
   8.000E-04   4.297E+01   7.310E+00   0.000E+00   5.514E-01
   7.900E-04   4.324E+01   6.794E+00   0.000E+00   5.523E-01
   7.800E-04   4.311E+01   6.374E+00   0.000E+00   5.530E-01
   7.700E-04   4.298E+01   6.012E+00   0.000E+00   5.590E-01
   7.600E-04   4.289E+01   5.696E+00   0.000E+00   5.700E-01
   7.500E-04   4.280E+01   5.410E+00   0.000E+00   5.831E-01
   7.300E-04   4.312E+01   4.976E+00   0.000E+00   6.191E-01
   7.200E-04   4.301E+01   4.859E+00   0.000E+00   6.353E-01
   7.100E-04   4.298E+01   4.798E+00   0.000E+00   6.535E-01
   7.000E-04   4.330E+01   4.724E+00   0.000E+00   6.713E-01
   6.900E-04   4.307E+01   4.584E+00   0.000E+00   6.858E-01
   6.800E-04   4.227E+01   4.387E+00   0.000E+00   6.999E-01
   6.600E-04   4.287E+01   4.039E+00   0.000E+00   7.376E-01
   6.400E-04   4.424E+01   3.581E+00   0.000E+00   7.736E-01
   6.300E-04   4.490E+01   3.391E+00   0.000E+00   7.887E-01
