 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
2.750E-03 1.31E-02 3.28E-06 1.92E-02 6.72E-07 1.51E-03 1.15E-12 7.29E-03 2.99E-12 1.71E-06 0.00E+00 0.00E+00 4.108E-02
2.500E-03 1.42E-02 4.37E-06 2.10E-02 8.79E-07 1.19E-03 1.59E-12 8.95E-03 4.31E-12 2.83E-06 0.00E+00 0.00E+00 4.528E-02
2.400E-03 1.47E-02 4.99E-06 2.17E-02 9.87E-07 1.07E-03 1.84E-12 9.75E-03 5.00E-12 3.96E-06 0.00E+00 0.00E+00 4.721E-02
2.350E-03 1.50E-02 5.34E-06 2.21E-02 1.05E-06 1.01E-03 2.00E-12 1.02E-02 5.40E-12 4.68E-06 0.00E+00 0.00E+00 4.834E-02
2.320E-03 1.52E-02 5.55E-06 2.24E-02 1.09E-06 9.77E-04 2.10E-12 1.05E-02 5.65E-12 5.04E-06 0.00E+00 0.00E+00 4.903E-02
2.310E-03 1.52E-02 5.63E-06 2.25E-02 1.10E-06 9.67E-04 2.13E-12 1.06E-02 5.74E-12 5.13E-06 0.00E+00 0.00E+00 4.927E-02
2.300E-03 1.53E-02 5.70E-06 2.26E-02 1.11E-06 9.56E-04 2.17E-12 1.07E-02 5.83E-12 5.20E-06 0.00E+00 0.00E+00 4.950E-02
2.250E-03 1.56E-02 6.09E-06 2.31E-02 1.19E-06 9.04E-04 2.36E-12 1.12E-02 6.34E-12 5.42E-06 0.00E+00 0.00E+00 5.075E-02
2.200E-03 1.58E-02 6.52E-06 2.36E-02 1.26E-06 8.56E-04 2.58E-12 1.18E-02 6.85E-12 5.69E-06 0.00E+00 0.00E+00 5.213E-02
2.150E-03 1.61E-02 7.01E-06 2.43E-02 1.34E-06 8.11E-04 2.82E-12 1.24E-02 7.41E-12 6.22E-06 0.00E+00 0.00E+00 5.363E-02
2.120E-03 1.63E-02 7.32E-06 2.46E-02 1.39E-06 7.86E-04 2.99E-12 1.28E-02 7.77E-12 6.48E-06 0.00E+00 0.00E+00 5.456E-02
2.110E-03 1.64E-02 7.42E-06 2.47E-02 1.40E-06 7.78E-04 3.05E-12 1.30E-02 7.90E-12 6.52E-06 0.00E+00 0.00E+00 5.486E-02
2.100E-03 1.64E-02 7.52E-06 2.48E-02 1.42E-06 7.70E-04 3.10E-12 1.31E-02 8.03E-12 6.53E-06 0.00E+00 0.00E+00 5.518E-02
2.080E-03 1.65E-02 7.71E-06 2.50E-02 1.45E-06 7.55E-04 3.23E-12 1.34E-02 8.28E-12 6.48E-06 0.00E+00 0.00E+00 5.571E-02
2.000E-03 1.68E-02 8.71E-06 2.58E-02 1.56E-06 7.00E-04 3.78E-12 1.47E-02 9.40E-12 6.17E-06 0.00E+00 0.00E+00 5.798E-02
1.950E-03 1.70E-02 9.44E-06 2.62E-02 1.62E-06 6.70E-04 4.19E-12 1.55E-02 9.96E-12 6.65E-06 0.00E+00 0.00E+00 5.942E-02
1.900E-03 1.74E-02 1.03E-05 2.63E-02 1.66E-06 6.43E-04 4.65E-12 1.62E-02 1.04E-11 8.03E-06 0.00E+00 0.00E+00 6.053E-02
1.850E-03 1.77E-02 1.13E-05 2.62E-02 1.68E-06 6.20E-04 5.19E-12 1.65E-02 1.07E-11 1.03E-05 0.00E+00 0.00E+00 6.107E-02
1.830E-03 1.79E-02 1.17E-05 2.60E-02 1.68E-06 6.11E-04 5.42E-12 1.66E-02 1.08E-11 1.12E-05 0.00E+00 0.00E+00 6.114E-02
1.820E-03 1.80E-02 1.19E-05 2.59E-02 1.68E-06 6.06E-04 5.54E-12 1.66E-02 1.08E-11 1.14E-05 0.00E+00 0.00E+00 6.109E-02
1.810E-03 1.80E-02 1.21E-05 2.58E-02 1.68E-06 6.03E-04 5.67E-12 1.66E-02 1.08E-11 1.16E-05 0.00E+00 0.00E+00 6.098E-02
1.800E-03 1.81E-02 1.23E-05 2.56E-02 1.68E-06 5.99E-04 5.80E-12 1.65E-02 1.08E-11 1.17E-05 0.00E+00 0.00E+00 6.087E-02
1.750E-03 1.85E-02 1.35E-05 2.45E-02 1.63E-06 5.81E-04 6.51E-12 1.61E-02 1.09E-11 1.20E-05 0.00E+00 0.00E+00 5.975E-02
1.700E-03 1.88E-02 1.47E-05 2.27E-02 1.57E-06 5.67E-04 7.33E-12 1.53E-02 1.10E-11 1.46E-05 0.00E+00 0.00E+00 5.739E-02
1.670E-03 1.90E-02 1.57E-05 2.13E-02 1.52E-06 5.61E-04 7.88E-12 1.47E-02 1.11E-11 1.72E-05 0.00E+00 0.00E+00 5.566E-02
1.650E-03 1.93E-02 1.64E-05 2.02E-02 1.50E-06 5.57E-04 8.27E-12 1.43E-02 1.12E-11 1.82E-05 0.00E+00 0.00E+00 5.436E-02
1.640E-03 1.94E-02 1.67E-05 1.96E-02 1.49E-06 5.55E-04 8.48E-12 1.41E-02 1.13E-11 1.81E-05 0.00E+00 0.00E+00 5.364E-02
1.630E-03 1.95E-02 1.70E-05 1.90E-02 1.48E-06 5.53E-04 8.70E-12 1.38E-02 1.14E-11 1.78E-05 0.00E+00 0.00E+00 5.290E-02
1.610E-03 1.97E-02 1.77E-05 1.77E-02 1.48E-06 5.51E-04 9.15E-12 1.34E-02 1.17E-11 1.66E-05 0.00E+00 0.00E+00 5.130E-02
1.600E-03 1.98E-02 1.81E-05 1.70E-02 1.48E-06 5.49E-04 9.38E-12 1.31E-02 1.18E-11 1.61E-05 0.00E+00 0.00E+00 5.047E-02
1.590E-03 1.99E-02 1.85E-05 1.63E-02 1.49E-06 5.48E-04 9.62E-12 1.29E-02 1.20E-11 1.57E-05 0.00E+00 0.00E+00 4.965E-02
1.580E-03 2.00E-02 1.88E-05 1.56E-02 1.51E-06 5.47E-04 9.87E-12 1.26E-02 1.22E-11 1.54E-05 0.00E+00 0.00E+00 4.882E-02
1.570E-03 2.01E-02 1.92E-05 1.49E-02 1.54E-06 5.47E-04 1.01E-11 1.24E-02 1.24E-11 1.52E-05 0.00E+00 0.00E+00 4.795E-02
1.560E-03 2.02E-02 1.96E-05 1.42E-02 1.58E-06 5.46E-04 1.04E-11 1.22E-02 1.27E-11 1.48E-05 0.00E+00 0.00E+00 4.717E-02
1.540E-03 2.05E-02 2.05E-05 1.30E-02 1.70E-06 5.45E-04 1.10E-11 1.17E-02 1.33E-11 1.45E-05 0.00E+00 0.00E+00 4.585E-02
1.520E-03 2.07E-02 2.13E-05 1.21E-02 1.86E-06 5.44E-04 1.16E-11 1.13E-02 1.40E-11 1.53E-05 0.00E+00 0.00E+00 4.466E-02
1.510E-03 2.07E-02 2.17E-05 1.18E-02 1.96E-06 5.44E-04 1.19E-11 1.11E-02 1.44E-11 1.58E-05 0.00E+00 0.00E+00 4.420E-02
1.500E-03 2.08E-02 2.21E-05 1.15E-02 2.07E-06 5.44E-04 1.22E-11 1.09E-02 1.49E-11 1.59E-05 0.00E+00 0.00E+00 4.378E-02
1.450E-03 2.11E-02 2.47E-05 1.10E-02 2.68E-06 5.48E-04 1.40E-11 1.00E-02 1.80E-11 2.02E-05 0.00E+00 0.00E+00 4.273E-02
1.440E-03 2.12E-02 2.52E-05 1.10E-02 2.82E-06 5.49E-04 1.44E-11 9.90E-03 1.88E-11 2.23E-05 0.00E+00 0.00E+00 4.271E-02
1.430E-03 2.13E-02 2.58E-05 1.10E-02 2.95E-06 5.50E-04 1.48E-11 9.86E-03 1.98E-11 2.42E-05 0.00E+00 0.00E+00 4.276E-02
1.420E-03 2.14E-02 2.64E-05 1.09E-02 3.09E-06 5.51E-04 1.53E-11 9.82E-03 2.08E-11 2.51E-05 0.00E+00 0.00E+00 4.280E-02
1.400E-03 2.17E-02 2.77E-05 1.10E-02 3.39E-06 5.54E-04 1.62E-11 9.90E-03 2.32E-11 2.75E-05 0.00E+00 0.00E+00 4.313E-02
1.380E-03 2.19E-02 2.90E-05 1.10E-02 3.71E-06 5.58E-04 1.71E-11 1.02E-02 2.59E-11 3.47E-05 0.00E+00 0.00E+00 4.366E-02
1.370E-03 2.20E-02 2.97E-05 1.10E-02 3.88E-06 5.60E-04 1.76E-11 1.04E-02 2.73E-11 4.13E-05 0.00E+00 0.00E+00 4.405E-02
1.360E-03 2.21E-02 3.04E-05 1.10E-02 4.07E-06 5.63E-04 1.82E-11 1.08E-02 2.89E-11 4.79E-05 0.00E+00 0.00E+00 4.452E-02
1.350E-03 2.23E-02 3.12E-05 1.10E-02 4.26E-06 5.65E-04 1.87E-11 1.11E-02 3.05E-11 5.13E-05 0.00E+00 0.00E+00 4.503E-02
1.340E-03 2.24E-02 3.20E-05 1.11E-02 4.47E-06 5.68E-04 1.93E-11 1.15E-02 3.21E-11 5.56E-05 0.00E+00 0.00E+00 4.562E-02
1.330E-03 2.26E-02 3.27E-05 1.11E-02 4.69E-06 5.71E-04 1.99E-11 1.19E-02 3.37E-11 6.45E-05 0.00E+00 0.00E+00 4.623E-02
1.320E-03 2.27E-02 3.35E-05 1.12E-02 4.92E-06 5.74E-04 2.05E-11 1.23E-02 3.54E-11 7.96E-05 0.00E+00 0.00E+00 4.689E-02
1.310E-03 2.28E-02 3.42E-05 1.13E-02 5.17E-06 5.77E-04 2.12E-11 1.27E-02 3.72E-11 1.04E-04 0.00E+00 0.00E+00 4.757E-02
1.290E-03 2.30E-02 3.58E-05 1.16E-02 5.72E-06 5.84E-04 2.25E-11 1.36E-02 4.10E-11 2.15E-04 0.00E+00 0.00E+00 4.900E-02
1.280E-03 2.30E-02 3.67E-05 1.17E-02 6.01E-06 5.88E-04 2.32E-11 1.42E-02 4.30E-11 3.16E-04 0.00E+00 0.00E+00 4.988E-02
1.270E-03 2.31E-02 3.77E-05 1.18E-02 6.34E-06 5.92E-04 2.40E-11 1.48E-02 4.52E-11 3.82E-04 0.00E+00 0.00E+00 5.072E-02
1.260E-03 2.32E-02 3.86E-05 1.20E-02 6.71E-06 5.96E-04 2.48E-11 1.54E-02 4.73E-11 3.30E-04 0.00E+00 0.00E+00 5.153E-02
1.250E-03 2.33E-02 3.96E-05 1.22E-02 7.12E-06 6.00E-04 2.56E-11 1.60E-02 4.95E-11 2.43E-04 0.00E+00 0.00E+00 5.239E-02
1.220E-03 2.38E-02 4.32E-05 1.39E-02 8.81E-06 6.12E-04 2.82E-11 1.80E-02 5.67E-11 1.90E-04 0.00E+00 0.00E+00 5.645E-02
1.210E-03 2.39E-02 4.43E-05 1.51E-02 9.48E-06 6.17E-04 2.92E-11 1.87E-02 5.94E-11 2.18E-04 0.00E+00 0.00E+00 5.863E-02
1.200E-03 2.40E-02 4.54E-05 1.67E-02 1.01E-05 6.21E-04 3.02E-11 1.95E-02 6.22E-11 2.42E-04 0.00E+00 0.00E+00 6.113E-02
1.190E-03 2.42E-02 4.69E-05 1.84E-02 1.07E-05 6.26E-04 3.12E-11 2.04E-02 6.51E-11 2.42E-04 0.00E+00 0.00E+00 6.391E-02
1.180E-03 2.43E-02 4.81E-05 2.02E-02 1.12E-05 6.31E-04 3.24E-11 2.13E-02 6.78E-11 2.40E-04 0.00E+00 0.00E+00 6.671E-02
1.170E-03 2.45E-02 4.94E-05 2.18E-02 1.16E-05 6.36E-04 3.35E-11 2.22E-02 7.07E-11 2.67E-04 0.00E+00 0.00E+00 6.942E-02
1.160E-03 2.47E-02 5.08E-05 2.33E-02 1.20E-05 6.45E-04 3.49E-11 2.30E-02 7.35E-11 3.44E-04 0.00E+00 0.00E+00 7.197E-02
1.150E-03 2.48E-02 5.20E-05 2.45E-02 1.23E-05 9.05E-04 3.45E-11 2.39E-02 7.66E-11 5.01E-04 0.00E+00 0.00E+00 7.462E-02
1.140E-03 2.48E-02 5.33E-05 2.56E-02 1.26E-05 6.72E-04 3.68E-11 2.48E-02 7.99E-11 7.54E-04 0.00E+00 0.00E+00 7.677E-02
1.130E-03 2.49E-02 5.48E-05 2.66E-02 1.29E-05 6.71E-04 3.82E-11 2.58E-02 8.35E-11 9.20E-04 0.00E+00 0.00E+00 7.900E-02
1.120E-03 2.50E-02 5.64E-05 2.75E-02 1.31E-05 6.75E-04 3.97E-11 2.69E-02 8.72E-11 7.41E-04 0.00E+00 0.00E+00 8.090E-02
1.110E-03 2.51E-02 5.79E-05 2.84E-02 1.34E-05 6.81E-04 4.12E-11 2.80E-02 9.10E-11 4.71E-04 0.00E+00 0.00E+00 8.273E-02
1.090E-03 2.53E-02 6.15E-05 3.01E-02 1.41E-05 6.95E-04 4.43E-11 3.04E-02 9.89E-11 1.96E-04 0.00E+00 0.00E+00 8.676E-02
1.050E-03 2.58E-02 7.01E-05 3.32E-02 1.51E-05 7.27E-04 5.15E-11 3.68E-02 1.17E-10 6.47E-05 0.00E+00 0.00E+00 9.668E-02
1.000E-03 2.68E-02 8.28E-05 3.63E-02 1.60E-05 7.75E-04 6.27E-11 4.26E-02 1.26E-10 3.25E-05 0.00E+00 0.00E+00 1.066E-01
9.800E-04 2.73E-02 8.87E-05 3.70E-02 1.60E-05 7.97E-04 6.80E-11 4.47E-02 1.29E-10 2.82E-05 0.00E+00 0.00E+00 1.098E-01
9.600E-04 2.76E-02 9.52E-05 3.68E-02 1.56E-05 8.21E-04 7.39E-11 4.67E-02 1.30E-10 2.61E-05 0.00E+00 0.00E+00 1.121E-01
9.500E-04 2.80E-02 9.85E-05 3.64E-02 1.53E-05 8.33E-04 7.70E-11 4.72E-02 1.28E-10 2.57E-05 0.00E+00 0.00E+00 1.125E-01
9.400E-04 2.82E-02 1.02E-04 3.57E-02 1.50E-05 8.46E-04 8.04E-11 4.70E-02 1.22E-10 2.58E-05 0.00E+00 0.00E+00 1.119E-01
9.200E-04 2.86E-02 1.09E-04 3.40E-02 1.44E-05 8.73E-04 8.76E-11 4.38E-02 1.02E-10 2.75E-05 0.00E+00 0.00E+00 1.074E-01
8.900E-04 2.93E-02 1.21E-04 3.01E-02 1.34E-05 9.18E-04 1.00E-10 3.46E-02 6.51E-11 4.02E-05 0.00E+00 0.00E+00 9.514E-02
8.700E-04 2.95E-02 1.30E-04 2.72E-02 1.32E-05 9.51E-04 1.10E-10 2.88E-02 4.84E-11 9.01E-05 0.00E+00 0.00E+00 8.677E-02
8.600E-04 2.98E-02 1.35E-04 2.58E-02 1.32E-05 9.69E-04 1.15E-10 2.65E-02 4.27E-11 1.36E-04 0.00E+00 0.00E+00 8.341E-02
8.500E-04 3.00E-02 1.40E-04 2.44E-02 1.32E-05 9.87E-04 1.20E-10 2.44E-02 3.80E-11 9.71E-05 0.00E+00 0.00E+00 8.001E-02
8.400E-04 3.03E-02 1.46E-04 2.27E-02 1.32E-05 1.01E-03 1.26E-10 2.23E-02 3.33E-11 6.96E-05 0.00E+00 0.00E+00 7.654E-02
8.200E-04 3.06E-02 1.56E-04 1.89E-02 1.35E-05 1.04E-03 1.39E-10 1.72E-02 2.39E-11 7.08E-05 0.00E+00 0.00E+00 6.801E-02
8.000E-04 3.10E-02 1.69E-04 1.53E-02 1.49E-05 1.09E-03 1.53E-10 1.17E-02 1.84E-11 1.04E-04 0.00E+00 0.00E+00 5.942E-02
7.900E-04 3.13E-02 1.76E-04 1.39E-02 1.61E-05 1.11E-03 1.61E-10 9.88E-03 1.99E-11 1.29E-04 0.00E+00 0.00E+00 5.652E-02
7.800E-04 3.15E-02 1.82E-04 1.27E-02 1.74E-05 1.13E-03 1.69E-10 8.03E-03 2.25E-11 1.55E-04 0.00E+00 0.00E+00 5.373E-02
7.700E-04 3.16E-02 1.89E-04 1.18E-02 1.88E-05 1.15E-03 1.78E-10 6.61E-03 2.68E-11 1.66E-04 0.00E+00 0.00E+00 5.144E-02
7.600E-04 3.16E-02 1.97E-04 1.09E-02 2.04E-05 1.18E-03 1.88E-10 5.61E-03 3.27E-11 1.54E-04 0.00E+00 0.00E+00 4.970E-02
7.500E-04 3.17E-02 2.05E-04 1.02E-02 2.21E-05 1.20E-03 1.98E-10 4.71E-03 3.97E-11 1.28E-04 0.00E+00 0.00E+00 4.813E-02
7.300E-04 3.21E-02 2.25E-04 8.98E-03 2.62E-05 1.25E-03 2.21E-10 3.95E-03 5.67E-11 7.91E-05 0.00E+00 0.00E+00 4.662E-02
7.200E-04 3.22E-02 2.34E-04 8.62E-03 2.84E-05 1.28E-03 2.33E-10 3.82E-03 6.55E-11 6.58E-05 0.00E+00 0.00E+00 4.628E-02
7.100E-04 3.23E-02 2.45E-04 8.39E-03 3.08E-05 1.31E-03 2.46E-10 3.70E-03 7.54E-11 6.44E-05 0.00E+00 0.00E+00 4.603E-02
7.000E-04 3.26E-02 2.57E-04 8.16E-03 3.32E-05 1.34E-03 2.61E-10 3.67E-03 8.54E-11 8.96E-05 0.00E+00 0.00E+00 4.619E-02
6.900E-04 3.28E-02 2.66E-04 7.84E-03 3.57E-05 1.37E-03 2.76E-10 3.65E-03 9.61E-11 5.22E-05 0.00E+00 0.00E+00 4.600E-02
6.800E-04 3.23E-02 2.77E-04 7.43E-03 3.84E-05 1.40E-03 2.92E-10 3.65E-03 1.07E-10 4.03E-05 0.00E+00 0.00E+00 4.516E-02
6.600E-04 3.25E-02 3.12E-04 6.69E-03 4.46E-05 1.47E-03 3.29E-10 3.65E-03 1.32E-10 3.84E-05 0.00E+00 0.00E+00 4.474E-02
6.400E-04 3.35E-02 3.53E-04 5.80E-03 5.20E-05 1.55E-03 3.72E-10 3.64E-03 1.59E-10 5.89E-05 0.00E+00 0.00E+00 4.493E-02
6.300E-04 3.42E-02 3.72E-04 5.41E-03 5.65E-05 1.56E-03 3.97E-10 3.62E-03 1.75E-10 9.29E-05 0.00E+00 0.00E+00 4.532E-02
6.200E-04 3.44E-02 3.90E-04 5.32E-03 6.14E-05 1.63E-03 4.22E-10 3.61E-03 1.92E-10 1.27E-04 0.00E+00 0.00E+00 4.553E-02
6.100E-04 3.47E-02 4.12E-04 5.29E-03 6.61E-05 1.68E-03 4.50E-10 3.58E-03 2.10E-10 9.14E-05 0.00E+00 0.00E+00 4.586E-02
5.900E-04 3.62E-02 4.63E-04 4.34E-03 7.70E-05 1.77E-03 5.14E-10 3.53E-03 2.51E-10 4.00E-05 0.00E+00 0.00E+00 4.641E-02
5.500E-04 3.50E-02 5.57E-04 3.22E-03 1.08E-04 1.98E-03 6.79E-10 3.48E-03 3.60E-10 3.31E-05 0.00E+00 0.00E+00 4.439E-02
