 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
7.000E-03 2.74E-03 6.57E-08 3.16E-03 2.69E-08 1.70E-04 3.35E-14 7.65E-04 6.48E-14 1.62E-07 3.63E-02 7.94E-04 4.390E-02
6.000E-03 3.93E-03 1.19E-07 4.05E-03 4.92E-08 2.61E-04 6.32E-14 1.06E-03 1.20E-13 2.24E-07 4.75E-02 1.44E-03 5.829E-02
5.000E-03 5.60E-03 2.33E-07 5.75E-03 1.00E-07 4.58E-04 1.34E-13 1.57E-03 2.47E-13 3.29E-07 6.47E-02 2.92E-03 8.098E-02
4.500E-03 6.90E-03 3.39E-07 7.03E-03 1.49E-07 6.48E-04 2.07E-13 1.96E-03 3.75E-13 4.14E-07 7.78E-02 4.36E-03 9.874E-02
4.000E-03 8.21E-03 5.04E-07 8.78E-03 2.24E-07 9.49E-04 3.29E-13 2.50E-03 5.95E-13 5.39E-07 9.46E-02 6.80E-03 1.218E-01
3.500E-03 9.93E-03 7.96E-07 1.08E-02 3.53E-07 1.32E-03 5.27E-13 3.26E-03 1.00E-12 7.38E-07 1.19E-01 1.12E-02 1.551E-01
3.000E-03 1.22E-02 1.32E-06 1.33E-02 5.67E-07 1.39E-03 8.24E-13 4.46E-03 1.83E-12 1.11E-06 1.54E-01 1.95E-02 2.046E-01
2.750E-03 1.34E-02 1.73E-06 1.46E-02 7.32E-07 1.20E-03 1.06E-12 5.36E-03 2.55E-12 1.49E-06 1.76E-01 2.59E-02 2.365E-01
2.500E-03 1.45E-02 2.30E-06 1.60E-02 9.58E-07 9.45E-04 1.46E-12 6.58E-03 3.67E-12 2.43E-06 2.02E-01 3.47E-02 2.746E-01
2.400E-03 1.50E-02 2.63E-06 1.65E-02 1.07E-06 8.47E-04 1.70E-12 7.17E-03 4.26E-12 3.36E-06 2.13E-01 3.88E-02 2.918E-01
2.350E-03 1.54E-02 2.81E-06 1.68E-02 1.14E-06 8.01E-04 1.83E-12 7.50E-03 4.60E-12 3.96E-06 2.19E-01 4.11E-02 3.010E-01
2.320E-03 1.55E-02 2.92E-06 1.70E-02 1.18E-06 7.75E-04 1.93E-12 7.71E-03 4.82E-12 4.25E-06 2.23E-01 4.24E-02 3.064E-01
2.310E-03 1.56E-02 2.96E-06 1.71E-02 1.20E-06 7.66E-04 1.96E-12 7.78E-03 4.90E-12 4.33E-06 2.24E-01 4.29E-02 3.083E-01
2.300E-03 1.57E-02 3.00E-06 1.72E-02 1.21E-06 7.57E-04 1.99E-12 7.84E-03 4.97E-12 4.39E-06 2.25E-01 4.33E-02 3.101E-01
2.250E-03 1.59E-02 3.21E-06 1.76E-02 1.29E-06 7.16E-04 2.17E-12 8.25E-03 5.41E-12 4.57E-06 2.32E-01 4.58E-02 3.199E-01
2.200E-03 1.62E-02 3.43E-06 1.80E-02 1.38E-06 6.78E-04 2.37E-12 8.70E-03 5.85E-12 4.80E-06 2.38E-01 4.81E-02 3.295E-01
2.150E-03 1.65E-02 3.69E-06 1.85E-02 1.46E-06 6.43E-04 2.60E-12 9.13E-03 6.32E-12 5.24E-06 2.44E-01 5.04E-02 3.390E-01
2.120E-03 1.67E-02 3.85E-06 1.87E-02 1.51E-06 6.23E-04 2.75E-12 9.42E-03 6.63E-12 5.46E-06 2.48E-01 5.18E-02 3.449E-01
2.110E-03 1.68E-02 3.91E-06 1.88E-02 1.53E-06 6.17E-04 2.80E-12 9.53E-03 6.74E-12 5.49E-06 2.49E-01 5.23E-02 3.468E-01
2.100E-03 1.68E-02 3.96E-06 1.89E-02 1.54E-06 6.10E-04 2.85E-12 9.63E-03 6.85E-12 5.50E-06 2.50E-01 5.27E-02 3.486E-01
2.080E-03 1.69E-02 4.06E-06 1.91E-02 1.58E-06 5.98E-04 2.97E-12 9.84E-03 7.06E-12 5.47E-06 2.52E-01 5.35E-02 3.519E-01
2.000E-03 1.71E-02 4.58E-06 1.97E-02 1.70E-06 5.55E-04 3.47E-12 1.08E-02 8.02E-12 5.23E-06 2.61E-01 5.72E-02 3.663E-01
1.950E-03 1.74E-02 4.97E-06 1.99E-02 1.77E-06 5.31E-04 3.85E-12 1.14E-02 8.50E-12 5.63E-06 2.65E-01 5.86E-02 3.729E-01
1.900E-03 1.78E-02 5.43E-06 2.00E-02 1.81E-06 5.10E-04 4.28E-12 1.19E-02 8.89E-12 6.77E-06 2.68E-01 5.97E-02 3.777E-01
1.850E-03 1.81E-02 5.93E-06 1.99E-02 1.83E-06 4.91E-04 4.77E-12 1.22E-02 9.13E-12 8.67E-06 2.68E-01 6.04E-02 3.792E-01
1.830E-03 1.83E-02 6.14E-06 1.98E-02 1.83E-06 4.84E-04 4.98E-12 1.22E-02 9.18E-12 9.34E-06 2.68E-01 6.05E-02 3.789E-01
1.820E-03 1.84E-02 6.24E-06 1.97E-02 1.83E-06 4.81E-04 5.10E-12 1.22E-02 9.20E-12 9.56E-06 2.67E-01 6.06E-02 3.785E-01
1.810E-03 1.84E-02 6.36E-06 1.96E-02 1.83E-06 4.77E-04 5.21E-12 1.22E-02 9.22E-12 9.71E-06 2.67E-01 6.07E-02 3.780E-01
1.800E-03 1.85E-02 6.47E-06 1.95E-02 1.83E-06 4.74E-04 5.33E-12 1.21E-02 9.24E-12 9.78E-06 2.66E-01 6.09E-02 3.776E-01
1.750E-03 1.90E-02 7.08E-06 1.87E-02 1.78E-06 4.61E-04 5.98E-12 1.18E-02 9.28E-12 1.00E-05 2.62E-01 6.17E-02 3.738E-01
1.700E-03 1.92E-02 7.76E-06 1.73E-02 1.71E-06 4.50E-04 6.73E-12 1.13E-02 9.35E-12 1.22E-05 2.57E-01 6.31E-02 3.680E-01
1.670E-03 1.95E-02 8.26E-06 1.62E-02 1.66E-06 4.44E-04 7.24E-12 1.08E-02 9.46E-12 1.43E-05 2.54E-01 6.45E-02 3.654E-01
1.650E-03 1.97E-02 8.62E-06 1.54E-02 1.63E-06 4.41E-04 7.61E-12 1.05E-02 9.57E-12 1.51E-05 2.52E-01 6.56E-02 3.638E-01
1.640E-03 1.98E-02 8.79E-06 1.49E-02 1.62E-06 4.40E-04 7.80E-12 1.03E-02 9.63E-12 1.51E-05 2.51E-01 6.62E-02 3.627E-01
1.630E-03 1.99E-02 8.97E-06 1.44E-02 1.61E-06 4.39E-04 7.99E-12 1.02E-02 9.70E-12 1.48E-05 2.50E-01 6.68E-02 3.617E-01
1.610E-03 2.01E-02 9.32E-06 1.34E-02 1.61E-06 4.36E-04 8.41E-12 9.82E-03 9.95E-12 1.39E-05 2.48E-01 6.84E-02 3.603E-01
1.600E-03 2.02E-02 9.52E-06 1.29E-02 1.61E-06 4.35E-04 8.62E-12 9.64E-03 1.01E-11 1.34E-05 2.47E-01 6.92E-02 3.597E-01
1.590E-03 2.04E-02 9.71E-06 1.24E-02 1.62E-06 4.34E-04 8.85E-12 9.47E-03 1.02E-11 1.31E-05 2.46E-01 7.01E-02 3.591E-01
1.580E-03 2.05E-02 9.90E-06 1.19E-02 1.65E-06 4.34E-04 9.08E-12 9.30E-03 1.04E-11 1.29E-05 2.46E-01 7.11E-02 3.588E-01
1.570E-03 2.05E-02 1.01E-05 1.13E-02 1.68E-06 4.33E-04 9.32E-12 9.13E-03 1.06E-11 1.27E-05 2.45E-01 7.22E-02 3.583E-01
1.560E-03 2.06E-02 1.03E-05 1.08E-02 1.72E-06 4.33E-04 9.56E-12 8.96E-03 1.08E-11 1.24E-05 2.44E-01 7.34E-02 3.584E-01
1.540E-03 2.09E-02 1.08E-05 9.93E-03 1.85E-06 4.32E-04 1.01E-11 8.63E-03 1.13E-11 1.22E-05 2.43E-01 7.59E-02 3.591E-01
1.520E-03 2.11E-02 1.12E-05 9.23E-03 2.03E-06 4.31E-04 1.06E-11 8.31E-03 1.20E-11 1.28E-05 2.42E-01 7.87E-02 3.600E-01
1.510E-03 2.12E-02 1.14E-05 8.97E-03 2.13E-06 4.31E-04 1.09E-11 8.15E-03 1.23E-11 1.32E-05 2.42E-01 8.02E-02 3.607E-01
1.500E-03 2.12E-02 1.16E-05 8.76E-03 2.25E-06 4.31E-04 1.12E-11 8.01E-03 1.27E-11 1.33E-05 2.41E-01 8.18E-02 3.617E-01
1.450E-03 2.16E-02 1.30E-05 8.35E-03 2.92E-06 4.34E-04 1.29E-11 7.38E-03 1.53E-11 1.69E-05 2.43E-01 9.30E-02 3.735E-01
1.440E-03 2.17E-02 1.33E-05 8.35E-03 3.07E-06 4.35E-04 1.32E-11 7.28E-03 1.60E-11 1.86E-05 2.43E-01 9.56E-02 3.768E-01
1.430E-03 2.18E-02 1.36E-05 8.34E-03 3.21E-06 4.36E-04 1.36E-11 7.25E-03 1.69E-11 2.01E-05 2.45E-01 9.86E-02 3.816E-01
1.420E-03 2.19E-02 1.39E-05 8.33E-03 3.36E-06 4.37E-04 1.40E-11 7.22E-03 1.78E-11 2.09E-05 2.47E-01 1.02E-01 3.865E-01
1.400E-03 2.21E-02 1.46E-05 8.35E-03 3.69E-06 4.39E-04 1.49E-11 7.28E-03 1.98E-11 2.28E-05 2.52E-01 1.08E-01 3.981E-01
1.380E-03 2.24E-02 1.52E-05 8.35E-03 4.04E-06 4.42E-04 1.57E-11 7.48E-03 2.21E-11 2.88E-05 2.58E-01 1.15E-01 4.114E-01
1.370E-03 2.25E-02 1.56E-05 8.36E-03 4.23E-06 4.44E-04 1.62E-11 7.68E-03 2.33E-11 3.42E-05 2.62E-01 1.18E-01 4.186E-01
1.360E-03 2.26E-02 1.60E-05 8.37E-03 4.43E-06 4.46E-04 1.67E-11 7.91E-03 2.46E-11 3.96E-05 2.66E-01 1.21E-01 4.262E-01
1.350E-03 2.27E-02 1.64E-05 8.40E-03 4.64E-06 4.48E-04 1.72E-11 8.14E-03 2.60E-11 4.23E-05 2.70E-01 1.24E-01 4.337E-01
1.340E-03 2.29E-02 1.68E-05 8.43E-03 4.87E-06 4.50E-04 1.77E-11 8.42E-03 2.74E-11 4.59E-05 2.74E-01 1.26E-01 4.408E-01
1.330E-03 2.30E-02 1.72E-05 8.48E-03 5.11E-06 4.52E-04 1.83E-11 8.72E-03 2.88E-11 5.32E-05 2.78E-01 1.29E-01 4.477E-01
1.320E-03 2.32E-02 1.76E-05 8.54E-03 5.36E-06 4.55E-04 1.89E-11 9.01E-03 3.02E-11 6.56E-05 2.82E-01 1.31E-01 4.547E-01
1.310E-03 2.33E-02 1.80E-05 8.62E-03 5.63E-06 4.57E-04 1.94E-11 9.34E-03 3.17E-11 8.58E-05 2.86E-01 1.33E-01 4.612E-01
1.290E-03 2.34E-02 1.88E-05 8.82E-03 6.23E-06 4.63E-04 2.07E-11 1.00E-02 3.50E-11 1.77E-04 2.94E-01 1.37E-01 4.741E-01
1.280E-03 2.35E-02 1.93E-05 8.94E-03 6.55E-06 4.66E-04 2.14E-11 1.04E-02 3.67E-11 2.59E-04 2.98E-01 1.39E-01 4.808E-01
1.270E-03 2.36E-02 1.98E-05 9.00E-03 6.90E-06 4.69E-04 2.20E-11 1.09E-02 3.86E-11 3.13E-04 3.02E-01 1.41E-01 4.875E-01
1.260E-03 2.37E-02 2.03E-05 9.12E-03 7.31E-06 4.72E-04 2.28E-11 1.13E-02 4.04E-11 2.70E-04 3.06E-01 1.42E-01 4.937E-01
1.250E-03 2.38E-02 2.08E-05 9.31E-03 7.75E-06 4.75E-04 2.35E-11 1.18E-02 4.22E-11 1.99E-04 3.10E-01 1.44E-01 4.994E-01
1.220E-03 2.42E-02 2.27E-05 1.06E-02 9.59E-06 4.85E-04 2.59E-11 1.32E-02 4.84E-11 1.56E-04 3.22E-01 1.48E-01 5.183E-01
1.210E-03 2.44E-02 2.33E-05 1.15E-02 1.03E-05 4.89E-04 2.68E-11 1.38E-02 5.07E-11 1.79E-04 3.26E-01 1.49E-01 5.245E-01
1.200E-03 2.44E-02 2.39E-05 1.27E-02 1.10E-05 4.92E-04 2.77E-11 1.44E-02 5.30E-11 1.98E-04 3.29E-01 1.49E-01 5.310E-01
1.190E-03 2.46E-02 2.46E-05 1.41E-02 1.17E-05 4.96E-04 2.87E-11 1.50E-02 5.55E-11 1.98E-04 3.33E-01 1.50E-01 5.379E-01
1.180E-03 2.48E-02 2.53E-05 1.54E-02 1.22E-05 5.00E-04 2.97E-11 1.56E-02 5.78E-11 1.97E-04 3.37E-01 1.50E-01 5.435E-01
1.170E-03 2.50E-02 2.60E-05 1.66E-02 1.27E-05 5.04E-04 3.08E-11 1.63E-02 6.03E-11 2.19E-04 3.40E-01 1.51E-01 5.490E-01
1.160E-03 2.52E-02 2.67E-05 1.77E-02 1.30E-05 5.11E-04 3.21E-11 1.69E-02 6.27E-11 2.82E-04 3.43E-01 1.51E-01 5.540E-01
1.150E-03 2.53E-02 2.73E-05 1.87E-02 1.34E-05 7.17E-04 3.17E-11 1.75E-02 6.53E-11 4.11E-04 3.45E-01 1.51E-01 5.588E-01
1.140E-03 2.53E-02 2.80E-05 1.95E-02 1.37E-05 5.32E-04 3.38E-11 1.82E-02 6.82E-11 6.18E-04 3.48E-01 1.51E-01 5.634E-01
1.130E-03 2.54E-02 2.88E-05 2.03E-02 1.40E-05 5.32E-04 3.51E-11 1.90E-02 7.13E-11 7.54E-04 3.51E-01 1.51E-01 5.683E-01
1.120E-03 2.55E-02 2.96E-05 2.10E-02 1.43E-05 5.35E-04 3.65E-11 1.98E-02 7.44E-11 6.07E-04 3.54E-01 1.51E-01 5.724E-01
1.110E-03 2.56E-02 3.04E-05 2.16E-02 1.46E-05 5.40E-04 3.78E-11 2.06E-02 7.77E-11 3.86E-04 3.56E-01 1.51E-01 5.763E-01
1.090E-03 2.58E-02 3.23E-05 2.29E-02 1.53E-05 5.50E-04 4.07E-11 2.24E-02 8.44E-11 1.61E-04 3.61E-01 1.51E-01 5.837E-01
1.050E-03 2.63E-02 3.68E-05 2.53E-02 1.65E-05 5.76E-04 4.74E-11 2.71E-02 1.00E-10 5.36E-05 3.71E-01 1.47E-01 5.970E-01
1.000E-03 2.73E-02 4.34E-05 2.77E-02 1.75E-05 6.14E-04 5.76E-11 3.13E-02 1.07E-10 2.73E-05 3.68E-01 1.36E-01 5.908E-01
9.800E-04 2.78E-02 4.66E-05 2.82E-02 1.74E-05 6.32E-04 6.25E-11 3.28E-02 1.10E-10 2.38E-05 3.67E-01 1.32E-01 5.876E-01
9.600E-04 2.81E-02 5.00E-05 2.81E-02 1.70E-05 6.50E-04 6.79E-11 3.43E-02 1.11E-10 2.21E-05 3.63E-01 1.26E-01 5.798E-01
9.500E-04 2.85E-02 5.17E-05 2.77E-02 1.67E-05 6.60E-04 7.08E-11 3.47E-02 1.09E-10 2.18E-05 3.59E-01 1.21E-01 5.725E-01
9.400E-04 2.87E-02 5.33E-05 2.72E-02 1.63E-05 6.70E-04 7.39E-11 3.46E-02 1.04E-10 2.19E-05 3.54E-01 1.17E-01 5.618E-01
9.200E-04 2.91E-02 5.70E-05 2.59E-02 1.56E-05 6.92E-04 8.05E-11 3.22E-02 8.68E-11 2.34E-05 3.38E-01 1.06E-01 5.319E-01
8.900E-04 2.98E-02 6.37E-05 2.30E-02 1.46E-05 7.28E-04 9.20E-11 2.55E-02 5.56E-11 3.38E-05 3.09E-01 9.28E-02 4.807E-01
8.700E-04 3.00E-02 6.80E-05 2.08E-02 1.44E-05 7.54E-04 1.01E-10 2.12E-02 4.13E-11 7.47E-05 2.91E-01 8.91E-02 4.528E-01
8.600E-04 3.03E-02 7.08E-05 1.97E-02 1.44E-05 7.67E-04 1.05E-10 1.95E-02 3.64E-11 1.12E-04 2.84E-01 8.86E-02 4.430E-01
8.500E-04 3.05E-02 7.33E-05 1.86E-02 1.43E-05 7.82E-04 1.11E-10 1.80E-02 3.25E-11 8.04E-05 2.77E-01 8.83E-02 4.334E-01
8.400E-04 3.08E-02 7.65E-05 1.73E-02 1.43E-05 7.96E-04 1.16E-10 1.64E-02 2.84E-11 5.79E-05 2.70E-01 8.80E-02 4.236E-01
8.200E-04 3.11E-02 8.17E-05 1.44E-02 1.47E-05 8.27E-04 1.28E-10 1.26E-02 2.04E-11 5.90E-05 2.52E-01 8.81E-02 3.990E-01
8.000E-04 3.15E-02 8.85E-05 1.17E-02 1.63E-05 8.61E-04 1.41E-10 8.64E-03 1.57E-11 8.59E-05 2.33E-01 9.41E-02 3.795E-01
7.900E-04 3.18E-02 9.23E-05 1.06E-02 1.75E-05 8.78E-04 1.48E-10 7.26E-03 1.69E-11 1.07E-04 2.27E-01 1.01E-01 3.791E-01
7.800E-04 3.20E-02 9.56E-05 9.71E-03 1.89E-05 8.95E-04 1.56E-10 5.91E-03 1.92E-11 1.28E-04 2.21E-01 1.09E-01 3.785E-01
7.700E-04 3.21E-02 9.92E-05 8.96E-03 2.05E-05 9.13E-04 1.64E-10 4.86E-03 2.28E-11 1.37E-04 2.17E-01 1.18E-01 3.815E-01
7.600E-04 3.21E-02 1.03E-04 8.31E-03 2.22E-05 9.32E-04 1.73E-10 4.13E-03 2.79E-11 1.28E-04 2.15E-01 1.27E-01 3.880E-01
7.500E-04 3.22E-02 1.07E-04 7.74E-03 2.41E-05 9.51E-04 1.82E-10 3.46E-03 3.39E-11 1.06E-04 2.13E-01 1.38E-01 3.957E-01
7.300E-04 3.26E-02 1.18E-04 6.85E-03 2.85E-05 9.93E-04 2.03E-10 2.90E-03 4.83E-11 6.61E-05 2.15E-01 1.60E-01 4.181E-01
7.200E-04 3.27E-02 1.23E-04 6.58E-03 3.09E-05 1.01E-03 2.14E-10 2.81E-03 5.59E-11 5.52E-05 2.16E-01 1.69E-01 4.283E-01
7.100E-04 3.28E-02 1.28E-04 6.40E-03 3.35E-05 1.04E-03 2.26E-10 2.72E-03 6.43E-11 5.41E-05 2.18E-01 1.79E-01 4.397E-01
7.000E-04 3.31E-02 1.35E-04 6.23E-03 3.61E-05 1.06E-03 2.40E-10 2.70E-03 7.28E-11 7.48E-05 2.21E-01 1.87E-01 4.512E-01
6.900E-04 3.33E-02 1.40E-04 5.98E-03 3.88E-05 1.09E-03 2.54E-10 2.68E-03 8.20E-11 4.42E-05 2.22E-01 1.95E-01 4.604E-01
6.800E-04 3.28E-02 1.45E-04 5.67E-03 4.18E-05 1.11E-03 2.69E-10 2.68E-03 9.13E-11 3.45E-05 2.22E-01 2.05E-01 4.689E-01
6.600E-04 3.30E-02 1.64E-04 5.11E-03 4.86E-05 1.17E-03 3.03E-10 2.68E-03 1.12E-10 3.30E-05 2.26E-01 2.24E-01 4.926E-01
6.400E-04 3.39E-02 1.85E-04 4.43E-03 5.66E-05 1.23E-03 3.42E-10 2.67E-03 1.36E-10 4.99E-05 2.33E-01 2.41E-01 5.158E-01
6.300E-04 3.46E-02 1.95E-04 4.13E-03 6.14E-05 1.24E-03 3.65E-10 2.66E-03 1.49E-10 7.78E-05 2.36E-01 2.47E-01 5.256E-01
6.200E-04 3.48E-02 2.04E-04 4.06E-03 6.68E-05 1.29E-03 3.88E-10 2.65E-03 1.64E-10 1.06E-04 2.37E-01 2.55E-01 5.349E-01
6.100E-04 3.51E-02 2.16E-04 4.04E-03 7.20E-05 1.33E-03 4.14E-10 2.63E-03 1.79E-10 7.67E-05 2.39E-01 2.63E-01 5.452E-01
5.900E-04 3.66E-02 2.43E-04 3.32E-03 8.38E-05 1.40E-03 4.73E-10 2.60E-03 2.14E-10 3.48E-05 2.45E-01 2.76E-01 5.653E-01
5.500E-04 3.54E-02 2.92E-04 2.46E-03 1.18E-04 1.57E-03 6.24E-10 2.56E-03 3.07E-10 2.94E-05 2.43E-01 3.14E-01 5.997E-01
