 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   3.860E-04   5.143E-04   0.000E+00   8.729E-06
   9.000E-01   4.522E-04   6.072E-04   0.000E+00   1.018E-05
   8.000E-01   5.401E-04   7.314E-04   0.000E+00   1.209E-05
   7.000E-01   6.614E-04   9.036E-04   0.000E+00   1.470E-05
   6.000E-01   8.371E-04   1.155E-03   0.000E+00   1.845E-05
   5.500E-01   9.569E-04   1.326E-03   0.000E+00   2.099E-05
   5.000E-01   1.109E-03   1.545E-03   0.000E+00   2.418E-05
   4.500E-01   1.306E-03   1.829E-03   0.000E+00   2.830E-05
   4.000E-01   1.569E-03   2.209E-03   0.000E+00   3.375E-05
   3.500E-01   1.936E-03   2.740E-03   0.000E+00   4.129E-05
   3.000E-01   2.473E-03   3.514E-03   0.000E+00   5.212E-05
   2.500E-01   3.311E-03   4.722E-03   0.000E+00   6.886E-05
   2.098E-01   4.399E-03   6.278E-03   0.000E+00   9.021E-05
   1.500E-01   7.649E-03   1.087E-02   0.000E+00   1.523E-04
   1.382E-01   8.772E-03   1.242E-02   0.000E+00   1.734E-04
   1.320E-01   9.476E-03   1.340E-02   0.000E+00   1.865E-04
   1.150E-01   1.197E-02   1.681E-02   0.000E+00   2.324E-04
   1.000E-01   1.522E-02   2.114E-02   0.000E+00   2.912E-04
   9.970E-02   1.530E-02   2.125E-02   0.000E+00   2.927E-04
   8.670E-02   1.927E-02   2.681E-02   0.000E+00   3.646E-04
   8.500E-02   1.996E-02   2.770E-02   0.000E+00   3.772E-04
   7.500E-02   2.532E-02   3.408E-02   0.000E+00   4.709E-04
   6.000E-02   3.725E-02   4.930E-02   0.000E+00   6.716E-04
   5.500E-02   4.316E-02   5.533E-02   0.000E+00   7.742E-04
   5.000E-02   5.137E-02   6.877E-02   0.000E+00   9.207E-04
   4.500E-02   6.331E-02   9.137E-02   0.000E+00   1.131E-03
   4.000E-02   8.136E-02   1.226E-01   0.000E+00   1.429E-03
   3.500E-02   1.020E-01   1.871E-01   0.000E+00   1.796E-03
   3.000E-02   1.441E-01   2.922E-01   0.000E+00   2.496E-03
   2.750E-02   1.720E-01   3.676E-01   0.000E+00   2.945E-03
   2.500E-02   2.073E-01   4.676E-01   0.000E+00   3.552E-03
   2.400E-02   2.277E-01   5.172E-01   0.000E+00   3.837E-03
   2.000E-02   3.337E-01   7.973E-01   0.000E+00   5.480E-03
   1.800E-02   4.164E-01   9.804E-01   0.000E+00   6.747E-03
   1.600E-02   5.545E-01   1.205E+00   0.000E+00   8.517E-03
   1.500E-02   6.619E-01   1.343E+00   0.000E+00   9.679E-03
