 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
2.750E-02 1.09E-04 2.45E-10 5.29E-04 2.60E-10 2.04E-05 2.98E-16 1.22E-04 7.24E-16 1.44E-08 6.97E-04 8.33E-07 1.478E-03
2.500E-02 1.31E-04 3.60E-10 6.74E-04 3.81E-10 2.44E-05 4.37E-16 1.53E-04 1.06E-15 1.74E-08 8.34E-04 1.22E-06 1.817E-03
2.400E-02 1.44E-04 4.24E-10 7.46E-04 4.48E-10 2.64E-05 5.14E-16 1.67E-04 1.25E-15 1.89E-08 8.98E-04 1.43E-06 1.982E-03
2.000E-02 2.10E-04 8.84E-10 1.16E-03 9.14E-10 3.73E-05 1.07E-15 2.41E-04 2.59E-15 2.73E-08 1.27E-03 2.96E-06 2.919E-03
1.800E-02 2.61E-04 1.36E-09 1.44E-03 1.37E-09 4.58E-05 1.63E-15 3.00E-04 3.94E-15 3.37E-08 1.56E-03 4.50E-06 3.609E-03
1.600E-02 3.47E-04 2.19E-09 1.79E-03 2.15E-09 5.81E-05 2.61E-15 3.83E-04 6.32E-15 4.27E-08 1.96E-03 7.18E-06 4.551E-03
1.500E-02 4.14E-04 2.85E-09 2.01E-03 2.75E-09 6.61E-05 3.39E-15 4.34E-04 8.18E-15 4.86E-08 2.23E-03 9.24E-06 5.165E-03
1.400E-02 4.71E-04 3.76E-09 2.26E-03 3.58E-09 7.63E-05 4.47E-15 5.01E-04 1.08E-14 5.59E-08 2.49E-03 1.21E-05 5.806E-03
1.200E-02 7.18E-04 7.05E-09 2.88E-03 6.41E-09 1.06E-04 8.32E-15 6.87E-04 2.00E-14 7.63E-08 3.37E-03 2.22E-05 7.778E-03
1.000E-02 1.09E-03 1.48E-08 3.80E-03 1.27E-08 1.61E-04 1.74E-14 1.00E-03 4.16E-14 1.10E-07 4.64E-03 4.55E-05 1.074E-02
9.000E-03 1.45E-03 2.28E-08 4.33E-03 1.88E-08 2.06E-04 2.66E-14 1.25E-03 6.34E-14 1.37E-07 5.69E-03 6.88E-05 1.300E-02
8.000E-03 1.93E-03 3.60E-08 5.03E-03 2.98E-08 2.76E-04 4.30E-14 1.61E-03 1.02E-13 1.74E-07 6.81E-03 1.08E-04 1.575E-02
7.500E-03 2.25E-03 4.71E-08 5.56E-03 3.84E-08 3.26E-04 5.59E-14 1.84E-03 1.32E-13 1.99E-07 7.74E-03 1.40E-04 1.786E-02
7.000E-03 2.72E-03 6.17E-08 6.24E-03 5.02E-08 3.91E-04 7.42E-14 2.13E-03 1.73E-13 2.29E-07 8.75E-03 1.82E-04 2.042E-02
6.000E-03 3.91E-03 1.12E-07 8.00E-03 9.17E-08 6.02E-04 1.40E-13 2.97E-03 3.21E-13 3.16E-07 1.15E-02 3.31E-04 2.727E-02
5.000E-03 5.57E-03 2.19E-07 1.14E-02 1.87E-07 1.06E-03 2.97E-13 4.38E-03 6.63E-13 4.66E-07 1.56E-02 6.71E-04 3.861E-02
4.500E-03 6.86E-03 3.18E-07 1.39E-02 2.78E-07 1.49E-03 4.57E-13 5.47E-03 1.00E-12 5.87E-07 1.87E-02 1.00E-03 4.744E-02
4.000E-03 8.17E-03 4.73E-07 1.73E-02 4.17E-07 2.19E-03 7.28E-13 6.98E-03 1.59E-12 7.65E-07 2.27E-02 1.56E-03 5.896E-02
3.500E-03 9.87E-03 7.47E-07 2.14E-02 6.59E-07 3.03E-03 1.17E-12 9.10E-03 2.68E-12 1.05E-06 2.85E-02 2.57E-03 7.444E-02
3.000E-03 1.22E-02 1.24E-06 2.63E-02 1.06E-06 3.20E-03 1.82E-12 1.24E-02 4.90E-12 1.60E-06 3.69E-02 4.46E-03 9.551E-02
2.750E-03 1.33E-02 1.62E-06 2.88E-02 1.36E-06 2.76E-03 2.35E-12 1.49E-02 6.83E-12 2.15E-06 4.23E-02 5.94E-03 1.081E-01
2.500E-03 1.44E-02 2.16E-06 3.15E-02 1.79E-06 2.18E-03 3.23E-12 1.84E-02 9.84E-12 3.55E-06 4.85E-02 7.96E-03 1.229E-01
2.400E-03 1.49E-02 2.47E-06 3.26E-02 2.00E-06 1.95E-03 3.75E-12 2.00E-02 1.14E-11 4.95E-06 5.13E-02 8.93E-03 1.297E-01
2.350E-03 1.53E-02 2.64E-06 3.33E-02 2.13E-06 1.84E-03 4.06E-12 2.09E-02 1.23E-11 5.85E-06 5.28E-02 9.44E-03 1.335E-01
2.320E-03 1.54E-02 2.74E-06 3.37E-02 2.21E-06 1.78E-03 4.26E-12 2.15E-02 1.29E-11 6.29E-06 5.36E-02 9.75E-03 1.358E-01
2.310E-03 1.55E-02 2.78E-06 3.38E-02 2.23E-06 1.76E-03 4.33E-12 2.17E-02 1.31E-11 6.41E-06 5.39E-02 9.85E-03 1.365E-01
2.300E-03 1.56E-02 2.82E-06 3.39E-02 2.26E-06 1.74E-03 4.41E-12 2.19E-02 1.33E-11 6.50E-06 5.42E-02 9.96E-03 1.373E-01
2.250E-03 1.58E-02 3.01E-06 3.47E-02 2.41E-06 1.65E-03 4.80E-12 2.30E-02 1.45E-11 6.77E-06 5.57E-02 1.05E-02 1.414E-01
2.200E-03 1.61E-02 3.22E-06 3.55E-02 2.57E-06 1.56E-03 5.24E-12 2.43E-02 1.57E-11 7.11E-06 5.72E-02 1.11E-02 1.458E-01
2.150E-03 1.64E-02 3.47E-06 3.65E-02 2.73E-06 1.48E-03 5.74E-12 2.55E-02 1.69E-11 7.77E-06 5.87E-02 1.16E-02 1.502E-01
2.120E-03 1.66E-02 3.62E-06 3.70E-02 2.82E-06 1.43E-03 6.07E-12 2.63E-02 1.78E-11 8.09E-06 5.96E-02 1.19E-02 1.529E-01
2.110E-03 1.67E-02 3.66E-06 3.72E-02 2.85E-06 1.42E-03 6.19E-12 2.66E-02 1.81E-11 8.14E-06 5.99E-02 1.20E-02 1.538E-01
2.100E-03 1.67E-02 3.71E-06 3.74E-02 2.88E-06 1.41E-03 6.31E-12 2.69E-02 1.83E-11 8.16E-06 6.02E-02 1.21E-02 1.547E-01
2.080E-03 1.68E-02 3.81E-06 3.77E-02 2.94E-06 1.38E-03 6.56E-12 2.74E-02 1.89E-11 8.10E-06 6.07E-02 1.23E-02 1.563E-01
2.000E-03 1.70E-02 4.30E-06 3.89E-02 3.18E-06 1.28E-03 7.68E-12 3.01E-02 2.15E-11 7.72E-06 6.29E-02 1.32E-02 1.634E-01
1.950E-03 1.73E-02 4.66E-06 3.94E-02 3.29E-06 1.22E-03 8.51E-12 3.18E-02 2.28E-11 8.32E-06 6.40E-02 1.35E-02 1.672E-01
1.900E-03 1.77E-02 5.09E-06 3.96E-02 3.38E-06 1.17E-03 9.46E-12 3.32E-02 2.38E-11 1.00E-05 6.47E-02 1.38E-02 1.701E-01
1.850E-03 1.80E-02 5.57E-06 3.93E-02 3.42E-06 1.13E-03 1.05E-11 3.39E-02 2.45E-11 1.29E-05 6.48E-02 1.39E-02 1.712E-01
1.830E-03 1.82E-02 5.76E-06 3.91E-02 3.42E-06 1.11E-03 1.10E-11 3.40E-02 2.46E-11 1.39E-05 6.47E-02 1.40E-02 1.711E-01
1.820E-03 1.83E-02 5.86E-06 3.89E-02 3.42E-06 1.11E-03 1.13E-11 3.40E-02 2.46E-11 1.43E-05 6.46E-02 1.40E-02 1.709E-01
1.810E-03 1.83E-02 5.96E-06 3.87E-02 3.41E-06 1.10E-03 1.15E-11 3.40E-02 2.47E-11 1.45E-05 6.44E-02 1.40E-02 1.706E-01
1.800E-03 1.84E-02 6.08E-06 3.85E-02 3.41E-06 1.09E-03 1.18E-11 3.39E-02 2.47E-11 1.46E-05 6.43E-02 1.41E-02 1.703E-01
1.750E-03 1.88E-02 6.65E-06 3.69E-02 3.32E-06 1.06E-03 1.32E-11 3.30E-02 2.49E-11 1.49E-05 6.34E-02 1.42E-02 1.675E-01
1.700E-03 1.91E-02 7.28E-06 3.42E-02 3.18E-06 1.04E-03 1.49E-11 3.14E-02 2.50E-11 1.82E-05 6.20E-02 1.46E-02 1.623E-01
1.670E-03 1.93E-02 7.75E-06 3.20E-02 3.09E-06 1.02E-03 1.60E-11 3.02E-02 2.53E-11 2.15E-05 6.14E-02 1.49E-02 1.589E-01
1.650E-03 1.96E-02 8.09E-06 3.04E-02 3.04E-06 1.02E-03 1.68E-11 2.93E-02 2.56E-11 2.26E-05 6.09E-02 1.52E-02 1.564E-01
1.640E-03 1.97E-02 8.25E-06 2.95E-02 3.02E-06 1.01E-03 1.72E-11 2.88E-02 2.58E-11 2.26E-05 6.07E-02 1.53E-02 1.550E-01
1.630E-03 1.98E-02 8.42E-06 2.85E-02 3.01E-06 1.01E-03 1.77E-11 2.84E-02 2.60E-11 2.21E-05 6.04E-02 1.54E-02 1.536E-01
1.610E-03 2.00E-02 8.75E-06 2.66E-02 3.00E-06 1.01E-03 1.86E-11 2.74E-02 2.66E-11 2.07E-05 5.99E-02 1.58E-02 1.507E-01
1.600E-03 2.01E-02 8.93E-06 2.55E-02 3.01E-06 1.00E-03 1.91E-11 2.69E-02 2.70E-11 2.00E-05 5.97E-02 1.60E-02 1.493E-01
1.590E-03 2.02E-02 9.11E-06 2.45E-02 3.03E-06 1.00E-03 1.96E-11 2.64E-02 2.74E-11 1.95E-05 5.95E-02 1.62E-02 1.479E-01
1.580E-03 2.03E-02 9.29E-06 2.34E-02 3.07E-06 9.99E-04 2.01E-11 2.59E-02 2.79E-11 1.92E-05 5.93E-02 1.65E-02 1.465E-01
1.570E-03 2.04E-02 9.47E-06 2.24E-02 3.13E-06 9.97E-04 2.06E-11 2.55E-02 2.84E-11 1.89E-05 5.91E-02 1.67E-02 1.450E-01
1.560E-03 2.05E-02 9.69E-06 2.14E-02 3.21E-06 9.96E-04 2.11E-11 2.50E-02 2.90E-11 1.85E-05 5.90E-02 1.70E-02 1.438E-01
1.540E-03 2.08E-02 1.01E-05 1.96E-02 3.45E-06 9.94E-04 2.23E-11 2.41E-02 3.03E-11 1.81E-05 5.87E-02 1.76E-02 1.418E-01
1.520E-03 2.10E-02 1.05E-05 1.82E-02 3.78E-06 9.93E-04 2.35E-11 2.32E-02 3.20E-11 1.91E-05 5.84E-02 1.82E-02 1.401E-01
1.510E-03 2.11E-02 1.07E-05 1.77E-02 3.98E-06 9.93E-04 2.41E-11 2.27E-02 3.29E-11 1.97E-05 5.83E-02 1.86E-02 1.395E-01
1.500E-03 2.11E-02 1.09E-05 1.73E-02 4.19E-06 9.93E-04 2.48E-11 2.24E-02 3.40E-11 1.98E-05 5.82E-02 1.89E-02 1.390E-01
1.450E-03 2.15E-02 1.22E-05 1.65E-02 5.45E-06 9.99E-04 2.85E-11 2.06E-02 4.11E-11 2.52E-05 5.85E-02 2.15E-02 1.396E-01
1.440E-03 2.16E-02 1.24E-05 1.65E-02 5.72E-06 1.00E-03 2.93E-11 2.03E-02 4.29E-11 2.78E-05 5.87E-02 2.21E-02 1.402E-01
1.430E-03 2.17E-02 1.27E-05 1.65E-02 5.99E-06 1.00E-03 3.01E-11 2.02E-02 4.52E-11 3.01E-05 5.91E-02 2.28E-02 1.413E-01
1.420E-03 2.18E-02 1.30E-05 1.65E-02 6.28E-06 1.01E-03 3.10E-11 2.01E-02 4.76E-11 3.13E-05 5.95E-02 2.36E-02 1.425E-01
1.400E-03 2.20E-02 1.37E-05 1.65E-02 6.88E-06 1.01E-03 3.28E-11 2.03E-02 5.29E-11 3.42E-05 6.07E-02 2.51E-02 1.456E-01
1.380E-03 2.22E-02 1.43E-05 1.65E-02 7.53E-06 1.02E-03 3.48E-11 2.09E-02 5.91E-11 4.32E-05 6.22E-02 2.66E-02 1.494E-01
1.370E-03 2.23E-02 1.46E-05 1.65E-02 7.89E-06 1.02E-03 3.59E-11 2.14E-02 6.25E-11 5.15E-05 6.31E-02 2.73E-02 1.518E-01
1.360E-03 2.24E-02 1.50E-05 1.65E-02 8.26E-06 1.03E-03 3.69E-11 2.21E-02 6.60E-11 5.96E-05 6.41E-02 2.80E-02 1.543E-01
1.350E-03 2.26E-02 1.54E-05 1.66E-02 8.66E-06 1.03E-03 3.81E-11 2.27E-02 6.97E-11 6.38E-05 6.52E-02 2.87E-02 1.569E-01
1.340E-03 2.28E-02 1.58E-05 1.67E-02 9.08E-06 1.04E-03 3.92E-11 2.35E-02 7.33E-11 6.92E-05 6.62E-02 2.93E-02 1.596E-01
1.330E-03 2.29E-02 1.61E-05 1.68E-02 9.53E-06 1.04E-03 4.04E-11 2.43E-02 7.70E-11 8.02E-05 6.72E-02 2.99E-02 1.622E-01
1.320E-03 2.31E-02 1.65E-05 1.69E-02 1.00E-05 1.05E-03 4.17E-11 2.51E-02 8.10E-11 9.90E-05 6.82E-02 3.04E-02 1.649E-01
1.310E-03 2.32E-02 1.69E-05 1.70E-02 1.05E-05 1.05E-03 4.30E-11 2.61E-02 8.50E-11 1.30E-04 6.92E-02 3.09E-02 1.676E-01
1.290E-03 2.33E-02 1.76E-05 1.74E-02 1.16E-05 1.07E-03 4.58E-11 2.80E-02 9.38E-11 2.67E-04 7.11E-02 3.19E-02 1.731E-01
1.280E-03 2.33E-02 1.81E-05 1.76E-02 1.22E-05 1.07E-03 4.72E-11 2.91E-02 9.84E-11 3.93E-04 7.21E-02 3.24E-02 1.761E-01
1.270E-03 2.34E-02 1.86E-05 1.78E-02 1.29E-05 1.08E-03 4.88E-11 3.03E-02 1.03E-10 4.75E-04 7.32E-02 3.28E-02 1.792E-01
1.260E-03 2.35E-02 1.91E-05 1.80E-02 1.36E-05 1.09E-03 5.03E-11 3.16E-02 1.08E-10 4.09E-04 7.42E-02 3.32E-02 1.821E-01
1.250E-03 2.36E-02 1.95E-05 1.84E-02 1.45E-05 1.09E-03 5.20E-11 3.28E-02 1.13E-10 3.02E-04 7.52E-02 3.35E-02 1.850E-01
1.220E-03 2.41E-02 2.13E-05 2.09E-02 1.79E-05 1.12E-03 5.74E-11 3.68E-02 1.30E-10 2.36E-04 7.82E-02 3.45E-02 1.959E-01
1.210E-03 2.42E-02 2.18E-05 2.28E-02 1.93E-05 1.13E-03 5.93E-11 3.84E-02 1.36E-10 2.71E-04 7.91E-02 3.47E-02 2.007E-01
1.200E-03 2.43E-02 2.24E-05 2.52E-02 2.06E-05 1.13E-03 6.14E-11 4.01E-02 1.42E-10 3.00E-04 8.01E-02 3.49E-02 2.060E-01
1.190E-03 2.45E-02 2.31E-05 2.78E-02 2.18E-05 1.14E-03 6.35E-11 4.18E-02 1.49E-10 3.00E-04 8.11E-02 3.51E-02 2.118E-01
1.180E-03 2.47E-02 2.37E-05 3.04E-02 2.28E-05 1.15E-03 6.58E-11 4.36E-02 1.55E-10 2.98E-04 8.20E-02 3.52E-02 2.173E-01
1.170E-03 2.48E-02 2.44E-05 3.28E-02 2.36E-05 1.16E-03 6.82E-11 4.55E-02 1.62E-10 3.31E-04 8.28E-02 3.53E-02 2.227E-01
1.160E-03 2.50E-02 2.50E-05 3.50E-02 2.43E-05 1.18E-03 7.10E-11 4.72E-02 1.68E-10 4.27E-04 8.36E-02 3.53E-02 2.277E-01
1.150E-03 2.51E-02 2.56E-05 3.69E-02 2.49E-05 1.65E-03 7.01E-11 4.89E-02 1.75E-10 6.23E-04 8.43E-02 3.54E-02 2.329E-01
1.140E-03 2.52E-02 2.63E-05 3.86E-02 2.55E-05 1.23E-03 7.48E-11 5.09E-02 1.83E-10 9.37E-04 8.50E-02 3.54E-02 2.373E-01
1.130E-03 2.53E-02 2.70E-05 4.01E-02 2.61E-05 1.22E-03 7.77E-11 5.29E-02 1.91E-10 1.14E-03 8.57E-02 3.55E-02 2.419E-01
1.120E-03 2.54E-02 2.78E-05 4.14E-02 2.67E-05 1.23E-03 8.06E-11 5.52E-02 1.99E-10 9.21E-04 8.65E-02 3.55E-02 2.461E-01
1.110E-03 2.54E-02 2.86E-05 4.27E-02 2.73E-05 1.24E-03 8.37E-11 5.75E-02 2.08E-10 5.85E-04 8.72E-02 3.55E-02 2.502E-01
1.090E-03 2.56E-02 3.03E-05 4.53E-02 2.85E-05 1.27E-03 9.01E-11 6.24E-02 2.26E-10 2.43E-04 8.85E-02 3.54E-02 2.588E-01
1.050E-03 2.61E-02 3.45E-05 5.00E-02 3.07E-05 1.33E-03 1.05E-10 7.55E-02 2.68E-10 8.06E-05 9.11E-02 3.46E-02 2.788E-01
1.000E-03 2.71E-02 4.08E-05 5.47E-02 3.26E-05 1.41E-03 1.27E-10 8.73E-02 2.88E-10 4.06E-05 9.07E-02 3.20E-02 2.932E-01
9.800E-04 2.76E-02 4.37E-05 5.57E-02 3.24E-05 1.45E-03 1.38E-10 9.16E-02 2.96E-10 3.53E-05 9.04E-02 3.10E-02 2.978E-01
9.600E-04 2.80E-02 4.69E-05 5.54E-02 3.17E-05 1.50E-03 1.50E-10 9.58E-02 2.98E-10 3.26E-05 8.95E-02 2.96E-02 2.999E-01
9.500E-04 2.83E-02 4.85E-05 5.48E-02 3.11E-05 1.52E-03 1.57E-10 9.68E-02 2.92E-10 3.22E-05 8.87E-02 2.86E-02 2.988E-01
9.400E-04 2.85E-02 5.00E-05 5.38E-02 3.04E-05 1.54E-03 1.63E-10 9.65E-02 2.79E-10 3.22E-05 8.74E-02 2.74E-02 2.952E-01
9.200E-04 2.89E-02 5.34E-05 5.11E-02 2.92E-05 1.59E-03 1.78E-10 8.99E-02 2.32E-10 3.44E-05 8.34E-02 2.49E-02 2.799E-01
8.900E-04 2.96E-02 5.97E-05 4.53E-02 2.73E-05 1.68E-03 2.03E-10 7.10E-02 1.49E-10 5.02E-05 7.60E-02 2.18E-02 2.456E-01
8.700E-04 2.98E-02 6.38E-05 4.10E-02 2.68E-05 1.74E-03 2.23E-10 5.91E-02 1.11E-10 1.12E-04 7.14E-02 2.09E-02 2.242E-01
8.600E-04 3.01E-02 6.64E-05 3.89E-02 2.68E-05 1.77E-03 2.33E-10 5.43E-02 9.75E-11 1.69E-04 6.97E-02 2.08E-02 2.159E-01
8.500E-04 3.03E-02 6.88E-05 3.67E-02 2.67E-05 1.80E-03 2.44E-10 5.01E-02 8.69E-11 1.21E-04 6.80E-02 2.07E-02 2.078E-01
8.400E-04 3.06E-02 7.18E-05 3.42E-02 2.67E-05 1.83E-03 2.56E-10 4.57E-02 7.61E-11 8.67E-05 6.62E-02 2.06E-02 1.994E-01
8.200E-04 3.09E-02 7.66E-05 2.85E-02 2.74E-05 1.91E-03 2.82E-10 3.52E-02 5.46E-11 8.82E-05 6.16E-02 2.07E-02 1.790E-01
8.000E-04 3.13E-02 8.31E-05 2.30E-02 3.03E-05 1.98E-03 3.11E-10 2.41E-02 4.22E-11 1.29E-04 5.67E-02 2.20E-02 1.594E-01
7.900E-04 3.16E-02 8.66E-05 2.09E-02 3.26E-05 2.02E-03 3.27E-10 2.03E-02 4.54E-11 1.61E-04 5.54E-02 2.36E-02 1.541E-01
7.800E-04 3.18E-02 8.97E-05 1.92E-02 3.52E-05 2.06E-03 3.44E-10 1.65E-02 5.14E-11 1.93E-04 5.39E-02 2.54E-02 1.491E-01
7.700E-04 3.18E-02 9.31E-05 1.77E-02 3.82E-05 2.10E-03 3.63E-10 1.36E-02 6.12E-11 2.07E-04 5.28E-02 2.75E-02 1.458E-01
7.600E-04 3.19E-02 9.68E-05 1.64E-02 4.14E-05 2.15E-03 3.82E-10 1.15E-02 7.46E-11 1.92E-04 5.22E-02 2.99E-02 1.444E-01
7.500E-04 3.20E-02 1.01E-04 1.53E-02 4.49E-05 2.19E-03 4.03E-10 9.66E-03 9.08E-11 1.59E-04 5.17E-02 3.24E-02 1.435E-01
7.300E-04 3.24E-02 1.11E-04 1.35E-02 5.31E-05 2.29E-03 4.48E-10 8.10E-03 1.29E-10 9.87E-05 5.22E-02 3.74E-02 1.461E-01
7.200E-04 3.25E-02 1.15E-04 1.30E-02 5.77E-05 2.34E-03 4.74E-10 7.83E-03 1.50E-10 8.21E-05 5.25E-02 3.95E-02 1.479E-01
7.100E-04 3.25E-02 1.20E-04 1.26E-02 6.25E-05 2.39E-03 5.01E-10 7.60E-03 1.72E-10 8.04E-05 5.29E-02 4.19E-02 1.502E-01
7.000E-04 3.29E-02 1.26E-04 1.23E-02 6.73E-05 2.45E-03 5.30E-10 7.52E-03 1.95E-10 1.12E-04 5.35E-02 4.40E-02 1.529E-01
6.900E-04 3.30E-02 1.31E-04 1.18E-02 7.24E-05 2.50E-03 5.61E-10 7.48E-03 2.20E-10 6.53E-05 5.38E-02 4.58E-02 1.548E-01
6.800E-04 3.25E-02 1.36E-04 1.12E-02 7.79E-05 2.56E-03 5.95E-10 7.48E-03 2.45E-10 5.05E-05 5.38E-02 4.81E-02 1.559E-01
6.600E-04 3.27E-02 1.53E-04 1.01E-02 9.05E-05 2.69E-03 6.70E-10 7.48E-03 3.01E-10 4.82E-05 5.49E-02 5.27E-02 1.609E-01
6.400E-04 3.37E-02 1.73E-04 8.74E-03 1.05E-04 2.82E-03 7.56E-10 7.46E-03 3.64E-10 7.37E-05 5.64E-02 5.67E-02 1.662E-01
6.300E-04 3.44E-02 1.83E-04 8.15E-03 1.15E-04 2.86E-03 8.07E-10 7.43E-03 4.00E-10 1.16E-04 5.72E-02 5.83E-02 1.687E-01
6.200E-04 3.46E-02 1.92E-04 8.02E-03 1.25E-04 2.98E-03 8.59E-10 7.40E-03 4.38E-10 1.58E-04 5.75E-02 6.01E-02 1.710E-01
6.100E-04 3.49E-02 2.03E-04 7.98E-03 1.34E-04 3.06E-03 9.16E-10 7.35E-03 4.79E-10 1.14E-04 5.80E-02 6.21E-02 1.738E-01
5.900E-04 3.63E-02 2.28E-04 6.55E-03 1.56E-04 3.23E-03 1.05E-09 7.25E-03 5.74E-10 5.04E-05 5.94E-02 6.54E-02 1.786E-01
5.500E-04 3.51E-02 2.74E-04 4.86E-03 2.20E-04 3.62E-03 1.38E-09 7.14E-03 8.23E-10 4.18E-05 5.90E-02 7.45E-02 1.848E-01
