 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   1.440E-04   5.183E-04   0.000E+00   6.614E-06
   9.000E-01   1.687E-04   6.119E-04   0.000E+00   7.719E-06
   8.000E-01   2.015E-04   7.371E-04   0.000E+00   9.181E-06
   7.000E-01   2.467E-04   9.107E-04   0.000E+00   1.117E-05
   6.000E-01   3.123E-04   1.164E-03   0.000E+00   1.404E-05
   5.500E-01   3.569E-04   1.337E-03   0.000E+00   1.599E-05
   5.000E-01   4.135E-04   1.557E-03   0.000E+00   1.842E-05
   4.500E-01   4.870E-04   1.843E-03   0.000E+00   2.158E-05
   4.000E-01   5.854E-04   2.227E-03   0.000E+00   2.576E-05
   3.500E-01   7.222E-04   2.761E-03   0.000E+00   3.155E-05
   3.000E-01   9.223E-04   3.541E-03   0.000E+00   3.985E-05
   2.500E-01   1.235E-03   4.759E-03   0.000E+00   5.271E-05
   2.098E-01   1.641E-03   6.327E-03   0.000E+00   6.911E-05
   1.500E-01   2.853E-03   1.095E-02   0.000E+00   1.168E-04
   1.382E-01   3.272E-03   1.252E-02   0.000E+00   1.331E-04
   1.320E-01   3.535E-03   1.350E-02   0.000E+00   1.432E-04
   1.150E-01   4.465E-03   1.694E-02   0.000E+00   1.785E-04
   1.000E-01   5.678E-03   2.130E-02   0.000E+00   2.237E-04
   9.970E-02   5.708E-03   2.141E-02   0.000E+00   2.248E-04
   8.670E-02   7.187E-03   2.701E-02   0.000E+00   2.804E-04
   8.500E-02   7.445E-03   2.792E-02   0.000E+00   2.900E-04
   7.500E-02   9.446E-03   3.435E-02   0.000E+00   3.616E-04
   6.000E-02   1.389E-02   4.969E-02   0.000E+00   5.164E-04
   5.500E-02   1.610E-02   5.576E-02   0.000E+00   5.948E-04
   5.000E-02   1.916E-02   6.931E-02   0.000E+00   7.087E-04
   4.500E-02   2.362E-02   9.208E-02   0.000E+00   8.733E-04
   4.000E-02   3.035E-02   1.235E-01   0.000E+00   1.106E-03
   3.500E-02   3.805E-02   1.885E-01   0.000E+00   1.406E-03
   3.000E-02   5.375E-02   2.945E-01   0.000E+00   1.969E-03
   2.750E-02   6.417E-02   3.705E-01   0.000E+00   2.335E-03
   2.500E-02   7.732E-02   4.713E-01   0.000E+00   2.829E-03
   2.400E-02   8.492E-02   5.213E-01   0.000E+00   3.062E-03
   2.000E-02   1.245E-01   8.035E-01   0.000E+00   4.406E-03
   1.800E-02   1.553E-01   9.880E-01   0.000E+00   5.431E-03
   1.600E-02   2.068E-01   1.215E+00   0.000E+00   6.849E-03
   1.500E-02   2.469E-01   1.353E+00   0.000E+00   7.774E-03
   1.400E-02   2.809E-01   1.507E+00   0.000E+00   8.704E-03
   1.200E-02   4.304E-01   1.885E+00   0.000E+00   1.170E-02
   1.000E-02   6.551E-01   2.424E+00   0.000E+00   1.615E-02
   9.000E-03   8.747E-01   2.724E+00   0.000E+00   1.965E-02
   8.000E-03   1.154E+00   3.136E+00   0.000E+00   2.364E-02
   7.500E-03   1.352E+00   3.458E+00   0.000E+00   2.686E-02
   7.000E-03   1.628E+00   3.854E+00   0.000E+00   3.050E-02
