 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   6.357E-04   5.339E-04   0.000E+00   6.744E-06
   9.000E-01   7.446E-04   6.303E-04   0.000E+00   7.864E-06
   8.000E-01   8.895E-04   7.592E-04   0.000E+00   9.346E-06
   7.000E-01   1.089E-03   9.380E-04   0.000E+00   1.137E-05
   6.000E-01   1.379E-03   1.199E-03   0.000E+00   1.427E-05
   5.500E-01   1.576E-03   1.377E-03   0.000E+00   1.624E-05
   5.000E-01   1.826E-03   1.604E-03   0.000E+00   1.871E-05
   4.500E-01   2.150E-03   1.898E-03   0.000E+00   2.190E-05
   4.000E-01   2.584E-03   2.294E-03   0.000E+00   2.612E-05
   3.500E-01   3.188E-03   2.844E-03   0.000E+00   3.197E-05
   3.000E-01   4.072E-03   3.648E-03   0.000E+00   4.037E-05
   2.500E-01   5.453E-03   4.902E-03   0.000E+00   5.336E-05
   2.098E-01   7.245E-03   6.517E-03   0.000E+00   6.993E-05
   1.500E-01   1.260E-02   1.128E-02   0.000E+00   1.181E-04
   1.382E-01   1.445E-02   1.290E-02   0.000E+00   1.346E-04
   1.320E-01   1.561E-02   1.391E-02   0.000E+00   1.447E-04
   1.150E-01   1.971E-02   1.745E-02   0.000E+00   1.805E-04
   1.000E-01   2.507E-02   2.194E-02   0.000E+00   2.262E-04
   9.970E-02   2.520E-02   2.206E-02   0.000E+00   2.273E-04
   8.670E-02   3.173E-02   2.783E-02   0.000E+00   2.833E-04
   8.500E-02   3.287E-02   2.876E-02   0.000E+00   2.930E-04
   7.500E-02   4.170E-02   3.538E-02   0.000E+00   3.659E-04
   6.000E-02   6.134E-02   5.118E-02   0.000E+00   5.223E-04
   5.500E-02   7.107E-02   5.743E-02   0.000E+00   6.020E-04
   5.000E-02   8.460E-02   7.139E-02   0.000E+00   7.163E-04
   4.500E-02   1.043E-01   9.485E-02   0.000E+00   8.808E-04
   4.000E-02   1.340E-01   1.272E-01   0.000E+00   1.114E-03
   3.500E-02   1.680E-01   1.942E-01   0.000E+00   1.404E-03
   3.000E-02   2.373E-01   3.033E-01   0.000E+00   1.957E-03
   2.750E-02   2.833E-01   3.816E-01   0.000E+00   2.313E-03
   2.500E-02   3.413E-01   4.854E-01   0.000E+00   2.792E-03
   2.400E-02   3.749E-01   5.369E-01   0.000E+00   3.019E-03
   2.000E-02   5.495E-01   8.277E-01   0.000E+00   4.324E-03
   1.800E-02   6.857E-01   1.018E+00   0.000E+00   5.327E-03
   1.600E-02   9.131E-01   1.251E+00   0.000E+00   6.731E-03
   1.500E-02   1.090E+00   1.394E+00   0.000E+00   7.657E-03
   1.400E-02   1.240E+00   1.552E+00   0.000E+00   8.566E-03
   1.200E-02   1.900E+00   1.941E+00   0.000E+00   1.159E-02
   1.000E-02   2.892E+00   2.497E+00   0.000E+00   1.605E-02
   9.000E-03   3.862E+00   2.806E+00   0.000E+00   1.964E-02
   8.000E-03   5.094E+00   3.230E+00   0.000E+00   2.371E-02
   7.500E-03   5.971E+00   3.561E+00   0.000E+00   2.698E-02
   7.000E-03   7.187E+00   3.970E+00   0.000E+00   3.071E-02
   6.000E-03   1.020E+01   5.024E+00   0.000E+00   4.074E-02
   5.000E-03   1.417E+01   6.967E+00   0.000E+00   5.653E-02
   4.500E-03   1.705E+01   8.321E+00   0.000E+00   6.883E-02
   4.000E-03   1.963E+01   9.835E+00   0.000E+00   8.465E-02
   3.500E-03   2.287E+01   1.138E+01   0.000E+00   1.072E-01
   3.000E-03   2.664E+01   1.256E+01   0.000E+00   1.405E-01
   2.750E-03   2.811E+01   1.286E+01   0.000E+00   1.619E-01
   2.500E-03   2.904E+01   1.299E+01   0.000E+00   1.871E-01
   2.400E-03   2.966E+01   1.301E+01   0.000E+00   1.986E-01
   2.350E-03   3.002E+01   1.303E+01   0.000E+00   2.048E-01
   2.320E-03   3.018E+01   1.304E+01   0.000E+00   2.085E-01
   2.310E-03   3.024E+01   1.305E+01   0.000E+00   2.097E-01
   2.300E-03   3.030E+01   1.304E+01   0.000E+00   2.109E-01
   2.250E-03   3.047E+01   1.308E+01   0.000E+00   2.175E-01
   2.200E-03   3.065E+01   1.311E+01   0.000E+00   2.240E-01
   2.150E-03   3.096E+01   1.310E+01   0.000E+00   2.306E-01
   2.120E-03   3.113E+01   1.304E+01   0.000E+00   2.346E-01
   2.110E-03   3.116E+01   1.302E+01   0.000E+00   2.359E-01
   2.100E-03   3.117E+01   1.299E+01   0.000E+00   2.372E-01
   2.080E-03   3.113E+01   1.290E+01   0.000E+00   2.394E-01
   2.000E-03   3.112E+01   1.250E+01   0.000E+00   2.492E-01
   1.950E-03   3.131E+01   1.206E+01   0.000E+00   2.539E-01
   1.900E-03   3.171E+01   1.148E+01   0.000E+00   2.574E-01
   1.850E-03   3.209E+01   1.073E+01   0.000E+00   2.586E-01
   1.830E-03   3.226E+01   1.039E+01   0.000E+00   2.585E-01
   1.820E-03   3.227E+01   1.021E+01   0.000E+00   2.582E-01
   1.810E-03   3.233E+01   1.002E+01   0.000E+00   2.579E-01
   1.800E-03   3.240E+01   9.840E+00   0.000E+00   2.576E-01
   1.750E-03   3.276E+01   8.788E+00   0.000E+00   2.550E-01
   1.700E-03   3.282E+01   7.664E+00   0.000E+00   2.507E-01
   1.670E-03   3.317E+01   6.987E+00   0.000E+00   2.486E-01
   1.650E-03   3.349E+01   6.542E+00   0.000E+00   2.473E-01
   1.640E-03   3.359E+01   6.326E+00   0.000E+00   2.464E-01
   1.630E-03   3.370E+01   6.110E+00   0.000E+00   2.456E-01
   1.610E-03   3.384E+01   5.694E+00   0.000E+00   2.442E-01
   1.600E-03   3.394E+01   5.493E+00   0.000E+00   2.436E-01
