 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
7.500E-03 1.08E-03 1.81E-08 2.41E-03 1.33E-08 9.91E-05 1.46E-14 3.37E-04 2.07E-14 1.50E-07 0.00E+00 0.00E+00 3.920E-03
7.000E-03 1.30E-03 2.37E-08 2.70E-03 1.74E-08 1.19E-04 1.93E-14 3.91E-04 2.72E-14 1.72E-07 0.00E+00 0.00E+00 4.511E-03
6.000E-03 1.87E-03 4.29E-08 3.46E-03 3.18E-08 1.83E-04 3.64E-14 5.44E-04 5.04E-14 2.38E-07 0.00E+00 0.00E+00 6.059E-03
5.000E-03 2.67E-03 8.40E-08 4.92E-03 6.47E-08 3.21E-04 7.74E-14 8.02E-04 1.04E-13 3.50E-07 0.00E+00 0.00E+00 8.708E-03
4.500E-03 3.28E-03 1.22E-07 6.01E-03 9.65E-08 4.54E-04 1.19E-13 1.00E-03 1.58E-13 4.41E-07 0.00E+00 0.00E+00 1.075E-02
4.000E-03 3.91E-03 1.81E-07 7.50E-03 1.45E-07 6.65E-04 1.90E-13 1.28E-03 2.50E-13 5.75E-07 0.00E+00 0.00E+00 1.335E-02
3.500E-03 4.72E-03 2.87E-07 9.25E-03 2.28E-07 9.24E-04 3.04E-13 1.67E-03 4.21E-13 7.90E-07 0.00E+00 0.00E+00 1.657E-02
3.000E-03 5.83E-03 4.74E-07 1.14E-02 3.67E-07 9.75E-04 4.75E-13 2.28E-03 7.69E-13 1.20E-06 0.00E+00 0.00E+00 2.047E-02
2.750E-03 6.39E-03 6.21E-07 1.25E-02 4.73E-07 8.40E-04 6.12E-13 2.74E-03 1.07E-12 1.61E-06 0.00E+00 0.00E+00 2.244E-02
2.500E-03 6.90E-03 8.29E-07 1.36E-02 6.19E-07 6.62E-04 8.42E-13 3.36E-03 1.54E-12 2.65E-06 0.00E+00 0.00E+00 2.457E-02
2.400E-03 7.15E-03 9.46E-07 1.41E-02 6.95E-07 5.94E-04 9.78E-13 3.66E-03 1.79E-12 3.69E-06 0.00E+00 0.00E+00 2.553E-02
2.350E-03 7.30E-03 1.01E-06 1.44E-02 7.37E-07 5.62E-04 1.06E-12 3.84E-03 1.94E-12 4.35E-06 0.00E+00 0.00E+00 2.610E-02
2.320E-03 7.39E-03 1.05E-06 1.46E-02 7.65E-07 5.43E-04 1.11E-12 3.94E-03 2.03E-12 4.68E-06 0.00E+00 0.00E+00 2.644E-02
2.310E-03 7.42E-03 1.07E-06 1.46E-02 7.74E-07 5.37E-04 1.13E-12 3.97E-03 2.06E-12 4.76E-06 0.00E+00 0.00E+00 2.656E-02
2.300E-03 7.45E-03 1.08E-06 1.47E-02 7.84E-07 5.31E-04 1.15E-12 4.01E-03 2.09E-12 4.83E-06 0.00E+00 0.00E+00 2.668E-02
2.250E-03 7.57E-03 1.15E-06 1.50E-02 8.35E-07 5.02E-04 1.25E-12 4.21E-03 2.27E-12 5.03E-06 0.00E+00 0.00E+00 2.730E-02
2.200E-03 7.69E-03 1.24E-06 1.54E-02 8.89E-07 4.75E-04 1.37E-12 4.45E-03 2.46E-12 5.28E-06 0.00E+00 0.00E+00 2.800E-02
2.150E-03 7.85E-03 1.33E-06 1.58E-02 9.45E-07 4.51E-04 1.50E-12 4.67E-03 2.66E-12 5.77E-06 0.00E+00 0.00E+00 2.876E-02
2.120E-03 7.95E-03 1.39E-06 1.60E-02 9.77E-07 4.37E-04 1.58E-12 4.82E-03 2.79E-12 6.01E-06 0.00E+00 0.00E+00 2.922E-02
2.110E-03 7.98E-03 1.41E-06 1.61E-02 9.88E-07 4.32E-04 1.61E-12 4.87E-03 2.83E-12 6.05E-06 0.00E+00 0.00E+00 2.938E-02
2.100E-03 8.00E-03 1.42E-06 1.62E-02 9.99E-07 4.28E-04 1.65E-12 4.92E-03 2.88E-12 6.06E-06 0.00E+00 0.00E+00 2.953E-02
2.080E-03 8.04E-03 1.46E-06 1.63E-02 1.02E-06 4.20E-04 1.71E-12 5.03E-03 2.97E-12 6.02E-06 0.00E+00 0.00E+00 2.979E-02
2.000E-03 8.16E-03 1.65E-06 1.68E-02 1.10E-06 3.89E-04 2.00E-12 5.51E-03 3.37E-12 5.74E-06 0.00E+00 0.00E+00 3.088E-02
1.950E-03 8.28E-03 1.79E-06 1.70E-02 1.14E-06 3.72E-04 2.22E-12 5.83E-03 3.57E-12 6.18E-06 0.00E+00 0.00E+00 3.154E-02
1.900E-03 8.45E-03 1.95E-06 1.71E-02 1.17E-06 3.57E-04 2.47E-12 6.08E-03 3.74E-12 7.46E-06 0.00E+00 0.00E+00 3.202E-02
1.850E-03 8.63E-03 2.14E-06 1.70E-02 1.19E-06 3.44E-04 2.75E-12 6.21E-03 3.84E-12 9.58E-06 0.00E+00 0.00E+00 3.222E-02
1.830E-03 8.71E-03 2.21E-06 1.69E-02 1.19E-06 3.39E-04 2.88E-12 6.24E-03 3.86E-12 1.03E-05 0.00E+00 0.00E+00 3.222E-02
1.820E-03 8.74E-03 2.25E-06 1.68E-02 1.18E-06 3.37E-04 2.94E-12 6.24E-03 3.87E-12 1.06E-05 0.00E+00 0.00E+00 3.218E-02
1.810E-03 8.77E-03 2.29E-06 1.68E-02 1.18E-06 3.35E-04 3.01E-12 6.22E-03 3.88E-12 1.07E-05 0.00E+00 0.00E+00 3.210E-02
1.800E-03 8.81E-03 2.33E-06 1.67E-02 1.18E-06 3.33E-04 3.08E-12 6.21E-03 3.88E-12 1.08E-05 0.00E+00 0.00E+00 3.203E-02
1.750E-03 9.01E-03 2.55E-06 1.60E-02 1.15E-06 3.23E-04 3.45E-12 6.05E-03 3.90E-12 1.11E-05 0.00E+00 0.00E+00 3.135E-02
1.700E-03 9.12E-03 2.79E-06 1.48E-02 1.10E-06 3.15E-04 3.88E-12 5.75E-03 3.93E-12 1.35E-05 0.00E+00 0.00E+00 2.999E-02
1.670E-03 9.26E-03 2.97E-06 1.39E-02 1.07E-06 3.11E-04 4.18E-12 5.54E-03 3.98E-12 1.59E-05 0.00E+00 0.00E+00 2.898E-02
1.650E-03 9.38E-03 3.10E-06 1.31E-02 1.05E-06 3.09E-04 4.39E-12 5.37E-03 4.02E-12 1.68E-05 0.00E+00 0.00E+00 2.821E-02
1.640E-03 9.43E-03 3.17E-06 1.27E-02 1.05E-06 3.08E-04 4.50E-12 5.28E-03 4.05E-12 1.67E-05 0.00E+00 0.00E+00 2.779E-02
1.630E-03 9.48E-03 3.23E-06 1.23E-02 1.04E-06 3.07E-04 4.61E-12 5.20E-03 4.08E-12 1.64E-05 0.00E+00 0.00E+00 2.735E-02
1.610E-03 9.58E-03 3.36E-06 1.15E-02 1.04E-06 3.06E-04 4.85E-12 5.02E-03 4.18E-12 1.54E-05 0.00E+00 0.00E+00 2.641E-02
1.600E-03 9.63E-03 3.43E-06 1.10E-02 1.04E-06 3.05E-04 4.97E-12 4.93E-03 4.24E-12 1.49E-05 0.00E+00 0.00E+00 2.592E-02
1.590E-03 9.68E-03 3.50E-06 1.06E-02 1.05E-06 3.05E-04 5.10E-12 4.84E-03 4.30E-12 1.45E-05 0.00E+00 0.00E+00 2.543E-02
1.580E-03 9.73E-03 3.57E-06 1.01E-02 1.06E-06 3.04E-04 5.24E-12 4.75E-03 4.38E-12 1.43E-05 0.00E+00 0.00E+00 2.493E-02
1.570E-03 9.76E-03 3.63E-06 9.68E-03 1.08E-06 3.04E-04 5.37E-12 4.66E-03 4.46E-12 1.40E-05 0.00E+00 0.00E+00 2.442E-02
1.560E-03 9.81E-03 3.72E-06 9.25E-03 1.11E-06 3.03E-04 5.52E-12 4.58E-03 4.55E-12 1.38E-05 0.00E+00 0.00E+00 2.396E-02
1.540E-03 9.96E-03 3.88E-06 8.48E-03 1.20E-06 3.03E-04 5.81E-12 4.41E-03 4.76E-12 1.34E-05 0.00E+00 0.00E+00 2.317E-02
1.520E-03 1.00E-02 4.02E-06 7.89E-03 1.31E-06 3.02E-04 6.13E-12 4.25E-03 5.03E-12 1.42E-05 0.00E+00 0.00E+00 2.249E-02
1.510E-03 1.01E-02 4.10E-06 7.66E-03 1.38E-06 3.02E-04 6.30E-12 4.17E-03 5.17E-12 1.46E-05 0.00E+00 0.00E+00 2.223E-02
1.500E-03 1.01E-02 4.18E-06 7.49E-03 1.45E-06 3.02E-04 6.47E-12 4.10E-03 5.33E-12 1.47E-05 0.00E+00 0.00E+00 2.201E-02
1.450E-03 1.03E-02 4.67E-06 7.14E-03 1.89E-06 3.04E-04 7.43E-12 3.77E-03 6.45E-12 1.87E-05 0.00E+00 0.00E+00 2.150E-02
1.440E-03 1.03E-02 4.77E-06 7.14E-03 1.98E-06 3.05E-04 7.64E-12 3.72E-03 6.74E-12 2.06E-05 0.00E+00 0.00E+00 2.150E-02
1.430E-03 1.04E-02 4.88E-06 7.13E-03 2.08E-06 3.06E-04 7.86E-12 3.70E-03 7.10E-12 2.23E-05 0.00E+00 0.00E+00 2.153E-02
1.420E-03 1.04E-02 4.99E-06 7.12E-03 2.18E-06 3.06E-04 8.09E-12 3.69E-03 7.47E-12 2.32E-05 0.00E+00 0.00E+00 2.155E-02
1.400E-03 1.05E-02 5.24E-06 7.13E-03 2.38E-06 3.08E-04 8.57E-12 3.72E-03 8.30E-12 2.54E-05 0.00E+00 0.00E+00 2.171E-02
1.380E-03 1.06E-02 5.48E-06 7.13E-03 2.61E-06 3.10E-04 9.08E-12 3.82E-03 9.28E-12 3.20E-05 0.00E+00 0.00E+00 2.194E-02
1.370E-03 1.07E-02 5.62E-06 7.15E-03 2.73E-06 3.11E-04 9.36E-12 3.93E-03 9.80E-12 3.81E-05 0.00E+00 0.00E+00 2.210E-02
1.360E-03 1.07E-02 5.76E-06 7.15E-03 2.86E-06 3.13E-04 9.64E-12 4.04E-03 1.04E-11 4.41E-05 0.00E+00 0.00E+00 2.230E-02
1.350E-03 1.08E-02 5.91E-06 7.18E-03 3.00E-06 3.14E-04 9.93E-12 4.16E-03 1.09E-11 4.72E-05 0.00E+00 0.00E+00 2.252E-02
1.340E-03 1.09E-02 6.05E-06 7.20E-03 3.15E-06 3.16E-04 1.02E-11 4.30E-03 1.15E-11 5.12E-05 0.00E+00 0.00E+00 2.277E-02
1.330E-03 1.09E-02 6.19E-06 7.25E-03 3.30E-06 3.17E-04 1.06E-11 4.46E-03 1.21E-11 5.93E-05 0.00E+00 0.00E+00 2.304E-02
1.320E-03 1.10E-02 6.35E-06 7.30E-03 3.47E-06 3.19E-04 1.09E-11 4.61E-03 1.27E-11 7.32E-05 0.00E+00 0.00E+00 2.333E-02
1.310E-03 1.11E-02 6.48E-06 7.36E-03 3.64E-06 3.21E-04 1.12E-11 4.77E-03 1.33E-11 9.60E-05 0.00E+00 0.00E+00 2.364E-02
1.290E-03 1.11E-02 6.77E-06 7.53E-03 4.03E-06 3.24E-04 1.19E-11 5.12E-03 1.47E-11 1.98E-04 0.00E+00 0.00E+00 2.432E-02
1.280E-03 1.12E-02 6.94E-06 7.63E-03 4.23E-06 3.26E-04 1.23E-11 5.34E-03 1.54E-11 2.90E-04 0.00E+00 0.00E+00 2.475E-02
1.270E-03 1.12E-02 7.13E-06 7.69E-03 4.46E-06 3.29E-04 1.27E-11 5.56E-03 1.62E-11 3.51E-04 0.00E+00 0.00E+00 2.514E-02
1.260E-03 1.13E-02 7.31E-06 7.79E-03 4.73E-06 3.31E-04 1.31E-11 5.78E-03 1.70E-11 3.03E-04 0.00E+00 0.00E+00 2.547E-02
1.250E-03 1.13E-02 7.49E-06 7.95E-03 5.01E-06 3.33E-04 1.36E-11 6.02E-03 1.78E-11 2.23E-04 0.00E+00 0.00E+00 2.582E-02
1.220E-03 1.15E-02 8.17E-06 9.03E-03 6.20E-06 3.40E-04 1.50E-11 6.75E-03 2.03E-11 1.74E-04 0.00E+00 0.00E+00 2.783E-02
1.210E-03 1.16E-02 8.37E-06 9.86E-03 6.67E-06 3.43E-04 1.55E-11 7.03E-03 2.13E-11 2.01E-04 0.00E+00 0.00E+00 2.903E-02
1.200E-03 1.16E-02 8.59E-06 1.09E-02 7.13E-06 3.45E-04 1.60E-11 7.34E-03 2.23E-11 2.22E-04 0.00E+00 0.00E+00 3.042E-02
1.190E-03 1.17E-02 8.86E-06 1.20E-02 7.54E-06 3.48E-04 1.66E-11 7.66E-03 2.33E-11 2.22E-04 0.00E+00 0.00E+00 3.196E-02
1.180E-03 1.18E-02 9.10E-06 1.31E-02 7.90E-06 3.50E-04 1.72E-11 7.99E-03 2.43E-11 2.20E-04 0.00E+00 0.00E+00 3.351E-02
1.170E-03 1.19E-02 9.35E-06 1.42E-02 8.19E-06 3.53E-04 1.78E-11 8.33E-03 2.54E-11 2.45E-04 0.00E+00 0.00E+00 3.500E-02
1.160E-03 1.20E-02 9.61E-06 1.51E-02 8.43E-06 3.58E-04 1.85E-11 8.64E-03 2.64E-11 3.15E-04 0.00E+00 0.00E+00 3.642E-02
1.150E-03 1.20E-02 9.84E-06 1.60E-02 8.65E-06 5.03E-04 1.83E-11 8.96E-03 2.75E-11 4.60E-04 0.00E+00 0.00E+00 3.791E-02
1.140E-03 1.20E-02 1.01E-05 1.67E-02 8.85E-06 3.73E-04 1.95E-11 9.32E-03 2.87E-11 6.92E-04 0.00E+00 0.00E+00 3.912E-02
1.130E-03 1.21E-02 1.04E-05 1.73E-02 9.05E-06 3.73E-04 2.03E-11 9.70E-03 3.00E-11 8.45E-04 0.00E+00 0.00E+00 4.032E-02
1.120E-03 1.21E-02 1.07E-05 1.79E-02 9.25E-06 3.75E-04 2.10E-11 1.01E-02 3.13E-11 6.80E-04 0.00E+00 0.00E+00 4.120E-02
1.110E-03 1.21E-02 1.10E-05 1.85E-02 9.46E-06 3.78E-04 2.18E-11 1.05E-02 3.26E-11 4.32E-04 0.00E+00 0.00E+00 4.199E-02
1.090E-03 1.22E-02 1.16E-05 1.96E-02 9.89E-06 3.86E-04 2.35E-11 1.14E-02 3.55E-11 1.80E-04 0.00E+00 0.00E+00 4.384E-02
1.050E-03 1.25E-02 1.32E-05 2.16E-02 1.07E-05 4.04E-04 2.73E-11 1.38E-02 4.21E-11 5.97E-05 0.00E+00 0.00E+00 4.841E-02
1.000E-03 1.30E-02 1.56E-05 2.36E-02 1.13E-05 4.31E-04 3.33E-11 1.60E-02 4.51E-11 3.02E-05 0.00E+00 0.00E+00 5.308E-02
9.800E-04 1.32E-02 1.68E-05 2.41E-02 1.12E-05 4.43E-04 3.61E-11 1.68E-02 4.64E-11 2.62E-05 0.00E+00 0.00E+00 5.452E-02
9.600E-04 1.34E-02 1.80E-05 2.40E-02 1.10E-05 4.56E-04 3.92E-11 1.76E-02 4.68E-11 2.43E-05 0.00E+00 0.00E+00 5.538E-02
9.500E-04 1.35E-02 1.86E-05 2.37E-02 1.08E-05 4.63E-04 4.09E-11 1.77E-02 4.58E-11 2.39E-05 0.00E+00 0.00E+00 5.546E-02
9.400E-04 1.36E-02 1.92E-05 2.33E-02 1.05E-05 4.70E-04 4.26E-11 1.77E-02 4.39E-11 2.40E-05 0.00E+00 0.00E+00 5.506E-02
9.200E-04 1.38E-02 2.05E-05 2.21E-02 1.01E-05 4.85E-04 4.65E-11 1.65E-02 3.65E-11 2.56E-05 0.00E+00 0.00E+00 5.293E-02
8.900E-04 1.42E-02 2.29E-05 1.96E-02 9.46E-06 5.10E-04 5.31E-11 1.30E-02 2.34E-11 3.73E-05 0.00E+00 0.00E+00 4.735E-02
8.700E-04 1.43E-02 2.45E-05 1.77E-02 9.29E-06 5.28E-04 5.81E-11 1.08E-02 1.73E-11 8.31E-05 0.00E+00 0.00E+00 4.345E-02
8.600E-04 1.44E-02 2.55E-05 1.68E-02 9.29E-06 5.38E-04 6.09E-11 9.95E-03 1.53E-11 1.25E-04 0.00E+00 0.00E+00 4.186E-02
8.500E-04 1.45E-02 2.64E-05 1.59E-02 9.27E-06 5.48E-04 6.38E-11 9.17E-03 1.36E-11 8.95E-05 0.00E+00 0.00E+00 4.018E-02
8.400E-04 1.46E-02 2.75E-05 1.48E-02 9.27E-06 5.58E-04 6.68E-11 8.37E-03 1.19E-11 6.43E-05 0.00E+00 0.00E+00 3.844E-02
8.200E-04 1.48E-02 2.94E-05 1.23E-02 9.52E-06 5.80E-04 7.36E-11 6.46E-03 8.58E-12 6.54E-05 0.00E+00 0.00E+00 3.423E-02
8.000E-04 1.49E-02 3.19E-05 9.96E-03 1.05E-05 6.03E-04 8.12E-11 4.41E-03 6.62E-12 9.56E-05 0.00E+00 0.00E+00 3.006E-02
7.900E-04 1.51E-02 3.32E-05 9.04E-03 1.13E-05 6.15E-04 8.54E-11 3.71E-03 7.12E-12 1.19E-04 0.00E+00 0.00E+00 2.863E-02
7.800E-04 1.52E-02 3.44E-05 8.29E-03 1.22E-05 6.28E-04 8.98E-11 3.02E-03 8.06E-12 1.43E-04 0.00E+00 0.00E+00 2.729E-02
7.700E-04 1.52E-02 3.57E-05 7.65E-03 1.32E-05 6.40E-04 9.46E-11 2.48E-03 9.60E-12 1.53E-04 0.00E+00 0.00E+00 2.618E-02
7.600E-04 1.52E-02 3.72E-05 7.10E-03 1.44E-05 6.53E-04 9.96E-11 2.11E-03 1.17E-11 1.42E-04 0.00E+00 0.00E+00 2.529E-02
7.500E-04 1.53E-02 3.87E-05 6.61E-03 1.56E-05 6.67E-04 1.05E-10 1.77E-03 1.42E-11 1.18E-04 0.00E+00 0.00E+00 2.448E-02
7.300E-04 1.54E-02 4.24E-05 5.85E-03 1.84E-05 6.96E-04 1.17E-10 1.48E-03 2.03E-11 7.32E-05 0.00E+00 0.00E+00 2.361E-02
7.200E-04 1.55E-02 4.41E-05 5.61E-03 2.00E-05 7.12E-04 1.24E-10 1.43E-03 2.35E-11 6.10E-05 0.00E+00 0.00E+00 2.339E-02
7.100E-04 1.55E-02 4.62E-05 5.46E-03 2.17E-05 7.28E-04 1.31E-10 1.39E-03 2.70E-11 5.97E-05 0.00E+00 0.00E+00 2.323E-02
7.000E-04 1.57E-02 4.85E-05 5.31E-03 2.34E-05 7.44E-04 1.38E-10 1.38E-03 3.06E-11 8.29E-05 0.00E+00 0.00E+00 2.328E-02
6.900E-04 1.58E-02 5.03E-05 5.10E-03 2.51E-05 7.62E-04 1.46E-10 1.37E-03 3.45E-11 4.86E-05 0.00E+00 0.00E+00 2.312E-02
6.800E-04 1.55E-02 5.23E-05 4.83E-03 2.70E-05 7.80E-04 1.55E-10 1.37E-03 3.84E-11 3.77E-05 0.00E+00 0.00E+00 2.263E-02
6.600E-04 1.56E-02 5.89E-05 4.35E-03 3.14E-05 8.19E-04 1.75E-10 1.37E-03 4.72E-11 3.60E-05 0.00E+00 0.00E+00 2.228E-02
6.400E-04 1.61E-02 6.65E-05 3.77E-03 3.66E-05 8.59E-04 1.97E-10 1.37E-03 5.72E-11 5.48E-05 0.00E+00 0.00E+00 2.221E-02
6.300E-04 1.64E-02 7.01E-05 3.52E-03 3.97E-05 8.69E-04 2.10E-10 1.36E-03 6.27E-11 8.60E-05 0.00E+00 0.00E+00 2.233E-02
6.200E-04 1.65E-02 7.35E-05 3.46E-03 4.32E-05 9.07E-04 2.24E-10 1.36E-03 6.88E-11 1.17E-04 0.00E+00 0.00E+00 2.243E-02
6.100E-04 1.66E-02 7.78E-05 3.44E-03 4.65E-05 9.31E-04 2.39E-10 1.35E-03 7.52E-11 8.47E-05 0.00E+00 0.00E+00 2.256E-02
5.900E-04 1.73E-02 8.74E-05 2.83E-03 5.42E-05 9.82E-04 2.73E-10 1.33E-03 9.01E-11 3.76E-05 0.00E+00 0.00E+00 2.263E-02
5.500E-04 1.67E-02 1.05E-04 2.09E-03 7.63E-05 1.10E-03 3.60E-10 1.31E-03 1.29E-10 3.14E-05 0.00E+00 0.00E+00 2.143E-02
