 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   8.796E-04   1.184E-03   0.000E+00   1.481E-06
   9.000E-01   1.030E-03   1.398E-03   0.000E+00   1.744E-06
   8.000E-01   1.231E-03   1.684E-03   0.000E+00   2.094E-06
   7.000E-01   1.507E-03   2.081E-03   0.000E+00   2.575E-06
   6.000E-01   1.907E-03   2.659E-03   0.000E+00   3.277E-06
   5.500E-01   2.180E-03   3.054E-03   0.000E+00   3.756E-06
   5.000E-01   2.526E-03   3.557E-03   0.000E+00   4.361E-06
   4.500E-01   2.975E-03   4.211E-03   0.000E+00   5.151E-06
   4.000E-01   3.576E-03   5.087E-03   0.000E+00   6.200E-06
   3.500E-01   4.412E-03   6.308E-03   0.000E+00   7.669E-06
   3.000E-01   5.634E-03   8.091E-03   0.000E+00   9.791E-06
   2.500E-01   7.545E-03   1.087E-02   0.000E+00   1.311E-05
   2.098E-01   1.002E-02   1.446E-02   0.000E+00   1.737E-05
   1.500E-01   1.743E-02   2.502E-02   0.000E+00   2.996E-05
   1.382E-01   1.999E-02   2.860E-02   0.000E+00   3.428E-05
   1.320E-01   2.159E-02   3.084E-02   0.000E+00   3.697E-05
   1.150E-01   2.727E-02   3.871E-02   0.000E+00   4.641E-05
   1.000E-01   3.469E-02   4.868E-02   0.000E+00   5.848E-05
   9.970E-02   3.487E-02   4.892E-02   0.000E+00   5.878E-05
   8.670E-02   4.390E-02   6.172E-02   0.000E+00   7.399E-05
   8.500E-02   4.548E-02   6.379E-02   0.000E+00   7.652E-05
   7.500E-02   5.770E-02   7.848E-02   0.000E+00   9.497E-05
   6.000E-02   8.487E-02   1.135E-01   0.000E+00   1.375E-04
   5.500E-02   9.834E-02   1.274E-01   0.000E+00   1.567E-04
   5.000E-02   1.171E-01   1.584E-01   0.000E+00   1.902E-04
   4.500E-02   1.443E-01   2.104E-01   0.000E+00   2.429E-04
   4.000E-02   1.854E-01   2.822E-01   0.000E+00   3.170E-04
   3.500E-02   2.324E-01   4.307E-01   0.000E+00   4.446E-04
   3.000E-02   3.284E-01   6.728E-01   0.000E+00   6.633E-04
   2.750E-02   3.920E-01   8.464E-01   0.000E+00   8.174E-04
