 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
7.500E-03 8.51E-04 1.99E-08 2.07E-03 1.60E-08 1.02E-04 1.90E-14 4.75E-04 3.67E-14 5.65E-08 2.54E-02 5.06E-04 2.939E-02
7.000E-03 1.03E-03 2.61E-08 2.32E-03 2.09E-08 1.23E-04 2.52E-14 5.50E-04 4.84E-14 6.52E-08 2.87E-02 6.59E-04 3.339E-02
6.000E-03 1.48E-03 4.73E-08 2.97E-03 3.82E-08 1.89E-04 4.74E-14 7.65E-04 8.96E-14 9.02E-08 3.76E-02 1.20E-03 4.425E-02
5.000E-03 2.10E-03 9.26E-08 4.23E-03 7.77E-08 3.31E-04 1.01E-13 1.13E-03 1.85E-13 1.34E-07 5.13E-02 2.43E-03 6.149E-02
4.500E-03 2.59E-03 1.34E-07 5.16E-03 1.16E-07 4.68E-04 1.55E-13 1.41E-03 2.80E-13 1.69E-07 6.18E-02 3.62E-03 7.502E-02
4.000E-03 3.08E-03 2.00E-07 6.44E-03 1.74E-07 6.86E-04 2.47E-13 1.80E-03 4.44E-13 2.21E-07 7.51E-02 5.65E-03 9.275E-02
3.500E-03 3.73E-03 3.16E-07 7.95E-03 2.74E-07 9.52E-04 3.96E-13 2.35E-03 7.48E-13 3.07E-07 9.42E-02 9.33E-03 1.185E-01
3.000E-03 4.60E-03 5.23E-07 9.78E-03 4.40E-07 1.01E-03 6.19E-13 3.21E-03 1.37E-12 4.73E-07 1.22E-01 1.62E-02 1.570E-01
2.750E-03 5.04E-03 6.85E-07 1.07E-02 5.68E-07 8.66E-04 7.97E-13 3.85E-03 1.90E-12 6.48E-07 1.40E-01 2.15E-02 1.820E-01
2.500E-03 5.44E-03 9.14E-07 1.17E-02 7.43E-07 6.83E-04 1.10E-12 4.73E-03 2.74E-12 1.10E-06 1.60E-01 2.88E-02 2.118E-01
2.400E-03 5.65E-03 1.04E-06 1.21E-02 8.34E-07 6.12E-04 1.27E-12 5.16E-03 3.18E-12 1.57E-06 1.69E-01 3.22E-02 2.252E-01
2.350E-03 5.77E-03 1.12E-06 1.24E-02 8.85E-07 5.79E-04 1.38E-12 5.40E-03 3.44E-12 1.87E-06 1.74E-01 3.40E-02 2.324E-01
2.320E-03 5.83E-03 1.16E-06 1.25E-02 9.18E-07 5.60E-04 1.45E-12 5.54E-03 3.60E-12 2.02E-06 1.77E-01 3.51E-02 2.366E-01
2.310E-03 5.86E-03 1.18E-06 1.26E-02 9.30E-07 5.53E-04 1.47E-12 5.59E-03 3.66E-12 2.05E-06 1.78E-01 3.55E-02 2.380E-01
2.300E-03 5.88E-03 1.19E-06 1.26E-02 9.41E-07 5.47E-04 1.50E-12 5.64E-03 3.72E-12 2.08E-06 1.79E-01 3.59E-02 2.394E-01
2.250E-03 5.98E-03 1.27E-06 1.29E-02 1.00E-06 5.18E-04 1.63E-12 5.93E-03 4.04E-12 2.17E-06 1.84E-01 3.79E-02 2.470E-01
2.200E-03 6.07E-03 1.36E-06 1.32E-02 1.07E-06 4.90E-04 1.78E-12 6.26E-03 4.37E-12 2.28E-06 1.89E-01 3.98E-02 2.545E-01
2.150E-03 6.20E-03 1.47E-06 1.36E-02 1.13E-06 4.65E-04 1.95E-12 6.57E-03 4.72E-12 2.50E-06 1.93E-01 4.18E-02 2.618E-01
2.120E-03 6.27E-03 1.53E-06 1.38E-02 1.17E-06 4.50E-04 2.06E-12 6.78E-03 4.95E-12 2.60E-06 1.96E-01 4.29E-02 2.663E-01
2.110E-03 6.30E-03 1.55E-06 1.38E-02 1.19E-06 4.46E-04 2.10E-12 6.85E-03 5.04E-12 2.62E-06 1.97E-01 4.33E-02 2.678E-01
2.100E-03 6.32E-03 1.57E-06 1.39E-02 1.20E-06 4.41E-04 2.14E-12 6.92E-03 5.12E-12 2.62E-06 1.98E-01 4.36E-02 2.692E-01
2.080E-03 6.35E-03 1.61E-06 1.40E-02 1.22E-06 4.32E-04 2.23E-12 7.07E-03 5.28E-12 2.60E-06 2.00E-01 4.43E-02 2.717E-01
2.000E-03 6.44E-03 1.82E-06 1.44E-02 1.32E-06 4.01E-04 2.61E-12 7.76E-03 5.99E-12 2.46E-06 2.06E-01 4.73E-02 2.828E-01
1.950E-03 6.54E-03 1.97E-06 1.46E-02 1.37E-06 3.84E-04 2.89E-12 8.21E-03 6.35E-12 2.65E-06 2.10E-01 4.84E-02 2.877E-01
1.900E-03 6.67E-03 2.15E-06 1.47E-02 1.41E-06 3.68E-04 3.21E-12 8.55E-03 6.64E-12 3.23E-06 2.12E-01 4.93E-02 2.912E-01
1.850E-03 6.81E-03 2.36E-06 1.46E-02 1.42E-06 3.55E-04 3.58E-12 8.74E-03 6.82E-12 4.19E-06 2.12E-01 4.99E-02 2.921E-01
1.830E-03 6.88E-03 2.44E-06 1.45E-02 1.42E-06 3.50E-04 3.74E-12 8.77E-03 6.86E-12 4.53E-06 2.11E-01 5.00E-02 2.917E-01
1.820E-03 6.90E-03 2.48E-06 1.45E-02 1.42E-06 3.47E-04 3.83E-12 8.77E-03 6.87E-12 4.64E-06 2.11E-01 5.00E-02 2.913E-01
1.810E-03 6.93E-03 2.52E-06 1.44E-02 1.42E-06 3.45E-04 3.92E-12 8.75E-03 6.89E-12 4.71E-06 2.10E-01 5.01E-02 2.909E-01
1.800E-03 6.96E-03 2.57E-06 1.43E-02 1.42E-06 3.43E-04 4.00E-12 8.73E-03 6.90E-12 4.74E-06 2.10E-01 5.03E-02 2.906E-01
1.750E-03 7.12E-03 2.81E-06 1.37E-02 1.38E-06 3.33E-04 4.49E-12 8.51E-03 6.94E-12 4.85E-06 2.07E-01 5.08E-02 2.875E-01
1.700E-03 7.21E-03 3.08E-06 1.27E-02 1.32E-06 3.25E-04 5.06E-12 8.09E-03 6.99E-12 5.95E-06 2.03E-01 5.20E-02 2.829E-01
1.670E-03 7.31E-03 3.28E-06 1.19E-02 1.29E-06 3.21E-04 5.44E-12 7.79E-03 7.07E-12 7.04E-06 2.00E-01 5.32E-02 2.809E-01
1.650E-03 7.41E-03 3.42E-06 1.13E-02 1.27E-06 3.19E-04 5.71E-12 7.55E-03 7.15E-12 7.43E-06 1.99E-01 5.41E-02 2.797E-01
1.640E-03 7.45E-03 3.49E-06 1.10E-02 1.26E-06 3.18E-04 5.86E-12 7.43E-03 7.19E-12 7.41E-06 1.98E-01 5.45E-02 2.789E-01
1.630E-03 7.49E-03 3.56E-06 1.06E-02 1.25E-06 3.17E-04 6.00E-12 7.31E-03 7.25E-12 7.26E-06 1.97E-01 5.50E-02 2.781E-01
1.610E-03 7.57E-03 3.70E-06 9.87E-03 1.25E-06 3.15E-04 6.31E-12 7.06E-03 7.43E-12 6.77E-06 1.96E-01 5.63E-02 2.770E-01
1.600E-03 7.61E-03 3.78E-06 9.48E-03 1.25E-06 3.15E-04 6.48E-12 6.93E-03 7.53E-12 6.54E-06 1.95E-01 5.70E-02 2.766E-01
1.590E-03 7.65E-03 3.85E-06 9.10E-03 1.26E-06 3.14E-04 6.64E-12 6.81E-03 7.64E-12 6.37E-06 1.95E-01 5.78E-02 2.762E-01
1.580E-03 7.69E-03 3.93E-06 8.70E-03 1.28E-06 3.13E-04 6.82E-12 6.68E-03 7.78E-12 6.26E-06 1.94E-01 5.86E-02 2.760E-01
1.570E-03 7.71E-03 4.01E-06 8.32E-03 1.30E-06 3.13E-04 7.00E-12 6.56E-03 7.93E-12 6.15E-06 1.93E-01 5.95E-02 2.757E-01
1.560E-03 7.75E-03 4.10E-06 7.95E-03 1.34E-06 3.13E-04 7.18E-12 6.44E-03 8.08E-12 6.02E-06 1.93E-01 6.05E-02 2.759E-01
1.540E-03 7.87E-03 4.27E-06 7.29E-03 1.43E-06 3.12E-04 7.57E-12 6.20E-03 8.46E-12 5.87E-06 1.92E-01 6.25E-02 2.764E-01
1.520E-03 7.93E-03 4.44E-06 6.78E-03 1.57E-06 3.12E-04 7.98E-12 5.97E-03 8.93E-12 6.20E-06 1.91E-01 6.48E-02 2.773E-01
1.510E-03 7.96E-03 4.52E-06 6.59E-03 1.66E-06 3.12E-04 8.20E-12 5.86E-03 9.19E-12 6.40E-06 1.91E-01 6.60E-02 2.779E-01
1.500E-03 7.98E-03 4.60E-06 6.44E-03 1.75E-06 3.12E-04 8.43E-12 5.76E-03 9.48E-12 6.44E-06 1.91E-01 6.74E-02 2.787E-01
1.450E-03 8.11E-03 5.15E-06 6.14E-03 2.27E-06 3.14E-04 9.67E-12 5.31E-03 1.15E-11 8.23E-06 1.92E-01 7.65E-02 2.885E-01
1.440E-03 8.15E-03 5.26E-06 6.13E-03 2.38E-06 3.14E-04 9.95E-12 5.23E-03 1.20E-11 9.13E-06 1.93E-01 7.86E-02 2.912E-01
1.430E-03 8.19E-03 5.38E-06 6.13E-03 2.49E-06 3.15E-04 1.02E-11 5.21E-03 1.26E-11 9.90E-06 1.94E-01 8.10E-02 2.950E-01
1.420E-03 8.23E-03 5.51E-06 6.12E-03 2.61E-06 3.16E-04 1.05E-11 5.19E-03 1.33E-11 1.03E-05 1.96E-01 8.35E-02 2.989E-01
1.400E-03 8.31E-03 5.78E-06 6.13E-03 2.86E-06 3.18E-04 1.12E-11 5.23E-03 1.48E-11 1.13E-05 1.99E-01 8.88E-02 3.082E-01
1.380E-03 8.40E-03 6.05E-06 6.13E-03 3.14E-06 3.20E-04 1.18E-11 5.38E-03 1.65E-11 1.43E-05 2.04E-01 9.41E-02 3.187E-01
1.370E-03 8.44E-03 6.19E-06 6.14E-03 3.28E-06 3.21E-04 1.22E-11 5.52E-03 1.74E-11 1.71E-05 2.07E-01 9.66E-02 3.244E-01
1.360E-03 8.49E-03 6.35E-06 6.15E-03 3.44E-06 3.22E-04 1.25E-11 5.69E-03 1.84E-11 1.98E-05 2.11E-01 9.91E-02 3.303E-01
1.350E-03 8.54E-03 6.51E-06 6.17E-03 3.60E-06 3.24E-04 1.29E-11 5.85E-03 1.94E-11 2.12E-05 2.14E-01 1.01E-01 3.362E-01
1.340E-03 8.61E-03 6.67E-06 6.19E-03 3.78E-06 3.25E-04 1.33E-11 6.05E-03 2.04E-11 2.31E-05 2.17E-01 1.03E-01 3.416E-01
1.330E-03 8.65E-03 6.83E-06 6.23E-03 3.96E-06 3.27E-04 1.37E-11 6.27E-03 2.15E-11 2.68E-05 2.20E-01 1.05E-01 3.469E-01
1.320E-03 8.72E-03 7.00E-06 6.27E-03 4.16E-06 3.29E-04 1.42E-11 6.48E-03 2.26E-11 3.31E-05 2.23E-01 1.07E-01 3.522E-01
1.310E-03 8.76E-03 7.15E-06 6.33E-03 4.37E-06 3.30E-04 1.46E-11 6.72E-03 2.37E-11 4.35E-05 2.26E-01 1.09E-01 3.572E-01
1.290E-03 8.80E-03 7.47E-06 6.48E-03 4.84E-06 3.34E-04 1.55E-11 7.21E-03 2.62E-11 9.01E-05 2.32E-01 1.12E-01 3.671E-01
1.280E-03 8.82E-03 7.65E-06 6.56E-03 5.08E-06 3.37E-04 1.60E-11 7.51E-03 2.74E-11 1.32E-04 2.35E-01 1.14E-01 3.721E-01
1.270E-03 8.86E-03 7.86E-06 6.61E-03 5.35E-06 3.39E-04 1.66E-11 7.82E-03 2.88E-11 1.60E-04 2.38E-01 1.15E-01 3.772E-01
1.260E-03 8.90E-03 8.06E-06 6.70E-03 5.67E-06 3.41E-04 1.71E-11 8.13E-03 3.02E-11 1.38E-04 2.41E-01 1.16E-01 3.818E-01
1.250E-03 8.93E-03 8.26E-06 6.84E-03 6.02E-06 3.43E-04 1.77E-11 8.46E-03 3.16E-11 1.02E-04 2.44E-01 1.17E-01 3.861E-01
1.220E-03 9.11E-03 9.01E-06 7.77E-03 7.45E-06 3.51E-04 1.95E-11 9.49E-03 3.62E-11 7.94E-05 2.53E-01 1.20E-01 4.001E-01
1.210E-03 9.16E-03 9.23E-06 8.48E-03 8.01E-06 3.53E-04 2.01E-11 9.89E-03 3.78E-11 9.14E-05 2.56E-01 1.21E-01 4.046E-01
1.200E-03 9.18E-03 9.47E-06 9.36E-03 8.56E-06 3.56E-04 2.08E-11 1.03E-02 3.96E-11 1.01E-04 2.58E-01 1.22E-01 4.093E-01
1.190E-03 9.26E-03 9.77E-06 1.03E-02 9.06E-06 3.59E-04 2.16E-11 1.08E-02 4.15E-11 1.01E-04 2.61E-01 1.22E-01 4.143E-01
1.180E-03 9.33E-03 1.00E-05 1.13E-02 9.48E-06 3.61E-04 2.23E-11 1.12E-02 4.32E-11 1.00E-04 2.64E-01 1.22E-01 4.183E-01
1.170E-03 9.39E-03 1.03E-05 1.22E-02 9.83E-06 3.64E-04 2.32E-11 1.17E-02 4.51E-11 1.12E-04 2.66E-01 1.22E-01 4.222E-01
1.160E-03 9.45E-03 1.06E-05 1.30E-02 1.01E-05 3.69E-04 2.41E-11 1.22E-02 4.69E-11 1.44E-04 2.68E-01 1.23E-01 4.257E-01
1.150E-03 9.50E-03 1.08E-05 1.37E-02 1.04E-05 5.18E-04 2.38E-11 1.26E-02 4.88E-11 2.10E-04 2.70E-01 1.23E-01 4.291E-01
1.140E-03 9.52E-03 1.11E-05 1.43E-02 1.06E-05 3.85E-04 2.54E-11 1.31E-02 5.09E-11 3.16E-04 2.72E-01 1.23E-01 4.323E-01
1.130E-03 9.55E-03 1.14E-05 1.49E-02 1.09E-05 3.84E-04 2.64E-11 1.36E-02 5.33E-11 3.86E-04 2.74E-01 1.23E-01 4.357E-01
1.120E-03 9.59E-03 1.18E-05 1.54E-02 1.11E-05 3.87E-04 2.74E-11 1.42E-02 5.56E-11 3.11E-04 2.76E-01 1.23E-01 4.386E-01
1.110E-03 9.61E-03 1.21E-05 1.59E-02 1.14E-05 3.90E-04 2.84E-11 1.48E-02 5.80E-11 1.97E-04 2.78E-01 1.23E-01 4.413E-01
1.090E-03 9.68E-03 1.28E-05 1.69E-02 1.19E-05 3.98E-04 3.06E-11 1.61E-02 6.31E-11 8.17E-05 2.81E-01 1.22E-01 4.464E-01
1.050E-03 9.89E-03 1.46E-05 1.86E-02 1.28E-05 4.16E-04 3.56E-11 1.95E-02 7.49E-11 2.67E-05 2.88E-01 1.19E-01 4.550E-01
1.000E-03 1.03E-02 1.72E-05 2.03E-02 1.35E-05 4.44E-04 4.33E-11 2.25E-02 8.02E-11 1.31E-05 2.85E-01 1.10E-01 4.484E-01
9.800E-04 1.04E-02 1.85E-05 2.07E-02 1.35E-05 4.56E-04 4.70E-11 2.36E-02 8.25E-11 1.13E-05 2.84E-01 1.06E-01 4.453E-01
9.600E-04 1.06E-02 1.98E-05 2.06E-02 1.32E-05 4.70E-04 5.10E-11 2.47E-02 8.31E-11 1.04E-05 2.81E-01 1.02E-01 4.386E-01
9.500E-04 1.07E-02 2.05E-05 2.04E-02 1.29E-05 4.77E-04 5.32E-11 2.49E-02 8.14E-11 1.02E-05 2.78E-01 9.82E-02 4.325E-01
9.400E-04 1.08E-02 2.12E-05 2.00E-02 1.27E-05 4.85E-04 5.55E-11 2.49E-02 7.79E-11 1.02E-05 2.74E-01 9.42E-02 4.240E-01
9.200E-04 1.09E-02 2.26E-05 1.90E-02 1.21E-05 5.00E-04 6.05E-11 2.32E-02 6.48E-11 1.09E-05 2.62E-01 8.55E-02 4.008E-01
8.900E-04 1.12E-02 2.53E-05 1.69E-02 1.14E-05 5.26E-04 6.91E-11 1.83E-02 4.15E-11 1.62E-05 2.39E-01 7.52E-02 3.616E-01
8.700E-04 1.13E-02 2.70E-05 1.52E-02 1.12E-05 5.45E-04 7.57E-11 1.52E-02 3.08E-11 3.71E-05 2.26E-01 7.22E-02 3.406E-01
8.600E-04 1.14E-02 2.81E-05 1.45E-02 1.11E-05 5.55E-04 7.92E-11 1.40E-02 2.72E-11 5.64E-05 2.21E-01 7.19E-02 3.332E-01
8.500E-04 1.15E-02 2.91E-05 1.37E-02 1.11E-05 5.65E-04 8.30E-11 1.29E-02 2.42E-11 4.00E-05 2.16E-01 7.17E-02 3.260E-01
8.400E-04 1.16E-02 3.04E-05 1.27E-02 1.11E-05 5.76E-04 8.70E-11 1.18E-02 2.12E-11 2.85E-05 2.10E-01 7.14E-02 3.185E-01
8.200E-04 1.17E-02 3.24E-05 1.06E-02 1.14E-05 5.98E-04 9.58E-11 9.08E-03 1.52E-11 2.89E-05 1.96E-01 7.15E-02 3.001E-01
8.000E-04 1.18E-02 3.51E-05 8.57E-03 1.26E-05 6.22E-04 1.06E-10 6.21E-03 1.18E-11 4.27E-05 1.82E-01 7.65E-02 2.857E-01
7.900E-04 1.20E-02 3.66E-05 7.78E-03 1.36E-05 6.34E-04 1.11E-10 5.22E-03 1.27E-11 5.35E-05 1.78E-01 8.20E-02 2.858E-01
7.800E-04 1.20E-02 3.79E-05 7.13E-03 1.47E-05 6.47E-04 1.17E-10 4.25E-03 1.43E-11 6.41E-05 1.74E-01 8.82E-02 2.859E-01
7.700E-04 1.20E-02 3.94E-05 6.58E-03 1.59E-05 6.60E-04 1.23E-10 3.49E-03 1.71E-11 6.89E-05 1.70E-01 9.56E-02 2.887E-01
7.600E-04 1.21E-02 4.10E-05 6.11E-03 1.72E-05 6.73E-04 1.30E-10 2.97E-03 2.08E-11 6.39E-05 1.69E-01 1.04E-01 2.942E-01
7.500E-04 1.21E-02 4.27E-05 5.69E-03 1.87E-05 6.87E-04 1.37E-10 2.49E-03 2.53E-11 5.27E-05 1.67E-01 1.12E-01 3.007E-01
7.300E-04 1.23E-02 4.68E-05 5.03E-03 2.21E-05 7.17E-04 1.52E-10 2.09E-03 3.61E-11 3.22E-05 1.69E-01 1.30E-01 3.189E-01
7.200E-04 1.23E-02 4.87E-05 4.83E-03 2.40E-05 7.33E-04 1.61E-10 2.02E-03 4.18E-11 2.66E-05 1.70E-01 1.37E-01 3.270E-01
7.100E-04 1.23E-02 5.09E-05 4.70E-03 2.60E-05 7.50E-04 1.70E-10 1.96E-03 4.80E-11 2.60E-05 1.72E-01 1.45E-01 3.362E-01
7.000E-04 1.24E-02 5.35E-05 4.58E-03 2.80E-05 7.67E-04 1.80E-10 1.94E-03 5.44E-11 3.66E-05 1.74E-01 1.52E-01 3.452E-01
6.900E-04 1.25E-02 5.55E-05 4.40E-03 3.01E-05 7.85E-04 1.91E-10 1.93E-03 6.13E-11 2.08E-05 1.75E-01 1.58E-01 3.525E-01
6.800E-04 1.23E-02 5.76E-05 4.16E-03 3.24E-05 8.04E-04 2.02E-10 1.93E-03 6.83E-11 1.58E-05 1.75E-01 1.66E-01 3.596E-01
6.600E-04 1.24E-02 6.49E-05 3.75E-03 3.77E-05 8.44E-04 2.27E-10 1.93E-03 8.38E-11 1.49E-05 1.78E-01 1.81E-01 3.785E-01
6.400E-04 1.27E-02 7.34E-05 3.25E-03 4.39E-05 8.86E-04 2.57E-10 1.92E-03 1.02E-10 2.35E-05 1.83E-01 1.94E-01 3.963E-01
6.300E-04 1.30E-02 7.74E-05 3.03E-03 4.77E-05 8.96E-04 2.74E-10 1.92E-03 1.11E-10 3.77E-05 1.85E-01 2.00E-01 4.037E-01
6.200E-04 1.31E-02 8.11E-05 2.98E-03 5.19E-05 9.35E-04 2.92E-10 1.91E-03 1.22E-10 5.19E-05 1.86E-01 2.06E-01 4.109E-01
6.100E-04 1.32E-02 8.58E-05 2.97E-03 5.58E-05 9.59E-04 3.11E-10 1.89E-03 1.34E-10 3.70E-05 1.88E-01 2.12E-01 4.189E-01
5.900E-04 1.38E-02 9.64E-05 2.44E-03 6.51E-05 1.01E-03 3.55E-10 1.87E-03 1.60E-10 1.53E-05 1.92E-01 2.23E-01 4.340E-01
5.500E-04 1.33E-02 1.16E-04 1.81E-03 9.16E-05 1.14E-03 4.69E-10 1.84E-03 2.30E-10 1.21E-05 1.91E-01 2.53E-01 4.617E-01
