 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   3.601E-04   5.125E-04   0.000E+00   1.012E-05
   9.000E-01   4.218E-04   6.050E-04   0.000E+00   1.179E-05
   8.000E-01   5.039E-04   7.288E-04   0.000E+00   1.400E-05
   7.000E-01   6.171E-04   9.004E-04   0.000E+00   1.702E-05
   6.000E-01   7.810E-04   1.151E-03   0.000E+00   2.135E-05
   5.500E-01   8.927E-04   1.322E-03   0.000E+00   2.428E-05
   5.000E-01   1.034E-03   1.539E-03   0.000E+00   2.795E-05
   4.500E-01   1.218E-03   1.822E-03   0.000E+00   3.271E-05
   4.000E-01   1.464E-03   2.202E-03   0.000E+00   3.899E-05
   3.500E-01   1.806E-03   2.730E-03   0.000E+00   4.768E-05
   3.000E-01   2.307E-03   3.502E-03   0.000E+00   6.015E-05
   2.500E-01   3.089E-03   4.706E-03   0.000E+00   7.942E-05
   2.098E-01   4.104E-03   6.256E-03   0.000E+00   1.040E-04
   1.500E-01   7.136E-03   1.083E-02   0.000E+00   1.754E-04
   1.382E-01   8.184E-03   1.238E-02   0.000E+00   1.996E-04
   1.320E-01   8.840E-03   1.335E-02   0.000E+00   2.147E-04
   1.150E-01   1.117E-02   1.675E-02   0.000E+00   2.675E-04
   1.000E-01   1.420E-02   2.106E-02   0.000E+00   3.351E-04
   9.970E-02   1.428E-02   2.117E-02   0.000E+00   3.367E-04
   8.670E-02   1.798E-02   2.671E-02   0.000E+00   4.193E-04
   8.500E-02   1.862E-02   2.761E-02   0.000E+00   4.337E-04
   7.500E-02   2.363E-02   3.396E-02   0.000E+00   5.417E-04
   6.000E-02   3.475E-02   4.913E-02   0.000E+00   7.720E-04
   5.500E-02   4.026E-02   5.513E-02   0.000E+00   8.906E-04
   5.000E-02   4.793E-02   6.853E-02   0.000E+00   1.058E-03
   4.500E-02   5.907E-02   9.104E-02   0.000E+00   1.297E-03
   4.000E-02   7.590E-02   1.221E-01   0.000E+00   1.637E-03
   3.500E-02   9.517E-02   1.864E-01   0.000E+00   2.044E-03
   3.000E-02   1.344E-01   2.912E-01   0.000E+00   2.829E-03
   2.750E-02   1.605E-01   3.663E-01   0.000E+00   3.328E-03
   2.500E-02   1.934E-01   4.660E-01   0.000E+00   4.004E-03
