 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   5.033E-04   6.296E-04   0.000E+00   4.058E-06
   9.000E-01   5.896E-04   7.433E-04   0.000E+00   4.740E-06
   8.000E-01   7.042E-04   8.953E-04   0.000E+00   5.644E-06
   7.000E-01   8.624E-04   1.106E-03   0.000E+00   6.878E-06
   6.000E-01   1.091E-03   1.414E-03   0.000E+00   8.657E-06
   5.500E-01   1.248E-03   1.624E-03   0.000E+00   9.864E-06
   5.000E-01   1.446E-03   1.891E-03   0.000E+00   1.138E-05
   4.500E-01   1.702E-03   2.239E-03   0.000E+00   1.334E-05
   4.000E-01   2.046E-03   2.705E-03   0.000E+00   1.595E-05
   3.500E-01   2.525E-03   3.354E-03   0.000E+00   1.955E-05
   3.000E-01   3.224E-03   4.302E-03   0.000E+00   2.474E-05
   2.500E-01   4.318E-03   5.781E-03   0.000E+00   3.278E-05
   2.098E-01   5.736E-03   7.686E-03   0.000E+00   4.305E-05
   1.500E-01   9.973E-03   1.330E-02   0.000E+00   7.304E-05
   1.382E-01   1.144E-02   1.521E-02   0.000E+00   8.326E-05
   1.320E-01   1.236E-02   1.640E-02   0.000E+00   8.960E-05
   1.150E-01   1.561E-02   2.058E-02   0.000E+00   1.119E-04
   1.000E-01   1.985E-02   2.588E-02   0.000E+00   1.404E-04
   9.970E-02   1.995E-02   2.601E-02   0.000E+00   1.411E-04
   8.670E-02   2.512E-02   3.281E-02   0.000E+00   1.762E-04
   8.500E-02   2.602E-02   3.391E-02   0.000E+00   1.822E-04
   7.500E-02   3.302E-02   4.173E-02   0.000E+00   2.272E-04
   6.000E-02   4.856E-02   6.035E-02   0.000E+00   3.253E-04
   5.500E-02   5.627E-02   6.773E-02   0.000E+00   3.740E-04
   5.000E-02   6.698E-02   8.419E-02   0.000E+00   4.469E-04
   4.500E-02   8.255E-02   1.118E-01   0.000E+00   5.541E-04
   4.000E-02   1.061E-01   1.500E-01   0.000E+00   7.058E-04
   3.500E-02   1.330E-01   2.290E-01   0.000E+00   9.122E-04
   3.000E-02   1.879E-01   3.577E-01   0.000E+00   1.293E-03
   2.750E-02   2.243E-01   4.500E-01   0.000E+00   1.545E-03
   2.500E-02   2.703E-01   5.724E-01   0.000E+00   1.883E-03
   2.400E-02   2.968E-01   6.332E-01   0.000E+00   2.045E-03
   2.000E-02   4.350E-01   9.760E-01   0.000E+00   2.976E-03
   1.800E-02   5.429E-01   1.200E+00   0.000E+00   3.673E-03
   1.600E-02   7.230E-01   1.476E+00   0.000E+00   4.636E-03
   1.500E-02   8.630E-01   1.644E+00   0.000E+00   5.267E-03
   1.400E-02   9.820E-01   1.830E+00   0.000E+00   5.903E-03
   1.200E-02   1.505E+00   2.289E+00   0.000E+00   7.943E-03
   1.000E-02   2.290E+00   2.945E+00   0.000E+00   1.096E-02
   9.000E-03   3.058E+00   3.309E+00   0.000E+00   1.332E-02
   8.000E-03   4.033E+00   3.810E+00   0.000E+00   1.609E-02
   7.500E-03   4.727E+00   4.200E+00   0.000E+00   1.827E-02
   7.000E-03   5.690E+00   4.681E+00   0.000E+00   2.084E-02
   6.000E-03   8.079E+00   5.924E+00   0.000E+00   2.770E-02
   5.000E-03   1.122E+01   8.217E+00   0.000E+00   3.878E-02
   4.500E-03   1.350E+01   9.812E+00   0.000E+00   4.739E-02
   4.000E-03   1.554E+01   1.160E+01   0.000E+00   5.849E-02
   3.500E-03   1.811E+01   1.342E+01   0.000E+00   7.376E-02
   3.000E-03   2.109E+01   1.481E+01   0.000E+00   9.522E-02
   2.750E-03   2.226E+01   1.516E+01   0.000E+00   1.083E-01
   2.500E-03   2.299E+01   1.532E+01   0.000E+00   1.236E-01
   2.400E-03   2.348E+01   1.534E+01   0.000E+00   1.305E-01
   2.350E-03   2.377E+01   1.536E+01   0.000E+00   1.344E-01
   2.320E-03   2.390E+01   1.538E+01   0.000E+00   1.366E-01
   2.310E-03   2.394E+01   1.539E+01   0.000E+00   1.374E-01
   2.300E-03   2.399E+01   1.538E+01   0.000E+00   1.381E-01
   2.250E-03   2.412E+01   1.543E+01   0.000E+00   1.422E-01
   2.200E-03   2.427E+01   1.546E+01   0.000E+00   1.463E-01
