 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   5.907E-04   4.581E-04   0.000E+00   9.895E-06
   9.000E-01   6.919E-04   5.408E-04   0.000E+00   1.154E-05
   8.000E-01   8.264E-04   6.514E-04   0.000E+00   1.371E-05
   7.000E-01   1.012E-03   8.048E-04   0.000E+00   1.666E-05
   6.000E-01   1.281E-03   1.028E-03   0.000E+00   2.091E-05
   5.500E-01   1.464E-03   1.181E-03   0.000E+00   2.379E-05
   5.000E-01   1.696E-03   1.376E-03   0.000E+00   2.739E-05
   4.500E-01   1.998E-03   1.629E-03   0.000E+00   3.206E-05
   4.000E-01   2.401E-03   1.968E-03   0.000E+00   3.823E-05
   3.500E-01   2.963E-03   2.440E-03   0.000E+00   4.677E-05
   3.000E-01   3.783E-03   3.130E-03   0.000E+00   5.903E-05
   2.500E-01   5.067E-03   4.206E-03   0.000E+00   7.798E-05
   2.098E-01   6.731E-03   5.592E-03   0.000E+00   1.021E-04
   1.500E-01   1.170E-02   9.678E-03   0.000E+00   1.724E-04
   1.382E-01   1.342E-02   1.106E-02   0.000E+00   1.963E-04
   1.320E-01   1.450E-02   1.193E-02   0.000E+00   2.112E-04
   1.150E-01   1.831E-02   1.497E-02   0.000E+00   2.632E-04
   1.000E-01   2.329E-02   1.883E-02   0.000E+00   3.298E-04
   9.970E-02   2.342E-02   1.892E-02   0.000E+00   3.315E-04
   8.670E-02   2.948E-02   2.387E-02   0.000E+00   4.130E-04
   8.500E-02   3.054E-02   2.468E-02   0.000E+00   4.272E-04
   7.500E-02   3.875E-02   3.036E-02   0.000E+00   5.335E-04
   6.000E-02   5.699E-02   4.391E-02   0.000E+00   7.612E-04
   5.500E-02   6.604E-02   4.928E-02   0.000E+00   8.780E-04
   5.000E-02   7.861E-02   6.126E-02   0.000E+00   1.044E-03
   4.500E-02   9.688E-02   8.138E-02   0.000E+00   1.281E-03
   4.000E-02   1.245E-01   1.092E-01   0.000E+00   1.618E-03
   3.500E-02   1.561E-01   1.666E-01   0.000E+00   2.026E-03
