 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   4.806E-04   5.420E-04   0.000E+00   3.440E-06
   9.000E-01   5.629E-04   6.399E-04   0.000E+00   4.020E-06
   8.000E-01   6.724E-04   7.708E-04   0.000E+00   4.789E-06
   7.000E-01   8.234E-04   9.523E-04   0.000E+00   5.838E-06
   6.000E-01   1.042E-03   1.217E-03   0.000E+00   7.353E-06
   5.500E-01   1.191E-03   1.398E-03   0.000E+00   8.381E-06
   5.000E-01   1.380E-03   1.628E-03   0.000E+00   9.670E-06
   4.500E-01   1.625E-03   1.927E-03   0.000E+00   1.135E-05
   4.000E-01   1.954E-03   2.329E-03   0.000E+00   1.356E-05
   3.500E-01   2.410E-03   2.887E-03   0.000E+00   1.664E-05
   3.000E-01   3.078E-03   3.703E-03   0.000E+00   2.106E-05
   2.500E-01   4.122E-03   4.977E-03   0.000E+00   2.792E-05
   2.098E-01   5.477E-03   6.617E-03   0.000E+00   3.668E-05
   1.500E-01   9.522E-03   1.145E-02   0.000E+00   6.226E-05
   1.382E-01   1.092E-02   1.309E-02   0.000E+00   7.099E-05
   1.320E-01   1.180E-02   1.412E-02   0.000E+00   7.640E-05
   1.150E-01   1.490E-02   1.772E-02   0.000E+00   9.540E-05
   1.000E-01   1.895E-02   2.228E-02   0.000E+00   1.197E-04
   9.970E-02   1.905E-02   2.239E-02   0.000E+00   1.203E-04
   8.670E-02   2.399E-02   2.825E-02   0.000E+00   1.503E-04
   8.500E-02   2.485E-02   2.920E-02   0.000E+00   1.554E-04
   7.500E-02   3.153E-02   3.592E-02   0.000E+00   1.937E-04
   6.000E-02   4.637E-02   5.196E-02   0.000E+00   2.775E-04
   5.500E-02   5.373E-02   5.831E-02   0.000E+00   3.191E-04
   5.000E-02   6.395E-02   7.248E-02   0.000E+00   3.814E-04
   4.500E-02   7.882E-02   9.629E-02   0.000E+00   4.729E-04
   4.000E-02   1.013E-01   1.292E-01   0.000E+00   6.025E-04
   3.500E-02   1.270E-01   1.972E-01   0.000E+00   7.798E-04
   3.000E-02   1.794E-01   3.079E-01   0.000E+00   1.106E-03
   2.750E-02   2.142E-01   3.874E-01   0.000E+00   1.323E-03
   2.500E-02   2.580E-01   4.928E-01   0.000E+00   1.613E-03
   2.400E-02   2.834E-01   5.451E-01   0.000E+00   1.753E-03
   2.000E-02   4.154E-01   8.402E-01   0.000E+00   2.553E-03
   1.800E-02   5.183E-01   1.033E+00   0.000E+00   3.152E-03
   1.600E-02   6.903E-01   1.270E+00   0.000E+00   3.981E-03
   1.500E-02   8.239E-01   1.415E+00   0.000E+00   4.525E-03
   1.400E-02   9.376E-01   1.576E+00   0.000E+00   5.076E-03
   1.200E-02   1.437E+00   1.971E+00   0.000E+00   6.840E-03
   1.000E-02   2.186E+00   2.535E+00   0.000E+00   9.461E-03
   9.000E-03   2.919E+00   2.849E+00   0.000E+00   1.152E-02
   8.000E-03   3.851E+00   3.280E+00   0.000E+00   1.395E-02
   7.500E-03   4.514E+00   3.616E+00   0.000E+00   1.585E-02
   7.000E-03   5.433E+00   4.030E+00   0.000E+00   1.810E-02
   6.000E-03   7.714E+00   5.100E+00   0.000E+00   2.413E-02
   5.000E-03   1.072E+01   7.073E+00   0.000E+00   3.385E-02
   4.500E-03   1.289E+01   8.447E+00   0.000E+00   4.141E-02
   4.000E-03   1.484E+01   9.984E+00   0.000E+00   5.113E-02
