 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   2.709E-04   5.840E-04   0.000E+00   2.630E-06
   9.000E-01   3.173E-04   6.895E-04   0.000E+00   3.079E-06
   8.000E-01   3.790E-04   8.305E-04   0.000E+00   3.675E-06
   7.000E-01   4.641E-04   1.026E-03   0.000E+00   4.489E-06
   6.000E-01   5.874E-04   1.311E-03   0.000E+00   5.667E-06
   5.500E-01   6.714E-04   1.506E-03   0.000E+00   6.467E-06
   5.000E-01   7.779E-04   1.754E-03   0.000E+00   7.472E-06
   4.500E-01   9.161E-04   2.077E-03   0.000E+00   8.781E-06
   4.000E-01   1.101E-03   2.509E-03   0.000E+00   1.051E-05
   3.500E-01   1.359E-03   3.111E-03   0.000E+00   1.292E-05
   3.000E-01   1.735E-03   3.990E-03   0.000E+00   1.638E-05
   2.500E-01   2.323E-03   5.363E-03   0.000E+00   2.177E-05
   2.098E-01   3.087E-03   7.130E-03   0.000E+00   2.865E-05
   1.500E-01   5.367E-03   1.234E-02   0.000E+00   4.879E-05
   1.382E-01   6.155E-03   1.411E-02   0.000E+00   5.566E-05
   1.320E-01   6.649E-03   1.521E-02   0.000E+00   5.992E-05
   1.150E-01   8.398E-03   1.909E-02   0.000E+00   7.489E-05
   1.000E-01   1.068E-02   2.401E-02   0.000E+00   9.401E-05
   9.970E-02   1.074E-02   2.413E-02   0.000E+00   9.448E-05
   8.670E-02   1.352E-02   3.044E-02   0.000E+00   1.182E-04
   8.500E-02   1.400E-02   3.146E-02   0.000E+00   1.223E-04
   7.500E-02   1.777E-02   3.871E-02   0.000E+00   1.521E-04
   6.000E-02   2.613E-02   5.599E-02   0.000E+00   2.182E-04
   5.500E-02   3.028E-02   6.283E-02   0.000E+00   2.501E-04
   5.000E-02   3.604E-02   7.810E-02   0.000E+00   3.002E-04
   4.500E-02   4.442E-02   1.038E-01   0.000E+00   3.754E-04
   4.000E-02   5.708E-02   1.392E-01   0.000E+00   4.813E-04
   3.500E-02   7.158E-02   2.124E-01   0.000E+00   6.386E-04
   3.000E-02   1.011E-01   3.318E-01   0.000E+00   9.200E-04
   2.750E-02   1.207E-01   4.174E-01   0.000E+00   1.111E-03
   2.500E-02   1.454E-01   5.310E-01   0.000E+00   1.366E-03
   2.400E-02   1.597E-01   5.873E-01   0.000E+00   1.490E-03
   2.000E-02   2.341E-01   9.054E-01   0.000E+00   2.198E-03
   1.800E-02   2.921E-01   1.113E+00   0.000E+00   2.716E-03
   1.600E-02   3.891E-01   1.369E+00   0.000E+00   3.420E-03
   1.500E-02   4.644E-01   1.525E+00   0.000E+00   3.876E-03
   1.400E-02   5.284E-01   1.698E+00   0.000E+00   4.351E-03
   1.200E-02   8.096E-01   2.124E+00   0.000E+00   5.803E-03
   1.000E-02   1.232E+00   2.731E+00   0.000E+00   7.966E-03
   9.000E-03   1.645E+00   3.070E+00   0.000E+00   9.590E-03
   8.000E-03   2.170E+00   3.534E+00   0.000E+00   1.155E-02
   7.500E-03   2.544E+00   3.896E+00   0.000E+00   1.307E-02
   7.000E-03   3.062E+00   4.342E+00   0.000E+00   1.489E-02
   6.000E-03   4.347E+00   5.495E+00   0.000E+00   1.975E-02
   5.000E-03   6.039E+00   7.621E+00   0.000E+00   2.781E-02
   4.500E-03   7.264E+00   9.102E+00   0.000E+00   3.405E-02
   4.000E-03   8.363E+00   1.076E+01   0.000E+00   4.218E-02
   3.500E-03   9.744E+00   1.245E+01   0.000E+00   5.302E-02
   3.000E-03   1.135E+01   1.373E+01   0.000E+00   6.777E-02
   2.750E-03   1.198E+01   1.406E+01   0.000E+00   7.656E-02
   2.500E-03   1.237E+01   1.421E+01   0.000E+00   8.689E-02
   2.400E-03   1.263E+01   1.423E+01   0.000E+00   9.158E-02
   2.350E-03   1.279E+01   1.425E+01   0.000E+00   9.421E-02
   2.320E-03   1.286E+01   1.426E+01   0.000E+00   9.578E-02
   2.310E-03   1.288E+01   1.427E+01   0.000E+00   9.631E-02
   2.300E-03   1.291E+01   1.427E+01   0.000E+00   9.684E-02
   2.250E-03   1.298E+01   1.431E+01   0.000E+00   9.972E-02
