 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
2.500E-01 1.69E-06 2.43E-14 4.37E-06 1.93E-14 1.34E-07 1.67E-20 1.17E-06 4.42E-20 1.52E-10 2.64E-05 1.65E-10 3.376E-05
2.098E-01 2.25E-06 4.91E-14 5.81E-06 3.89E-14 1.78E-07 3.36E-20 1.55E-06 8.90E-20 2.16E-10 3.45E-05 3.32E-10 4.431E-05
1.500E-01 3.91E-06 1.88E-13 1.01E-05 1.49E-13 3.39E-07 1.29E-19 2.65E-06 3.40E-19 4.22E-10 5.81E-05 1.27E-09 7.509E-05
1.382E-01 4.48E-06 2.60E-13 1.15E-05 2.07E-13 4.00E-07 1.78E-19 3.04E-06 4.72E-19 4.97E-10 6.61E-05 1.75E-09 8.557E-05
1.320E-01 4.84E-06 3.13E-13 1.24E-05 2.48E-13 4.37E-07 2.14E-19 3.28E-06 5.67E-19 5.45E-10 7.11E-05 2.11E-09 9.207E-05
1.150E-01 6.12E-06 5.42E-13 1.56E-05 4.31E-13 5.73E-07 3.72E-19 4.09E-06 9.83E-19 7.18E-10 8.86E-05 3.65E-09 1.149E-04
1.000E-01 7.78E-06 9.48E-13 1.96E-05 7.54E-13 7.53E-07 6.51E-19 5.11E-06 1.72E-18 9.50E-10 1.11E-04 6.37E-09 1.441E-04
9.970E-02 7.82E-06 9.60E-13 1.97E-05 7.63E-13 7.58E-07 6.59E-19 5.13E-06 1.74E-18 9.56E-10 1.11E-04 6.44E-09 1.448E-04
8.670E-02 9.85E-06 1.68E-12 2.48E-05 1.33E-12 1.00E-06 1.15E-18 6.44E-06 3.04E-18 1.26E-09 1.39E-04 1.12E-08 1.807E-04
8.500E-02 1.02E-05 1.82E-12 2.56E-05 1.44E-12 1.04E-06 1.25E-18 6.65E-06 3.29E-18 1.32E-09 1.43E-04 1.22E-08 1.869E-04
7.500E-02 1.30E-05 3.00E-12 3.15E-05 2.39E-12 1.32E-06 2.06E-18 8.12E-06 5.43E-18 1.69E-09 1.79E-04 2.00E-08 2.331E-04
6.000E-02 1.91E-05 7.31E-12 4.55E-05 5.85E-12 2.03E-06 5.02E-18 1.18E-05 1.33E-17 2.64E-09 2.55E-04 4.87E-08 3.334E-04
5.500E-02 2.21E-05 1.04E-11 5.10E-05 8.32E-12 2.40E-06 7.11E-18 1.37E-05 1.88E-17 3.14E-09 2.94E-04 6.90E-08 3.836E-04
5.000E-02 2.63E-05 1.52E-11 6.31E-05 1.23E-11 2.86E-06 1.04E-17 1.64E-05 2.75E-17 3.80E-09 3.49E-04 1.01E-07 4.578E-04
4.500E-02 3.24E-05 2.32E-11 8.36E-05 1.88E-11 3.49E-06 1.59E-17 2.00E-05 4.20E-17 4.69E-09 4.26E-04 1.54E-07 5.660E-04
4.000E-02 4.16E-05 3.72E-11 1.12E-04 3.05E-11 4.35E-06 2.54E-17 2.53E-05 6.73E-17 5.94E-09 5.36E-04 2.46E-07 7.193E-04
3.500E-02 5.21E-05 6.34E-11 1.70E-04 5.24E-11 5.58E-06 4.33E-17 3.34E-05 1.15E-16 7.76E-09 6.62E-04 4.18E-07 9.230E-04
3.000E-02 7.36E-05 1.18E-10 2.65E-04 9.76E-11 7.44E-06 8.03E-17 4.70E-05 2.13E-16 1.06E-08 9.08E-04 7.73E-07 1.301E-03
2.750E-02 8.78E-05 1.67E-10 3.33E-04 1.38E-10 8.76E-06 1.14E-16 5.74E-05 3.03E-16 1.26E-08 1.06E-03 1.09E-06 1.550E-03
2.500E-02 1.06E-04 2.46E-10 4.24E-04 2.02E-10 1.05E-05 1.67E-16 7.19E-05 4.43E-16 1.52E-08 1.27E-03 1.60E-06 1.885E-03
2.400E-02 1.16E-04 2.89E-10 4.70E-04 2.38E-10 1.13E-05 1.96E-16 7.84E-05 5.21E-16 1.65E-08 1.37E-03 1.88E-06 2.045E-03
2.000E-02 1.70E-04 6.04E-10 7.31E-04 4.86E-10 1.60E-05 4.07E-16 1.14E-04 1.08E-15 2.38E-08 1.93E-03 3.87E-06 2.961E-03
1.800E-02 2.11E-04 9.27E-10 9.08E-04 7.29E-10 1.97E-05 6.21E-16 1.41E-04 1.65E-15 2.95E-08 2.37E-03 5.90E-06 3.651E-03
1.600E-02 2.81E-04 1.50E-09 1.13E-03 1.14E-09 2.49E-05 9.97E-16 1.80E-04 2.64E-15 3.73E-08 2.98E-03 9.41E-06 4.609E-03
1.500E-02 3.35E-04 1.94E-09 1.27E-03 1.46E-09 2.84E-05 1.29E-15 2.04E-04 3.42E-15 4.25E-08 3.39E-03 1.21E-05 5.236E-03
1.400E-02 3.81E-04 2.57E-09 1.42E-03 1.90E-09 3.28E-05 1.71E-15 2.36E-04 4.51E-15 4.88E-08 3.78E-03 1.59E-05 5.867E-03
1.200E-02 5.81E-04 4.81E-09 1.81E-03 3.41E-09 4.56E-05 3.17E-15 3.23E-04 8.36E-15 6.67E-08 5.11E-03 2.91E-05 7.902E-03
1.000E-02 8.82E-04 1.01E-08 2.39E-03 6.74E-09 6.90E-05 6.63E-15 4.72E-04 1.74E-14 9.64E-08 7.04E-03 5.97E-05 1.091E-02
9.000E-03 1.17E-03 1.56E-08 2.73E-03 1.00E-08 8.87E-05 1.02E-14 5.89E-04 2.65E-14 1.19E-07 8.62E-03 9.01E-05 1.328E-02
8.000E-03 1.56E-03 2.45E-08 3.16E-03 1.58E-08 1.19E-04 1.64E-14 7.56E-04 4.25E-14 1.52E-07 1.03E-02 1.42E-04 1.604E-02
7.500E-03 1.82E-03 3.21E-08 3.50E-03 2.04E-08 1.40E-04 2.13E-14 8.67E-04 5.50E-14 1.74E-07 1.17E-02 1.83E-04 1.821E-02
7.000E-03 2.20E-03 4.21E-08 3.93E-03 2.67E-08 1.68E-04 2.83E-14 1.00E-03 7.25E-14 2.00E-07 1.32E-02 2.38E-04 2.075E-02
6.000E-03 3.16E-03 7.64E-08 5.04E-03 4.87E-08 2.59E-04 5.33E-14 1.40E-03 1.34E-13 2.76E-07 1.73E-02 4.33E-04 2.755E-02
5.000E-03 4.51E-03 1.49E-07 7.16E-03 9.92E-08 4.53E-04 1.13E-13 2.06E-03 2.77E-13 4.06E-07 2.34E-02 8.77E-04 3.844E-02
4.500E-03 5.55E-03 2.17E-07 8.75E-03 1.48E-07 6.41E-04 1.74E-13 2.57E-03 4.20E-13 5.11E-07 2.81E-02 1.31E-03 4.689E-02
4.000E-03 6.60E-03 3.23E-07 1.09E-02 2.22E-07 9.39E-04 2.78E-13 3.29E-03 6.66E-13 6.65E-07 3.40E-02 2.04E-03 5.779E-02
3.500E-03 7.98E-03 5.10E-07 1.35E-02 3.50E-07 1.30E-03 4.45E-13 4.28E-03 1.12E-12 9.13E-07 4.25E-02 3.37E-03 7.290E-02
3.000E-03 9.85E-03 8.43E-07 1.66E-02 5.62E-07 1.38E-03 6.95E-13 5.86E-03 2.05E-12 1.38E-06 5.50E-02 5.85E-03 9.449E-02
2.750E-03 1.08E-02 1.11E-06 1.81E-02 7.25E-07 1.19E-03 8.96E-13 7.04E-03 2.85E-12 1.85E-06 6.30E-02 7.79E-03 1.079E-01
2.500E-03 1.17E-02 1.47E-06 1.99E-02 9.49E-07 9.35E-04 1.23E-12 8.64E-03 4.11E-12 3.03E-06 7.23E-02 1.05E-02 1.239E-01
2.400E-03 1.21E-02 1.68E-06 2.05E-02 1.06E-06 8.38E-04 1.43E-12 9.42E-03 4.77E-12 4.20E-06 7.65E-02 1.17E-02 1.312E-01
2.350E-03 1.23E-02 1.80E-06 2.09E-02 1.13E-06 7.93E-04 1.55E-12 9.86E-03 5.15E-12 4.94E-06 7.88E-02 1.24E-02 1.352E-01
2.320E-03 1.25E-02 1.87E-06 2.12E-02 1.17E-06 7.67E-04 1.63E-12 1.01E-02 5.40E-12 5.31E-06 8.01E-02 1.28E-02 1.375E-01
2.310E-03 1.25E-02 1.90E-06 2.13E-02 1.19E-06 7.58E-04 1.65E-12 1.02E-02 5.48E-12 5.41E-06 8.06E-02 1.30E-02 1.383E-01
2.300E-03 1.26E-02 1.92E-06 2.14E-02 1.20E-06 7.49E-04 1.68E-12 1.03E-02 5.57E-12 5.49E-06 8.10E-02 1.31E-02 1.391E-01
2.250E-03 1.28E-02 2.05E-06 2.18E-02 1.28E-06 7.09E-04 1.83E-12 1.08E-02 6.05E-12 5.72E-06 8.34E-02 1.39E-02 1.434E-01
2.200E-03 1.30E-02 2.20E-06 2.24E-02 1.36E-06 6.71E-04 2.00E-12 1.14E-02 6.55E-12 6.00E-06 8.58E-02 1.46E-02 1.478E-01
2.150E-03 1.33E-02 2.37E-06 2.30E-02 1.45E-06 6.36E-04 2.19E-12 1.20E-02 7.08E-12 6.55E-06 8.81E-02 1.53E-02 1.523E-01
2.120E-03 1.34E-02 2.47E-06 2.33E-02 1.50E-06 6.17E-04 2.32E-12 1.24E-02 7.42E-12 6.83E-06 8.95E-02 1.58E-02 1.550E-01
2.110E-03 1.35E-02 2.50E-06 2.34E-02 1.51E-06 6.10E-04 2.36E-12 1.25E-02 7.54E-12 6.87E-06 9.00E-02 1.59E-02 1.559E-01
2.100E-03 1.35E-02 2.53E-06 2.35E-02 1.53E-06 6.04E-04 2.41E-12 1.26E-02 7.67E-12 6.89E-06 9.04E-02 1.60E-02 1.568E-01
2.080E-03 1.36E-02 2.60E-06 2.37E-02 1.56E-06 5.92E-04 2.50E-12 1.29E-02 7.91E-12 6.84E-06 9.12E-02 1.63E-02 1.584E-01
2.000E-03 1.38E-02 2.94E-06 2.45E-02 1.69E-06 5.49E-04 2.93E-12 1.42E-02 8.98E-12 6.53E-06 9.48E-02 1.75E-02 1.652E-01
1.950E-03 1.40E-02 3.18E-06 2.48E-02 1.75E-06 5.26E-04 3.25E-12 1.50E-02 9.51E-12 7.03E-06 9.66E-02 1.79E-02 1.688E-01
1.900E-03 1.43E-02 3.48E-06 2.49E-02 1.79E-06 5.05E-04 3.61E-12 1.56E-02 9.96E-12 8.46E-06 9.78E-02 1.83E-02 1.715E-01
1.850E-03 1.46E-02 3.80E-06 2.48E-02 1.82E-06 4.86E-04 4.02E-12 1.60E-02 1.02E-11 1.09E-05 9.81E-02 1.86E-02 1.725E-01
1.830E-03 1.47E-02 3.93E-06 2.46E-02 1.82E-06 4.79E-04 4.21E-12 1.60E-02 1.03E-11 1.17E-05 9.80E-02 1.86E-02 1.725E-01
1.820E-03 1.48E-02 4.00E-06 2.45E-02 1.82E-06 4.76E-04 4.30E-12 1.60E-02 1.03E-11 1.20E-05 9.79E-02 1.86E-02 1.723E-01
1.810E-03 1.48E-02 4.07E-06 2.44E-02 1.81E-06 4.73E-04 4.40E-12 1.60E-02 1.03E-11 1.22E-05 9.77E-02 1.87E-02 1.720E-01
1.800E-03 1.49E-02 4.15E-06 2.43E-02 1.81E-06 4.70E-04 4.50E-12 1.59E-02 1.03E-11 1.23E-05 9.75E-02 1.87E-02 1.718E-01
1.750E-03 1.52E-02 4.54E-06 2.32E-02 1.76E-06 4.56E-04 5.05E-12 1.55E-02 1.04E-11 1.25E-05 9.62E-02 1.90E-02 1.696E-01
1.700E-03 1.54E-02 4.97E-06 2.15E-02 1.69E-06 4.45E-04 5.68E-12 1.48E-02 1.05E-11 1.53E-05 9.41E-02 1.94E-02 1.657E-01
1.670E-03 1.56E-02 5.29E-06 2.02E-02 1.64E-06 4.40E-04 6.11E-12 1.42E-02 1.06E-11 1.80E-05 9.30E-02 1.99E-02 1.634E-01
1.650E-03 1.58E-02 5.52E-06 1.91E-02 1.62E-06 4.37E-04 6.42E-12 1.38E-02 1.07E-11 1.90E-05 9.23E-02 2.03E-02 1.618E-01
1.640E-03 1.59E-02 5.63E-06 1.86E-02 1.61E-06 4.35E-04 6.58E-12 1.36E-02 1.08E-11 1.89E-05 9.19E-02 2.04E-02 1.608E-01
1.630E-03 1.60E-02 5.74E-06 1.80E-02 1.60E-06 4.34E-04 6.75E-12 1.34E-02 1.09E-11 1.86E-05 9.15E-02 2.06E-02 1.599E-01
1.610E-03 1.62E-02 5.97E-06 1.67E-02 1.59E-06 4.32E-04 7.09E-12 1.29E-02 1.11E-11 1.74E-05 9.07E-02 2.11E-02 1.581E-01
1.600E-03 1.63E-02 6.09E-06 1.61E-02 1.60E-06 4.31E-04 7.28E-12 1.27E-02 1.13E-11 1.68E-05 9.04E-02 2.14E-02 1.572E-01
1.590E-03 1.64E-02 6.22E-06 1.54E-02 1.61E-06 4.30E-04 7.46E-12 1.24E-02 1.14E-11 1.64E-05 9.00E-02 2.17E-02 1.563E-01
1.580E-03 1.64E-02 6.34E-06 1.47E-02 1.63E-06 4.29E-04 7.66E-12 1.22E-02 1.17E-11 1.62E-05 8.97E-02 2.20E-02 1.555E-01
1.570E-03 1.65E-02 6.47E-06 1.41E-02 1.66E-06 4.29E-04 7.86E-12 1.20E-02 1.19E-11 1.59E-05 8.93E-02 2.23E-02 1.547E-01
1.560E-03 1.66E-02 6.62E-06 1.35E-02 1.71E-06 4.28E-04 8.07E-12 1.18E-02 1.21E-11 1.56E-05 8.91E-02 2.27E-02 1.541E-01
1.540E-03 1.68E-02 6.90E-06 1.23E-02 1.83E-06 4.27E-04 8.50E-12 1.13E-02 1.27E-11 1.52E-05 8.87E-02 2.35E-02 1.531E-01
1.520E-03 1.70E-02 7.16E-06 1.15E-02 2.01E-06 4.27E-04 8.97E-12 1.09E-02 1.34E-11 1.61E-05 8.82E-02 2.44E-02 1.524E-01
1.510E-03 1.70E-02 7.29E-06 1.12E-02 2.11E-06 4.27E-04 9.21E-12 1.07E-02 1.38E-11 1.66E-05 8.80E-02 2.49E-02 1.522E-01
1.500E-03 1.71E-02 7.43E-06 1.09E-02 2.23E-06 4.27E-04 9.47E-12 1.05E-02 1.42E-11 1.67E-05 8.78E-02 2.54E-02 1.521E-01
1.450E-03 1.73E-02 8.30E-06 1.04E-02 2.89E-06 4.29E-04 1.09E-11 9.69E-03 1.72E-11 2.11E-05 8.79E-02 2.89E-02 1.547E-01
1.440E-03 1.74E-02 8.49E-06 1.04E-02 3.04E-06 4.30E-04 1.12E-11 9.56E-03 1.79E-11 2.34E-05 8.82E-02 2.97E-02 1.557E-01
1.430E-03 1.75E-02 8.68E-06 1.04E-02 3.18E-06 4.31E-04 1.15E-11 9.52E-03 1.89E-11 2.53E-05 8.87E-02 3.07E-02 1.573E-01
1.420E-03 1.76E-02 8.88E-06 1.04E-02 3.33E-06 4.32E-04 1.18E-11 9.48E-03 1.99E-11 2.62E-05 8.93E-02 3.17E-02 1.589E-01
1.400E-03 1.78E-02 9.32E-06 1.04E-02 3.65E-06 4.35E-04 1.25E-11 9.56E-03 2.21E-11 2.86E-05 9.11E-02 3.37E-02 1.630E-01
1.380E-03 1.80E-02 9.76E-06 1.04E-02 4.00E-06 4.38E-04 1.33E-11 9.82E-03 2.47E-11 3.62E-05 9.34E-02 3.58E-02 1.678E-01
1.370E-03 1.80E-02 9.99E-06 1.04E-02 4.19E-06 4.39E-04 1.37E-11 1.01E-02 2.61E-11 4.30E-05 9.48E-02 3.68E-02 1.707E-01
1.360E-03 1.81E-02 1.02E-05 1.04E-02 4.39E-06 4.41E-04 1.41E-11 1.04E-02 2.76E-11 4.98E-05 9.64E-02 3.78E-02 1.737E-01
1.350E-03 1.83E-02 1.05E-05 1.05E-02 4.60E-06 4.43E-04 1.45E-11 1.07E-02 2.91E-11 5.32E-05 9.80E-02 3.88E-02 1.768E-01
1.340E-03 1.84E-02 1.08E-05 1.05E-02 4.82E-06 4.45E-04 1.50E-11 1.11E-02 3.06E-11 5.77E-05 9.97E-02 3.97E-02 1.798E-01
1.330E-03 1.85E-02 1.10E-05 1.06E-02 5.06E-06 4.48E-04 1.54E-11 1.14E-02 3.22E-11 6.69E-05 1.01E-01 4.04E-02 1.828E-01
1.320E-03 1.86E-02 1.13E-05 1.06E-02 5.31E-06 4.50E-04 1.59E-11 1.18E-02 3.38E-11 8.25E-05 1.03E-01 4.12E-02 1.858E-01
1.310E-03 1.87E-02 1.15E-05 1.07E-02 5.58E-06 4.52E-04 1.64E-11 1.23E-02 3.55E-11 1.08E-04 1.05E-01 4.20E-02 1.888E-01
1.290E-03 1.88E-02 1.20E-05 1.10E-02 6.18E-06 4.58E-04 1.75E-11 1.32E-02 3.92E-11 2.22E-04 1.08E-01 4.34E-02 1.947E-01
1.280E-03 1.89E-02 1.23E-05 1.11E-02 6.49E-06 4.61E-04 1.80E-11 1.37E-02 4.11E-11 3.26E-04 1.09E-01 4.41E-02 1.980E-01
1.270E-03 1.89E-02 1.27E-05 1.12E-02 6.84E-06 4.64E-04 1.86E-11 1.43E-02 4.32E-11 3.95E-04 1.11E-01 4.47E-02 2.012E-01
1.260E-03 1.90E-02 1.30E-05 1.13E-02 7.24E-06 4.67E-04 1.92E-11 1.49E-02 4.52E-11 3.40E-04 1.13E-01 4.53E-02 2.043E-01
1.250E-03 1.91E-02 1.33E-05 1.16E-02 7.68E-06 4.70E-04 1.98E-11 1.55E-02 4.73E-11 2.51E-04 1.15E-01 4.58E-02 2.072E-01
1.220E-03 1.95E-02 1.45E-05 1.31E-02 9.50E-06 4.80E-04 2.19E-11 1.73E-02 5.42E-11 1.96E-04 1.20E-01 4.73E-02 2.177E-01
1.210E-03 1.96E-02 1.49E-05 1.43E-02 1.02E-05 4.84E-04 2.26E-11 1.81E-02 5.67E-11 2.26E-04 1.21E-01 4.77E-02 2.218E-01
1.200E-03 1.96E-02 1.53E-05 1.58E-02 1.09E-05 4.87E-04 2.34E-11 1.89E-02 5.94E-11 2.49E-04 1.23E-01 4.80E-02 2.262E-01
1.190E-03 1.98E-02 1.58E-05 1.75E-02 1.16E-05 4.91E-04 2.42E-11 1.97E-02 6.21E-11 2.50E-04 1.25E-01 4.84E-02 2.310E-01
1.180E-03 1.99E-02 1.62E-05 1.91E-02 1.21E-05 4.95E-04 2.51E-11 2.05E-02 6.47E-11 2.48E-04 1.26E-01 4.85E-02 2.353E-01
1.170E-03 2.01E-02 1.66E-05 2.07E-02 1.25E-05 4.99E-04 2.60E-11 2.14E-02 6.75E-11 2.75E-04 1.28E-01 4.86E-02 2.396E-01
1.160E-03 2.02E-02 1.71E-05 2.20E-02 1.29E-05 5.06E-04 2.71E-11 2.22E-02 7.02E-11 3.55E-04 1.29E-01 4.88E-02 2.435E-01
1.150E-03 2.03E-02 1.75E-05 2.32E-02 1.33E-05 7.09E-04 2.68E-11 2.30E-02 7.31E-11 5.17E-04 1.31E-01 4.89E-02 2.474E-01
1.140E-03 2.03E-02 1.80E-05 2.43E-02 1.36E-05 5.27E-04 2.85E-11 2.40E-02 7.63E-11 7.78E-04 1.32E-01 4.90E-02 2.510E-01
1.130E-03 2.04E-02 1.84E-05 2.52E-02 1.39E-05 5.26E-04 2.97E-11 2.49E-02 7.98E-11 9.49E-04 1.34E-01 4.92E-02 2.547E-01
1.120E-03 2.05E-02 1.90E-05 2.61E-02 1.42E-05 5.30E-04 3.08E-11 2.60E-02 8.33E-11 7.65E-04 1.35E-01 4.92E-02 2.580E-01
1.110E-03 2.05E-02 1.95E-05 2.69E-02 1.45E-05 5.34E-04 3.19E-11 2.71E-02 8.69E-11 4.86E-04 1.36E-01 4.93E-02 2.611E-01
1.090E-03 2.07E-02 2.07E-05 2.85E-02 1.52E-05 5.45E-04 3.44E-11 2.94E-02 9.45E-11 2.02E-04 1.39E-01 4.92E-02 2.674E-01
1.050E-03 2.11E-02 2.36E-05 3.14E-02 1.63E-05 5.70E-04 4.00E-11 3.55E-02 1.12E-10 6.73E-05 1.44E-01 4.83E-02 2.812E-01
1.000E-03 2.19E-02 2.78E-05 3.44E-02 1.73E-05 6.08E-04 4.86E-11 4.11E-02 1.20E-10 3.42E-05 1.44E-01 4.47E-02 2.872E-01
9.800E-04 2.23E-02 2.98E-05 3.50E-02 1.72E-05 6.25E-04 5.27E-11 4.31E-02 1.24E-10 2.98E-05 1.44E-01 4.34E-02 2.887E-01
9.600E-04 2.26E-02 3.20E-05 3.49E-02 1.68E-05 6.44E-04 5.73E-11 4.51E-02 1.25E-10 2.76E-05 1.43E-01 4.15E-02 2.880E-01
9.500E-04 2.29E-02 3.31E-05 3.45E-02 1.65E-05 6.53E-04 5.97E-11 4.56E-02 1.22E-10 2.72E-05 1.42E-01 4.01E-02 2.857E-01
9.400E-04 2.30E-02 3.42E-05 3.38E-02 1.62E-05 6.63E-04 6.23E-11 4.54E-02 1.17E-10 2.73E-05 1.40E-01 3.84E-02 2.814E-01
9.200E-04 2.34E-02 3.65E-05 3.22E-02 1.55E-05 6.85E-04 6.80E-11 4.23E-02 9.71E-11 2.92E-05 1.33E-01 3.48E-02 2.668E-01
8.900E-04 2.39E-02 4.08E-05 2.85E-02 1.45E-05 7.20E-04 7.76E-11 3.34E-02 6.22E-11 4.23E-05 1.21E-01 3.04E-02 2.379E-01
8.700E-04 2.41E-02 4.36E-05 2.58E-02 1.42E-05 7.46E-04 8.50E-11 2.78E-02 4.62E-11 9.38E-05 1.13E-01 2.91E-02 2.206E-01
8.600E-04 2.43E-02 4.53E-05 2.45E-02 1.42E-05 7.59E-04 8.90E-11 2.56E-02 4.08E-11 1.41E-04 1.10E-01 2.90E-02 2.142E-01
8.500E-04 2.45E-02 4.70E-05 2.31E-02 1.42E-05 7.74E-04 9.32E-11 2.36E-02 3.63E-11 1.01E-04 1.07E-01 2.88E-02 2.079E-01
8.400E-04 2.47E-02 4.90E-05 2.15E-02 1.42E-05 7.88E-04 9.78E-11 2.15E-02 3.18E-11 7.27E-05 1.04E-01 2.87E-02 2.014E-01
8.200E-04 2.50E-02 5.23E-05 1.79E-02 1.46E-05 8.19E-04 1.08E-10 1.66E-02 2.28E-11 7.40E-05 9.62E-02 2.86E-02 1.853E-01
8.000E-04 2.53E-02 5.67E-05 1.45E-02 1.61E-05 8.52E-04 1.19E-10 1.13E-02 1.76E-11 1.08E-04 8.80E-02 3.05E-02 1.706E-01
7.900E-04 2.55E-02 5.91E-05 1.32E-02 1.73E-05 8.68E-04 1.25E-10 9.54E-03 1.90E-11 1.34E-04 8.57E-02 3.27E-02 1.677E-01
7.800E-04 2.56E-02 6.12E-05 1.21E-02 1.87E-05 8.86E-04 1.31E-10 7.76E-03 2.15E-11 1.61E-04 8.31E-02 3.51E-02 1.648E-01
7.700E-04 2.57E-02 6.35E-05 1.11E-02 2.03E-05 9.04E-04 1.38E-10 6.38E-03 2.56E-11 1.73E-04 8.12E-02 3.81E-02 1.636E-01
7.600E-04 2.58E-02 6.61E-05 1.03E-02 2.20E-05 9.22E-04 1.46E-10 5.42E-03 3.12E-11 1.60E-04 8.01E-02 4.13E-02 1.641E-01
7.500E-04 2.58E-02 6.88E-05 9.62E-03 2.39E-05 9.41E-04 1.54E-10 4.55E-03 3.79E-11 1.33E-04 7.92E-02 4.48E-02 1.652E-01
7.300E-04 2.61E-02 7.55E-05 8.51E-03 2.82E-05 9.82E-04 1.71E-10 3.81E-03 5.41E-11 8.28E-05 7.98E-02 5.19E-02 1.713E-01
7.200E-04 2.62E-02 7.85E-05 8.17E-03 3.07E-05 1.00E-03 1.81E-10 3.69E-03 6.26E-11 6.91E-05 8.03E-02 5.49E-02 1.744E-01
7.100E-04 2.63E-02 8.22E-05 7.95E-03 3.32E-05 1.03E-03 1.91E-10 3.58E-03 7.20E-11 6.77E-05 8.08E-02 5.82E-02 1.780E-01
7.000E-04 2.65E-02 8.63E-05 7.74E-03 3.58E-05 1.05E-03 2.02E-10 3.54E-03 8.15E-11 9.38E-05 8.18E-02 6.12E-02 1.820E-01
6.900E-04 2.66E-02 8.95E-05 7.43E-03 3.85E-05 1.08E-03 2.14E-10 3.52E-03 9.18E-11 5.52E-05 8.23E-02 6.39E-02 1.850E-01
6.800E-04 2.63E-02 9.30E-05 7.04E-03 4.14E-05 1.10E-03 2.27E-10 3.52E-03 1.02E-10 4.30E-05 8.21E-02 6.71E-02 1.873E-01
6.600E-04 2.64E-02 1.05E-04 6.34E-03 4.81E-05 1.16E-03 2.55E-10 3.52E-03 1.26E-10 4.11E-05 8.38E-02 7.38E-02 1.952E-01
6.400E-04 2.71E-02 1.18E-04 5.49E-03 5.61E-05 1.21E-03 2.89E-10 3.51E-03 1.52E-10 6.24E-05 8.62E-02 7.96E-02 2.035E-01
6.300E-04 2.77E-02 1.25E-04 5.13E-03 6.09E-05 1.23E-03 3.08E-10 3.50E-03 1.67E-10 9.74E-05 8.74E-02 8.20E-02 2.072E-01
6.200E-04 2.79E-02 1.31E-04 5.04E-03 6.62E-05 1.28E-03 3.28E-10 3.48E-03 1.83E-10 1.32E-04 8.79E-02 8.47E-02 2.106E-01
6.100E-04 2.81E-02 1.38E-04 5.01E-03 7.13E-05 1.31E-03 3.49E-10 3.46E-03 2.00E-10 9.60E-05 8.87E-02 8.76E-02 2.145E-01
5.900E-04 2.93E-02 1.56E-04 4.12E-03 8.31E-05 1.39E-03 3.99E-10 3.41E-03 2.40E-10 4.32E-05 9.11E-02 9.26E-02 2.221E-01
5.500E-04 2.83E-02 1.87E-04 3.05E-03 1.17E-04 1.55E-03 5.27E-10 3.36E-03 3.44E-10 3.63E-05 9.03E-02 1.06E-01 2.332E-01
