 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   2.489E-04   4.936E-04   0.000E+00   8.751E-06
   9.000E-01   2.915E-04   5.828E-04   0.000E+00   1.021E-05
   8.000E-01   3.482E-04   7.020E-04   0.000E+00   1.214E-05
   7.000E-01   4.264E-04   8.673E-04   0.000E+00   1.477E-05
   6.000E-01   5.397E-04   1.108E-03   0.000E+00   1.856E-05
   5.500E-01   6.169E-04   1.273E-03   0.000E+00   2.113E-05
   5.000E-01   7.147E-04   1.483E-03   0.000E+00   2.435E-05
   4.500E-01   8.417E-04   1.755E-03   0.000E+00   2.852E-05
   4.000E-01   1.012E-03   2.121E-03   0.000E+00   3.403E-05
   3.500E-01   1.248E-03   2.630E-03   0.000E+00   4.167E-05
   3.000E-01   1.594E-03   3.373E-03   0.000E+00   5.263E-05
   2.500E-01   2.135E-03   4.533E-03   0.000E+00   6.959E-05
   2.098E-01   2.836E-03   6.026E-03   0.000E+00   9.123E-05
   1.500E-01   4.931E-03   1.043E-02   0.000E+00   1.542E-04
   1.382E-01   5.655E-03   1.192E-02   0.000E+00   1.757E-04
   1.320E-01   6.109E-03   1.286E-02   0.000E+00   1.889E-04
   1.150E-01   7.716E-03   1.614E-02   0.000E+00   2.356E-04
   1.000E-01   9.814E-03   2.029E-02   0.000E+00   2.953E-04
   9.970E-02   9.865E-03   2.039E-02   0.000E+00   2.967E-04
   8.670E-02   1.242E-02   2.573E-02   0.000E+00   3.700E-04
   8.500E-02   1.287E-02   2.659E-02   0.000E+00   3.826E-04
   7.500E-02   1.633E-02   3.272E-02   0.000E+00   4.773E-04
   6.000E-02   2.401E-02   4.732E-02   0.000E+00   6.815E-04
   5.500E-02   2.782E-02   5.310E-02   0.000E+00   7.852E-04
   5.000E-02   3.312E-02   6.601E-02   0.000E+00   9.350E-04
   4.500E-02   4.082E-02   8.770E-02   0.000E+00   1.151E-03
   4.000E-02   5.245E-02   1.176E-01   0.000E+00   1.458E-03
   3.500E-02   6.576E-02   1.796E-01   0.000E+00   1.847E-03
   3.000E-02   9.290E-02   2.805E-01   0.000E+00   2.582E-03
   2.750E-02   1.109E-01   3.528E-01   0.000E+00   3.058E-03
   2.500E-02   1.336E-01   4.488E-01   0.000E+00   3.702E-03
   2.400E-02   1.468E-01   4.965E-01   0.000E+00   4.005E-03
   2.000E-02   2.151E-01   7.653E-01   0.000E+00   5.752E-03
   1.800E-02   2.684E-01   9.410E-01   0.000E+00   7.087E-03
   1.600E-02   3.575E-01   1.157E+00   0.000E+00   8.943E-03
   1.500E-02   4.267E-01   1.289E+00   0.000E+00   1.016E-02
   1.400E-02   4.855E-01   1.435E+00   0.000E+00   1.137E-02
   1.200E-02   7.439E-01   1.795E+00   0.000E+00   1.531E-02
   1.000E-02   1.132E+00   2.309E+00   0.000E+00   2.114E-02
   9.000E-03   1.512E+00   2.595E+00   0.000E+00   2.577E-02
   8.000E-03   1.994E+00   2.987E+00   0.000E+00   3.103E-02
   7.500E-03   2.337E+00   3.293E+00   0.000E+00   3.526E-02
   7.000E-03   2.813E+00   3.671E+00   0.000E+00   4.006E-02
   6.000E-03   3.995E+00   4.645E+00   0.000E+00   5.304E-02
   5.000E-03   5.549E+00   6.442E+00   0.000E+00   7.382E-02
   4.500E-03   6.675E+00   7.694E+00   0.000E+00   9.005E-02
   4.000E-03   7.685E+00   9.094E+00   0.000E+00   1.113E-01
   3.500E-03   8.954E+00   1.052E+01   0.000E+00   1.414E-01
   3.000E-03   1.043E+01   1.161E+01   0.000E+00   1.854E-01
   2.750E-03   1.100E+01   1.189E+01   0.000E+00   2.134E-01
   2.500E-03   1.137E+01   1.201E+01   0.000E+00   2.470E-01
   2.400E-03   1.161E+01   1.203E+01   0.000E+00   2.622E-01
   2.350E-03   1.175E+01   1.204E+01   0.000E+00   2.705E-01
   2.320E-03   1.181E+01   1.206E+01   0.000E+00   2.754E-01
   2.310E-03   1.184E+01   1.206E+01   0.000E+00   2.770E-01
   2.300E-03   1.186E+01   1.206E+01   0.000E+00   2.787E-01
   2.250E-03   1.193E+01   1.210E+01   0.000E+00   2.876E-01
   2.200E-03   1.200E+01   1.212E+01   0.000E+00   2.965E-01
   2.150E-03   1.212E+01   1.211E+01   0.000E+00   3.053E-01
   2.120E-03   1.219E+01   1.206E+01   0.000E+00   3.108E-01
