 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   4.796E-04   2.019E-04   0.000E+00   5.064E-06
   9.000E-01   5.618E-04   2.384E-04   0.000E+00   5.908E-06
   8.000E-01   6.711E-04   2.872E-04   0.000E+00   7.024E-06
   7.000E-01   8.218E-04   3.548E-04   0.000E+00   8.545E-06
   6.000E-01   1.040E-03   4.534E-04   0.000E+00   1.074E-05
   5.500E-01   1.189E-03   5.208E-04   0.000E+00   1.222E-05
   5.000E-01   1.378E-03   6.066E-04   0.000E+00   1.408E-05
   4.500E-01   1.622E-03   7.181E-04   0.000E+00   1.649E-05
   4.000E-01   1.950E-03   8.676E-04   0.000E+00   1.968E-05
   3.500E-01   2.406E-03   1.076E-03   0.000E+00   2.410E-05
   3.000E-01   3.072E-03   1.380E-03   0.000E+00   3.045E-05
   2.500E-01   4.114E-03   1.854E-03   0.000E+00   4.028E-05
   2.098E-01   5.466E-03   2.465E-03   0.000E+00   5.283E-05
   1.500E-01   9.503E-03   4.266E-03   0.000E+00   8.940E-05
   1.382E-01   1.090E-02   4.878E-03   0.000E+00   1.019E-04
   1.320E-01   1.177E-02   5.260E-03   0.000E+00   1.096E-04
   1.150E-01   1.487E-02   6.601E-03   0.000E+00   1.367E-04
   1.000E-01   1.891E-02   8.301E-03   0.000E+00   1.715E-04
   9.970E-02   1.901E-02   8.343E-03   0.000E+00   1.723E-04
   8.670E-02   2.394E-02   1.053E-02   0.000E+00   2.149E-04
   8.500E-02   2.480E-02   1.088E-02   0.000E+00   2.223E-04
   7.500E-02   3.147E-02   1.338E-02   0.000E+00   2.778E-04
   6.000E-02   4.628E-02   1.936E-02   0.000E+00   3.972E-04
   5.500E-02   5.362E-02   2.172E-02   0.000E+00   4.578E-04
   5.000E-02   6.383E-02   2.701E-02   0.000E+00   5.449E-04
   4.500E-02   7.867E-02   3.588E-02   0.000E+00   6.704E-04
   4.000E-02   1.011E-01   4.812E-02   0.000E+00   8.491E-04
   3.500E-02   1.268E-01   7.346E-02   0.000E+00   1.071E-03
   3.000E-02   1.790E-01   1.147E-01   0.000E+00   1.495E-03
   2.750E-02   2.138E-01   1.443E-01   0.000E+00   1.769E-03
   2.500E-02   2.575E-01   1.836E-01   0.000E+00   2.137E-03
   2.400E-02   2.829E-01   2.031E-01   0.000E+00   2.313E-03
   2.000E-02   4.146E-01   3.131E-01   0.000E+00   3.319E-03
   1.800E-02   5.173E-01   3.850E-01   0.000E+00   4.092E-03
   1.600E-02   6.890E-01   4.733E-01   0.000E+00   5.184E-03
   1.500E-02   8.224E-01   5.272E-01   0.000E+00   5.911E-03
   1.400E-02   9.358E-01   5.871E-01   0.000E+00   6.620E-03
   1.200E-02   1.434E+00   7.343E-01   0.000E+00   9.023E-03
   1.000E-02   2.182E+00   9.445E-01   0.000E+00   1.256E-02
   9.000E-03   2.914E+00   1.061E+00   0.000E+00   1.547E-02
   8.000E-03   3.843E+00   1.222E+00   0.000E+00   1.882E-02
   7.500E-03   4.505E+00   1.347E+00   0.000E+00   2.145E-02
   7.000E-03   5.422E+00   1.502E+00   0.000E+00   2.455E-02
   6.000E-03   7.699E+00   1.900E+00   0.000E+00   3.282E-02
   5.000E-03   1.069E+01   2.635E+00   0.000E+00   4.569E-02
   4.500E-03   1.286E+01   3.147E+00   0.000E+00   5.572E-02
   4.000E-03   1.481E+01   3.720E+00   0.000E+00   6.833E-02
   3.500E-03   1.726E+01   4.305E+00   0.000E+00   8.616E-02
   3.000E-03   2.010E+01   4.749E+00   0.000E+00   1.122E-01
   2.750E-03   2.121E+01   4.864E+00   0.000E+00   1.285E-01
   2.500E-03   2.191E+01   4.915E+00   0.000E+00   1.476E-01
   2.400E-03   2.237E+01   4.921E+00   0.000E+00   1.564E-01
   2.350E-03   2.265E+01   4.927E+00   0.000E+00   1.612E-01
   2.320E-03   2.277E+01   4.932E+00   0.000E+00   1.640E-01
   2.310E-03   2.281E+01   4.935E+00   0.000E+00   1.649E-01
   2.300E-03   2.286E+01   4.933E+00   0.000E+00   1.658E-01
   2.250E-03   2.299E+01   4.948E+00   0.000E+00   1.708E-01
   2.200E-03   2.313E+01   4.957E+00   0.000E+00   1.758E-01
   2.150E-03   2.336E+01   4.955E+00   0.000E+00   1.809E-01
   2.120E-03   2.349E+01   4.931E+00   0.000E+00   1.840E-01
   2.110E-03   2.351E+01   4.924E+00   0.000E+00   1.850E-01
   2.100E-03   2.351E+01   4.913E+00   0.000E+00   1.860E-01
   2.080E-03   2.348E+01   4.880E+00   0.000E+00   1.877E-01
   2.000E-03   2.348E+01   4.730E+00   0.000E+00   1.951E-01
   1.950E-03   2.363E+01   4.563E+00   0.000E+00   1.989E-01
   1.900E-03   2.392E+01   4.342E+00   0.000E+00   2.018E-01
   1.850E-03   2.421E+01   4.060E+00   0.000E+00   2.030E-01
   1.830E-03   2.434E+01   3.931E+00   0.000E+00   2.031E-01
   1.820E-03   2.435E+01   3.863E+00   0.000E+00   2.029E-01
   1.810E-03   2.439E+01   3.792E+00   0.000E+00   2.028E-01
   1.800E-03   2.445E+01   3.722E+00   0.000E+00   2.026E-01
   1.750E-03   2.472E+01   3.324E+00   0.000E+00   2.010E-01
   1.700E-03   2.476E+01   2.899E+00   0.000E+00   1.979E-01
   1.670E-03   2.502E+01   2.643E+00   0.000E+00   1.964E-01
   1.650E-03   2.527E+01   2.475E+00   0.000E+00   1.956E-01
