 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   1.082E-04   2.730E-04   0.000E+00   4.612E-06
   9.000E-01   1.267E-04   3.223E-04   0.000E+00   5.381E-06
   8.000E-01   1.514E-04   3.882E-04   0.000E+00   6.399E-06
   7.000E-01   1.854E-04   4.796E-04   0.000E+00   7.785E-06
   6.000E-01   2.346E-04   6.129E-04   0.000E+00   9.782E-06
   5.500E-01   2.681E-04   7.041E-04   0.000E+00   1.113E-05
   5.000E-01   3.107E-04   8.200E-04   0.000E+00   1.283E-05
   4.500E-01   3.659E-04   9.707E-04   0.000E+00   1.503E-05
   4.000E-01   4.398E-04   1.173E-03   0.000E+00   1.793E-05
   3.500E-01   5.426E-04   1.454E-03   0.000E+00   2.196E-05
   3.000E-01   6.929E-04   1.865E-03   0.000E+00   2.774E-05
   2.500E-01   9.279E-04   2.507E-03   0.000E+00   3.668E-05
   2.098E-01   1.233E-03   3.332E-03   0.000E+00   4.809E-05
   1.500E-01   2.143E-03   5.767E-03   0.000E+00   8.128E-05
   1.382E-01   2.458E-03   6.594E-03   0.000E+00   9.258E-05
   1.320E-01   2.655E-03   7.110E-03   0.000E+00   9.958E-05
   1.150E-01   3.354E-03   8.923E-03   0.000E+00   1.242E-04
   1.000E-01   4.266E-03   1.122E-02   0.000E+00   1.556E-04
   9.970E-02   4.288E-03   1.128E-02   0.000E+00   1.564E-04
   8.670E-02   5.399E-03   1.423E-02   0.000E+00   1.950E-04
   8.500E-02   5.593E-03   1.470E-02   0.000E+00   2.017E-04
   7.500E-02   7.096E-03   1.809E-02   0.000E+00   2.515E-04
   6.000E-02   1.044E-02   2.617E-02   0.000E+00   3.590E-04
   5.500E-02   1.209E-02   2.937E-02   0.000E+00   4.135E-04
   5.000E-02   1.440E-02   3.650E-02   0.000E+00   4.926E-04
   4.500E-02   1.774E-02   4.850E-02   0.000E+00   6.072E-04
   4.000E-02   2.280E-02   6.505E-02   0.000E+00   7.695E-04
