 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   1.825E-04   2.587E-04   0.000E+00   7.626E-06
   9.000E-01   2.138E-04   3.055E-04   0.000E+00   8.897E-06
   8.000E-01   2.554E-04   3.680E-04   0.000E+00   1.058E-05
   7.000E-01   3.128E-04   4.546E-04   0.000E+00   1.287E-05
   6.000E-01   3.959E-04   5.809E-04   0.000E+00   1.617E-05
   5.500E-01   4.525E-04   6.674E-04   0.000E+00   1.841E-05
   5.000E-01   5.243E-04   7.772E-04   0.000E+00   2.121E-05
   4.500E-01   6.174E-04   9.201E-04   0.000E+00   2.485E-05
   4.000E-01   7.421E-04   1.112E-03   0.000E+00   2.965E-05
   3.500E-01   9.156E-04   1.378E-03   0.000E+00   3.630E-05
   3.000E-01   1.169E-03   1.768E-03   0.000E+00   4.586E-05
   2.500E-01   1.566E-03   2.376E-03   0.000E+00   6.065E-05
   2.098E-01   2.080E-03   3.159E-03   0.000E+00   7.952E-05
   1.500E-01   3.617E-03   5.467E-03   0.000E+00   1.344E-04
   1.382E-01   4.148E-03   6.250E-03   0.000E+00   1.531E-04
   1.320E-01   4.481E-03   6.739E-03   0.000E+00   1.647E-04
   1.150E-01   5.660E-03   8.458E-03   0.000E+00   2.054E-04
   1.000E-01   7.198E-03   1.064E-02   0.000E+00   2.575E-04
   9.970E-02   7.236E-03   1.069E-02   0.000E+00   2.588E-04
   8.670E-02   9.111E-03   1.349E-02   0.000E+00   3.226E-04
   8.500E-02   9.438E-03   1.394E-02   0.000E+00   3.337E-04
   7.500E-02   1.198E-02   1.715E-02   0.000E+00   4.164E-04
   6.000E-02   1.761E-02   2.480E-02   0.000E+00   5.946E-04
   5.500E-02   2.041E-02   2.784E-02   0.000E+00   6.848E-04
   5.000E-02   2.429E-02   3.460E-02   0.000E+00   8.157E-04
   4.500E-02   2.994E-02   4.597E-02   0.000E+00   1.005E-03
   4.000E-02   3.847E-02   6.166E-02   0.000E+00   1.274E-03
   3.500E-02   4.824E-02   9.412E-02   0.000E+00   1.616E-03
   3.000E-02   6.814E-02   1.470E-01   0.000E+00   2.262E-03
   2.750E-02   8.135E-02   1.849E-01   0.000E+00   2.680E-03
   2.500E-02   9.801E-02   2.353E-01   0.000E+00   3.245E-03
   2.400E-02   1.077E-01   2.602E-01   0.000E+00   3.512E-03
   2.000E-02   1.578E-01   4.011E-01   0.000E+00   5.051E-03
   1.800E-02   1.969E-01   4.933E-01   0.000E+00   6.224E-03
   1.600E-02   2.622E-01   6.065E-01   0.000E+00   7.856E-03
   1.500E-02   3.130E-01   6.755E-01   0.000E+00   8.926E-03
   1.400E-02   3.562E-01   7.523E-01   0.000E+00   9.989E-03
   1.200E-02   5.457E-01   9.409E-01   0.000E+00   1.347E-02
   1.000E-02   8.305E-01   1.210E+00   0.000E+00   1.859E-02
   9.000E-03   1.109E+00   1.360E+00   0.000E+00   2.267E-02
   8.000E-03   1.463E+00   1.566E+00   0.000E+00   2.731E-02
   7.500E-03   1.715E+00   1.726E+00   0.000E+00   3.103E-02
   7.000E-03   2.064E+00   1.924E+00   0.000E+00   3.528E-02
   6.000E-03   2.930E+00   2.435E+00   0.000E+00   4.672E-02
   5.000E-03   4.070E+00   3.377E+00   0.000E+00   6.494E-02
   4.500E-03   4.896E+00   4.033E+00   0.000E+00   7.913E-02
   4.000E-03   5.637E+00   4.767E+00   0.000E+00   9.752E-02
   3.500E-03   6.568E+00   5.516E+00   0.000E+00   1.236E-01
   3.000E-03   7.648E+00   6.086E+00   0.000E+00   1.616E-01
   2.750E-03   8.072E+00   6.232E+00   0.000E+00   1.857E-01
   2.500E-03   8.338E+00   6.298E+00   0.000E+00   2.145E-01
   2.400E-03   8.516E+00   6.305E+00   0.000E+00   2.276E-01
   2.350E-03   8.620E+00   6.313E+00   0.000E+00   2.347E-01
   2.320E-03   8.666E+00   6.319E+00   0.000E+00   2.388E-01
   2.310E-03   8.682E+00   6.323E+00   0.000E+00   2.402E-01
   2.300E-03   8.700E+00   6.321E+00   0.000E+00   2.417E-01
   2.250E-03   8.749E+00   6.340E+00   0.000E+00   2.492E-01
   2.200E-03   8.802E+00   6.352E+00   0.000E+00   2.568E-01
   2.150E-03   8.889E+00   6.349E+00   0.000E+00   2.644E-01
   2.120E-03   8.939E+00   6.319E+00   0.000E+00   2.691E-01
   2.110E-03   8.947E+00   6.309E+00   0.000E+00   2.706E-01
   2.100E-03   8.949E+00   6.295E+00   0.000E+00   2.721E-01
   2.080E-03   8.938E+00   6.252E+00   0.000E+00   2.748E-01
   2.000E-03   8.935E+00   6.060E+00   0.000E+00   2.864E-01
   1.950E-03   8.992E+00   5.847E+00   0.000E+00   2.920E-01
   1.900E-03   9.104E+00   5.563E+00   0.000E+00   2.962E-01
   1.850E-03   9.214E+00   5.203E+00   0.000E+00   2.976E-01
   1.830E-03   9.263E+00   5.037E+00   0.000E+00   2.974E-01
   1.820E-03   9.267E+00   4.950E+00   0.000E+00   2.970E-01
   1.810E-03   9.282E+00   4.858E+00   0.000E+00   2.966E-01
   1.800E-03   9.305E+00   4.769E+00   0.000E+00   2.962E-01
   1.750E-03   9.408E+00   4.259E+00   0.000E+00   2.928E-01
   1.700E-03   9.423E+00   3.714E+00   0.000E+00   2.869E-01
   1.670E-03   9.523E+00   3.386E+00   0.000E+00   2.838E-01
   1.650E-03   9.617E+00   3.171E+00   0.000E+00   2.817E-01
   1.640E-03   9.646E+00   3.066E+00   0.000E+00   2.804E-01
   1.630E-03   9.676E+00   2.961E+00   0.000E+00   2.792E-01
   1.610E-03   9.717E+00   2.760E+00   0.000E+00   2.769E-01
   1.600E-03   9.744E+00   2.662E+00   0.000E+00   2.759E-01
   1.590E-03   9.773E+00   2.569E+00   0.000E+00   2.748E-01
   1.580E-03   9.795E+00   2.481E+00   0.000E+00   2.739E-01
   1.570E-03   9.794E+00   2.398E+00   0.000E+00   2.730E-01
   1.560E-03   9.837E+00   2.325E+00   0.000E+00   2.724E-01
   1.540E-03   9.919E+00   2.208E+00   0.000E+00   2.718E-01
   1.520E-03   9.924E+00   2.135E+00   0.000E+00   2.714E-01
   1.510E-03   9.925E+00   2.117E+00   0.000E+00   2.715E-01
   1.500E-03   9.909E+00   2.110E+00   0.000E+00   2.718E-01
   1.450E-03   9.970E+00   2.182E+00   0.000E+00   2.787E-01
   1.440E-03   9.993E+00   2.210E+00   0.000E+00   2.809E-01
   1.430E-03   1.001E+01   2.233E+00   0.000E+00   2.842E-01
   1.420E-03   1.003E+01   2.256E+00   0.000E+00   2.875E-01
   1.400E-03   1.009E+01   2.307E+00   0.000E+00   2.956E-01
   1.380E-03   1.014E+01   2.355E+00   0.000E+00   3.051E-01
   1.370E-03   1.016E+01   2.382E+00   0.000E+00   3.104E-01
   1.360E-03   1.020E+01   2.409E+00   0.000E+00   3.160E-01
   1.350E-03   1.024E+01   2.443E+00   0.000E+00   3.217E-01
   1.340E-03   1.028E+01   2.476E+00   0.000E+00   3.271E-01
   1.330E-03   1.030E+01   2.517E+00   0.000E+00   3.324E-01
   1.320E-03   1.034E+01   2.560E+00   0.000E+00   3.378E-01
   1.310E-03   1.034E+01   2.610E+00   0.000E+00   3.429E-01
   1.290E-03   1.031E+01   2.730E+00   0.000E+00   3.533E-01
   1.280E-03   1.030E+01   2.793E+00   0.000E+00   3.588E-01
   1.270E-03   1.033E+01   2.847E+00   0.000E+00   3.643E-01
   1.260E-03   1.034E+01   2.926E+00   0.000E+00   3.694E-01
   1.250E-03   1.034E+01   3.030E+00   0.000E+00   3.742E-01
   1.220E-03   1.050E+01   3.649E+00   0.000E+00   3.909E-01
   1.210E-03   1.051E+01   4.054E+00   0.000E+00   3.970E-01
   1.200E-03   1.051E+01   4.529E+00   0.000E+00   4.035E-01
   1.190E-03   1.058E+01   5.022E+00   0.000E+00   4.105E-01
   1.180E-03   1.062E+01   5.486E+00   0.000E+00   4.166E-01
   1.170E-03   1.064E+01   5.884E+00   0.000E+00   4.225E-01
   1.160E-03   1.068E+01   6.207E+00   0.000E+00   4.280E-01
   1.150E-03   1.067E+01   6.460E+00   0.000E+00   4.333E-01
   1.140E-03   1.065E+01   6.661E+00   0.000E+00   4.384E-01
   1.130E-03   1.064E+01   6.821E+00   0.000E+00   4.436E-01
   1.120E-03   1.064E+01   6.957E+00   0.000E+00   4.480E-01
   1.110E-03   1.063E+01   7.083E+00   0.000E+00   4.522E-01
   1.090E-03   1.066E+01   7.300E+00   0.000E+00   4.605E-01
   1.050E-03   1.080E+01   7.510E+00   0.000E+00   4.772E-01
   1.000E-03   1.105E+01   7.317E+00   0.000E+00   4.791E-01
   9.800E-04   1.116E+01   6.989E+00   0.000E+00   4.789E-01
   9.600E-04   1.126E+01   6.484E+00   0.000E+00   4.746E-01
   9.500E-04   1.135E+01   6.180E+00   0.000E+00   4.695E-01
   9.400E-04   1.134E+01   5.863E+00   0.000E+00   4.613E-01
   9.200E-04   1.140E+01   5.238E+00   0.000E+00   4.368E-01
   8.900E-04   1.156E+01   4.307E+00   0.000E+00   3.918E-01
   8.700E-04   1.151E+01   3.793E+00   0.000E+00   3.661E-01
   8.600E-04   1.159E+01   3.567E+00   0.000E+00   3.568E-01
   8.500E-04   1.158E+01   3.332E+00   0.000E+00   3.475E-01
   8.400E-04   1.167E+01   3.082E+00   0.000E+00   3.380E-01
   8.200E-04   1.161E+01   2.572E+00   0.000E+00   3.144E-01
   8.000E-04   1.167E+01   2.148E+00   0.000E+00   2.941E-01
   7.900E-04   1.174E+01   1.995E+00   0.000E+00   2.915E-01
   7.800E-04   1.169E+01   1.872E+00   0.000E+00   2.888E-01
   7.700E-04   1.165E+01   1.765E+00   0.000E+00   2.890E-01
   7.600E-04   1.162E+01   1.672E+00   0.000E+00   2.920E-01
   7.500E-04   1.159E+01   1.587E+00   0.000E+00   2.960E-01
   7.300E-04   1.166E+01   1.459E+00   0.000E+00   3.102E-01
   7.200E-04   1.163E+01   1.424E+00   0.000E+00   3.169E-01
   7.100E-04   1.161E+01   1.406E+00   0.000E+00   3.246E-01
   7.000E-04   1.169E+01   1.383E+00   0.000E+00   3.326E-01
   6.900E-04   1.162E+01   1.342E+00   0.000E+00   3.389E-01
   6.800E-04   1.139E+01   1.284E+00   0.000E+00   3.443E-01
   6.600E-04   1.153E+01   1.181E+00   0.000E+00   3.607E-01
   6.400E-04   1.187E+01   1.045E+00   0.000E+00   3.770E-01
   6.300E-04   1.204E+01   9.884E-01   0.000E+00   3.842E-01
   6.200E-04   1.202E+01   9.842E-01   0.000E+00   3.908E-01
   6.100E-04   1.210E+01   9.859E-01   0.000E+00   3.983E-01
   5.900E-04   1.247E+01   8.257E-01   0.000E+00   4.129E-01
   5.500E-04   1.165E+01   6.482E-01   0.000E+00   4.366E-01
   5.300E-04   1.180E+01   5.966E-01   0.000E+00   4.538E-01
   5.200E-04   1.181E+01   5.706E-01   0.000E+00   4.620E-01
   5.100E-04   1.194E+01   5.439E-01   0.000E+00   4.708E-01
   5.000E-04   1.206E+01   5.189E-01   0.000E+00   4.791E-01
   4.800E-04   1.219E+01   4.817E-01   0.000E+00   4.955E-01
   4.500E-04   1.251E+01   4.425E-01   0.000E+00   5.193E-01
   4.000E-04   1.302E+01   4.169E-01   0.000E+00   5.586E-01
   3.800E-04   1.336E+01   4.250E-01   0.000E+00   5.736E-01
   3.600E-04   1.376E+01   4.480E-01   0.000E+00   5.878E-01
   3.400E-04   1.442E+01   4.918E-01   0.000E+00   6.012E-01
   3.300E-04   1.440E+01   5.232E-01   0.000E+00   6.072E-01
   3.200E-04   1.459E+01   5.620E-01   0.000E+00   6.133E-01
   3.150E-04   1.480E+01   5.856E-01   0.000E+00   6.166E-01
   3.100E-04   1.499E+01   6.116E-01   0.000E+00   6.198E-01
   3.080E-04   1.505E+01   6.227E-01   0.000E+00   6.210E-01
   3.050E-04   1.513E+01   6.402E-01   0.000E+00   6.229E-01
   3.000E-04   1.530E+01   6.727E-01   0.000E+00   6.261E-01
   2.900E-04   1.573E+01   7.482E-01   0.000E+00   6.324E-01
   2.800E-04   1.599E+01   8.418E-01   0.000E+00   6.386E-01
   2.600E-04   1.698E+01   1.101E+00   0.000E+00   6.527E-01
   2.500E-04   1.770E+01   1.280E+00   0.000E+00   6.608E-01
   2.200E-04   2.082E+01   2.153E+00   0.000E+00   6.905E-01
   2.159E-04   2.128E+01   2.329E+00   0.000E+00   6.950E-01
   2.000E-04   2.387E+01   3.224E+00   0.000E+00   7.153E-01
   1.662E-04   3.210E+01   7.137E+00   0.000E+00   7.680E-01
   1.650E-04   3.248E+01   7.361E+00   0.000E+00   7.702E-01
   1.250E-04   5.222E+01   2.235E+01   0.000E+00   8.916E-01
   1.235E-04   5.319E+01   2.333E+01   0.000E+00   8.987E-01
   1.130E-04   6.010E+01   3.139E+01   0.000E+00   9.566E-01
   1.000E-04   6.888E+01   4.445E+01   0.000E+00   1.058E+00
   9.500E-05   7.178E+01   5.050E+01   0.000E+00   1.108E+00
   9.300E-05   7.281E+01   5.310E+01   0.000E+00   1.131E+00
   9.200E-05   7.330E+01   5.445E+01   0.000E+00   1.143E+00
   9.100E-05   7.377E+01   5.582E+01   0.000E+00   1.155E+00
   9.000E-05   7.423E+01   5.723E+01   0.000E+00   1.167E+00
   8.900E-05   7.468E+01   5.867E+01   0.000E+00   1.180E+00
   8.800E-05   7.513E+01   6.015E+01   0.000E+00   1.193E+00
   8.700E-05   7.557E+01   6.166E+01   0.000E+00   1.207E+00
   8.600E-05   7.601E+01   6.321E+01   0.000E+00   1.221E+00
   8.500E-05   7.646E+01   6.479E+01   0.000E+00   1.236E+00
   8.400E-05   7.691E+01   6.641E+01   0.000E+00   1.252E+00
   8.330E-05   7.722E+01   6.756E+01   0.000E+00   1.263E+00
   8.200E-05   7.779E+01   6.976E+01   0.000E+00   1.284E+00
   8.100E-05   7.822E+01   7.148E+01   0.000E+00   1.301E+00
   8.000E-05   7.863E+01   7.325E+01   0.000E+00   1.319E+00
   7.900E-05   7.901E+01   7.506E+01   0.000E+00   1.337E+00
   7.800E-05   7.934E+01   7.690E+01   0.000E+00   1.356E+00
   7.700E-05   7.963E+01   7.877E+01   0.000E+00   1.376E+00
   7.600E-05   7.986E+01   8.069E+01   0.000E+00   1.397E+00
   7.500E-05   8.001E+01   8.265E+01   0.000E+00   1.418E+00
   7.400E-05   8.009E+01   8.465E+01   0.000E+00   1.439E+00
   7.300E-05   8.011E+01   8.668E+01   0.000E+00   1.462E+00
   7.140E-05   7.996E+01   9.003E+01   0.000E+00   1.499E+00
   7.100E-05   7.990E+01   9.089E+01   0.000E+00   1.509E+00
   7.000E-05   7.969E+01   9.304E+01   0.000E+00   1.533E+00
   6.900E-05   7.941E+01   9.522E+01   0.000E+00   1.559E+00
   6.800E-05   7.908E+01   9.744E+01   0.000E+00   1.585E+00
   6.700E-05   7.868E+01   9.965E+01   0.000E+00   1.612E+00
   6.600E-05   7.822E+01   1.019E+02   0.000E+00   1.640E+00
   6.500E-05   7.769E+01   1.040E+02   0.000E+00   1.668E+00
   6.400E-05   7.710E+01   1.062E+02   0.000E+00   1.698E+00
   6.300E-05   7.643E+01   1.083E+02   0.000E+00   1.728E+00
   6.250E-05   7.607E+01   1.093E+02   0.000E+00   1.744E+00
   6.200E-05   7.568E+01   1.103E+02   0.000E+00   1.760E+00
   6.100E-05   7.484E+01   1.123E+02   0.000E+00   1.792E+00
   6.000E-05   7.391E+01   1.143E+02   0.000E+00   1.825E+00
   5.900E-05   7.287E+01   1.163E+02   0.000E+00   1.859E+00
   5.800E-05   7.172E+01   1.183E+02   0.000E+00   1.894E+00
   5.700E-05   7.044E+01   1.204E+02   0.000E+00   1.930E+00
   5.600E-05   6.904E+01   1.226E+02   0.000E+00   1.967E+00
   5.500E-05   6.751E+01   1.248E+02   0.000E+00   2.006E+00
   5.477E-05   6.714E+01   1.253E+02   0.000E+00   2.017E+00
   5.400E-05   6.587E+01   1.271E+02   0.000E+00   2.047E+00
   5.300E-05   6.412E+01   1.294E+02   0.000E+00   2.088E+00
   5.200E-05   6.227E+01   1.317E+02   0.000E+00   2.130E+00
   5.100E-05   6.035E+01   1.339E+02   0.000E+00   2.174E+00
   5.000E-05   5.837E+01   1.361E+02   0.000E+00   2.218E+00
   4.900E-05   5.634E+01   1.382E+02   0.000E+00   2.264E+00
   4.880E-05   5.592E+01   1.387E+02   0.000E+00   2.273E+00
   4.800E-05   5.425E+01   1.405E+02   0.000E+00   2.312E+00
   4.760E-05   5.341E+01   1.414E+02   0.000E+00   2.331E+00
   4.700E-05   5.214E+01   1.427E+02   0.000E+00   2.360E+00
   4.650E-05   5.106E+01   1.438E+02   0.000E+00   2.385E+00
   4.600E-05   4.997E+01   1.448E+02   0.000E+00   2.410E+00
   4.550E-05   4.887E+01   1.458E+02   0.000E+00   2.435E+00
   4.500E-05   4.776E+01   1.466E+02   0.000E+00   2.461E+00
   4.440E-05   4.641E+01   1.474E+02   0.000E+00   2.492E+00
   4.350E-05   4.436E+01   1.483E+02   0.000E+00   2.540E+00
   4.170E-05   4.017E+01   1.498E+02   0.000E+00   2.640E+00
   4.000E-05   3.615E+01   1.518E+02   0.000E+00   2.739E+00
   3.850E-05   3.258E+01   1.530E+02   0.000E+00   2.829E+00
   3.656E-05   2.800E+01   1.531E+02   0.000E+00   2.950E+00
   3.570E-05   2.600E+01   1.529E+02   0.000E+00   3.005E+00
   3.330E-05   2.059E+01   1.494E+02   0.000E+00   3.160E+00
   3.130E-05   1.633E+01   1.458E+02   0.000E+00   3.297E+00
   3.000E-05   1.371E+01   1.423E+02   0.000E+00   3.394E+00
   2.940E-05   1.254E+01   1.395E+02   0.000E+00   3.439E+00
   2.780E-05   9.440E+00   1.323E+02   0.000E+00   3.577E+00
   2.630E-05   6.890E+00   1.240E+02   0.000E+00   3.761E+00
   2.500E-05   5.082E+00   1.161E+02   0.000E+00   4.020E+00
   2.380E-05   3.770E+00   1.092E+02   0.000E+00   4.444E+00
   2.270E-05   2.906E+00   9.883E+01   0.000E+00   4.862E+00
   2.170E-05   2.480E+00   9.063E+01   0.000E+00   4.942E+00
   2.080E-05   2.279E+00   8.696E+01   0.000E+00   4.780E+00
   2.000E-05   2.224E+00   7.622E+01   0.000E+00   4.565E+00
   1.920E-05   2.184E+00   6.440E+01   0.000E+00   4.360E+00
   1.850E-05   2.207E+00   5.643E+01   0.000E+00   4.241E+00
   1.790E-05   2.368E+00   4.988E+01   0.000E+00   4.170E+00
   1.720E-05   2.627E+00   4.456E+01   0.000E+00   4.146E+00
   1.670E-05   2.896E+00   4.047E+01   0.000E+00   4.158E+00
   1.610E-05   3.405E+00   3.501E+01   0.000E+00   4.220E+00
   1.560E-05   3.888E+00   2.980E+01   0.000E+00   4.313E+00
   1.520E-05   4.296E+00   2.489E+01   0.000E+00   4.422E+00
   1.470E-05   4.851E+00   1.830E+01   0.000E+00   4.581E+00
   1.430E-05   5.323E+00   1.290E+01   0.000E+00   4.724E+00
   1.390E-05   5.770E+00   9.442E+00   0.000E+00   4.834E+00
   1.350E-05   6.138E+00   7.216E+00   0.000E+00   4.941E+00
   1.320E-05   6.374E+00   6.379E+00   0.000E+00   5.027E+00
   1.280E-05   6.684E+00   6.076E+00   0.000E+00   5.161E+00
   1.250E-05   6.944E+00   5.858E+00   0.000E+00   5.282E+00
   1.220E-05   7.219E+00   5.740E+00   0.000E+00   5.426E+00
   1.190E-05   7.489E+00   6.034E+00   0.000E+00   5.606E+00
   1.160E-05   7.729E+00   6.641E+00   0.000E+00   5.806E+00
   1.140E-05   7.868E+00   7.502E+00   0.000E+00   5.954E+00
   1.110E-05   8.043E+00   9.277E+00   0.000E+00   6.200E+00
   1.080E-05   8.172E+00   1.157E+01   0.000E+00   6.560E+00
   1.050E-05   8.257E+00   1.381E+01   0.000E+00   7.015E+00
   1.030E-05   8.290E+00   1.533E+01   0.000E+00   7.414E+00
   1.000E-05   8.295E+00   1.753E+01   0.000E+00   7.997E+00
   9.750E-06   8.269E+00   1.942E+01   0.000E+00   8.534E+00
