 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   3.630E-04   2.242E-04   0.000E+00   4.583E-06
   9.000E-01   4.252E-04   2.647E-04   0.000E+00   5.346E-06
   8.000E-01   5.079E-04   3.189E-04   0.000E+00   6.357E-06
   7.000E-01   6.220E-04   3.940E-04   0.000E+00   7.734E-06
   6.000E-01   7.872E-04   5.035E-04   0.000E+00   9.717E-06
   5.500E-01   8.998E-04   5.784E-04   0.000E+00   1.106E-05
   5.000E-01   1.043E-03   6.736E-04   0.000E+00   1.274E-05
   4.500E-01   1.228E-03   7.974E-04   0.000E+00   1.493E-05
   4.000E-01   1.476E-03   9.634E-04   0.000E+00   1.781E-05
   3.500E-01   1.821E-03   1.195E-03   0.000E+00   2.181E-05
   3.000E-01   2.325E-03   1.532E-03   0.000E+00   2.756E-05
   2.500E-01   3.114E-03   2.059E-03   0.000E+00   3.645E-05
   2.098E-01   4.137E-03   2.738E-03   0.000E+00   4.780E-05
   1.500E-01   7.192E-03   4.738E-03   0.000E+00   8.086E-05
   1.382E-01   8.249E-03   5.417E-03   0.000E+00   9.211E-05
   1.320E-01   8.911E-03   5.841E-03   0.000E+00   9.910E-05
   1.150E-01   1.125E-02   7.330E-03   0.000E+00   1.236E-04
   1.000E-01   1.431E-02   9.218E-03   0.000E+00   1.550E-04
   9.970E-02   1.439E-02   9.264E-03   0.000E+00   1.558E-04
   8.670E-02   1.812E-02   1.169E-02   0.000E+00   1.943E-04
   8.500E-02   1.877E-02   1.208E-02   0.000E+00   2.009E-04
   7.500E-02   2.381E-02   1.486E-02   0.000E+00   2.509E-04
   6.000E-02   3.502E-02   2.150E-02   0.000E+00   3.586E-04
   5.500E-02   4.058E-02   2.412E-02   0.000E+00   4.133E-04
   5.000E-02   4.831E-02   2.999E-02   0.000E+00   4.920E-04
   4.500E-02   5.954E-02   3.984E-02   0.000E+00   6.056E-04
   4.000E-02   7.650E-02   5.344E-02   0.000E+00   7.672E-04
   3.500E-02   9.593E-02   8.157E-02   0.000E+00   9.701E-04
   3.000E-02   1.355E-01   1.274E-01   0.000E+00   1.355E-03
   2.750E-02   1.618E-01   1.603E-01   0.000E+00   1.605E-03
   2.500E-02   1.949E-01   2.039E-01   0.000E+00   1.940E-03
   2.400E-02   2.141E-01   2.255E-01   0.000E+00   2.100E-03
   2.000E-02   3.137E-01   3.476E-01   0.000E+00   3.016E-03
   1.800E-02   3.915E-01   4.275E-01   0.000E+00   3.717E-03
   1.600E-02   5.214E-01   5.256E-01   0.000E+00   4.703E-03
   1.500E-02   6.224E-01   5.854E-01   0.000E+00   5.355E-03
   1.400E-02   7.082E-01   6.519E-01   0.000E+00   5.995E-03
   1.200E-02   1.085E+00   8.154E-01   0.000E+00   8.138E-03
   1.000E-02   1.652E+00   1.049E+00   0.000E+00   1.129E-02
   9.000E-03   2.205E+00   1.179E+00   0.000E+00   1.385E-02
   8.000E-03   2.909E+00   1.357E+00   0.000E+00   1.679E-02
   7.500E-03   3.409E+00   1.496E+00   0.000E+00   1.912E-02
   7.000E-03   4.104E+00   1.667E+00   0.000E+00   2.183E-02
   6.000E-03   5.827E+00   2.110E+00   0.000E+00   2.907E-02
   5.000E-03   8.094E+00   2.927E+00   0.000E+00   4.045E-02
   4.500E-03   9.736E+00   3.495E+00   0.000E+00   4.931E-02
   4.000E-03   1.121E+01   4.131E+00   0.000E+00   6.059E-02
   3.500E-03   1.306E+01   4.781E+00   0.000E+00   7.653E-02
   3.000E-03   1.521E+01   5.274E+00   0.000E+00   9.979E-02
   2.750E-03   1.605E+01   5.401E+00   0.000E+00   1.145E-01
   2.500E-03   1.658E+01   5.458E+00   0.000E+00   1.318E-01
   2.400E-03   1.693E+01   5.464E+00   0.000E+00   1.397E-01
   2.350E-03   1.714E+01   5.471E+00   0.000E+00   1.440E-01
   2.320E-03   1.723E+01   5.476E+00   0.000E+00   1.465E-01
   2.310E-03   1.727E+01   5.480E+00   0.000E+00   1.473E-01
   2.300E-03   1.730E+01   5.478E+00   0.000E+00   1.482E-01
   2.250E-03   1.740E+01   5.495E+00   0.000E+00   1.527E-01
   2.200E-03   1.750E+01   5.505E+00   0.000E+00   1.573E-01
   2.150E-03   1.768E+01   5.502E+00   0.000E+00   1.618E-01
   2.120E-03   1.778E+01   5.476E+00   0.000E+00   1.646E-01
   2.110E-03   1.779E+01   5.468E+00   0.000E+00   1.656E-01
   2.100E-03   1.780E+01   5.455E+00   0.000E+00   1.664E-01
   2.080E-03   1.777E+01   5.419E+00   0.000E+00   1.680E-01
   2.000E-03   1.777E+01   5.252E+00   0.000E+00   1.749E-01
   1.950E-03   1.788E+01   5.067E+00   0.000E+00   1.783E-01
   1.900E-03   1.810E+01   4.821E+00   0.000E+00   1.808E-01
   1.850E-03   1.832E+01   4.509E+00   0.000E+00   1.818E-01
   1.830E-03   1.842E+01   4.366E+00   0.000E+00   1.818E-01
   1.820E-03   1.843E+01   4.290E+00   0.000E+00   1.817E-01
   1.810E-03   1.846E+01   4.210E+00   0.000E+00   1.815E-01
   1.800E-03   1.850E+01   4.133E+00   0.000E+00   1.813E-01
   1.750E-03   1.871E+01   3.691E+00   0.000E+00   1.796E-01
   1.700E-03   1.874E+01   3.219E+00   0.000E+00   1.765E-01
   1.670E-03   1.894E+01   2.935E+00   0.000E+00   1.750E-01
   1.650E-03   1.912E+01   2.748E+00   0.000E+00   1.740E-01
   1.640E-03   1.918E+01   2.657E+00   0.000E+00   1.734E-01
   1.630E-03   1.924E+01   2.567E+00   0.000E+00   1.728E-01
   1.610E-03   1.932E+01   2.392E+00   0.000E+00   1.717E-01
   1.600E-03   1.938E+01   2.307E+00   0.000E+00   1.712E-01
   1.590E-03   1.943E+01   2.226E+00   0.000E+00   1.708E-01
   1.580E-03   1.948E+01   2.150E+00   0.000E+00   1.704E-01
   1.570E-03   1.948E+01   2.078E+00   0.000E+00   1.699E-01
   1.560E-03   1.956E+01   2.015E+00   0.000E+00   1.697E-01
   1.540E-03   1.972E+01   1.913E+00   0.000E+00   1.697E-01
   1.520E-03   1.973E+01   1.850E+00   0.000E+00   1.696E-01
   1.510E-03   1.974E+01   1.835E+00   0.000E+00   1.698E-01
   1.500E-03   1.970E+01   1.828E+00   0.000E+00   1.700E-01
   1.450E-03   1.982E+01   1.891E+00   0.000E+00   1.744E-01
   1.440E-03   1.987E+01   1.915E+00   0.000E+00   1.758E-01
   1.430E-03   1.991E+01   1.935E+00   0.000E+00   1.778E-01
   1.420E-03   1.995E+01   1.955E+00   0.000E+00   1.798E-01
   1.400E-03   2.007E+01   1.999E+00   0.000E+00   1.847E-01
   1.380E-03   2.016E+01   2.041E+00   0.000E+00   1.904E-01
   1.370E-03   2.020E+01   2.064E+00   0.000E+00   1.936E-01
   1.360E-03   2.028E+01   2.088E+00   0.000E+00   1.969E-01
   1.350E-03   2.037E+01   2.117E+00   0.000E+00   2.003E-01
   1.340E-03   2.045E+01   2.145E+00   0.000E+00   2.036E-01
   1.330E-03   2.049E+01   2.181E+00   0.000E+00   2.068E-01
   1.320E-03   2.056E+01   2.219E+00   0.000E+00   2.100E-01
   1.310E-03   2.056E+01   2.262E+00   0.000E+00   2.131E-01
   1.290E-03   2.050E+01   2.366E+00   0.000E+00   2.192E-01
   1.280E-03   2.049E+01   2.421E+00   0.000E+00   2.224E-01
