 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   2.428E-04   2.472E-04   0.000E+00   5.384E-06
   9.000E-01   2.844E-04   2.919E-04   0.000E+00   6.281E-06
   8.000E-01   3.397E-04   3.516E-04   0.000E+00   7.469E-06
   7.000E-01   4.160E-04   4.344E-04   0.000E+00   9.086E-06
   6.000E-01   5.264E-04   5.551E-04   0.000E+00   1.142E-05
   5.500E-01   6.018E-04   6.377E-04   0.000E+00   1.300E-05
   5.000E-01   6.972E-04   7.427E-04   0.000E+00   1.497E-05
   4.500E-01   8.211E-04   8.792E-04   0.000E+00   1.754E-05
   4.000E-01   9.870E-04   1.062E-03   0.000E+00   2.093E-05
   3.500E-01   1.218E-03   1.317E-03   0.000E+00   2.563E-05
   3.000E-01   1.555E-03   1.689E-03   0.000E+00   3.237E-05
   2.500E-01   2.082E-03   2.270E-03   0.000E+00   4.282E-05
   2.098E-01   2.767E-03   3.018E-03   0.000E+00   5.614E-05
   1.500E-01   4.810E-03   5.223E-03   0.000E+00   9.494E-05
   1.382E-01   5.517E-03   5.972E-03   0.000E+00   1.081E-04
   1.320E-01   5.959E-03   6.439E-03   0.000E+00   1.163E-04
   1.150E-01   7.527E-03   8.081E-03   0.000E+00   1.451E-04
   1.000E-01   9.573E-03   1.016E-02   0.000E+00   1.819E-04
   9.970E-02   9.624E-03   1.021E-02   0.000E+00   1.828E-04
   8.670E-02   1.212E-02   1.289E-02   0.000E+00   2.279E-04
   8.500E-02   1.255E-02   1.332E-02   0.000E+00   2.358E-04
   7.500E-02   1.593E-02   1.639E-02   0.000E+00   2.942E-04
   6.000E-02   2.342E-02   2.370E-02   0.000E+00   4.203E-04
   5.500E-02   2.714E-02   2.660E-02   0.000E+00   4.842E-04
   5.000E-02   3.231E-02   3.306E-02   0.000E+00   5.766E-04
   4.500E-02   3.982E-02   4.392E-02   0.000E+00   7.102E-04
   4.000E-02   5.117E-02   5.892E-02   0.000E+00   8.999E-04
   3.500E-02   6.415E-02   8.993E-02   0.000E+00   1.140E-03
   3.000E-02   9.062E-02   1.405E-01   0.000E+00   1.595E-03
   2.750E-02   1.082E-01   1.767E-01   0.000E+00   1.890E-03
   2.500E-02   1.303E-01   2.248E-01   0.000E+00   2.287E-03
   2.400E-02   1.432E-01   2.486E-01   0.000E+00   2.475E-03
   2.000E-02   2.098E-01   3.833E-01   0.000E+00   3.558E-03
   1.800E-02   2.618E-01   4.713E-01   0.000E+00   4.385E-03
   1.600E-02   3.487E-01   5.795E-01   0.000E+00   5.539E-03
   1.500E-02   4.162E-01   6.454E-01   0.000E+00   6.298E-03
   1.400E-02   4.737E-01   7.188E-01   0.000E+00   7.049E-03
   1.200E-02   7.257E-01   8.990E-01   0.000E+00   9.525E-03
   1.000E-02   1.105E+00   1.156E+00   0.000E+00   1.317E-02
   9.000E-03   1.475E+00   1.299E+00   0.000E+00   1.609E-02
   8.000E-03   1.945E+00   1.496E+00   0.000E+00   1.943E-02
   7.500E-03   2.280E+00   1.649E+00   0.000E+00   2.209E-02
   7.000E-03   2.744E+00   1.838E+00   0.000E+00   2.515E-02
   6.000E-03   3.897E+00   2.326E+00   0.000E+00   3.338E-02
   5.000E-03   5.413E+00   3.227E+00   0.000E+00   4.641E-02
   4.500E-03   6.511E+00   3.853E+00   0.000E+00   5.656E-02
   4.000E-03   7.497E+00   4.554E+00   0.000E+00   6.963E-02
   3.500E-03   8.735E+00   5.271E+00   0.000E+00   8.813E-02
   3.000E-03   1.017E+01   5.815E+00   0.000E+00   1.151E-01
   2.750E-03   1.073E+01   5.955E+00   0.000E+00   1.323E-01
   2.500E-03   1.109E+01   6.017E+00   0.000E+00   1.526E-01
   2.400E-03   1.132E+01   6.024E+00   0.000E+00   1.618E-01
   2.350E-03   1.146E+01   6.032E+00   0.000E+00   1.668E-01
   2.320E-03   1.152E+01   6.038E+00   0.000E+00   1.698E-01
   2.310E-03   1.155E+01   6.042E+00   0.000E+00   1.708E-01
   2.300E-03   1.157E+01   6.040E+00   0.000E+00   1.718E-01
   2.250E-03   1.164E+01   6.058E+00   0.000E+00   1.771E-01
   2.200E-03   1.171E+01   6.069E+00   0.000E+00   1.825E-01
   2.150E-03   1.182E+01   6.066E+00   0.000E+00   1.878E-01
   2.120E-03   1.189E+01   6.038E+00   0.000E+00   1.911E-01
   2.110E-03   1.190E+01   6.028E+00   0.000E+00   1.922E-01
   2.100E-03   1.190E+01   6.014E+00   0.000E+00   1.933E-01
   2.080E-03   1.189E+01   5.974E+00   0.000E+00   1.951E-01
   2.000E-03   1.188E+01   5.791E+00   0.000E+00   2.033E-01
   1.950E-03   1.196E+01   5.586E+00   0.000E+00   2.073E-01
   1.900E-03   1.211E+01   5.316E+00   0.000E+00   2.102E-01
   1.850E-03   1.225E+01   4.971E+00   0.000E+00   2.113E-01
   1.830E-03   1.232E+01   4.813E+00   0.000E+00   2.112E-01
   1.820E-03   1.232E+01   4.729E+00   0.000E+00   2.110E-01
   1.810E-03   1.234E+01   4.642E+00   0.000E+00   2.107E-01
   1.800E-03   1.237E+01   4.557E+00   0.000E+00   2.104E-01
   1.750E-03   1.251E+01   4.070E+00   0.000E+00   2.081E-01
   1.700E-03   1.253E+01   3.549E+00   0.000E+00   2.042E-01
   1.670E-03   1.267E+01   3.235E+00   0.000E+00   2.021E-01
   1.650E-03   1.279E+01   3.030E+00   0.000E+00   2.007E-01
   1.640E-03   1.283E+01   2.930E+00   0.000E+00   1.999E-01
   1.630E-03   1.287E+01   2.830E+00   0.000E+00   1.991E-01
   1.610E-03   1.292E+01   2.637E+00   0.000E+00   1.976E-01
   1.600E-03   1.296E+01   2.544E+00   0.000E+00   1.969E-01
   1.590E-03   1.300E+01   2.454E+00   0.000E+00   1.962E-01
   1.580E-03   1.303E+01   2.371E+00   0.000E+00   1.957E-01
   1.570E-03   1.303E+01   2.291E+00   0.000E+00   1.950E-01
   1.560E-03   1.308E+01   2.222E+00   0.000E+00   1.947E-01
   1.540E-03   1.319E+01   2.110E+00   0.000E+00   1.944E-01
   1.520E-03   1.320E+01   2.040E+00   0.000E+00   1.942E-01
   1.510E-03   1.320E+01   2.023E+00   0.000E+00   1.943E-01
   1.500E-03   1.318E+01   2.016E+00   0.000E+00   1.945E-01
   1.450E-03   1.326E+01   2.085E+00   0.000E+00   1.995E-01
   1.440E-03   1.329E+01   2.112E+00   0.000E+00   2.011E-01
   1.430E-03   1.332E+01   2.134E+00   0.000E+00   2.034E-01
   1.420E-03   1.334E+01   2.155E+00   0.000E+00   2.057E-01
   1.400E-03   1.342E+01   2.204E+00   0.000E+00   2.115E-01
   1.380E-03   1.348E+01   2.250E+00   0.000E+00   2.182E-01
   1.370E-03   1.351E+01   2.276E+00   0.000E+00   2.219E-01
   1.360E-03   1.356E+01   2.302E+00   0.000E+00   2.259E-01
   1.350E-03   1.362E+01   2.334E+00   0.000E+00   2.299E-01
   1.340E-03   1.367E+01   2.365E+00   0.000E+00   2.337E-01
   1.330E-03   1.370E+01   2.405E+00   0.000E+00   2.374E-01
   1.320E-03   1.375E+01   2.446E+00   0.000E+00   2.413E-01
   1.310E-03   1.375E+01   2.494E+00   0.000E+00   2.449E-01
   1.290E-03   1.371E+01   2.608E+00   0.000E+00   2.522E-01
   1.280E-03   1.370E+01   2.669E+00   0.000E+00   2.560E-01
   1.270E-03   1.373E+01   2.720E+00   0.000E+00   2.599E-01
   1.260E-03   1.375E+01   2.796E+00   0.000E+00   2.634E-01
   1.250E-03   1.376E+01   2.895E+00   0.000E+00   2.668E-01
   1.220E-03   1.397E+01   3.487E+00   0.000E+00   2.785E-01
   1.210E-03   1.397E+01   3.873E+00   0.000E+00   2.827E-01
   1.200E-03   1.397E+01   4.327E+00   0.000E+00   2.872E-01
   1.190E-03   1.407E+01   4.799E+00   0.000E+00   2.921E-01
   1.180E-03   1.412E+01   5.241E+00   0.000E+00   2.963E-01
   1.170E-03   1.415E+01   5.622E+00   0.000E+00   3.005E-01
   1.160E-03   1.420E+01   5.930E+00   0.000E+00   3.042E-01
   1.150E-03   1.418E+01   6.172E+00   0.000E+00   3.079E-01
   1.140E-03   1.416E+01   6.365E+00   0.000E+00   3.114E-01
   1.130E-03   1.416E+01   6.517E+00   0.000E+00   3.150E-01
   1.120E-03   1.415E+01   6.648E+00   0.000E+00   3.181E-01
   1.110E-03   1.414E+01   6.768E+00   0.000E+00   3.209E-01
   1.090E-03   1.417E+01   6.975E+00   0.000E+00   3.267E-01
   1.050E-03   1.437E+01   7.176E+00   0.000E+00   3.382E-01
   1.000E-03   1.470E+01   6.992E+00   0.000E+00   3.395E-01
   9.800E-04   1.485E+01   6.678E+00   0.000E+00   3.394E-01
   9.600E-04   1.498E+01   6.195E+00   0.000E+00   3.364E-01
   9.500E-04   1.509E+01   5.905E+00   0.000E+00   3.329E-01
   9.400E-04   1.509E+01   5.602E+00   0.000E+00   3.272E-01
   9.200E-04   1.516E+01   5.005E+00   0.000E+00   3.102E-01
   8.900E-04   1.537E+01   4.116E+00   0.000E+00   2.792E-01
   8.700E-04   1.531E+01   3.624E+00   0.000E+00   2.615E-01
   8.600E-04   1.541E+01   3.408E+00   0.000E+00   2.551E-01
   8.500E-04   1.541E+01   3.183E+00   0.000E+00   2.487E-01
   8.400E-04   1.552E+01   2.945E+00   0.000E+00   2.422E-01
   8.200E-04   1.544E+01   2.457E+00   0.000E+00   2.260E-01
   8.000E-04   1.551E+01   2.052E+00   0.000E+00   2.122E-01
   7.900E-04   1.561E+01   1.907E+00   0.000E+00   2.105E-01
   7.800E-04   1.555E+01   1.788E+00   0.000E+00   2.087E-01
   7.700E-04   1.550E+01   1.686E+00   0.000E+00   2.089E-01
   7.600E-04   1.546E+01   1.597E+00   0.000E+00   2.111E-01
   7.500E-04   1.542E+01   1.517E+00   0.000E+00   2.140E-01
   7.300E-04   1.551E+01   1.394E+00   0.000E+00   2.241E-01
   7.200E-04   1.546E+01   1.361E+00   0.000E+00   2.289E-01
   7.100E-04   1.544E+01   1.343E+00   0.000E+00   2.344E-01
   7.000E-04   1.555E+01   1.322E+00   0.000E+00   2.400E-01
   6.900E-04   1.545E+01   1.282E+00   0.000E+00   2.445E-01
   6.800E-04   1.515E+01   1.227E+00   0.000E+00   2.482E-01
   6.600E-04   1.533E+01   1.128E+00   0.000E+00   2.598E-01
   6.400E-04   1.579E+01   9.985E-01   0.000E+00   2.715E-01
   6.300E-04   1.602E+01   9.445E-01   0.000E+00   2.767E-01
   6.200E-04   1.599E+01   9.404E-01   0.000E+00   2.814E-01
   6.100E-04   1.609E+01   9.421E-01   0.000E+00   2.867E-01
   5.900E-04   1.658E+01   7.890E-01   0.000E+00   2.973E-01
   5.500E-04   1.549E+01   6.193E-01   0.000E+00   3.137E-01
   5.300E-04   1.569E+01   5.700E-01   0.000E+00   3.259E-01
   5.200E-04   1.571E+01   5.452E-01   0.000E+00   3.317E-01
   5.100E-04   1.588E+01   5.197E-01   0.000E+00   3.379E-01
   5.000E-04   1.604E+01   4.958E-01   0.000E+00   3.439E-01
   4.800E-04   1.621E+01   4.603E-01   0.000E+00   3.555E-01
   4.500E-04   1.664E+01   4.228E-01   0.000E+00   3.725E-01
   4.000E-04   1.731E+01   3.984E-01   0.000E+00   4.004E-01
   3.800E-04   1.776E+01   4.061E-01   0.000E+00   4.112E-01
   3.600E-04   1.829E+01   4.281E-01   0.000E+00   4.214E-01
   3.400E-04   1.918E+01   4.699E-01   0.000E+00   4.313E-01
   3.300E-04   1.915E+01   5.000E-01   0.000E+00   4.355E-01
   3.200E-04   1.941E+01   5.370E-01   0.000E+00   4.399E-01
   3.150E-04   1.968E+01   5.595E-01   0.000E+00   4.423E-01
   3.100E-04   1.993E+01   5.844E-01   0.000E+00   4.446E-01
   3.080E-04   2.001E+01   5.950E-01   0.000E+00   4.456E-01
   3.050E-04   2.013E+01   6.117E-01   0.000E+00   4.469E-01
   3.000E-04   2.035E+01   6.427E-01   0.000E+00   4.492E-01
   2.900E-04   2.092E+01   7.149E-01   0.000E+00   4.539E-01
   2.800E-04   2.127E+01   8.043E-01   0.000E+00   4.584E-01
   2.600E-04   2.259E+01   1.052E+00   0.000E+00   4.687E-01
   2.500E-04   2.355E+01   1.223E+00   0.000E+00   4.747E-01
   2.200E-04   2.769E+01   2.057E+00   0.000E+00   4.970E-01
   2.159E-04   2.830E+01   2.226E+00   0.000E+00   5.004E-01
   2.000E-04   3.175E+01   3.081E+00   0.000E+00   5.158E-01
   1.662E-04   4.268E+01   6.820E+00   0.000E+00   5.564E-01
   1.650E-04   4.320E+01   7.034E+00   0.000E+00   5.581E-01
   1.250E-04   6.945E+01   2.135E+01   0.000E+00   6.533E-01
   1.235E-04   7.074E+01   2.229E+01   0.000E+00   6.589E-01
   1.130E-04   7.992E+01   2.999E+01   0.000E+00   7.045E-01
   1.000E-04   9.160E+01   4.248E+01   0.000E+00   7.844E-01
   9.500E-05   9.545E+01   4.825E+01   0.000E+00   8.242E-01
   9.300E-05   9.683E+01   5.074E+01   0.000E+00   8.418E-01
   9.200E-05   9.748E+01   5.202E+01   0.000E+00   8.509E-01
   9.100E-05   9.810E+01   5.334E+01   0.000E+00   8.603E-01
   9.000E-05   9.871E+01   5.468E+01   0.000E+00   8.700E-01
   8.900E-05   9.931E+01   5.606E+01   0.000E+00   8.800E-01
   8.800E-05   9.991E+01   5.747E+01   0.000E+00   8.903E-01
   8.700E-05   1.005E+02   5.892E+01   0.000E+00   9.009E-01
   8.600E-05   1.011E+02   6.039E+01   0.000E+00   9.119E-01
   8.500E-05   1.017E+02   6.190E+01   0.000E+00   9.232E-01
   8.400E-05   1.023E+02   6.345E+01   0.000E+00   9.350E-01
   8.330E-05   1.027E+02   6.456E+01   0.000E+00   9.435E-01
   8.200E-05   1.035E+02   6.665E+01   0.000E+00   9.599E-01
   8.100E-05   1.040E+02   6.830E+01   0.000E+00   9.730E-01
   8.000E-05   1.046E+02   6.999E+01   0.000E+00   9.866E-01
   7.900E-05   1.051E+02   7.172E+01   0.000E+00   1.001E+00
   7.800E-05   1.055E+02   7.348E+01   0.000E+00   1.015E+00
   7.700E-05   1.059E+02   7.527E+01   0.000E+00   1.030E+00
   7.600E-05   1.062E+02   7.710E+01   0.000E+00   1.046E+00
   7.500E-05   1.064E+02   7.897E+01   0.000E+00   1.062E+00
   7.400E-05   1.065E+02   8.088E+01   0.000E+00   1.078E+00
   7.300E-05   1.065E+02   8.282E+01   0.000E+00   1.095E+00
   7.140E-05   1.063E+02   8.603E+01   0.000E+00   1.124E+00
   7.100E-05   1.063E+02   8.684E+01   0.000E+00   1.131E+00
   7.000E-05   1.060E+02   8.890E+01   0.000E+00   1.149E+00
   6.900E-05   1.056E+02   9.099E+01   0.000E+00   1.168E+00
   6.800E-05   1.052E+02   9.310E+01   0.000E+00   1.188E+00
   6.700E-05   1.046E+02   9.522E+01   0.000E+00   1.208E+00
   6.600E-05   1.040E+02   9.732E+01   0.000E+00   1.229E+00
   6.500E-05   1.033E+02   9.941E+01   0.000E+00   1.250E+00
   6.400E-05   1.025E+02   1.015E+02   0.000E+00   1.272E+00
   6.300E-05   1.016E+02   1.035E+02   0.000E+00   1.295E+00
   6.250E-05   1.012E+02   1.044E+02   0.000E+00   1.307E+00
   6.200E-05   1.006E+02   1.054E+02   0.000E+00   1.318E+00
   6.100E-05   9.953E+01   1.073E+02   0.000E+00   1.342E+00
   6.000E-05   9.829E+01   1.092E+02   0.000E+00   1.367E+00
   5.900E-05   9.691E+01   1.111E+02   0.000E+00   1.392E+00
   5.800E-05   9.538E+01   1.131E+02   0.000E+00   1.418E+00
   5.700E-05   9.368E+01   1.150E+02   0.000E+00   1.444E+00
   5.600E-05   9.181E+01   1.171E+02   0.000E+00   1.472E+00
   5.500E-05   8.979E+01   1.193E+02   0.000E+00   1.499E+00
   5.477E-05   8.929E+01   1.198E+02   0.000E+00   1.507E+00
   5.400E-05   8.760E+01   1.214E+02   0.000E+00   1.530E+00
   5.300E-05   8.527E+01   1.236E+02   0.000E+00   1.559E+00
   5.200E-05   8.282E+01   1.258E+02   0.000E+00   1.589E+00
   5.100E-05   8.025E+01   1.279E+02   0.000E+00   1.620E+00
   5.000E-05   7.763E+01   1.300E+02   0.000E+00   1.652E+00
   4.900E-05   7.492E+01   1.321E+02   0.000E+00   1.685E+00
   4.880E-05   7.437E+01   1.325E+02   0.000E+00   1.692E+00
   4.800E-05   7.215E+01   1.342E+02   0.000E+00   1.719E+00
   4.760E-05   7.103E+01   1.351E+02   0.000E+00   1.732E+00
   4.700E-05   6.934E+01   1.364E+02   0.000E+00   1.753E+00
   4.650E-05   6.790E+01   1.374E+02   0.000E+00   1.771E+00
   4.600E-05   6.646E+01   1.384E+02   0.000E+00   1.788E+00
   4.550E-05   6.499E+01   1.393E+02   0.000E+00   1.806E+00
   4.500E-05   6.351E+01   1.401E+02   0.000E+00   1.824E+00
   4.440E-05   6.172E+01   1.408E+02   0.000E+00   1.846E+00
   4.350E-05   5.899E+01   1.417E+02   0.000E+00   1.880E+00
   4.170E-05   5.342E+01   1.431E+02   0.000E+00   1.949E+00
   4.000E-05   4.807E+01   1.450E+02   0.000E+00   2.018E+00
   3.850E-05   4.333E+01   1.462E+02   0.000E+00   2.081E+00
   3.656E-05   3.724E+01   1.463E+02   0.000E+00   2.165E+00
   3.570E-05   3.457E+01   1.461E+02   0.000E+00   2.202E+00
   3.330E-05   2.738E+01   1.428E+02   0.000E+00   2.308E+00
   3.130E-05   2.172E+01   1.393E+02   0.000E+00   2.403E+00
   3.000E-05   1.823E+01   1.360E+02   0.000E+00   2.468E+00
   2.940E-05   1.668E+01   1.333E+02   0.000E+00   2.499E+00
   2.780E-05   1.255E+01   1.265E+02   0.000E+00   2.593E+00
   2.630E-05   9.162E+00   1.185E+02   0.000E+00   2.716E+00
   2.500E-05   6.758E+00   1.110E+02   0.000E+00   2.891E+00
   2.380E-05   5.013E+00   1.043E+02   0.000E+00   3.176E+00
   2.270E-05   3.865E+00   9.443E+01   0.000E+00   3.456E+00
   2.170E-05   3.299E+00   8.659E+01   0.000E+00   3.510E+00
   2.080E-05   3.031E+00   8.309E+01   0.000E+00   3.401E+00
   2.000E-05   2.957E+00   7.282E+01   0.000E+00   3.256E+00
   1.920E-05   2.904E+00   6.154E+01   0.000E+00   3.119E+00
   1.850E-05   2.934E+00   5.392E+01   0.000E+00   3.039E+00
   1.790E-05   3.149E+00   4.766E+01   0.000E+00   2.993E+00
   1.720E-05   3.494E+00   4.258E+01   0.000E+00   2.978E+00
   1.670E-05   3.851E+00   3.867E+01   0.000E+00   2.986E+00
   1.610E-05   4.529E+00   3.345E+01   0.000E+00   3.029E+00
   1.560E-05   5.171E+00   2.847E+01   0.000E+00   3.092E+00
   1.520E-05   5.714E+00   2.379E+01   0.000E+00   3.166E+00
   1.470E-05   6.452E+00   1.749E+01   0.000E+00   3.274E+00
   1.430E-05   7.079E+00   1.232E+01   0.000E+00   3.370E+00
