 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   2.020E-04   2.550E-04   0.000E+00   7.580E-06
   9.000E-01   2.366E-04   3.011E-04   0.000E+00   8.844E-06
   8.000E-01   2.826E-04   3.627E-04   0.000E+00   1.052E-05
   7.000E-01   3.461E-04   4.481E-04   0.000E+00   1.279E-05
   6.000E-01   4.380E-04   5.726E-04   0.000E+00   1.608E-05
   5.500E-01   5.007E-04   6.578E-04   0.000E+00   1.830E-05
   5.000E-01   5.801E-04   7.661E-04   0.000E+00   2.109E-05
   4.500E-01   6.832E-04   9.069E-04   0.000E+00   2.470E-05
   4.000E-01   8.212E-04   1.096E-03   0.000E+00   2.947E-05
   3.500E-01   1.013E-03   1.359E-03   0.000E+00   3.609E-05
   3.000E-01   1.294E-03   1.743E-03   0.000E+00   4.558E-05
   2.500E-01   1.733E-03   2.342E-03   0.000E+00   6.029E-05
   2.098E-01   2.302E-03   3.113E-03   0.000E+00   7.904E-05
   1.500E-01   4.002E-03   5.388E-03   0.000E+00   1.336E-04
   1.382E-01   4.590E-03   6.160E-03   0.000E+00   1.522E-04
   1.320E-01   4.958E-03   6.642E-03   0.000E+00   1.638E-04
   1.150E-01   6.263E-03   8.336E-03   0.000E+00   2.042E-04
   1.000E-01   7.965E-03   1.048E-02   0.000E+00   2.560E-04
   9.970E-02   8.007E-03   1.054E-02   0.000E+00   2.573E-04
   8.670E-02   1.008E-02   1.329E-02   0.000E+00   3.208E-04
   8.500E-02   1.044E-02   1.374E-02   0.000E+00   3.318E-04
   7.500E-02   1.325E-02   1.690E-02   0.000E+00   4.140E-04
   6.000E-02   1.949E-02   2.445E-02   0.000E+00   5.913E-04
   5.500E-02   2.258E-02   2.744E-02   0.000E+00   6.810E-04
   5.000E-02   2.688E-02   3.410E-02   0.000E+00   8.112E-04
   4.500E-02   3.313E-02   4.531E-02   0.000E+00   9.994E-04
   4.000E-02   4.257E-02   6.077E-02   0.000E+00   1.266E-03
   3.500E-02   5.338E-02   9.277E-02   0.000E+00   1.606E-03
   3.000E-02   7.540E-02   1.449E-01   0.000E+00   2.248E-03
   2.750E-02   9.002E-02   1.823E-01   0.000E+00   2.663E-03
   2.500E-02   1.085E-01   2.319E-01   0.000E+00   3.224E-03
   2.400E-02   1.191E-01   2.565E-01   0.000E+00   3.489E-03
   2.000E-02   1.746E-01   3.954E-01   0.000E+00   5.017E-03
   1.800E-02   2.179E-01   4.862E-01   0.000E+00   6.183E-03
   1.600E-02   2.901E-01   5.978E-01   0.000E+00   7.806E-03
   1.500E-02   3.463E-01   6.658E-01   0.000E+00   8.871E-03
   1.400E-02   3.941E-01   7.414E-01   0.000E+00   9.928E-03
   1.200E-02   6.038E-01   9.274E-01   0.000E+00   1.339E-02
   1.000E-02   9.190E-01   1.193E+00   0.000E+00   1.850E-02
   9.000E-03   1.227E+00   1.340E+00   0.000E+00   2.257E-02
   8.000E-03   1.619E+00   1.543E+00   0.000E+00   2.721E-02
   7.500E-03   1.897E+00   1.701E+00   0.000E+00   3.093E-02
   7.000E-03   2.283E+00   1.896E+00   0.000E+00   3.518E-02
   6.000E-03   3.242E+00   2.400E+00   0.000E+00   4.662E-02
   5.000E-03   4.504E+00   3.328E+00   0.000E+00   6.481E-02
   4.500E-03   5.418E+00   3.975E+00   0.000E+00   7.898E-02
   4.000E-03   6.237E+00   4.698E+00   0.000E+00   9.730E-02
   3.500E-03   7.268E+00   5.437E+00   0.000E+00   1.232E-01
   3.000E-03   8.463E+00   5.998E+00   0.000E+00   1.611E-01
   2.750E-03   8.932E+00   6.142E+00   0.000E+00   1.851E-01
   2.500E-03   9.226E+00   6.207E+00   0.000E+00   2.137E-01
   2.400E-03   9.423E+00   6.214E+00   0.000E+00   2.267E-01
   2.350E-03   9.538E+00   6.222E+00   0.000E+00   2.338E-01
   2.320E-03   9.589E+00   6.228E+00   0.000E+00   2.380E-01
   2.310E-03   9.607E+00   6.232E+00   0.000E+00   2.394E-01
   2.300E-03   9.627E+00   6.230E+00   0.000E+00   2.408E-01
   2.250E-03   9.681E+00   6.249E+00   0.000E+00   2.483E-01
   2.200E-03   9.739E+00   6.261E+00   0.000E+00   2.558E-01
   2.150E-03   9.836E+00   6.258E+00   0.000E+00   2.634E-01
   2.120E-03   9.891E+00   6.228E+00   0.000E+00   2.680E-01
   2.110E-03   9.900E+00   6.218E+00   0.000E+00   2.695E-01
   2.100E-03   9.902E+00   6.204E+00   0.000E+00   2.710E-01
   2.080E-03   9.890E+00   6.162E+00   0.000E+00   2.736E-01
   2.000E-03   9.887E+00   5.973E+00   0.000E+00   2.852E-01
   1.950E-03   9.949E+00   5.763E+00   0.000E+00   2.908E-01
   1.900E-03   1.007E+01   5.483E+00   0.000E+00   2.949E-01
   1.850E-03   1.020E+01   5.128E+00   0.000E+00   2.963E-01
   1.830E-03   1.025E+01   4.965E+00   0.000E+00   2.962E-01
   1.820E-03   1.025E+01   4.878E+00   0.000E+00   2.958E-01
   1.810E-03   1.027E+01   4.788E+00   0.000E+00   2.954E-01
   1.800E-03   1.030E+01   4.701E+00   0.000E+00   2.951E-01
   1.750E-03   1.041E+01   4.198E+00   0.000E+00   2.917E-01
   1.700E-03   1.043E+01   3.661E+00   0.000E+00   2.860E-01
   1.670E-03   1.054E+01   3.337E+00   0.000E+00   2.829E-01
   1.650E-03   1.064E+01   3.125E+00   0.000E+00   2.809E-01
   1.640E-03   1.067E+01   3.022E+00   0.000E+00   2.796E-01
   1.630E-03   1.071E+01   2.919E+00   0.000E+00   2.784E-01
   1.610E-03   1.075E+01   2.720E+00   0.000E+00   2.762E-01
   1.600E-03   1.078E+01   2.624E+00   0.000E+00   2.752E-01
   1.590E-03   1.081E+01   2.532E+00   0.000E+00   2.742E-01
   1.580E-03   1.084E+01   2.445E+00   0.000E+00   2.734E-01
   1.570E-03   1.084E+01   2.363E+00   0.000E+00   2.724E-01
   1.560E-03   1.089E+01   2.292E+00   0.000E+00   2.719E-01
   1.540E-03   1.098E+01   2.176E+00   0.000E+00   2.713E-01
   1.520E-03   1.098E+01   2.104E+00   0.000E+00   2.710E-01
   1.510E-03   1.098E+01   2.087E+00   0.000E+00   2.711E-01
   1.500E-03   1.096E+01   2.079E+00   0.000E+00   2.714E-01
   1.450E-03   1.103E+01   2.151E+00   0.000E+00   2.783E-01
   1.440E-03   1.106E+01   2.178E+00   0.000E+00   2.805E-01
   1.430E-03   1.108E+01   2.201E+00   0.000E+00   2.837E-01
   1.420E-03   1.110E+01   2.223E+00   0.000E+00   2.870E-01
   1.400E-03   1.117E+01   2.274E+00   0.000E+00   2.951E-01
   1.380E-03   1.122E+01   2.321E+00   0.000E+00   3.045E-01
   1.370E-03   1.124E+01   2.348E+00   0.000E+00   3.098E-01
   1.360E-03   1.128E+01   2.374E+00   0.000E+00   3.154E-01
   1.350E-03   1.133E+01   2.407E+00   0.000E+00   3.210E-01
   1.340E-03   1.138E+01   2.440E+00   0.000E+00   3.264E-01
   1.330E-03   1.140E+01   2.481E+00   0.000E+00   3.317E-01
   1.320E-03   1.144E+01   2.523E+00   0.000E+00   3.371E-01
   1.310E-03   1.144E+01   2.572E+00   0.000E+00   3.422E-01
   1.290E-03   1.141E+01   2.691E+00   0.000E+00   3.525E-01
   1.280E-03   1.140E+01   2.753E+00   0.000E+00   3.579E-01
   1.270E-03   1.143E+01   2.806E+00   0.000E+00   3.634E-01
   1.260E-03   1.144E+01   2.884E+00   0.000E+00   3.684E-01
   1.250E-03   1.145E+01   2.986E+00   0.000E+00   3.732E-01
   1.220E-03   1.162E+01   3.597E+00   0.000E+00   3.897E-01
   1.210E-03   1.163E+01   3.996E+00   0.000E+00   3.957E-01
   1.200E-03   1.163E+01   4.464E+00   0.000E+00   4.022E-01
   1.190E-03   1.171E+01   4.950E+00   0.000E+00   4.091E-01
   1.180E-03   1.175E+01   5.407E+00   0.000E+00   4.151E-01
   1.170E-03   1.177E+01   5.799E+00   0.000E+00   4.210E-01
   1.160E-03   1.181E+01   6.117E+00   0.000E+00   4.264E-01
   1.150E-03   1.180E+01   6.367E+00   0.000E+00   4.316E-01
   1.140E-03   1.178E+01   6.565E+00   0.000E+00   4.366E-01
   1.130E-03   1.178E+01   6.723E+00   0.000E+00   4.418E-01
   1.120E-03   1.178E+01   6.857E+00   0.000E+00   4.461E-01
   1.110E-03   1.177E+01   6.981E+00   0.000E+00   4.502E-01
   1.090E-03   1.179E+01   7.195E+00   0.000E+00   4.585E-01
   1.050E-03   1.196E+01   7.402E+00   0.000E+00   4.750E-01
   1.000E-03   1.223E+01   7.212E+00   0.000E+00   4.768E-01
   9.800E-04   1.235E+01   6.889E+00   0.000E+00   4.766E-01
   9.600E-04   1.246E+01   6.390E+00   0.000E+00   4.724E-01
   9.500E-04   1.255E+01   6.091E+00   0.000E+00   4.674E-01
   9.400E-04   1.255E+01   5.778E+00   0.000E+00   4.593E-01
   9.200E-04   1.261E+01   5.163E+00   0.000E+00   4.350E-01
   8.900E-04   1.279E+01   4.245E+00   0.000E+00   3.907E-01
   8.700E-04   1.274E+01   3.739E+00   0.000E+00   3.653E-01
   8.600E-04   1.282E+01   3.516E+00   0.000E+00   3.561E-01
   8.500E-04   1.282E+01   3.284E+00   0.000E+00   3.470E-01
   8.400E-04   1.292E+01   3.038E+00   0.000E+00   3.376E-01
   8.200E-04   1.284E+01   2.535E+00   0.000E+00   3.144E-01
   8.000E-04   1.291E+01   2.117E+00   0.000E+00   2.944E-01
   7.900E-04   1.298E+01   1.967E+00   0.000E+00   2.919E-01
   7.800E-04   1.294E+01   1.845E+00   0.000E+00   2.893E-01
   7.700E-04   1.290E+01   1.740E+00   0.000E+00   2.895E-01
   7.600E-04   1.286E+01   1.648E+00   0.000E+00   2.925E-01
   7.500E-04   1.283E+01   1.564E+00   0.000E+00   2.965E-01
   7.300E-04   1.291E+01   1.438E+00   0.000E+00   3.107E-01
   7.200E-04   1.287E+01   1.404E+00   0.000E+00   3.174E-01
   7.100E-04   1.285E+01   1.386E+00   0.000E+00   3.251E-01
   7.000E-04   1.293E+01   1.364E+00   0.000E+00   3.330E-01
   6.900E-04   1.286E+01   1.323E+00   0.000E+00   3.392E-01
