 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   2.895E-04   2.383E-04   0.000E+00   3.910E-06
   9.000E-01   3.391E-04   2.813E-04   0.000E+00   4.561E-06
   8.000E-01   4.050E-04   3.389E-04   0.000E+00   5.424E-06
   7.000E-01   4.960E-04   4.187E-04   0.000E+00   6.599E-06
   6.000E-01   6.277E-04   5.351E-04   0.000E+00   8.291E-06
   5.500E-01   7.175E-04   6.146E-04   0.000E+00   9.437E-06
   5.000E-01   8.313E-04   7.159E-04   0.000E+00   1.087E-05
   4.500E-01   9.790E-04   8.474E-04   0.000E+00   1.274E-05
   4.000E-01   1.177E-03   1.024E-03   0.000E+00   1.520E-05
   3.500E-01   1.452E-03   1.270E-03   0.000E+00   1.861E-05
   3.000E-01   1.854E-03   1.628E-03   0.000E+00   2.351E-05
   2.500E-01   2.483E-03   2.188E-03   0.000E+00   3.110E-05
   2.098E-01   3.299E-03   2.909E-03   0.000E+00   4.078E-05
   1.500E-01   5.735E-03   5.035E-03   0.000E+00   6.896E-05
   1.382E-01   6.578E-03   5.757E-03   0.000E+00   7.856E-05
   1.320E-01   7.105E-03   6.207E-03   0.000E+00   8.451E-05
   1.150E-01   8.975E-03   7.790E-03   0.000E+00   1.054E-04
   1.000E-01   1.141E-02   9.796E-03   0.000E+00   1.322E-04
   9.970E-02   1.147E-02   9.846E-03   0.000E+00   1.328E-04
   8.670E-02   1.445E-02   1.242E-02   0.000E+00   1.656E-04
   8.500E-02   1.496E-02   1.284E-02   0.000E+00   1.713E-04
   7.500E-02   1.899E-02   1.579E-02   0.000E+00   2.138E-04
   6.000E-02   2.793E-02   2.285E-02   0.000E+00   3.055E-04
   5.500E-02   3.236E-02   2.564E-02   0.000E+00   3.520E-04
   5.000E-02   3.852E-02   3.187E-02   0.000E+00   4.191E-04
