 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   2.024E-04   2.550E-04   0.000E+00   3.957E-06
   9.000E-01   2.371E-04   3.010E-04   0.000E+00   4.617E-06
   8.000E-01   2.832E-04   3.626E-04   0.000E+00   5.490E-06
   7.000E-01   3.468E-04   4.480E-04   0.000E+00   6.679E-06
   6.000E-01   4.389E-04   5.724E-04   0.000E+00   8.393E-06
   5.500E-01   5.017E-04   6.576E-04   0.000E+00   9.553E-06
   5.000E-01   5.813E-04   7.659E-04   0.000E+00   1.101E-05
   4.500E-01   6.846E-04   9.066E-04   0.000E+00   1.289E-05
   4.000E-01   8.229E-04   1.095E-03   0.000E+00   1.539E-05
   3.500E-01   1.015E-03   1.358E-03   0.000E+00   1.884E-05
   3.000E-01   1.296E-03   1.742E-03   0.000E+00   2.380E-05
   2.500E-01   1.736E-03   2.341E-03   0.000E+00   3.147E-05
   2.098E-01   2.307E-03   3.113E-03   0.000E+00   4.127E-05
   1.500E-01   4.010E-03   5.387E-03   0.000E+00   6.977E-05
   1.382E-01   4.600E-03   6.159E-03   0.000E+00   7.948E-05
   1.320E-01   4.969E-03   6.641E-03   0.000E+00   8.549E-05
   1.150E-01   6.276E-03   8.334E-03   0.000E+00   1.066E-04
   1.000E-01   7.981E-03   1.048E-02   0.000E+00   1.336E-04
   9.970E-02   8.024E-03   1.053E-02   0.000E+00   1.343E-04
   8.670E-02   1.010E-02   1.329E-02   0.000E+00   1.675E-04
   8.500E-02   1.046E-02   1.373E-02   0.000E+00   1.732E-04
   7.500E-02   1.328E-02   1.690E-02   0.000E+00   2.161E-04
   6.000E-02   1.953E-02   2.444E-02   0.000E+00   3.087E-04
   5.500E-02   2.263E-02   2.743E-02   0.000E+00   3.556E-04
   5.000E-02   2.694E-02   3.410E-02   0.000E+00   4.235E-04
   4.500E-02   3.320E-02   4.530E-02   0.000E+00   5.217E-04
   4.000E-02   4.266E-02   6.076E-02   0.000E+00   6.611E-04
   3.500E-02   5.349E-02   9.274E-02   0.000E+00   8.385E-04
   3.000E-02   7.556E-02   1.449E-01   0.000E+00   1.173E-03
   2.750E-02   9.020E-02   1.822E-01   0.000E+00   1.390E-03
   2.500E-02   1.087E-01   2.318E-01   0.000E+00   1.683E-03
   2.400E-02   1.194E-01   2.564E-01   0.000E+00   1.822E-03
   2.000E-02   1.749E-01   3.953E-01   0.000E+00   2.619E-03
   1.800E-02   2.183E-01   4.860E-01   0.000E+00   3.228E-03
   1.600E-02   2.907E-01   5.976E-01   0.000E+00   4.075E-03
   1.500E-02   3.470E-01   6.656E-01   0.000E+00   4.631E-03
   1.400E-02   3.949E-01   7.412E-01   0.000E+00   5.183E-03
   1.200E-02   6.050E-01   9.271E-01   0.000E+00   6.993E-03
   1.000E-02   9.209E-01   1.192E+00   0.000E+00   9.659E-03
   9.000E-03   1.230E+00   1.340E+00   0.000E+00   1.179E-02
   8.000E-03   1.622E+00   1.543E+00   0.000E+00   1.421E-02
   7.500E-03   1.901E+00   1.701E+00   0.000E+00   1.615E-02
   7.000E-03   2.288E+00   1.896E+00   0.000E+00   1.837E-02
   6.000E-03   3.249E+00   2.399E+00   0.000E+00   2.434E-02
   5.000E-03   4.513E+00   3.327E+00   0.000E+00   3.384E-02
   4.500E-03   5.429E+00   3.974E+00   0.000E+00   4.123E-02
   4.000E-03   6.250E+00   4.697E+00   0.000E+00   5.080E-02
   3.500E-03   7.282E+00   5.435E+00   0.000E+00   6.434E-02
   3.000E-03   8.480E+00   5.996E+00   0.000E+00   8.410E-02
   2.750E-03   8.950E+00   6.141E+00   0.000E+00   9.666E-02
   2.500E-03   9.245E+00   6.205E+00   0.000E+00   1.116E-01
   2.400E-03   9.442E+00   6.213E+00   0.000E+00   1.184E-01
   2.350E-03   9.558E+00   6.220E+00   0.000E+00   1.221E-01
   2.320E-03   9.609E+00   6.226E+00   0.000E+00   1.242E-01
   2.310E-03   9.627E+00   6.231E+00   0.000E+00   1.250E-01
   2.300E-03   9.647E+00   6.229E+00   0.000E+00   1.257E-01
   2.250E-03   9.701E+00   6.247E+00   0.000E+00   1.296E-01
   2.200E-03   9.759E+00   6.259E+00   0.000E+00   1.336E-01
   2.150E-03   9.856E+00   6.256E+00   0.000E+00   1.375E-01
   2.120E-03   9.911E+00   6.226E+00   0.000E+00   1.399E-01
   2.110E-03   9.920E+00   6.217E+00   0.000E+00   1.407E-01
   2.100E-03   9.923E+00   6.202E+00   0.000E+00   1.415E-01
   2.080E-03   9.910E+00   6.161E+00   0.000E+00   1.429E-01
   2.000E-03   9.907E+00   5.972E+00   0.000E+00   1.489E-01
   1.950E-03   9.970E+00   5.761E+00   0.000E+00   1.518E-01
   1.900E-03   1.009E+01   5.482E+00   0.000E+00   1.540E-01
   1.850E-03   1.022E+01   5.126E+00   0.000E+00   1.547E-01
   1.830E-03   1.027E+01   4.964E+00   0.000E+00   1.546E-01
   1.820E-03   1.028E+01   4.877E+00   0.000E+00   1.545E-01
   1.810E-03   1.029E+01   4.787E+00   0.000E+00   1.542E-01
