 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   2.075E-04   2.540E-04   0.000E+00   7.297E-06
   9.000E-01   2.430E-04   2.998E-04   0.000E+00   8.513E-06
   8.000E-01   2.903E-04   3.612E-04   0.000E+00   1.012E-05
   7.000E-01   3.555E-04   4.462E-04   0.000E+00   1.232E-05
   6.000E-01   4.499E-04   5.702E-04   0.000E+00   1.547E-05
   5.500E-01   5.143E-04   6.551E-04   0.000E+00   1.761E-05
   5.000E-01   5.959E-04   7.629E-04   0.000E+00   2.030E-05
   4.500E-01   7.018E-04   9.031E-04   0.000E+00   2.377E-05
   4.000E-01   8.435E-04   1.091E-03   0.000E+00   2.837E-05
   3.500E-01   1.041E-03   1.353E-03   0.000E+00   3.474E-05
   3.000E-01   1.329E-03   1.735E-03   0.000E+00   4.388E-05
   2.500E-01   1.780E-03   2.332E-03   0.000E+00   5.803E-05
   2.098E-01   2.364E-03   3.101E-03   0.000E+00   7.609E-05
   1.500E-01   4.111E-03   5.366E-03   0.000E+00   1.287E-04
   1.382E-01   4.715E-03   6.135E-03   0.000E+00   1.465E-04
   1.320E-01   5.093E-03   6.615E-03   0.000E+00   1.576E-04
   1.150E-01   6.433E-03   8.302E-03   0.000E+00   1.966E-04
   1.000E-01   8.182E-03   1.044E-02   0.000E+00   2.464E-04
   9.970E-02   8.225E-03   1.049E-02   0.000E+00   2.477E-04
   8.670E-02   1.036E-02   1.324E-02   0.000E+00   3.088E-04
   8.500E-02   1.073E-02   1.368E-02   0.000E+00   3.194E-04
   7.500E-02   1.361E-02   1.683E-02   0.000E+00   3.986E-04
   6.000E-02   2.002E-02   2.435E-02   0.000E+00   5.692E-04
   5.500E-02   2.320E-02   2.732E-02   0.000E+00   6.557E-04
   5.000E-02   2.761E-02   3.396E-02   0.000E+00   7.809E-04
   4.500E-02   3.403E-02   4.512E-02   0.000E+00   9.621E-04
   4.000E-02   4.373E-02   6.052E-02   0.000E+00   1.219E-03
   3.500E-02   5.483E-02   9.239E-02   0.000E+00   1.546E-03
   3.000E-02   7.745E-02   1.443E-01   0.000E+00   2.163E-03
   2.750E-02   9.246E-02   1.815E-01   0.000E+00   2.563E-03
   2.500E-02   1.114E-01   2.309E-01   0.000E+00   3.103E-03
   2.400E-02   1.224E-01   2.554E-01   0.000E+00   3.359E-03
   2.000E-02   1.793E-01   3.937E-01   0.000E+00   4.829E-03
   1.800E-02   2.238E-01   4.842E-01   0.000E+00   5.951E-03
   1.600E-02   2.980E-01   5.953E-01   0.000E+00   7.513E-03
   1.500E-02   3.557E-01   6.631E-01   0.000E+00   8.539E-03
   1.400E-02   4.048E-01   7.384E-01   0.000E+00   9.556E-03
   1.200E-02   6.202E-01   9.235E-01   0.000E+00   1.290E-02
   1.000E-02   9.440E-01   1.188E+00   0.000E+00   1.782E-02
   9.000E-03   1.260E+00   1.335E+00   0.000E+00   2.174E-02
   8.000E-03   1.663E+00   1.537E+00   0.000E+00   2.621E-02
   7.500E-03   1.949E+00   1.694E+00   0.000E+00   2.979E-02
   7.000E-03   2.346E+00   1.889E+00   0.000E+00   3.390E-02
   6.000E-03   3.330E+00   2.390E+00   0.000E+00   4.493E-02
   5.000E-03   4.626E+00   3.315E+00   0.000E+00   6.246E-02
   4.500E-03   5.565E+00   3.958E+00   0.000E+00   7.611E-02
   4.000E-03   6.407E+00   4.679E+00   0.000E+00   9.376E-02
   3.500E-03   7.465E+00   5.415E+00   0.000E+00   1.187E-01
   3.000E-03   8.693E+00   5.973E+00   0.000E+00   1.552E-01
   2.750E-03   9.175E+00   6.117E+00   0.000E+00   1.784E-01
   2.500E-03   9.477E+00   6.182E+00   0.000E+00   2.059E-01
   2.400E-03   9.679E+00   6.189E+00   0.000E+00   2.184E-01
   2.350E-03   9.798E+00   6.197E+00   0.000E+00   2.252E-01
   2.320E-03   9.850E+00   6.202E+00   0.000E+00   2.292E-01
   2.310E-03   9.868E+00   6.207E+00   0.000E+00   2.306E-01
   2.300E-03   9.889E+00   6.205E+00   0.000E+00   2.319E-01
   2.250E-03   9.945E+00   6.223E+00   0.000E+00   2.391E-01
   2.200E-03   1.000E+01   6.235E+00   0.000E+00   2.464E-01
   2.150E-03   1.010E+01   6.232E+00   0.000E+00   2.537E-01
   2.120E-03   1.016E+01   6.202E+00   0.000E+00   2.581E-01
