 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   4.391E-04   2.097E-04   0.000E+00   5.097E-06
   9.000E-01   5.144E-04   2.475E-04   0.000E+00   5.946E-06
   8.000E-01   6.144E-04   2.982E-04   0.000E+00   7.069E-06
   7.000E-01   7.524E-04   3.684E-04   0.000E+00   8.601E-06
   6.000E-01   9.523E-04   4.708E-04   0.000E+00   1.081E-05
   5.500E-01   1.089E-03   5.408E-04   0.000E+00   1.230E-05
   5.000E-01   1.261E-03   6.298E-04   0.000E+00   1.417E-05
   4.500E-01   1.485E-03   7.456E-04   0.000E+00   1.660E-05
   4.000E-01   1.785E-03   9.008E-04   0.000E+00   1.981E-05
   3.500E-01   2.203E-03   1.117E-03   0.000E+00   2.426E-05
   3.000E-01   2.813E-03   1.433E-03   0.000E+00   3.065E-05
   2.500E-01   3.767E-03   1.925E-03   0.000E+00   4.054E-05
   2.098E-01   5.004E-03   2.560E-03   0.000E+00   5.317E-05
   1.500E-01   8.701E-03   4.430E-03   0.000E+00   8.996E-05
   1.382E-01   9.979E-03   5.065E-03   0.000E+00   1.025E-04
   1.320E-01   1.078E-02   5.461E-03   0.000E+00   1.103E-04
   1.150E-01   1.362E-02   6.854E-03   0.000E+00   1.376E-04
   1.000E-01   1.732E-02   8.619E-03   0.000E+00   1.725E-04
   9.970E-02   1.741E-02   8.663E-03   0.000E+00   1.734E-04
   8.670E-02   2.192E-02   1.093E-02   0.000E+00   2.162E-04
   8.500E-02   2.270E-02   1.130E-02   0.000E+00   2.237E-04
   7.500E-02   2.881E-02   1.390E-02   0.000E+00   2.794E-04
   6.000E-02   4.237E-02   2.010E-02   0.000E+00   3.994E-04
   5.500E-02   4.909E-02   2.256E-02   0.000E+00   4.604E-04
   5.000E-02   5.844E-02   2.804E-02   0.000E+00   5.480E-04
   4.500E-02   7.202E-02   3.725E-02   0.000E+00   6.743E-04
   4.000E-02   9.255E-02   4.997E-02   0.000E+00   8.541E-04
   3.500E-02   1.160E-01   7.627E-02   0.000E+00   1.079E-03
   3.000E-02   1.639E-01   1.191E-01   0.000E+00   1.506E-03
   2.750E-02   1.957E-01   1.499E-01   0.000E+00   1.782E-03
   2.500E-02   2.358E-01   1.906E-01   0.000E+00   2.153E-03
   2.400E-02   2.590E-01   2.109E-01   0.000E+00   2.331E-03
   2.000E-02   3.795E-01   3.251E-01   0.000E+00   3.346E-03
   1.800E-02   4.736E-01   3.997E-01   0.000E+00   4.124E-03
   1.600E-02   6.308E-01   4.915E-01   0.000E+00   5.222E-03
   1.500E-02   7.529E-01   5.474E-01   0.000E+00   5.951E-03
   1.400E-02   8.568E-01   6.096E-01   0.000E+00   6.665E-03
   1.200E-02   1.313E+00   7.625E-01   0.000E+00   9.071E-03
   1.000E-02   1.998E+00   9.807E-01   0.000E+00   1.262E-02
   9.000E-03   2.668E+00   1.102E+00   0.000E+00   1.551E-02
   8.000E-03   3.519E+00   1.269E+00   0.000E+00   1.885E-02
   7.500E-03   4.124E+00   1.399E+00   0.000E+00   2.148E-02
   7.000E-03   4.964E+00   1.559E+00   0.000E+00   2.456E-02
   6.000E-03   7.049E+00   1.973E+00   0.000E+00   3.279E-02
   5.000E-03   9.791E+00   2.736E+00   0.000E+00   4.564E-02
   4.500E-03   1.178E+01   3.268E+00   0.000E+00   5.566E-02
   4.000E-03   1.356E+01   3.863E+00   0.000E+00   6.830E-02
   3.500E-03   1.580E+01   4.470E+00   0.000E+00   8.616E-02
   3.000E-03   1.840E+01   4.931E+00   0.000E+00   1.122E-01
   2.750E-03   1.942E+01   5.050E+00   0.000E+00   1.286E-01
   2.500E-03   2.006E+01   5.103E+00   0.000E+00   1.479E-01
   2.400E-03   2.049E+01   5.109E+00   0.000E+00   1.567E-01
   2.350E-03   2.074E+01   5.116E+00   0.000E+00   1.615E-01
   2.320E-03   2.085E+01   5.121E+00   0.000E+00   1.643E-01
   2.310E-03   2.089E+01   5.124E+00   0.000E+00   1.652E-01
   2.300E-03   2.093E+01   5.122E+00   0.000E+00   1.662E-01
   2.250E-03   2.105E+01   5.138E+00   0.000E+00   1.712E-01
   2.200E-03   2.117E+01   5.147E+00   0.000E+00   1.763E-01
   2.150E-03   2.138E+01   5.145E+00   0.000E+00   1.813E-01
   2.120E-03   2.150E+01   5.120E+00   0.000E+00   1.845E-01
   2.110E-03   2.152E+01   5.113E+00   0.000E+00   1.855E-01
   2.100E-03   2.153E+01   5.101E+00   0.000E+00   1.865E-01
   2.080E-03   2.150E+01   5.067E+00   0.000E+00   1.882E-01
   2.000E-03   2.149E+01   4.911E+00   0.000E+00   1.957E-01
   1.950E-03   2.163E+01   4.738E+00   0.000E+00   1.995E-01
   1.900E-03   2.190E+01   4.508E+00   0.000E+00   2.024E-01
   1.850E-03   2.216E+01   4.216E+00   0.000E+00   2.036E-01
   1.830E-03   2.228E+01   4.082E+00   0.000E+00   2.037E-01
   1.820E-03   2.229E+01   4.011E+00   0.000E+00   2.035E-01
   1.810E-03   2.233E+01   3.937E+00   0.000E+00   2.033E-01
   1.800E-03   2.238E+01   3.865E+00   0.000E+00   2.031E-01
   1.750E-03   2.263E+01   3.451E+00   0.000E+00   2.014E-01
   1.700E-03   2.267E+01   3.010E+00   0.000E+00   1.982E-01
   1.670E-03   2.291E+01   2.744E+00   0.000E+00   1.966E-01
