 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.000E+00   2.020E-04   2.550E-04   0.000E+00   9.955E-06
   9.000E-01   2.366E-04   3.011E-04   0.000E+00   1.161E-05
   8.000E-01   2.826E-04   3.627E-04   0.000E+00   1.381E-05
   7.000E-01   3.461E-04   4.481E-04   0.000E+00   1.680E-05
   6.000E-01   4.380E-04   5.726E-04   0.000E+00   2.111E-05
   5.500E-01   5.007E-04   6.578E-04   0.000E+00   2.403E-05
   5.000E-01   5.801E-04   7.661E-04   0.000E+00   2.769E-05
   4.500E-01   6.832E-04   9.069E-04   0.000E+00   3.243E-05
   4.000E-01   8.212E-04   1.096E-03   0.000E+00   3.870E-05
   3.500E-01   1.013E-03   1.359E-03   0.000E+00   4.739E-05
   3.000E-01   1.294E-03   1.743E-03   0.000E+00   5.986E-05
   2.500E-01   1.733E-03   2.342E-03   0.000E+00   7.917E-05
   2.098E-01   2.302E-03   3.113E-03   0.000E+00   1.038E-04
   1.500E-01   4.002E-03   5.388E-03   0.000E+00   1.755E-04
   1.382E-01   4.590E-03   6.160E-03   0.000E+00   1.999E-04
   1.320E-01   4.958E-03   6.642E-03   0.000E+00   2.151E-04
   1.150E-01   6.263E-03   8.336E-03   0.000E+00   2.682E-04
   1.000E-01   7.965E-03   1.048E-02   0.000E+00   3.362E-04
   9.970E-02   8.007E-03   1.054E-02   0.000E+00   3.378E-04
   8.670E-02   1.008E-02   1.329E-02   0.000E+00   4.212E-04
   8.500E-02   1.044E-02   1.374E-02   0.000E+00   4.357E-04
   7.500E-02   1.325E-02   1.690E-02   0.000E+00   5.437E-04
   6.000E-02   1.949E-02   2.445E-02   0.000E+00   7.764E-04
   5.500E-02   2.258E-02   2.744E-02   0.000E+00   8.943E-04
   5.000E-02   2.688E-02   3.410E-02   0.000E+00   1.065E-03
   4.500E-02   3.313E-02   4.531E-02   0.000E+00   1.312E-03
   4.000E-02   4.257E-02   6.077E-02   0.000E+00   1.663E-03
   3.500E-02   5.338E-02   9.277E-02   0.000E+00   2.109E-03
   3.000E-02   7.540E-02   1.449E-01   0.000E+00   2.951E-03
   2.750E-02   9.002E-02   1.823E-01   0.000E+00   3.497E-03
   2.500E-02   1.085E-01   2.319E-01   0.000E+00   4.234E-03
   2.400E-02   1.191E-01   2.565E-01   0.000E+00   4.582E-03
   2.000E-02   1.746E-01   3.954E-01   0.000E+00   6.589E-03
   1.800E-02   2.179E-01   4.862E-01   0.000E+00   8.119E-03
   1.600E-02   2.901E-01   5.978E-01   0.000E+00   1.025E-02
   1.500E-02   3.463E-01   6.658E-01   0.000E+00   1.165E-02
   1.400E-02   3.941E-01   7.414E-01   0.000E+00   1.304E-02
   1.200E-02   6.038E-01   9.274E-01   0.000E+00   1.759E-02
   1.000E-02   9.190E-01   1.193E+00   0.000E+00   2.429E-02
   9.000E-03   1.227E+00   1.340E+00   0.000E+00   2.964E-02
   8.000E-03   1.619E+00   1.543E+00   0.000E+00   3.573E-02
   7.500E-03   1.897E+00   1.701E+00   0.000E+00   4.061E-02
   7.000E-03   2.283E+00   1.896E+00   0.000E+00   4.620E-02
   6.000E-03   3.242E+00   2.400E+00   0.000E+00   6.122E-02
   5.000E-03   4.504E+00   3.328E+00   0.000E+00   8.511E-02
   4.500E-03   5.418E+00   3.975E+00   0.000E+00   1.037E-01
   4.000E-03   6.237E+00   4.698E+00   0.000E+00   1.278E-01
   3.500E-03   7.268E+00   5.437E+00   0.000E+00   1.618E-01
   3.000E-03   8.463E+00   5.998E+00   0.000E+00   2.115E-01
   2.750E-03   8.932E+00   6.142E+00   0.000E+00   2.431E-01
   2.500E-03   9.226E+00   6.207E+00   0.000E+00   2.807E-01
   2.400E-03   9.423E+00   6.214E+00   0.000E+00   2.977E-01
   2.350E-03   9.538E+00   6.222E+00   0.000E+00   3.070E-01
   2.320E-03   9.589E+00   6.228E+00   0.000E+00   3.125E-01
   2.310E-03   9.607E+00   6.232E+00   0.000E+00   3.143E-01
   2.300E-03   9.627E+00   6.230E+00   0.000E+00   3.162E-01
   2.250E-03   9.681E+00   6.249E+00   0.000E+00   3.260E-01
   2.200E-03   9.739E+00   6.261E+00   0.000E+00   3.359E-01
   2.150E-03   9.836E+00   6.258E+00   0.000E+00   3.458E-01
